group,CD273,CD112,CD30,CD19,CD33,CD16,CD25,CD31,IgM,CD5,CD32,CD107a,CD95,HLA-DR,CD64,CD66b,CD35,IgA,CD169,CD54,CD62P,CD267,CD41,CD254,CD29,CD38,CD15,CD71,B7-H4,CD26,CD36,CD49d,CD158e1,CD158f,CD337,CLEC12A,Ig-light-chain-1,HLA-A2,CD360,HLA-F,NLRP2,CD224
progressive,-0.0466879462313314,-0.392079409615471,0.0945089576661405,0.0122559353702282,-0.161308331542406,0.223085851951181,-0.119704173199937,0.189396412826996,0.0378094458679311,-0.179414678550906,-0.0411204895753089,0.0617508602655835,0.0521066723215874,-0.138315920677111,-0.202711156208552,-0.0710897810202204,-0.0275178084228508,0.028201038859208,-0.01163884814837,0.163966453601632,-0.0164275948474149,0.0749244442491779,-0.0694269798432691,-0.123838321778661,-0.148300414084647,-0.255960173483562,0.0330101398605372,-0.11466209922555,0.111146929141962,-0.0829609359359205,-0.12304224434344,0.0874927371556612,0.0828819848117944,0.043573918177093,-0.0057957106480727,-0.0322478826158808,-0.0149271584958724,-0.0495611681686597,0.0545837828668555,-0.0519378552836441,-0.051777596152103,-0.172808183294372
progressive,-0.197206272274198,0.156720258897823,-0.0267421944861258,0.0109170940762917,-0.0234801468037917,-0.134673251308609,-0.0264068187144594,-0.0302282128747822,0.0031419197553779,0.0244589951533322,0.213271764626046,-0.0682233689598812,-0.0630623440664535,0.0517057542307336,0.0832325170924596,-0.197212890139512,0.0216908395422287,0.0370683180203922,-0.0682961988257281,0.119883850819681,-0.185821955931764,0.0446837253128901,-0.217664548171114,0.086038279541451,-0.16680482705507,-0.0378223799329498,-0.0488281496549033,-0.207429498798347,0.0357829257183459,-0.0490986974476948,-0.299262454750661,-0.0699718063857537,-0.0204939217618677,0.0265155241581209,-0.0019985282882616,-0.169221263877908,-0.0107631083026522,0.0475566836117323,0.065779734886296,-0.0173874293455101,-0.0377091238671632,0.0221159554656707
progressive,-0.028697648220106,-0.135297014600634,-0.06107570732902,-0.0205259328762247,0.040996415747379,-0.0574148790213732,-0.0214906847522983,0.0028964612495291,-0.0362551263853017,-0.137290106064567,-0.0642839208263274,-0.0523868923338679,-0.023798784027528,-0.391308109782765,-0.0571751179998208,0.166593984139524,0.385488203615919,0.0472118638531385,0.0565341342324861,-0.179287917015093,0.0974428203647797,-0.0232543034073308,0.107296594411377,-0.0140440508114107,-0.0854658678077628,-0.0016103360915138,0.0291177163475586,-0.147395023234546,0.0278831574458658,-0.0336815260378837,0.0539576149057781,-0.404667753789527,0.060718981910994,0.0346015082789927,0.0085346043592673,-0.0739602509167663,-0.0059220680995584,0.0186124042638993,-0.0958197283974536,0.0178414974266969,-0.007487246317947,0.131337588746423
progressive,0.388461165985989,0.313843945580974,0.345516285253674,0.377599850015815,-0.0390849971320538,0.131059799274249,0.411402168846019,0.139406715032403,0.111272933819148,0.0384861029030272,0.110833553166951,0.291362883083394,0.392857631072265,0.240790487139423,0.06819646865525,-0.0143227911425886,-0.113644360709911,0.359543280516366,0.185767840011136,0.171735258738201,0.0546433821240882,0.38083689126354,0.108523824032793,0.362743071460165,0.0744575091524642,0.156529769266326,0.210492544434358,0.252213505128419,0.415843532536801,0.350083304803127,-0.0538710148401351,0.234473305095829,0.373756751620606,0.361608168525206,0.414639008900398,-0.0789872969602671,0.310154956293993,0.361552961641219,0.353896600521491,0.371604419913662,0.421896725739828,0.243176164644114
progressive,-0.0141248535664976,-0.0358154169498481,-0.0676183176905561,0.109190502883194,0.211998484566271,-0.238357560036505,-0.100934356562501,0.051313199944304,0.251633103059179,-0.145714839068647,-0.129527746105902,-0.0296806841979251,0.0977774947875682,0.0851263836716371,0.112647528681156,0.0142325215021036,0.0511981223623699,-0.107103540970438,0.0683716030493984,0.0983170599852456,-0.23303986988555,0.034445186525101,-0.240292890538675,-0.155611460030425,-0.0924181126631912,0.0800488146512802,-0.16570898026209,-0.17206986346763,-0.0390474839818458,0.0154942240932671,0.121325995536299,-0.16174951721536,0.0484006081220173,-0.0847095899114723,-0.0895321903398796,-0.0231826338340318,0.0427661906732186,-0.0133050699195811,0.0882790878867708,-0.0691014487130146,-0.0598756777531959,-0.0283791148508747
stable,-0.119821269369532,-0.0586567757617152,-0.163390428450896,5.68111422145188e-05,-0.256434908748335,-0.160438325090623,-0.0846735735706145,-0.301951039409485,-0.0436146857596474,-0.142575732617945,-0.170127074180573,-0.1677192012341,-0.122915177854634,-0.162452975475322,-0.294987440085301,-0.131762546394304,-0.323012705410075,-0.159399221709013,-0.143043733855307,-0.101873696707626,-0.42008510147743,-0.126447255314419,-0.365608593685503,-0.0700707262147318,-0.355961685952752,-0.162046231447907,-0.130417074925644,-0.561550305511782,-0.177963889720351,-0.103738769025331,-0.332368438813094,-0.175409967794592,0.0305030738335315,-0.168067323517183,-0.138661965035214,-0.358205259533649,-0.255700001852468,-0.0877292946336019,-0.0713455853456712,-0.197384349667358,-0.0582582914203956,-0.162943763019719
stable,0.0980776668915867,0.0626913318152518,0.135481014801758,0.0562374815971376,0.468558854607032,-0.0199687669231498,0.0389847281868095,0.402349936417825,-0.0617854788243442,0.136666436816045,0.100330203499291,-0.0021139704472554,0.107539615892183,0.0784629574688327,0.231970191221925,-0.0553692525732337,0.396988889565993,-0.0251477943106656,0.0844279707359869,0.0499799145856228,0.237466794008949,0.18088811283131,0.320273757121661,0.0969378746997865,0.365292794509317,0.246905386488022,-0.0136536231463234,0.189584665522635,0.222305484144518,0.102303686914793,0.584870711787004,0.0795821487024506,0.109223710542075,0.132574567243016,0.169798933229091,0.320343093552673,0.105887900673564,0.125268266051065,0.0673824074074399,0.0562262778596932,0.104258864706032,0.0972846518856443
stable,-0.0811344488295821,0.0543353595555939,-0.0609667092591037,0.0538519082489273,-0.0736581913892461,-0.207589707283539,0.0706857028040875,-0.043519748602103,-0.0609539961039279,0.133585740395181,-0.236546639560938,-0.183650718262844,-0.0039911276286969,-0.483076646282473,-0.226903956152606,-0.0538017639348449,0.0884722676572556,-0.115810183404305,-0.23504971010858,-0.488161578211355,-0.029269546154799,0.0530756670460912,-0.165993478014543,0.0163343857485803,-0.164681391163345,0.0028391017353152,-0.017605794990426,0.0583302476622072,-0.0297616584232109,-0.0020041174228997,-0.0972178678564779,-0.287895673793754,0.0412650705836337,-0.0233879169180999,-0.033806268682495,-0.105437364702238,-0.225125994257909,0.0064422609102907,-0.0345822100863933,0.0005524175313216,-0.0285809547983036,-0.0046152052894772
stable,0.0704088311937288,0.157906504109392,0.0857515835850451,0.132143785839554,-0.006267157865798,0.0554253616180415,-0.110133476473428,0.0661823157015969,0.167025850142445,0.0209082119993643,0.364440996280889,0.0244055955943246,0.004890644638476,0.371651243430648,0.0063321496557219,-0.017216726026172,-0.0749171155419321,0.0693451180982017,0.0237733724857239,0.335913311631225,-0.0250879283287484,-0.0110071842511328,-0.01152328866815,0.0047722901122587,0.112365859651661,0.0271620771336497,0.0193454266192213,-0.106596180299553,-0.0283357231282086,-0.0012506208087118,-0.0542321723988878,0.244232720327786,0.0672961874525182,0.0918843110169342,0.0939496990630845,0.13512922028917,0.0312177840706191,0.110480222298982,0.0167816462211015,0.0353762967460371,0.0719342926018378,0.0733798619945974
stable,-0.0493676527734632,-0.10989101977293,-0.0870655808152602,-0.066580278057625,-0.434343732025741,0.139893608883574,-0.0053228932931349,-0.38827725588162,-0.0409693091780085,-0.108075498631113,0.061070216909142,-0.0042517473553252,-0.0473073522093256,0.0989117920791692,-0.392929300862358,0.0586848250860457,-0.420223192267988,-0.0538320251284511,-0.266488954224607,0.0386312645667859,-0.0791488198341738,-0.000837832616217,-0.082491737677064,-0.0482080137333557,-0.17589075416848,-0.443687131310972,0.162145928353235,-0.559892484689213,-0.044440702164139,-0.13808255039126,-0.258585016632101,-0.0506574261231287,-0.0425666602995073,-0.0178829611281112,-0.0781996825334876,-0.4173543144325,-0.237923428239935,-0.0353973006667677,-0.138053080884938,-0.0489191804254797,-0.0315228966831289,-0.254654188582699
