group,VDR,EPAS1,MAFF,KLF5,TP63,ZNF76,ETS2,ARID3A,MITF,KMT2A,MEF2A,ELK3,FOXM1,CLOCK,TFDP1,FOXP3,IRF4,GMEB1,KLF1,PPARG,PBX3,OTX2,SP4,BACH1,TEAD4,MAX,BARX2,ETV6,TBX21,GATA3,NR3C1,HNF4G,ATF3,NFATC1,GMEB2,IRF2,VEZF1,TBP,ZBTB7B,PAX6,E2F8,GTF2B,RBPJ,SETDB1,SPIB,ETV7
healthy,-0.0052903550655271,-0.331081630742465,-0.17460161014337,-0.211910895962339,0.244238560545522,-0.0680904020062057,0.370552053369614,-0.341632108777432,-0.133676775032159,0.0253855377223403,0.117515298488315,-0.211098817363977,0.372452880051743,-0.278326230445509,-0.0975466718354691,0.258807158987727,-0.158843620838647,-0.239865769227475,-0.301910013765971,0.0704711468543615,0.176818107023605,0.207831656988552,0.398891567891895,0.277636650729994,-0.18056256806756,0.175781185390274,-0.0134200405406381,0.178736470938963,-0.209768605136136,-0.305201255118367,-0.0344533343002813,-0.0711018328761999,-0.0285468203240227,-0.0304031495487075,-0.0182724882749614,-0.232683094346683,0.148354915744603,0.239584780871201,-0.31929870401116,-0.0838118772208486,0.228790613819288,0.206933855347171,0.251924841944686,0.0294066682517003,0.0015634312548001,-0.0057033961705119
healthy,-0.0203225202910471,-0.191725987529501,-0.161346691878677,-0.235379994621834,-0.128746139045117,-0.162484764293561,0.164001352202344,-0.0969891157253811,0.170053076922038,-0.0989134289019618,-0.0064904660973339,-0.194545450308018,-0.0050658764935242,-0.204520162210506,-0.217814691947579,0.118311721988096,-0.0475170033619149,0.203653693698779,-0.262803882357398,0.115632698157693,-0.114743958845504,-0.127656360416793,0.147453457233448,0.154214969178932,0.0414506957837581,0.194763561701659,0.23092184003052,0.189589811706789,0.268215635469762,-0.100306561826188,-0.0290639159432447,-0.124396364610352,-0.171951550683246,0.216786005656821,-0.150560120083991,0.0584125060253274,-0.114319587384285,-0.130748411037557,-0.149763078020785,0.169796775474589,0.206394463378533,0.176057124652811,-0.0367881755747562,-0.0570655594957283,-0.189771605468024,0.46393904443998
healthy,-0.227696239868553,-0.144472571526378,-0.192343160716408,-0.170517719387254,0.131489520493736,-0.235274373205655,0.0589909664900157,-0.164594212336286,-0.0149910045486827,-0.0400689798633284,-0.107434144936244,-0.184867555825265,-0.0474632620593513,-0.168926336534308,-0.0875059726191578,0.202492219474007,0.205272619651179,0.0983005493850362,-0.176742286929685,-0.157907332238728,0.0352127609707193,0.160058050753599,0.136257314124037,-0.0215715840234504,-0.0104556245882223,0.104907024344,-0.0214590983899993,0.282906329731608,0.176834552335975,-0.0488213476695049,0.0231686421334314,-0.218669488677336,-0.22851357883234,-0.0173091261543031,-0.274747756932468,0.28730292077152,-0.189068707325003,-0.27396888737565,-0.227180335215556,-0.0259651845087573,-0.0976335537573184,0.108904818130574,0.024374073524412,-0.218650763727478,-0.158871310328902,-0.0255625131278622
healthy,-0.0492872731253059,-0.213716703457046,-0.249495153488802,-0.270131827349767,0.325388658953312,-0.189724148715002,0.0500165094633323,-0.255195228839827,0.0275464682321549,0.0219509223429125,-0.240489565461489,-0.267209148314104,0.0355583647936554,-0.264158828661394,0.183987730631272,0.147341377329909,0.272368581410894,0.0209207117233637,-0.104441956951007,0.201843920808805,-0.122514615735474,-0.265935476669642,0.295979713880575,0.191131900344198,0.0637014007473627,0.278235551058708,0.183500367528865,0.175892651552926,-0.0441673583398059,-0.0348921107642478,-0.242048509915577,0.126318429618185,-0.253784919105659,0.113932791028335,-0.327439377035619,0.099840367159125,0.172792140116457,0.0270967710201967,-0.380240780708197,-0.147260929339068,0.129183242555173,-0.0443926479983663,0.12356996635216,0.0113748342838809,-0.131575688177522,0.0586253265884502
healthy,-0.241977476414076,-0.398384825089412,-0.4139335703545,-0.302108333369936,0.248221269863369,-0.372467095992171,0.278115963182445,-0.197113365203339,-0.191436680890625,0.392269956907216,-0.337080664570114,-0.262354489919883,0.129603516452552,-0.392452877633836,-0.174127986814198,0.318456530286198,0.376625700312591,0.222034125376735,-0.322629156176819,-0.112735240810849,-0.316415823380029,0.0586441915532792,0.344273481797806,0.336920847418624,-0.397982263587466,0.232791910493295,0.222964318695992,0.258952671428918,-0.18255317330645,-0.030690342289049,-0.32829827433003,0.225016355239965,-0.262240161198837,0.293606805765745,-0.225388808915498,0.106291538712046,-0.0975537483033633,-0.225894800732575,-0.259373396940723,0.271967485048194,0.0714182732375789,0.0884790612485181,0.34981843130233,-0.300298440065302,-0.168421037863475,0.20235945794134
healthy,-0.208776765639513,-0.372510486122327,-0.234335466785079,-0.314426247654755,0.340503858004937,-0.2696296164917,0.286406597359973,-0.267169935729953,-0.299284594786286,0.110944573598536,-0.396948012019697,-0.437013201190181,-0.10379980644249,-0.265328098395387,-0.28284877051001,0.111718270135945,0.35134690610456,0.226063261717711,-0.311099108775679,0.102486708315423,-0.29069798817509,0.0998925586634288,0.336120271275682,0.10693599355185,-0.319663855521592,0.31911278080351,0.167106947409682,0.194497953165244,-0.0407383759102682,0.374954014762402,-0.349463053435091,0.302514642568337,-0.251023680349091,0.394694622588616,-0.192614417592641,0.0624027311555574,-0.0626321903760836,-0.411669412446358,-0.280332051949275,-0.0297594518030505,-0.209543723868495,0.130874508073022,0.0392548580356359,-0.0478974718810003,-0.426414773505047,0.20069763292716
healthy,0.438377742184064,-0.280248691695588,0.11242830201536,0.0986442290641355,-0.241721306971569,-0.0735010857211485,-0.362784525728759,-0.264931770483693,-0.232897072389877,-0.132212738868188,0.164754211434105,-0.199926864766765,0.415967905261894,-0.274246400894852,0.168208178130836,-0.237216216797533,-0.144410973832573,-0.0460273578762384,-0.241813798129975,-0.249368206182716,-0.458989782214714,-0.435195468265151,0.457561949956818,0.0406840665791465,-0.236400175014512,0.192813716615587,0.110360739245155,0.164419894434449,-0.374637845748254,-0.254462927491591,-0.147328299120635,-0.0669062734368726,-0.174899335371785,-0.219567747634149,-0.395285533412873,0.175199931636606,0.378361578323671,0.284247007397523,-0.220311530699666,0.0688919429939059,0.186061862051934,2.55314135183798e-05,-0.36881475656693,-0.475173808036667,-0.280958754026269,0.0120532358045921
mild,0.164777250775842,-0.26641939014577,-0.280403045378695,-0.391925399599612,0.40071631674289,-0.318398093305902,0.24257233850637,-0.204205348655939,0.162277963456686,-0.0212731360849314,-0.242595499989663,-0.263604901480366,0.306519893483139,-0.348313034551839,-0.290052570122225,0.379319484177315,0.247907614358141,0.318396662871188,-0.321579134478892,0.102995027183511,-0.0024813852119813,0.253534077591573,0.214358978820934,0.352837571795342,-0.256410652903085,0.287108157528081,0.191584493137744,-0.0239369522938294,-0.0156121979300158,0.141462089668557,-0.0690828155988302,0.0750734039354861,-0.292646006053443,0.213936884989718,-0.266839634526043,-0.21904836282856,-0.326298355331809,-0.262744415531501,-0.277324851016734,0.315739074110387,0.176492381041247,0.260216996329644,0.170636109079321,-0.0496864387558995,-0.0246081440489196,0.27096659761216
mild,-0.305572045160055,-0.400629406050985,-0.390502228957101,-0.233421638804905,0.198103461549515,-0.364470671793936,0.156785881872427,-0.231272761179466,-0.355900402148678,-0.0306992047453782,-0.325983663954763,-0.294221442188233,0.251753866158617,-0.286454172261942,-0.263657301213866,0.314173878904597,0.19705430702216,0.305531152540511,-0.171621130136325,-0.0838636403520329,-0.246198758400246,0.204507256193125,0.396802767130628,0.0104889221700931,-0.292892414681488,0.315544789209015,0.307198178219932,0.291782946146036,-0.247520594086901,-0.0021392364173479,-0.285601350948729,0.363120711574128,-0.0227150510658944,0.401372404449685,-0.310864512512779,0.235235071874947,-0.265477578673075,-0.379454429405534,-0.310793653976193,-0.362405577135389,0.285307528617813,-0.0781559756757176,0.219496398984017,0.243718640133568,-0.417156330218234,0.199618955232213
mild,-0.30295284895338,0.0173000988501927,-0.288393178362646,-0.0439442767392377,-0.0930404814382679,0.0852619480048721,-0.0836144114096043,-0.340361961504714,0.0757915063817223,0.0760886031448034,-0.183820905357383,-0.191256041233452,-0.223352137645011,-0.129544799302037,0.301083454385681,-0.0797598702885912,0.0529150556244784,0.0934128169919994,-0.185420211958644,-0.259235253185973,-0.0271467344265945,0.223660809606653,0.178027518477302,-0.0354828065907074,0.154167175842322,0.357620582560061,0.121783628666483,0.266024107142352,-0.0182801323284082,-0.0776609009494209,0.0189186974490565,-0.264532835727666,-0.110474659671799,0.191377580818348,-0.162649867188215,0.190949298471569,0.396179498168513,-0.187173854540727,-0.257892530152828,0.311568655082731,0.0833558986417285,-0.165626622418307,-0.0817045036469401,-0.140275008368641,0.0484566749785018,0.414890806643341
