group,RXRG,TFAP2C,FOXK1,MAFF,KLF5,ETV5,TP63,ARNT,TFAP2A,MEF2A,E2F6,ESR2,BCL11A,FOXM1,E2F1,XBP1,TFDP1,ZNF263,IRF1,MZF1,SMAD3,STAT3,GFI1B,KLF1,CEBPA,NFAT5,ZNF384,PBX3,BHLHE40,TEAD4,CDX2,ZBTB7A,MAX,STAT5B,PAX5,TBX21,E2F2,POU2F1,PRDM14,ONECUT1,ASCL1,JUNB,KLF4,NFATC1,FOSL2,NANOG,IRF3,GMEB2,STAT2,STAT6,RFX2,TCF12,VEZF1,MAFK,TP73,ZBTB7B,AHR,FOXP2,FOSL1,YY1,TCF4,GTF2I,USF1,ATF2,RARG,EGR1,GLIS1,NRF1,NR2C2,BACH2,ZNF143
healthy,0.0420805885977914,0.0856111113128026,0.0199754561050584,-0.206730729346411,-0.0631154011041834,-0.102413588449756,0.115018187198724,0.0588378409465899,-0.0169471573033898,0.0537857818195498,-0.134816463938931,0.0790206262752691,-0.0480802147147511,0.188001793701026,0.063228169407116,0.173913782744906,0.116572862708424,-0.0202062787251235,-0.105261771212019,-0.0918736676916346,-0.0022320684405109,0.0316379696566097,-0.0752426923487241,-0.112188799153617,-0.0508027078060365,0.0288232649842804,0.182927611625667,-0.0833347969756549,-0.0139681946342543,-0.133542926073347,0.145465041655608,-0.116794287969912,0.0581349968362983,-0.0460411836816907,-0.101482662615652,-0.121843410422396,-0.0608567068143689,-0.0453604625197175,0.0169962976576191,-0.0757476045939726,0.0038454774413223,-0.137916809156362,0.019586248837298,0.17124786958339,-0.0162421596317575,0.0964597744558631,-0.0136584733577971,-0.0437879711843799,0.0397367307458664,-0.071034633488945,0.0430769043853328,-0.123040986306144,-0.0164992165445188,0.111328549287148,-0.0725863723240901,-0.0564957450993982,0.0282275116061141,-0.136625063908534,0.0872168849597696,0.0097981167653934,0.0658249728274244,0.0343596796346803,-0.0461976105463489,0.0345288320890791,0.083859678607881,-0.0813265031362758,0.192818723085319,-0.0344489545411686,0.0275951476851553,-0.191599024253253,-0.0606327364349334
healthy,0.158078272212902,0.079406621802018,0.152798979320769,-0.195156399809655,-0.20777293596249,-0.129711972375673,-0.183193600010767,-0.0295569070775417,-0.0628516807139733,-0.217932976629958,-0.209008831355117,0.118558452168146,-0.257616145789312,0.187247499110809,-0.168495883386391,0.24180384132315,-0.0982277871889193,-0.193897555606926,0.130787999652988,0.232842963887504,-0.163890896389435,0.176938033325883,-0.19022004981005,-0.201898907896212,-0.0671043366688156,0.0256784409650376,0.0398185999564547,-0.277054831072952,-0.128809971621539,-0.118046592906272,0.061160512808792,-0.244500607802939,0.226380389090254,0.0563179622613017,-0.0747485056139536,0.0501960682930704,-0.213787563582382,0.006346869662765,0.25940978634348,-0.117273904829282,-0.0730019347336195,-0.215447039157372,0.0957528201383229,0.172891893220881,-0.0575301001268224,0.208615185422499,-0.0373038416850747,0.0750858812517318,0.168392777828443,-0.0385901939865312,0.0036693600241386,-0.0172105761688739,-0.0219521894576342,0.236106711311449,0.172202022453481,-0.201640188777632,0.219812552156375,0.226198673895253,-0.10355811129616,-0.0236789760726715,0.241902844693389,0.144507039774668,0.0308425561468193,0.255753611922694,0.01411939020107,-0.145628624776633,0.0801617759566834,0.0273845642745546,-0.125794523759391,-0.182839288198017,-0.2052033373017
healthy,0.280822277024179,-0.319528678868666,0.318315514832671,-0.275345227998667,-0.160909417125776,0.0978838001103568,-0.217145580615976,0.244689336472191,-0.363610506550734,-0.280384332312766,-0.344213463502865,0.139281727232385,-0.311821340406265,0.261921078886238,-0.034588577849582,0.351951241267161,-0.269217754829532,-0.320113637664378,0.0679009686075823,-0.188218236374018,-0.341077560158521,0.329821749653293,0.0347641846245065,-0.335907942125338,-0.106676112045782,-0.177725791140384,-0.115160218603507,-0.326895943016941,-0.344273627289389,-0.266287718857691,0.0755667881004709,-0.0041744732632072,0.274872733786081,0.353908887485315,-0.298494763850596,0.208037676857773,-0.341832943303982,-0.288808394220177,0.309163173267788,-0.294865279184331,-0.0545119051092757,-0.365294794732889,-0.12756712317883,0.252450643638147,-0.351587518415163,0.291097060400427,-0.0901569233093619,0.149853100205766,0.269170755594316,0.0780821704901375,-0.235815594936589,0.166478379738028,-0.281847265414995,-0.19079890540728,-0.226147155305916,-0.354328544788349,0.352377153221269,0.285092297528559,-0.32115459030746,0.096392989134768,0.295069240377459,0.323446890142143,-0.125089030423187,0.320626042507628,0.115636525174842,-0.329180677702229,-0.29141390315342,0.269879139504561,0.124291056082316,-0.258868749593868,-0.317971092046846
healthy,0.0393102587923427,-0.0534614511567609,0.0905905637311453,-0.0600083455629358,-0.120482821124608,-0.109889750640435,0.0398841402808214,-0.0514958645699636,0.0087396542179276,-0.149717295895887,-0.169116019801747,0.086908318026492,-0.0357657333145889,0.114491509715226,-0.0354507499902116,0.130956016660152,0.0400573244575518,-0.118909717356387,0.112682565015462,0.139480451156981,-0.159602277068659,0.111067142444487,0.200900443208555,0.0270612031364299,0.0194357741026482,-0.0931769960466926,-0.0613030629901512,-0.0865244462628265,0.0088684234798538,-0.0023017009867128,-0.0373731679990996,-0.0801925449710422,0.169815894619977,-0.0668378185342174,-0.164901644894598,-0.033277874917102,-0.0686933875641908,0.13848695069662,0.146961758324357,0.0650916438926203,-0.116204429822397,-0.117740426742153,-0.0464049749155549,0.0862464564835604,-0.197075775187808,0.121501191671192,-0.0172010353982041,-0.119811102189871,0.0503691760168675,0.0779779742636266,0.0260959152112385,-0.0337788456972222,0.045932443277312,0.0472749747199544,-0.0085106681393066,-0.179128580551227,0.139861546988471,0.106601630652992,-0.0288956410908651,0.0667128449346533,0.0870933424037251,-0.0277037464574886,-0.0812982724036313,0.177321901918545,-0.0083408264115219,0.0048530092624914,0.118012298140298,-0.0695366477770245,0.0714143676127231,-0.0969090385754695,-0.147953899144468
healthy,0.232986744598101,0.25602810456114,0.259450891074711,-0.311141380939116,-0.27354394190656,-0.187862042651306,0.112931658226354,0.107225713237085,0.0643397587578489,-0.244743869720132,-0.319002532344818,-0.0883574822216795,-0.272047032186213,0.200107434358514,0.198360028736963,0.283367512687636,-0.289614024904904,-0.315599597170128,-0.0740060034365519,0.284814581973826,-0.294269291124748,0.301322412444938,-0.286889767982568,-0.28396105923671,0.158998259543938,-0.217596145782535,-0.177727213056744,-0.273429054403654,-0.136339949828266,-0.205700739966587,-0.0368380616942587,0.278055561632554,0.274775891395449,0.154088595022939,-0.101466428378921,0.0231548052746589,-0.257125675756063,-0.24144791120497,0.291939685606155,-0.226937303578361,0.145538139808495,-0.221529531637524,0.209194045392316,0.206463531904841,-0.108601266802433,0.133888670024244,0.120138585005483,-0.168020332517681,0.179260495689677,-0.176266951962024,-0.0109233052629287,0.269004835711345,-0.0467783439260447,0.122102616241706,-0.307503474628244,-0.267576875459699,0.287133710396898,0.282210302641288,0.118751981709839,0.158732323712493,0.32425762288757,-0.0778923059877845,-0.0560803716788832,0.330696434345903,-0.275713294522816,-0.141809735994411,0.0021684194336591,0.195395371252426,-0.0410910837974113,-0.281142317576429,-0.254861414227954
healthy,-0.0868418679968318,0.0640632808173948,0.173121895893876,-0.183086573602903,-0.176084564359028,-0.159483040629376,0.0855827738416432,0.0879100547478965,0.0491640532376643,-0.185440482843375,-0.226432992646064,0.156475246013834,-0.133640668323647,0.063153372884925,-0.16926962803915,-0.162050047552487,-0.0440245717068156,-0.187798475095094,-0.202625735163543,0.149216717150321,-0.174453845171486,0.158578351850413,0.0558999566615819,-0.188317337063453,0.0322942224124262,-0.185031223098659,0.180064612713557,-0.145628744388826,-0.204698165159102,-0.135792770295188,0.152726438113659,0.0300068840075007,0.200731786016139,-0.0449863161298974,-0.0533774013043927,-0.112423992716132,-0.136115292679243,0.0756684414365114,0.217929784432286,-0.188737567681867,-0.155343293278428,-0.194348583755057,0.11207068797772,0.119748169299605,-0.138154739044817,0.20850512934121,0.0243832638561137,-0.109148139536123,0.213540298810813,-0.201125778849236,0.111283341391547,0.155469547087069,-0.174331141807407,0.0723591430687247,-0.217073843257166,-0.150209847503335,0.133209111787079,0.167042895722906,0.157380715890601,-0.0134919201162815,0.209103805303334,-0.117378247554156,0.144843279538271,0.187313519872306,0.0685806534520075,-0.172381557193709,0.205087506909822,0.172957971868426,-0.141232867967141,-0.154517246846524,-0.208655703695104
healthy,0.0072738113673738,-0.0460674719933674,0.0567357286655157,0.0644944607907144,-0.060615094728115,-0.0033944453047744,-0.0644944607907144,-0.0470373135090173,0.03055000774297,-0.0218214341021214,0.0596452532124652,0.0130928604612728,-0.0353992153212192,0.0518865210872665,-0.048976996540317,0.0644944607907144,0.0344293738055693,-0.0169722265238722,-0.0092134943986734,0.0421881059307681,-0.0373388983525189,0.0906801817132601,0.0829214495880614,-0.0218214341021214,-0.107167487479307,-0.0935897062602096,-0.0063039698517239,-0.101348438385408,-0.0160023850082224,-0.0625547777594147,-0.0926198647445598,-0.0392785813838185,0.0460674719933674,0.0024246037891246,0.0955293892915093,-0.108137328994957,-0.0703135098846134,-0.054796045634216,0.0577055701811655,-0.012123018945623,0.0208515925864716,0.0509166795716166,-0.079042083525462,-0.0227912756177713,0.100378596869759,0.0674039853376639,0.0819516080724115,0.0615849362437649,-0.0082436528830236,-0.0480071550246671,-0.0227912756177713,0.0140627019769227,-0.0266706416803706,-0.03055000774297,-0.0237611171334211,0.0140627019769227,-0.0150325434925725,0.0441277889620677,0.073223034431563,-0.0043642868204242,-0.0441277889620677,0.0460674719933674,0.0877706571663106,0.0247309586490709,0.0334595322899195,0.0247309586490709,-0.048976996540317,0.0431579474464179,-0.0402484228994684,-0.0800119250411119,-0.0286103247116703
mild,0.257831374967248,0.253969153677116,0.208871430596068,-0.26232000442691,-0.2448786770381,-0.183384953064753,0.0622963134293441,0.0628811105767543,-0.194462018672585,-0.2147584785033,-0.263218853561157,0.229366153636031,-0.192617074935944,0.252165128053374,0.211025922409615,0.262091544963223,-0.234627942144283,-0.246002174635323,-0.140828365142132,0.196485970035934,-0.258847872793307,0.205426067139709,-0.254939190116514,-0.231423966378905,-0.0969828931320952,-0.114933016467529,0.191006370984642,-0.166494962601798,-0.19199249021173,-0.212104162094086,0.255075583826178,-0.167185410170838,0.242635201093115,0.151866864881524,-0.239710194226686,-0.0638855371948189,-0.230790884399517,0.156044615149199,0.265754190163479,-0.228828966645831,-0.0833544263687035,-0.24630942517113,-0.186027052390348,0.124732011018671,-0.0360775584934311,0.254795137936522,-0.231596136085675,-0.0194982831123844,-0.0677571492283301,-0.207262422448911,-0.0604665772266412,0.231604724513116,-0.263174507371063,0.229925404314559,-0.238770518151806,-0.24179481161571,0.247396563268745,0.262638596792585,0.0583915329255282,-0.116341281519808,0.26689012365776,0.0795180980020639,-0.0838005322653514,0.250592880563795,-0.210360711323753,-0.239673178286764,0.0313840831869295,0.0898589657978686,0.108183533629017,-0.166276677962976,-0.251442441971141
mild,0.194919065051406,0.131652182188501,0.313826318290209,-0.293472358645147,-0.33678433973605,-0.317634225127782,-0.0560007273330603,0.228724521477655,0.0008015964857447,-0.265134419016053,-0.374074618962863,-0.07812592604248,-0.331197183670494,0.259789218979318,0.0142513082722523,0.268837881352435,-0.292862805274494,-0.244812109557903,-0.224180449365562,0.289821843713448,-0.161214449668338,0.0832565474062926,0.166638546469911,-0.264108370605564,-0.326279411766008,-0.318885417148453,0.0270927273406,-0.299868742048703,0.0452150866372166,-0.190480586530828,0.0646663744728011,0.140093567059183,0.306461095555646,0.302422232718965,-0.333314510890794,-0.286901659354911,-0.323089548180032,0.0058444407361876,0.328099537372153,-0.283758183318171,-0.244082727263166,-0.336064183632562,0.289383660988255,0.220271132517753,-0.21613818930524,0.269077048327069,-0.111405857722619,-0.324681986558577,0.146229664769801,-0.223040696793982,-0.202707286900169,0.339507996180362,-0.238323932802949,0.103473508709695,0.113979485364111,-0.264842181918351,0.352074057506947,0.305526215748418,0.030836653275126,0.126024317088033,0.286503404729457,0.15522556939392,0.11938778496277,0.334557201874303,-0.167999426413644,-0.312963005613417,0.315279158928592,0.0768160076968501,0.182991351290899,-0.250263427528341,-0.177087838387033
mild,0.126660099276225,-0.0746267611951811,-0.123921502535117,0.122552204164563,0.0636723742307508,0.12118290579401,-0.122552204164563,-0.126660099276225,0.12118290579401,0.115705712311794,0.093796938382934,0.123921502535117,-0.12118290579401,0.126660099276225,0.12118290579401,0.118444309052902,-0.122552204164563,-0.126660099276225,-0.125290800905671,0.12118290579401,-0.111597817200133,0.118444309052902,0.115705712311794,0.12118290579401,0.112967115570687,-0.106120623717918,-0.12118290579401,0.12118290579401,0.12118290579401,-0.12118290579401,-0.0896890432712727,0.0116390361497071,-0.0089004394085995,-0.122552204164563,-0.12118290579401,0.104751325347364,-0.123921502535117,0.0965355351240415,-0.123921502535117,0.112967115570687,-0.126660099276225,-0.0979048334945953,0.126660099276225,-0.108859220459026,-0.122552204164563,0.123921502535117,-0.12118290579401,0.0609337774896432,-0.0677802693424121,-0.126660099276225,-0.119813607423456,-0.125290800905671,-0.0335478100785676,-0.12118290579401,0.0773653579362886,0.0759960595657348,0.115705712311794,0.049979390525213,0.12118290579401,0.117075010682348,-0.037655705190229,-0.0992741318651491,0.0910583416418264,-0.107489922088472,-0.123921502535117,-0.0883197449007189,-0.118444309052902,-0.125290800905671,0.0732574628246273,0.12118290579401,-0.0143776328908147
