group,RXRG,TFAP2C,FOXK1,TFAP2A,HEY1,ETS2,KLF10,PGR,E2F6,BCL11A,XBP1,FOXP3,MZF1,FOS,NFYB,SMAD3,STAT3,GFI1B,KLF1,STAT5A,PPARG,PBX3,E2F4,RXRA,RELA,ZFX,BHLHE40,CDX2,SPDEF,MAX,TCF7L2,NFE2,STAT5B,PAX5,E2F2,POU2F1,USF2,SP1,HINFP,NR3C1,CTCF,JUNB,HSF2,FOSL2,PBX1,ARNTL,FOXA1,MAFK,ZBTB7B,NR5A2,AHR,FOSL1,GTF2B,ETV4,GTF2I,ATF2,EGR1,MYC,RBPJ,RARA,SETDB1,MAF,HES1,ZNF143
healthy,0.17843628736087,0.176357545740507,-0.172955582680333,0.109821543323228,0.223986089706797,-0.141884461547254,0.20126176877064,0.209743685404345,0.112596735896542,0.20379608623021,-0.0139447590627825,-0.179313129368166,-0.0234220098669321,-0.0300703044894145,0.12291227454147,0.212432926945883,0.0268809199070074,-0.116602124718897,0.224660964474816,0.122576251989259,-0.261200410510193,0.151650691746305,0.18383139471758,-0.041973284412578,0.158502722147813,-0.168057081284996,-0.228798993778308,-0.143125976450687,0.253999977778235,-0.23086570932838,0.127767623566945,0.238131224323082,-0.275641244972423,0.034004598013881,0.210045044577486,0.0235521743924201,-0.318173211091546,0.296829058575102,0.278444380473763,-0.18866835092967,-0.0606175841489939,0.113406373393395,-0.140411975352671,0.292104227783065,0.0424288602517862,-0.195281628465133,-0.221321254013789,-0.0574122827088504,0.142637505772157,-0.0103998979909311,-0.282926213904358,-0.159629635675543,-0.20083165990381,0.0547467395999428,-0.0769758694065257,-0.149092322146156,-0.155938693220468,0.119650379829376,0.140433551537602,-0.209576381544139,0.0876539586998926,0.142125690368947,0.0618530860172813,-0.0483149142426742
healthy,-0.151809494561672,-0.0758042426253381,-0.0953648195683811,0.0880025054594548,0.113066108300441,-0.114965521708453,-0.0274289375449897,0.165575323360879,0.245848694421847,0.227108085294129,-0.20257069865043,-0.219318283942787,-0.250527378080063,0.213479532246265,-0.230454407218901,0.233620960594464,-0.177457139431799,0.171987947677234,0.136885525627699,0.215684760762291,-0.174807940661821,0.229981721349092,0.142449026815573,0.193052977111646,-0.192221329132196,-0.0115664178166646,0.143156172813907,-0.0453395109166833,0.179355346490813,-0.247831345910687,-0.069499817667199,0.17582120617399,-0.120716018265232,-0.0323085854170431,0.235541186341255,-0.173647850074936,0.138293954993724,0.12054232655817,0.169985047564099,-0.0641284754729086,-0.245950095383376,0.221329865258988,-0.0969062630042445,0.0817138306840215,0.210831483453837,-0.225182233676779,-0.251260015247401,-0.215026060386782,0.201401554808919,0.20184408195379,-0.239101539381622,-0.0678799051750491,-0.189530550781818,0.125811027619065,-0.144283500314934,-0.187960448101547,0.0899417396586742,-0.194179256103732,-0.114857818418984,-0.103029758161337,-0.195664215348216,0.104119125128956,0.128026775047377,0.22677500895363
healthy,-0.454829056783954,0.474067628825554,-0.489865505840153,0.548016605757349,0.460491976292848,-0.453038564604791,0.14849224507659,0.441252322328384,0.496389500708184,0.47413822429241,-0.552940571950346,-0.48350280763905,0.325869215966694,0.551034674665723,-0.151802162677443,0.482520286438465,-0.538800020442437,0.10789669602629,0.475985382181558,-0.473215118689088,0.465124319193962,0.461529405078766,0.462447642029201,-0.467249666499436,-0.520463501588436,-0.505826122085499,0.495433576777998,-0.0272192408052275,0.529405954697761,-0.461875304834311,-0.538196262404381,0.492048240137522,-0.509317937967809,0.480591172892392,0.503320118252484,0.481732511353343,0.538796954994324,0.45000904534611,0.534437527135575,-0.554624675047913,-0.480046740291361,0.531091184798311,-0.535987652118522,0.50703638804889,0.4518401997929,-0.561240272718402,-0.487173411274585,0.2457589137268,0.497962075590553,-0.526343481871857,-0.545543735812035,0.481297668522379,-0.46891871283715,0.524090557828707,-0.485763214982008,-0.504874661087125,0.471932634374546,-0.513508405539345,-0.522901840162351,-0.470662502012697,-0.469431318873941,0.0563687221595107,0.463686398628003,0.456122720968088
healthy,-0.0178157099265156,0.0926764494705611,-0.028507243443531,0.0372253333793888,0.073097826665892,0.0041784934763803,-0.0813638052981625,0.129145258575905,0.0910927356383266,0.0916184425249233,-0.0703539962429866,-0.131785570556247,-0.0728428343128155,0.0118621315613155,-0.176354345592831,0.0996220467050559,-0.0507482681738247,0.0101410881457776,-0.0204200693938709,0.0825943054134726,-0.175816804806975,-0.006532199687054,0.0563351647177058,-0.0613415803269922,0.023633085746437,0.0006364383725184,0.0123959531216898,-0.0015664137985562,-0.0029078144554916,-0.0280662334644865,-0.0371228292710471,0.0188421598074632,0.119444053371148,0.043209510826958,0.01823705309203,0.0443741919216287,0.0661064153356954,0.046483105473349,0.0335825210761233,-0.0612424573327244,0.0400642294596732,0.1113940152244,-0.0553742520978914,0.0597865496124849,0.105856032130788,-0.114018943135705,-0.0907540043600188,-0.0835187583531896,0.116410968639216,-0.026747598975649,-0.0545347778252327,-0.0453651401048,-0.0592459658239627,0.119602289509808,0.0112458671694383,-0.0448243309086729,0.0490198426592254,0.0354494595639518,-0.047578022914294,-0.0197824476314266,-0.0734983759798517,0.0618067089197642,0.0851488498001384,0.0539757106131064
healthy,-0.186381584964853,-0.0589559323559146,-0.189031993830976,0.185081677107584,0.201992942232862,-0.0594768952953442,0.195259726366314,0.168453440587378,0.278098918704093,0.241069472157842,-0.338708704123925,-0.22045906332851,-0.290735209042276,0.280084618023948,-0.275823640388161,0.270260600161221,-0.299678854353797,0.303388064974556,0.254094631629457,-0.220985818192618,0.269905086308306,0.116074393845292,0.131476517834272,0.0772261105711284,-0.256235264934475,-0.157545057207222,0.226859140098789,-0.0842436306452073,0.31494822949768,-0.209280476319356,-0.0977551049354045,-0.019188698175094,-0.206514556479203,0.10916847174851,0.227362037749339,0.199611564820503,0.313766176964906,0.20662453409662,0.108116478952947,0.0238929304275344,-0.294927545475469,0.282683382228351,0.22649838593307,0.0032561131797253,0.239394244133801,-0.404818249546003,-0.370303153349533,-0.303585679928484,0.213740534128112,0.181264350559484,-0.339499836216609,-0.276344258570169,-0.251051906055688,0.103029393584077,0.0271942413052011,-0.280102631599215,-0.0781563867590773,-0.314800483704753,-0.0657082994972193,-0.342363942970368,0.233770595552184,0.0207101126755919,0.362032164242843,0.297762985649641
healthy,0.03843618357975,0.115829331289101,-0.318503963754628,0.0465814245705081,0.330821336832969,-0.305899754061629,-0.286811596806599,0.222376267586754,0.307041251439283,0.30160311183443,0.222775954786868,-0.339669239696905,-0.18917902669237,0.184839008607231,-0.346314876705357,0.351788882951978,-0.348055818015643,-0.199014729301151,0.330464176119301,0.171483800081427,0.140131876671731,0.260722610827005,0.337639029480862,0.128406303182566,-0.309378895528739,-0.149524709261435,0.25696784830975,-0.327222472592852,0.170861384510633,-0.311563672052984,-0.0403220199455324,-0.0250161718696529,-0.110911431724967,0.250944356617525,0.344031264225325,-0.0836993063743501,0.253574281020766,0.291258770827397,0.0673462411567668,0.0999717971232894,-0.307884464990994,0.297587572964298,-0.368054791071831,0.233297331838926,0.210743874011375,-0.322281775125634,-0.324609188149354,-0.298715982299369,0.111560679713444,0.284451077598469,-0.343869651994494,-0.346256887796922,-0.341191680190089,0.130999376445261,0.32646367498541,-0.301058877048977,0.348826333088937,-0.250194882792631,-0.209991504601839,-0.358031049196384,0.0008596218646834,0.255294953238557,0.288426464361562,0.343903800589374
healthy,0.100378596869759,0.0218214341021214,-0.0160023850082224,0.0033944453047744,-0.0858309741350109,0.0577055701811655,0.0383087398681687,0.0712833514002633,-0.0169722265238722,-0.0586754116968154,0.0596452532124652,0.0615849362437649,-0.0460674719933674,0.0334595322899195,-0.0324896907742697,-0.048976996540317,-0.097469072322809,0.0189119095551719,-0.0024246037891246,-0.0072738113673738,0.0315198492586198,0.103288121416708,-0.0741928759472128,0.0140627019769227,0.110077012026257,-0.0276404831960205,-0.0615849362437649,0.103288121416708,-0.0674039853376639,0.0964992308071591,0.0780722420098122,-0.0751627174628627,0.03055000774297,-0.060615094728115,0.0334595322899195,-0.0916500232289099,0.0198817510708217,-0.0043642868204242,0.0072738113673738,-0.0004849207578249,0.0984389138384588,-0.100378596869759,0.0373388983525189,-0.0916500232289099,0.0276404831960205,-0.0324896907742697,-0.0257008001647208,0.0625547777594147,-0.0674039853376639,0.012123018945623,0.079042083525462,0.012123018945623,-0.0567357286655157,-0.0334595322899195,0.0577055701811655,-0.0208515925864716,-0.0218214341021214,0.0780722420098122,0.0169722265238722,-0.0286103247116703,-0.0577055701811655,-0.0392785813838185,0.0063039698517239,-0.0557658871498658
mild,-0.309278106935471,-0.345365620915987,-0.292469289808944,0.362279154537914,0.416219403286505,-0.259858247766892,-0.226560455128199,0.353300895474059,0.33435708238294,0.312908863541102,-0.295316287023942,-0.324934034825967,-0.256635420791713,0.299941057170479,-0.374280530860805,0.357661756163911,-0.286507877331792,0.290185234737461,0.322279786134315,0.143515309993304,0.180476332362204,0.139227588484609,0.33060501812803,-0.282008334004742,0.0132057933157925,-0.0537383181693295,0.121745607218162,-0.282021323254572,0.303639223503678,-0.367248438408403,0.194998537625255,0.0862366747365598,-0.221065199953152,0.277875643671826,0.382331029022977,-0.0939076852463562,0.0273310799504033,0.34888742458985,0.104868447228303,-0.24573320374758,-0.369869150200708,0.354664281475661,-0.231496687329938,-0.0087110649692825,0.0921319278880668,-0.150518811165907,-0.358312543708219,-0.23516708354281,0.297936345621212,-0.130294605168008,-0.37424915883643,-0.152404081337422,-0.350423272743297,0.161144390781539,0.0277174914701445,-0.351078296723972,0.235227625391157,-0.165543528700417,-0.176072864693382,-0.0551692072120768,-0.181721695352416,0.283348074346092,0.246852164167243,0.372924647270743
mild,-0.271624585987608,0.034148165428967,-0.205034219935099,0.157026986540308,0.133822707502666,-0.2211197812338,-0.104637064090634,0.291680478058587,0.265679626315646,0.205189592334438,-0.22041191201993,-0.174832735270113,-0.147325785757386,0.058325585221823,-0.0738157208633462,0.283158189413418,-0.230186215794017,-0.034433400839385,0.28223208770919,-0.166489990963798,0.267804669268101,0.237101510840899,0.206534380737284,-0.081015207458211,-0.254317933984632,-0.219810190567441,0.0824923380454195,-0.159533789557736,0.218469740717841,-0.170972401501943,-0.239378990329595,0.240578649233247,-0.273235918139142,0.249554039416695,0.285844275804092,0.132788631277797,-0.106346388828272,0.204002394538606,0.273557264665677,-0.0678935630614527,-0.296808289167996,0.266727859924792,-0.248282843315531,0.0481746754535371,0.119447123355625,-0.225870562279895,-0.31733763809474,-0.257530355387554,0.15740101549912,-0.186624662027933,-0.28366061345176,-0.166413299695512,-0.263073232297759,0.257602969068203,-0.227565762253956,-0.232063015211102,0.277757636622113,-0.176091535504859,-0.254898680326315,-0.174654528380004,-0.158309860852466,0.194483347750626,0.25797181133554,0.198246047760403
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
