group,EPAS1,DUX4,MAFF,ZNF76,FOXO3,EBF1,E2F3,MEF2A,E2F6,BCL11A,E2F1,TFDP1,IRF4,ZNF263,CEBPD,GFI1B,STAT5A,KLF3,GATA2,PBX3,ZBTB33,ELF1,ZFX,OTX2,TEAD4,MAX,PAX5,TBX21,POU2F1,NR3C1,KLF4,NFYA,PBX1,IRF3,KLF9,IRF2,VEZF1,ZEB1,ZBTB7B,NR5A2,MEF2C,FOXP2,TCF4,RARG,HOXC6,EGR1,MYC,NRF1,ETV1,ESR1,CEBPB,SREBF1,ASCL2
healthy,0.0624909817824836,0.0269578977151441,0.0861667396161011,-0.0449738110729811,-0.199193195007097,0.229953313280382,-0.133317974929293,0.139415654137243,0.265602135893517,0.097269536963756,0.13593796068009,-0.0745923448333029,-0.407444247968109,0.0206799256733122,-0.0940572183519801,-0.125993629196886,0.0371270888001567,0.350421743660948,-0.0406334130294318,0.222507421817267,-0.0837082746363329,-0.161464589890753,-0.125105264956229,-0.107566080964387,0.117487183707946,-0.0301473927397094,-0.158027276626357,0.0959013371884301,0.290943205288634,-0.0089421194081188,-0.0751347088938802,-0.0134725339440069,-0.158258618667136,-0.0680442711676775,-0.250226871060697,-0.0398734821108888,0.280123204341091,-0.0961641460683812,0.0208880389744451,0.116108720070916,-0.217284466717973,-0.0968042869167717,-0.364499440293065,-0.177907836544052,-0.0714871215153611,-0.0558713311865529,0.112211288690388,-0.04131325881652,0.0754796286674645,0.0845589597004704,0.310028856127505,0.0914443902942139,0.196190610306197
healthy,-0.0523635093356869,-0.154129776960637,0.136079380065571,0.110947479938555,-0.347834262453928,-0.0086784959746094,-0.344655704607055,0.221143985874596,0.215917663654932,0.201309053070867,0.134427319640632,0.106767376279881,-0.24677542694318,0.358436554986184,0.231149827930578,0.126952576389495,0.429899136217447,0.314418566754742,0.0764624092424198,0.282321866740391,-0.224941476610663,-0.0888416137338538,-0.0443079978776486,0.0768579409399397,0.194661807904595,-0.21286113393468,-0.132226933984399,0.0405871735176852,-0.0458329750031738,-0.281706730847651,-0.0933278811242337,-0.130161600077727,0.0819037822572195,0.439146297940836,-0.266292820004135,0.0212198104960452,0.0436334056637318,-0.206095380539878,0.151978310398738,0.0738276606724805,0.0601120107886482,-0.230141923834778,-0.198966515955728,0.182750300510713,0.210187187180455,0.170311197838555,-0.210034326244376,-0.0679212641848497,0.221003025189726,0.102008137047889,0.329195728033403,0.17426795272957,0.178265987787146
healthy,0.261530235627672,-0.103772740126647,0.200247071773617,0.127956188726131,-0.0252378027764829,0.0760196414839292,-0.18231455950544,0.164515305224431,0.140031752242229,0.225878211589308,-0.150294705830085,0.493758642259696,0.158496474724321,0.0943887345831423,0.156998212581329,-0.18890822771022,-0.17276470049589,0.264631120228375,-0.127047521274571,0.279624561165984,0.18384641005681,0.325492425999207,-0.154889435749436,-0.0483622064630381,0.274106509525157,-0.114904096162746,0.169523333489906,-0.0524415717310874,0.210402206912964,-0.185133862994509,-0.0837195016335845,-0.0098960832557601,0.139140615132249,0.220492219572456,0.124005904293546,0.111382517603065,0.0854743846948264,0.11184005267052,0.241585363406293,-0.167577362857649,0.0907863863441877,-0.0565874975148243,-0.36631237419207,0.0226943282557155,0.194284701299417,0.144966440680234,-0.103529677831963,0.0653196277197608,0.104457416377782,0.159701480274275,-0.246241654954865,0.387903283857731,-0.0176701049676477
healthy,0.249057179650036,-0.316237174006564,0.114810182808928,0.275300360371208,0.0174991405757942,-0.255896638711862,-0.220620080788717,0.237802410559881,0.100083059351649,0.0063219262043263,-0.145063291991214,0.0795900765806167,-0.174635530026557,-0.0771845088259819,0.260880314667725,0.167616628900273,-0.0793210904484914,0.146420344724242,0.191528611223407,0.366582706676944,0.202570182259168,-0.0062606522252156,-0.306079319745342,0.122084620760731,0.132824201773813,-0.175661659031247,0.0748552127969696,-0.0516944892747605,-0.142452356863993,0.30498846595261,-0.113970441727699,0.0986349141110478,0.332078864507696,-0.157608707863028,-0.425593486022091,-0.147924410765996,-0.149026723014027,0.0976480712388132,-0.0282929612267031,-0.0507485252160265,0.417169176596593,-0.0214608904352819,-0.304867953086835,0.0802259102468839,-0.0924333238079353,0.192396268464071,-0.280232141469672,-0.030270363226945,-0.223479120229911,0.0555240023663334,0.0007980659272052,-0.0977778747440197,-0.110905371296816
healthy,0.137462458541171,-0.0756808576079946,0.31266024393434,0.302989611330931,0.100709340657173,0.268733128094377,-0.312906890919644,0.174348238210099,0.322694080710706,0.285082710455921,-0.267397765488328,0.239359780338415,-0.160048661607422,0.262929801513425,0.104762964076123,0.355075677547958,-0.235725641449979,0.373759674702815,0.0994068994883076,0.206504726806806,0.264837899522834,0.191599678019083,-0.270885116446312,0.190012669539633,0.100037115509955,-0.231378402601091,-0.0409031446620693,-0.0201176888130679,0.140574404873716,0.118463346780651,-0.4072736318065,-0.250367991413836,0.265235634273735,-0.0449325650212307,0.145272475977261,-0.162074675341356,0.0570376693179789,-0.27817576391768,0.268793352165761,-0.147669871484735,-0.0909660856847228,-0.103393110461167,-0.273329796950702,0.252861895797859,0.0275620092269905,0.132061773271469,-0.337745772342419,-0.2014852628107,-0.138639914317912,0.213230051474051,0.0797993610547893,-0.241869538715825,-0.223126992578735
healthy,0.170747319850231,-0.0907227672424486,0.233602776877141,0.351971985163228,-0.187735162603562,0.105922821805332,-0.306126453780787,0.266824886239976,0.37971455824573,0.205781514622843,0.234816047553369,0.131667366300801,-0.273197481209897,0.216529903921286,0.284639981875117,-0.165148854015798,0.356344256696902,0.187632357384742,-0.0157449302747311,0.219853228060741,-0.0747923668514854,0.0828424965982106,-0.318066815944315,-0.0751903420181331,0.35270730316461,-0.300474864200033,0.319568351890466,0.189133631637562,-0.338727021350733,0.287246004592561,-0.20196103354405,-0.2457939217734,0.292670625533763,-0.345711072855147,-0.361537862817039,0.0238862299521466,0.128495461949081,-0.375339750299766,0.15246365223967,0.0226540368350159,-0.185987171929779,-0.273805837684922,-0.340723097302906,-0.186191594682298,-0.11420300012082,0.413071439674356,-0.305510890674014,-0.202913053754281,-0.150777401061896,0.166259862990126,0.135889788206729,-0.198509761495681,-0.165336910869962
healthy,0.129378500254734,-0.0765885456601088,0.124542255403491,0.136117468828296,0.028637073537725,-0.170890845017343,-0.169399843558732,0.0109054188726123,0.0409865038279816,0.192664389079261,0.0590023363598931,-0.0550932124756608,0.0111910884867434,0.0321561054945669,-0.256541755721036,0.117293855115956,-0.12348013130291,-0.0483520062811002,0.0732470316358079,-0.177215107832532,-0.0664625647686113,-0.0456773033143272,0.193592255919937,0.0254760609406297,0.115976642221555,-0.0008696886947175,0.180557367730499,0.0347793431783763,0.0441930147187114,-0.111537202160699,0.100324483337637,0.10321548966759,0.0792475852798929,-0.0305957377850049,-0.0082157984325165,-0.0554721162980592,0.0573248664847474,0.0284834235625005,0.161988842811979,-0.168842675930126,-0.0114596030065533,0.0120085660248313,-0.0299542864321258,0.17226101494204,-0.0654041700363606,-0.0609997860378123,-0.130712122369789,0.149499934146154,0.143038430576396,0.195281659773741,0.184559725822999,-0.0959611223907264,-0.153444114092695
mild,0.298001145533824,0.394832505105572,0.395348564312937,0.550358432126915,-0.62161831491759,0.448469695226972,-0.669226586340172,0.520436733696127,0.48012646423844,0.328834919063868,-0.619537873874031,0.61040616035311,-0.497899525045006,0.542315609849692,-0.541618552765214,0.548367753136728,-0.274318454308849,0.570263211021925,-0.0143468568780576,0.0547014919057992,-0.199963319786773,-0.588432694277725,-0.73316844421681,-0.33685081417707,0.640364666743344,-0.442436681914914,0.303659937331556,0.0546965188383,-0.558710484823204,0.154595455202315,0.500800072108873,-0.456505032493112,0.136131457451275,0.398052787739851,-0.475513577505338,0.311741564055178,0.584121400493602,-0.554478854498452,0.636166562879484,0.207252755007655,0.291905689369854,-0.321238591128642,-0.583477195863714,0.272030625460645,0.585944643198046,0.626916308853267,-0.628800012442577,-0.615873899239442,0.311018639759752,0.339555284442371,0.556628221531554,0.107901444124708,-0.589892924834585
mild,0.406941553437013,-0.379404427212615,0.381882737146106,0.306020819465804,-0.209332965811369,-0.382054099983182,-0.481393738981111,0.482336959145164,0.41848870246745,0.417565385883048,-0.176501085836582,0.149569203026354,-0.423745377527299,0.0374305496751134,0.212739865031942,-0.307354079953878,-0.250228187465882,0.228710829069552,0.431106664083066,0.596423666625022,0.258045929448293,0.186638502730817,-0.351613373214155,-0.104891533029975,0.545153285055138,-0.424638175289571,0.418067130683036,0.300301438556931,-0.286790295074874,0.35328448823715,-0.228224343680629,-0.499348985154159,0.394618060044536,0.462273469945875,-0.224540557732274,-0.135542033052946,0.213671439855971,0.133826414324224,0.488808241423522,-0.324007806610609,0.25322896636519,-0.482516265954819,-0.391894290087974,0.375859547299082,-0.396703064768572,0.474266476619756,-0.192532563740041,-0.208269992443088,-0.193832564298962,0.177709617225515,-0.453189528571387,-0.231938997636722,-0.0508296744141567
mild,0.306469418209423,0.220499157405267,0.248826523034222,0.292038311496537,0.0450071159754092,-0.357716968692201,-0.319038341434613,0.281990347703904,0.165311996321547,0.0522047323630566,-0.0745900694200625,-0.116637585544185,-0.189484507724013,0.0589816453007691,-0.297442231004617,0.17441419266859,-0.0884928508702396,0.392384237473666,-0.347535292950364,0.198296451303271,0.0438134922337332,0.196874538867832,-0.100566061503258,0.174277219452332,0.184302354375589,-0.2592169198675,-0.147632667623116,0.252404132992197,-0.0479324725226316,0.263456567037388,0.200142328455699,-0.106012377483036,0.225580211475024,-0.0317109301972314,-0.154504157305387,-0.172039990253453,-0.203429685645889,-0.0685241127000696,0.063377833289237,0.264578442903881,-0.162344243302626,0.104691564326263,-0.0679142557610166,0.378719528518413,0.10634502672252,0.0387552670333521,-0.139287085232545,-0.279694415698057,0.201838187323654,0.0801211783432387,-0.210288130259945,0.138289137514095,-0.184413237455417
moderate,-0.195511880659809,0.169388818428844,0.109030015415504,0.530432110905484,-0.0416295271972292,0.335297190976192,-0.468471224787444,0.176591412530738,0.525478964424218,0.289592284370437,-0.0205497837086075,0.382449712665479,-0.298045425356214,0.0352665069046118,-0.201844278542963,0.325619040614054,-0.394434261549978,0.463068685972464,0.334009806802695,0.392354197662878,-0.372693819802562,-0.195462500612077,-0.479539700337918,-0.0927597981777863,0.302342845482806,-0.199527258225439,0.270139709502754,0.365195284407736,0.014521010970208,0.176300556139745,0.567677661645313,-0.444004032623926,0.315231941923598,0.28103236044391,-0.498828089371836,0.593868748564459,-0.0599474909452698,-0.487257225509646,0.279245186908579,-0.324382166466498,0.403155320369106,0.0573547559447529,-0.430861256075218,-0.416989982575176,0.361591444905819,0.510764614182452,-0.0399909457963796,-0.482734713723824,0.269329515126911,0.479269861541613,0.241493631926766,0.0237028749029603,-0.0528664824986631
moderate,0.093517300236675,-0.167229511707309,0.267694458234448,0.252327209724279,-0.237876766746071,0.313187838044177,-0.387917859628864,0.213288220084228,0.392614919991825,0.209325136437613,-0.191141086281454,0.0891891916558802,-0.309779196449233,0.147545116780426,0.0435860251539387,0.213422785118463,-0.0028619500821201,0.313875201493184,0.171384061859679,0.298932726525435,0.0361634915885213,0.12612423666372,-0.11630805198926,-0.109247875026991,0.305060342423804,-0.0346030612296081,-0.126283765722806,-0.007279715960984,-0.183137826228283,-0.119965914327069,0.16624279315148,-0.0635762121923992,-0.0869145013462541,0.136594258720754,-0.194062523640424,0.294774607136453,0.119656298524633,-0.0648116700911642,0.363314121360713,-0.26471312784726,0.11495758077049,-0.279459858727033,-0.274716460182405,-0.277731192847474,0.287033675658479,0.163039537397359,-0.276282619200465,-0.171437792968816,0.116361838115531,0.0986165220997113,0.395341706728372,0.137480550374404,-0.0706800865138706
