group,VDR,MAFF,KLF5,ARID3A,E2F3,KMT2A,MEF2A,BCL11A,CLOCK,XBP1,TFDP1,SMAD3,GMEB1,HNF1B,PPARG,PBX3,RUNX2,MXI1,CDX2,MAX,MEIS1,PAX5,SP2,FOXP1,ASCL1,ATF3,NANOG,PBX1,IRF3,ARNTL,GMEB2,STAT6,FOXA1,KLF9,FOXP2,YY1,TCF4,ETV1,HES1,ZNF143,ELK4
moderate,0.142110844152661,-0.105459633467281,-0.105462563168291,-0.286593823810504,0.337263762338326,0.181265592858915,-0.0741047254178446,-0.0742697109877107,-0.301399664657753,0.221426097071311,-0.205454777759128,-0.271544817779389,0.198003625776276,0.0186205828314645,0.0589831821598591,-0.236576069279842,0.296635048501482,0.331073412610693,0.130017852187366,0.266105936360936,-0.264670057343482,-0.298291848676614,-0.299901122590908,0.185780045101126,-0.0824548615811247,0.0103197090481378,0.0564109589264077,-0.0466806623185942,-0.2172638057413,0.255897989980975,-0.142111386689885,0.240502519678512,0.225952973415956,0.146312198162812,-0.0144313274014127,-0.0491709624311979,0.327587610945484,-0.331887869491598,-0.273816475390657,-0.417367159082509,-0.0728559132352797
moderate,0.234342334999256,-0.386550232074884,-0.490140742170638,-0.149427779625836,0.259780674153751,0.145723605769646,-0.376587993087007,-0.302732193435588,-0.454867539170829,0.344148876836558,-0.144314693733265,-0.508751144335843,0.386494825040769,-0.224569714208911,-0.449060081747182,-0.208950274620868,0.275871961943206,-0.0839724730310769,0.248306711545996,0.266713335184755,0.118821245942391,-0.182418646853208,-0.453969267041506,-0.0584544752446716,0.433933934306924,0.160468414467157,0.321188568115015,-0.149581603658612,-0.295359409307896,0.378084430604696,-0.288609137111099,-0.0140994693398312,0.541836874916115,0.209404842880674,0.351406194604051,0.104442408504236,0.408435657898144,0.0274825264067417,-0.401009623338156,-0.466198284428961,0.0529066238511218
moderate,0.022206849008514,-0.415731077103061,-0.430511784821423,-0.185353767180622,0.241305345033416,-0.222930070974501,-0.268609991169135,-0.363061258054393,-0.401735531716328,0.322406812034718,-0.0535747136108193,-0.290320992324405,0.357436873363388,0.0210027561082424,-0.0104321343624588,-0.280087676183295,0.476015835787077,-0.114481566053748,0.169136559841765,0.290534931037599,-0.200115553503891,-0.186902042071163,-0.412037354793501,-0.0037283687139115,-0.0236660029191391,-0.344115636927295,0.261080469844537,0.0037086009944387,-0.0411806104212834,0.302315464163774,-0.0597219151882471,-0.233674113653733,0.304959744240773,-0.363627358387735,0.46837981360688,0.0672893699806401,0.328947539336421,-0.0325263995588837,-0.230990766638785,0.100949277475118,0.390807836646398
moderate,-0.106015606064173,-0.333428029469416,-0.201478767653095,-0.122215666051254,0.10656997235843,-0.0241619393059009,0.0363985178055204,-0.0602656095654662,-0.377695183599628,0.0338007987097895,0.0407944783908259,-0.0123337753607962,0.257213771815468,0.0437135416307518,0.151703151375079,-0.0335372692042663,0.313263606197187,-0.234704861831653,-0.152269905504584,0.118370701017434,-0.0415687394276425,-0.0283980811717092,-0.273140702080272,-0.0174121762431236,0.406149458040068,-0.354936810205652,0.0750890838053358,-0.0454073185395035,-0.0697884272382542,0.181975351305075,-0.205517031273431,0.00937015289259,-0.0260540922491411,-0.21295707125461,0.0551959697698355,0.156982275011546,-0.0237957514825589,0.0327962604737756,0.229076176525007,0.0008458999876138,0.0219395246837923
moderate,-0.0578896693712529,-0.377246923614956,-0.559043037343991,-0.211951241091722,0.430541067420587,0.206990139394474,-0.40417445287267,-0.444071530053351,-0.584927767958744,0.365245428674265,0.0027659900862903,-0.31130816909317,0.404603818006728,-0.193150573580897,-0.350750936887614,-0.395928653029496,-0.482180180997119,-0.0022224248703277,-0.0279415688501524,0.273661248102279,-0.325624636957143,-0.352958851588902,-0.390018014928231,0.342036125878287,-0.472471327603107,0.0624031158054019,0.458348839622004,-0.410775029479747,-0.022025652740221,0.548678456695061,0.341741445770662,0.219170947276461,0.427762065213921,0.243531918531126,0.615273966202825,0.256180082758067,0.43297551843444,0.291650896453033,-0.0250358247588094,-0.0021973238456137,0.0533824241618078
moderate,-0.37075252773865,-0.180716934373612,-0.201153184249526,-0.19893875012565,-0.111873350259116,-0.255674228416569,0.0292165364809151,-0.326621393740098,-0.216410420278948,-0.0222882783531891,0.0817132151280715,-0.396216153502543,-0.0109506738627142,-0.0540421939098947,-0.37613892482583,0.0636022768158581,-0.261654645072425,-0.271747018169484,-0.289978398664174,0.24829681978388,-0.366839248169823,-0.419985299268133,-0.393942982048789,-0.065592969536612,0.243581548806141,-0.259493822557364,0.292385501040043,-0.282174574184056,0.171792710654183,0.277489272733296,-0.368697849342049,-0.209698227235241,0.218663628398038,0.0567454109082888,0.258298033525967,0.191886910617859,0.249381167300886,0.287697379216449,0.263346353747858,-0.281271956777445,0.0743609446010711
moderate,-0.223152886983979,-0.33958003902696,-0.392515738233601,-0.233219557517122,0.182185080484451,0.159985042339874,-0.248809752464771,-0.317014843629604,-0.393385014469814,0.0983600912820042,0.181326528137707,-0.0302368318895786,0.34960317281302,0.0998018853601945,0.205034579175718,0.0521037722416741,0.0763665160617369,-0.30260765879663,0.187761022116543,0.278298829502391,-0.28746373153631,-0.0849607436726457,-0.293292157447968,-0.174930697867989,-0.348268842045744,0.188374415770398,0.0372606268378568,-0.337520956070488,0.0080819494948288,0.204404466513318,0.29653901134897,-0.288598812757842,0.0340382343050613,-0.294389200119858,0.393762226079665,0.372931591751928,0.309797890433038,-0.0152463572359681,-0.0545295352752886,-0.297118566242482,-0.197557319191274
moderate,-0.435295940082484,-0.515452316411918,-0.447287117905989,-0.406986710480032,0.497217266097558,0.42400187184233,-0.498738771533121,-0.457975671406922,-0.474963944478055,0.170359508425274,0.520729097776705,-0.416710525052187,0.313527235895475,0.0527826169972801,-0.185753836835354,-0.290838701437471,0.358193039789359,0.315261650398218,0.403942502382741,0.470213463735406,-0.306155618612222,0.352373112126041,-0.463348498480171,-0.0739362652567011,-0.0720574371084307,-0.0448205136844305,-0.123833764386499,-0.516979272747785,-0.0847622462363638,0.0675014985750887,0.15306870334475,-0.0861481693299928,0.393105070286936,0.100217281055516,0.409013205911996,0.394966418933197,0.525603019579474,0.305756745109082,-0.0883626151848498,0.271495174629462,0.147302059288282
moderate,-0.173853014108541,-0.272109105262967,-0.415090271753036,-0.384149423123757,0.202013493331822,0.0083067771834739,-0.226922172817653,-0.37681718635992,-0.387420617862061,0.264566762266572,-0.105388668624028,-0.285467719032132,0.384405843865152,0.189875130163994,0.0647951352005174,-0.246993136527226,0.345578325068967,-0.0692024627267439,-0.0095170101727193,0.355732244473632,-0.297447321878403,0.0058041592537906,-0.406302197266803,-0.0249601835696535,-0.207986407923145,-0.288931846953695,0.325773340258491,-0.345448020791381,0.225599614528313,0.191168712698659,-0.0700322524176735,-0.313090907773487,0.414407688235583,0.117844921504892,0.341982424122181,0.340930936390416,0.355153633224837,0.103672719461044,-0.16086374141196,-0.229112007756856,0.298597102721295
moderate,-0.0432330778154627,-0.392469137921835,-0.418321579027043,-0.341099848773763,0.37757051327929,0.0587863894276959,-0.31795179015551,-0.395561918255411,-0.339631199330504,0.397806171508929,-0.29399519805947,-0.524048725898621,0.432890757228906,0.210034155809346,0.147309366912883,-0.349064959376042,0.270663115204832,-0.0753699434731087,0.218188220425791,0.16866586316281,-0.321627931686584,-0.261691855678247,-0.440264612749013,-0.0396415537359101,-0.109201641770759,0.0612709100658705,0.172438447371855,-0.304559019177903,0.368559815530461,0.074821190563674,-0.519617972674317,0.0529125779230161,0.330051861075043,-0.165203112367152,0.351253038123763,0.305615171025442,0.429223763867738,-0.166895885732893,-0.158219033783399,0.226022485989462,0.322115711357168
moderate,-0.263127433585007,0.0077023271534462,-0.240013517067069,0.121946683281931,0.0677044455006501,0.207655799229345,-0.140180210629464,-0.0072465047312524,-0.158796427064511,0.134881196163989,0.234243549144638,-0.124486175282756,0.101416390949539,-0.294287908297218,-0.168279172641574,0.0599277240929592,-0.180397240106287,0.054660863076352,0.139427441650074,-0.0931958258555075,0.099168801827657,-0.118272363673984,0.104505643880037,0.231283540469396,0.0449101720920514,-0.148589913658016,-0.0059124518331029,-0.041403554786046,-0.209059202703485,0.224823849545748,-0.280577929883627,-0.204900689983167,0.234402425009635,0.10954932213391,0.0773441755633655,0.193607263912963,0.163016724843439,-0.0783276928228707,-0.241392963069503,0.137616130697151,0.262990623812371
moderate,0.0389442201278849,-0.377212237303442,-0.333044928770392,-0.344123425595507,0.198093474051604,0.13143405002571,-0.189229975622728,-0.305919808369866,-0.38994495749758,0.297308217974361,0.369558497665504,0.0441604982225593,0.215558635982727,-0.219462213613241,-0.364158960306696,-0.212815581431555,0.186497561525852,-0.2964350291352,0.1164657221136,-0.0966772264310552,-0.325330935198953,0.105342900555794,-0.224895708082604,0.326224817308205,0.237056739963067,-0.411030749120708,0.297346666322035,-0.329828300548219,-0.0902664891335729,0.133986625754015,0.266348819312328,0.209485979707454,0.369718608170094,0.250698075203175,0.30348494922568,-0.0093100722094391,0.283519259547822,-0.260374949266588,0.187907977877989,-0.0076080192638067,0.177587408797369
moderate,-0.245758305601533,-0.332353467873707,-0.296304771722291,-0.312412047029415,0.424851519570084,0.0772783339635247,-0.315941231413283,-0.335612577863208,-0.332829464876257,0.122992210094502,-0.277980185815311,-0.120173907913687,0.237029143946539,0.183727210949682,0.181742775247544,-0.152635530077172,0.411161108547135,0.335049799825435,-0.0672596609192051,0.334506680058248,0.28485769849365,-0.217726109873045,-0.313827122286434,-0.126434915878079,-0.272719383542252,-0.145224593339764,0.123321864170494,-0.344732432079608,-0.0305887315804228,0.302463307615571,0.180215959178258,-0.20185731340503,0.41691037881612,0.156116520565095,0.137696809976823,0.0425801521062689,0.328262804143245,0.234142171245846,-0.282852234668586,-0.208676705205535,0.168735511365345
moderate,0.0826187264808355,-0.48815298246328,-0.494207875758349,-0.36744693733364,0.377865965099522,0.231858894755599,-0.347638837565001,-0.447417308011962,-0.426985517697979,0.442992695009699,-0.331358915125,-0.536689719871065,0.423997064985674,0.108381852586691,-0.0922951397852932,-0.272715951106464,0.0345739195664364,0.201712213075003,-0.13445574670086,0.477070299161628,-0.0102007679377603,-0.388841104038175,-0.378207291001046,-0.124371581250352,-0.0462666682952077,-0.153564413618838,-0.307228770059216,-0.221919568256724,-0.386491211153909,0.238893309634532,-0.004426934431091,-0.387539010056267,0.364255412703394,-0.0742503245258889,0.501573693568518,0.252344851742254,0.471004329768226,-0.0753947130748115,-0.133931710695044,-0.397163653980568,-0.0600262473185038
moderate,-0.175302741535336,-0.376452095692983,-0.383917126152056,-0.239139007428239,0.106834221258491,-0.2719475866834,-0.372964819911534,-0.329437214013202,-0.405023637374001,0.324974064417763,0.160166154414178,-0.297362227832663,0.324787374064758,0.33245834731949,0.0864594695452004,-0.234972645487735,0.0303815213221851,0.380425433143505,0.227868244116811,0.235695070478739,0.130742921341481,-0.310382879827885,-0.432640224561834,-0.253459824381891,-0.31528666866276,0.173249314340094,0.326745455829715,-0.387286220272539,0.114127646611833,0.284349576852569,-0.251409480911229,-0.110122971852056,0.310266365045072,0.0553049334801032,0.295012763077655,-0.171166300057657,0.277734570907023,0.0335765100197095,-0.0914433518752712,-0.221189063362419,0.210961432398407
moderate,0.0607399815883648,0.317532302863092,-0.664657411716578,-0.232968617866298,0.706177015272798,-0.248953216859595,-0.46551875160748,-0.342006151251612,-0.181906081671257,-0.0477893925021645,-0.0491270471163768,-0.343104672080044,0.347349296777656,0.070574358528607,-0.394062587243806,-0.089578021567388,0.330288595748345,-0.0416541163107217,-0.0888307284868225,-0.0365202128472366,-0.501134739827233,0.632688213729985,0.417535062904369,-0.16619798111777,-0.551995506890521,-0.135267520513163,0.640646885038008,0.0913789978915509,0.651363067813318,0.314729953810971,0.488923970890792,-0.464285718024547,0.298722936025258,0.417654629797259,0.215878025113765,-0.161938410558547,0.429006011691049,-0.373668959075173,-0.2360101007042,-0.136470662372874,-0.0100959295184401
severe,-0.376951682506512,-0.41980553395249,-0.370153492092263,-0.0205708820172901,0.366377233909561,-0.147874795885289,-0.376760194797165,-0.284590023899872,-0.349084139258791,0.20385917160774,-0.400622426548248,-0.175054210450685,0.180988176683738,0.442904182898565,-0.427843174042474,-0.308668500062466,-0.310780569670567,0.255594866687496,-0.0110801311481112,0.142959621765205,-0.371582491996306,-0.202453098562657,0.0373504365549085,0.34907197618338,-0.145548634622388,-0.34955591589177,0.275068165696234,-0.266056618470683,-0.0823677008565181,0.258983951575919,-0.342668708987565,-0.310428055759318,0.338900200729019,0.217791597758656,0.217704949301082,-0.222297855741692,0.041447993676566,-0.0151790875616301,0.433660137948343,-0.308594983420823,0.0124310936214201
severe,0.2237926570682,-0.507794090500415,-0.20082103077211,-0.378697303049038,0.367369624465003,-0.0221198139631778,-0.0641935307572304,-0.463163734526193,-0.325335541493739,0.427382807818145,-0.17484442795044,-0.456238310772923,0.270524865078384,-0.202275555812185,-0.325299056241369,-0.326632351779193,-0.0727127036098265,-0.267520785418317,0.253467856937618,0.273175121752343,-0.16046731121006,-0.264614311441237,-0.219128154944905,0.512118337113771,-0.315236416004924,-0.0981880921852933,0.005952420082596,-0.369057391785263,-0.398912117415294,0.307384014955832,0.0918031539383614,-0.175443190632895,0.471842797509335,0.145413003760427,0.487783532484244,0.107262043145705,0.426997327387643,-0.307820673967325,-0.29842497727459,-0.107071583258727,-0.162330654266227
severe,0.0263433384113909,-0.545153162308096,-0.464548456248319,-0.237196711645,0.437165821892029,0.197189548608403,-0.477526386853257,-0.519750353167854,-0.428598935879457,0.185663844349124,-0.269424437340243,-0.531716144790985,0.13990467131644,0.284566509431636,0.196108536263927,0.230345051160568,0.321615990064089,0.138934093846586,0.361643649896022,0.446075319324886,-0.059995049275847,-0.0152233880930437,-0.453303666506486,0.275826407428248,-0.258227094840008,-0.392605117650649,-0.0596368974641348,-0.307572535876893,-0.148318838133532,0.465957881981046,0.0163729123957352,-0.367159043234609,0.311480195697141,0.406857257094143,0.312183746906338,0.338690956422007,0.296689047328424,-0.293359996035473,0.263255573123634,-0.283349092721218,0.0288460126107472
severe,0.308948171603,-0.401822987942271,0.0349195861562169,-0.27081117291331,0.0364421529846126,0.0603266500206912,-0.265762939775924,-0.0023267549436827,-0.18833623609395,-0.204091282382114,0.0075004018227139,-0.214177187499695,0.319392936040972,0.195615293663865,-0.212310062917937,0.0375332525369267,0.261602943963139,-0.0553296825005042,-0.0158833203432161,-0.0644272393242765,-0.201017765615372,-0.260162446127083,-0.236874874496414,0.3464537011023,0.0949604248604217,-0.127256223526954,0.346444020041541,-0.162815859813778,0.0107147340186723,0.0579838333171136,0.26770531260267,-0.0920057211120798,0.203476314999836,0.127437963440285,0.283078837087303,0.15189606332631,-0.0694836133536639,0.301282311650957,0.0396186410339693,-0.0242371956814425,0.117591884600588
severe,-0.25638042226894,-0.4118080971195,-0.314694369284533,-0.419867898683495,0.457968590329815,0.230409052168187,-0.382610343409942,-0.350873353527868,-0.417615761765678,0.0770715544305829,-0.11401273660862,0.0210087077237126,0.430761582188909,0.293182906150187,-0.401156855749012,-0.206816990188914,0.189951857800456,-0.194649231178137,-0.0109827074944145,0.354010091182217,-0.209565911648982,0.11645121437719,-0.463859142239156,0.131880311455425,0.0137266946951947,0.0702976457156236,-0.0894555915627502,-0.464489359103998,-0.269884992367453,-0.004455719065667,-0.475320514348857,0.360112443061662,0.322185528563874,0.108167090605235,0.370526425342695,0.228095050419635,0.480790866395818,-0.0918986718756984,-0.266755842691673,-0.0828020953601602,-0.201367909360564
severe,-0.611092424199593,-0.525324294840051,-0.659532844943681,-0.642437034311523,0.067540752624497,0.338319252620148,-0.671148806207546,-0.685502974190827,-0.619284596285351,0.511107564035259,-0.643353511230076,-0.253451565841669,0.65549631501148,0.61219581568089,-0.625296098472429,-0.731906575949718,-0.649932399902346,0.0003467998137187,0.648048136185271,0.612890560618148,-0.264743404426267,0.0707920581436015,-0.623924017307187,0.617400332568277,-0.646089198267885,-0.645221969671624,0.0130425591765739,0.621344550528926,0.200861687617056,0.627848077814992,-0.616005803330549,0.27450946126768,0.366097826074236,-0.635602512487265,0.639034547896081,0.72697097780824,0.641325625661481,-0.430853643338632,0.109285004970671,-0.668841465042692,0.738733538729159
severe,0.120340010786836,-0.282122460560975,-0.482426881032073,-0.299597945067363,0.191483201062006,-0.0429627642792416,-0.0805792857007327,-0.321938524153277,-0.359179645644652,0.257275068937658,0.0176880205807872,-0.189562379886065,0.163027188969923,0.233299262978016,-0.372912798708192,-0.219311696957773,0.470850001831407,-0.107526908585827,0.181910930330217,0.305091896976347,0.119750783941672,-0.215446568011772,-0.398272754653544,0.188553026320558,-0.364942109172475,-0.0652416847690332,-0.127727776803149,-0.321918608326145,0.215796335534746,0.0223057263884321,-0.186710259093379,0.0342556082437271,0.0696610034569084,0.36000886826526,0.274583632660579,-0.0895882805136218,0.321148345271213,-0.315205415515207,0.177557109232078,-0.166070002130986,0.163951196175218
severe,0.0556868339411819,-0.539655485912143,-0.587622927518602,0.367607163083826,0.333146877699986,0.246737431579333,-0.295417805233275,-0.440002821144275,-0.551422526292333,0.539319647891983,-0.125566036957434,-0.5351265446819,0.530305987029394,-0.40984966290816,0.333902417418436,-0.371350868340098,0.506664943261693,0.292384026085578,0.45407626397865,0.438634251455344,0.31424589697913,-0.424088896386476,-0.459017583713734,0.004214447393739,-0.159565122546783,-0.176386437373109,0.233428526106045,-0.129606886335706,-0.360426580254867,0.533909502557661,-0.0570961552851094,0.052793890092262,0.607770444878353,0.482660059841586,0.448003097287173,0.208031146530262,0.458873782824223,-0.351025233969474,-0.440481330305096,-0.46869341862184,0.443839407895399
severe,0.0527670527670528,-0.0280566280566281,0.14954954954955,-0.298326898326898,0.228056628056628,-0.283397683397683,-0.302445302445302,-0.261776061776062,0.198970398970399,0.0491634491634492,0.391505791505792,0.195366795366795,0.111711711711712,0.285971685971686,-0.181209781209781,-0.101930501930502,-0.119176319176319,-0.192535392535393,0.213127413127413,-0.11042471042471,-0.277220077220077,-0.103217503217503,-0.0373230373230373,0.0888030888030888,-0.354697554697555,-0.0491634491634492,0.244787644787645,-0.311454311454311,0.546718146718147,0.28005148005148,0.153667953667954,0.612612612612613,0.0388674388674389,0.0465894465894466,0.210810810810811,-0.360617760617761,0.251994851994852,0.172715572715573,0.171943371943372,0.171943371943372,-0.235521235521236
severe,0.0612329246367026,-0.297425243928405,-0.467860320358285,-0.22936002607326,-0.0761975366901728,-0.0016608256775761,0.0112077098310912,-0.0858245986350191,-0.374315745815084,0.215964607935845,-0.180869643273133,-0.629338392099443,0.549950924711305,-0.0290873572979622,0.202294294513865,-0.18383622155239,-0.193566369228948,0.0025313274120297,-0.126245659436165,0.602335657376093,-0.419684921738387,0.137184200967786,0.0949591398616877,-0.163408065718204,-0.492818521402687,0.183864856477865,0.490647994051648,0.0644114013644775,-0.263154965119387,0.507439514350452,0.155573550108121,0.035432856783322,0.34286314367285,-0.0290243604619163,-0.401977083824369,-0.0148958882323292,0.289905712498552,-0.492726889641165,0.154754591239523,-0.192197619791221,-0.140104963366282
