group,VDR,HSF1,FOXK1,MAFF,KLF5,ZNF76,ARID3A,EBF1,PGR,MEF2A,GATA1,BCL11A,FOXM1,CLOCK,TFDP1,FOXP3,NFYB,GMEB1,PPARG,GATA2,PBX3,TFAP4,RELA,RUNX2,OTX2,NFIC,BATF,MNT,CDX2,MAX,SP2,E2F2,PRDM14,FOXP1,ONECUT1,ASCL1,HNF4G,CTCF,ATF3,KLF4,PBX1,IRF3,ARNTL,GMEB2,MAFK,ZEB1,ZBTB7B,HOXA1,FOXP2,YY1,TCF4,JUND,NR2C2,SETDB1,SPIB,ZNF143,ELK4
healthy,0.111625392955917,-0.154625639860105,0.0374506081691399,-0.0567672500413568,-0.138526388451045,0.0120171300158078,-0.48802422659689,0.0112059132255851,0.0924890505573978,0.30460261498798,-0.226216568328605,-0.175924529211656,0.455994509207705,-0.112276721533615,0.178590815623134,0.286940070319311,-0.487833983175441,-0.271335399469452,0.0162276068398994,-0.303742986873179,0.0805482010881545,0.321717980847502,-0.0483852871356714,-0.366993821689683,0.144265354717618,0.0175415163572247,0.191539144009267,-0.0842620038903614,0.110350212498254,0.123166129369596,-0.107267850378243,-0.0189805102699457,-0.019832026216844,-0.009329908977486,-0.113599789950185,0.0534959529140747,0.0880467227410038,-0.343533170433605,0.113930295371492,0.154529863942291,-0.0699149807481832,-0.050891161968953,0.155617679489697,-0.0095026196489528,-0.187660219337824,0.328244089083426,-0.170694274377404,0.0414925612471336,-0.289205720309552,0.140510206027393,-0.189781682085674,0.0406598864643953,-0.133424619889051,0.0359045859766766,0.0123418784147325,-0.475219562087477,-0.0639970234220904
healthy,-0.126567009048904,-0.120228177008254,0.113392888091422,-0.294649255414316,-0.269651889748269,-0.326007379379133,-0.0476529379636261,0.18978750953136,0.0385620045117016,-0.0522441363896506,-0.109235715063404,-0.348583181791547,0.0168407682832596,-0.286325418011862,-0.171480970525768,0.185326356498322,0.245687091549469,0.260714396059811,-0.053915927319679,-0.305497930434476,-0.272604065512174,0.084482114773868,0.146751608771322,-0.103927784182471,-0.116135593583582,-0.253474488035575,-0.0016045440433076,-0.332292192225441,-0.126285395735712,0.258096149793101,-0.267975327453065,-0.243411253128844,0.211759514032278,-0.0443228774184193,-0.0016942677302836,-0.121674766842582,-0.104372534141279,0.173376156773292,-0.163245036350963,0.261192824516193,-0.339701013917435,0.0995267430100761,0.301816910288679,-0.0562974331275273,0.244459463333304,0.220161645866973,-0.0990561762953906,-0.0440839274504536,0.184619328266123,0.0538882680827874,0.316069521268078,0.238325477010461,-0.100931161316819,0.0645500083559511,-0.334739139141805,-0.256533145989064,0.206816130131842
healthy,-0.0888480166867296,-0.101433630198332,0.0718213174980836,-0.1203681570469,-0.160346423988437,-0.185613959946238,-0.161338263284526,0.142227022794498,-0.186389189097968,-0.0560764718778781,-0.115841161353393,0.0156305934543227,-0.0652077414996389,-0.17421966824522,-0.0559829495814744,0.208269872183608,-0.246680077424324,0.125727541958471,-0.124444872788609,0.163656066592636,0.0164359318918864,-0.121184777970803,0.131178546096461,0.0089147954109716,0.121442915820906,-0.152564498952797,0.157805825558516,-0.200331419641706,-0.125621377840025,0.0954545241395159,-0.131187517712105,-0.16727230736477,0.189458773016922,0.135421032827217,-0.130382247241326,0.132624947251816,-0.181386289974651,-0.0614115246803561,-0.175909186591153,-0.171790943143701,-0.152786478473186,0.133281098595915,0.119222508915954,-0.18229554962675,-0.0416426375769541,-0.190505053707939,-0.226046041112402,-0.231462925924234,0.164882459264372,0.0833273465939329,0.0114562094423144,0.123569868396238,-0.167798302315256,-0.0886984217925547,-0.101980626885438,-0.230018427838864,0.0841702706636995
healthy,-0.0493679560873167,-0.459979372066559,0.248227454284096,-0.311111601757099,-0.255813183330906,-0.245149306440778,-0.232788315967058,0.460135227653562,0.0224194417932569,-0.349744218022579,-0.108887230360193,-0.182328759229737,0.144688411886446,-0.313800110632908,0.0783095697994799,0.260468320636667,0.046522281179546,0.10226607616546,0.159705062749028,-0.256246591160011,-0.202054363004356,-0.108581372506999,-0.217255437154026,0.139374470218805,-0.459619785970087,-0.0307929229858122,0.15274188242026,-0.307823957446497,-0.238317607422795,0.231817713068175,-0.288774106455214,-0.154070149429678,0.235483813882644,-0.0927171258455892,0.174213959871889,-0.165312631450256,0.289486551697374,0.0318992879823433,-0.402731972535849,0.105991147003038,-0.120661840396712,0.267807948120367,0.21525491188116,-0.31832079628598,0.0437414296156971,-0.0069258763289639,-0.335329061395713,-0.134591520848141,0.172434200892946,0.226052192068011,0.199706482454626,0.177542227976188,0.134703258121559,0.168064391136037,-0.0919292863368465,-0.268950481397738,-0.231672865218818
healthy,-0.150206178244716,0.143175750698818,0.23776493820001,-0.336385893349664,-0.274006901963792,-0.303129091041523,-0.122628097223567,0.0305204473200803,-0.0432143140351779,-0.240912557910854,0.0801232680841264,-0.311058053538027,0.12541420566481,-0.334188502525285,-0.126408046409449,0.282065406379697,0.192451721003391,0.159135528164794,-0.0567747467387774,-0.102340684036392,-0.194950049983195,0.198357576767917,0.077830016108719,0.242887185243933,-0.0737007735071357,-0.121100989624658,0.19542103191702,-0.32897954792034,-0.0608553662020047,0.176738620047577,-0.214792034191947,-0.214667503552729,0.326953481462258,0.0625326161980412,-0.0892582438319844,0.310173722659282,0.199472139056147,-0.092140559705677,-0.236139460543174,0.105780088312654,-0.258394385960275,0.246829775626146,0.136659596797944,-0.227692297701007,0.0749438258032816,0.219448441254462,-0.224437507157261,-0.146278856913072,0.307391063965023,0.278142560572076,0.315195227944228,0.147397241364154,-0.090924739503144,-0.235910078503212,-0.101641136764068,-0.277292727163167,0.148053843206699
healthy,-0.187842305744492,0.115685328720485,0.141273766480978,-0.0903757768864232,-0.181356642293513,-0.134418824926872,-0.168936130951053,0.0385096932232018,-0.176730984667388,-0.226089948856677,-0.1343873927865,-0.138506350833244,-0.120036381216093,-0.121781855931736,-0.233051870671646,0.0544868919601332,0.216366279484861,0.154080639473221,0.134514469005962,-0.0363458697994139,-0.17377049719651,0.0741697339345619,-0.0362143145990411,0.0830128079134635,0.0317953242867894,-0.170213017062054,0.245960927847849,-0.0874295785537595,-0.0261519074319899,0.185547918045312,-0.232083122592492,0.0128890107638532,0.195174258765571,-0.155259483466679,-0.214073259262154,-0.118191001443946,0.19895045586166,-0.120668353531473,-0.153523779271342,-0.0661832551455539,-0.205024905264351,0.189637306890646,0.0618574712369408,-0.182434669579484,-0.157280712785815,0.198276626875116,-0.167974814809251,-0.142718218006132,0.114236992769409,0.269608321938604,0.154020054319931,0.0328436634603538,-0.0305242846331724,-0.0664266659576929,-0.274155656854293,-0.0663826292515723,-0.0760069484848722
healthy,0.317120616190784,0.0884064805289033,0.172598847171365,-0.130356558334791,0.0809494798035236,-0.0414906883489931,-0.0957960479395094,0.210265036341498,-0.109723837161705,0.350184481627619,-0.237801243114531,0.0742070848999807,0.108397648637824,-0.149784845580116,0.207131260352158,-0.183708485780314,0.200760685253687,-0.112979367747163,-0.163117910428961,-0.1012253663526,-0.0059046296248626,-0.217006494671224,-0.0503169599938032,0.0644854486867879,-0.246099287126948,0.19422433658973,-0.0958559886637526,-0.162938088256232,0.0265710674553359,0.153118111792328,-0.0494768532805822,-0.143201668225344,-0.0142579314924413,-0.12486917234509,-0.119342450255105,0.140042604742965,-0.070494506292168,-0.0304541024977152,-0.0980119815888749,-0.27914348451364,-0.251256062559495,0.146241786833054,0.114442296048224,-0.161225094746219,0.185313773301452,-0.200679203331668,-0.192666814333223,-0.0871945540106112,0.0804549688285172,-0.0376778963428363,-0.0293517551159303,0.173458621934729,-0.0963589288031056,-0.168932160680551,-0.166889493187201,-0.223042712917277,0.20676131369472
mild,0.0393068923451854,0.111655272535462,0.0160433485356036,-0.0980498146331903,-0.154118843090644,-0.0715952359804317,0.0306620815057497,-0.091333641859253,-0.0263788004605693,0.0162228756692821,0.100309796275365,-0.047434706649006,0.0409346570355948,-0.0778690634902585,-0.0549577112900186,0.104796298684003,0.0830438254831697,0.118062596803311,-0.0040764333087507,0.0005103072500128,0.0029858196969695,-0.078024015084392,-0.0472784547617749,0.159047907478909,0.0491527116803904,-0.0632837191573191,0.0336621466359888,-0.0721524693635677,0.0606973494999395,0.0577861232836703,-0.182807065226501,-0.0748430069457681,0.0857408934262603,0.0724184659882382,0.0617299700395667,0.0523359592126825,-0.0751447616306232,0.0488586865156156,-0.155524272109061,-0.065142675960486,0.139705816488542,0.0739975997167965,-0.0089936361344247,0.0178726731038457,0.020669459079823,-0.056222347461365,-0.0474363392392285,0.087409646244647,0.112332855268633,0.010522101775279,0.0605141670978865,0.0401419694678814,0.0349514305853858,0.187689261272446,-0.0728049419922541,-0.152940719753393,0.128823331257406
mild,-0.161190213929446,-0.155507787169589,0.173849747242994,-0.227390960779285,-0.126408455658695,-0.253578126962499,-0.148913572728116,0.241423760399491,-0.129049025025277,-0.166066225639603,-0.22743369349846,-0.202916073808184,0.0509698155874948,-0.183354164086429,-0.114033251266877,0.198823773219287,0.143836109251995,0.172830815085007,0.0140661867284398,-0.23282041331583,-0.0749845615024055,0.107765108317938,0.116847982520634,0.276685983824576,0.189940474711958,-0.108181978153207,0.121883477602639,-0.0642229167929978,-0.119739545813786,0.175185578992814,-0.173241431351616,-0.111561649851277,0.189011316006286,-0.126474135500646,-0.0786842248345899,0.034063171118673,0.228175835759156,-0.0710150393115284,-0.114734658476165,0.064611662940322,-0.210530471121377,-0.0461484357479904,0.0107467751128167,-0.220756115512547,-0.137420312598589,-0.13299877899078,-0.0684633401040107,-0.0794938882657879,0.217339113483783,0.265647097571253,0.214519379375099,0.125862762309035,0.0440620541618309,-0.0047302861893605,-0.262034358843439,0.0622128461155113,0.210230230341612
mild,0.126487065539876,0.177322526367848,-0.157336795877943,-0.106734508123636,-0.147530469091922,-0.261509198268157,-0.204889179828724,0.230860929465736,-0.17280829566171,-0.286421409458439,0.151692142110681,0.309031736065508,-0.126850815534793,0.0660318163848146,0.282483582590398,-0.161591738126167,-0.302577505386483,-0.135299142339793,-0.0974691428685153,0.164082026552901,-0.23267035251737,-0.252292333012359,-0.0564437395957431,0.0165879324604705,-0.153835469003802,-0.291823563229091,-0.147565911399119,-0.0038361634079232,0.378349427404398,-0.0501965666061321,-0.239937890877335,0.348880081662423,0.199828391437916,-0.0941338352228227,-0.122552969441014,0.0405917013557568,-0.268963275087054,-0.0413005474996959,-0.244806544655443,-0.211483314351947,-0.313036716778764,0.211783641270826,0.140509161497746,-0.0511945473614148,0.0441377974600418,0.158935430470985,-0.368086081393995,-0.127445873218784,-0.312788620628385,-0.314877851368417,0.0383010090800798,0.157685622796145,-0.032066893782594,0.0341412014459107,0.223238968033801,0.0290319130557809,0.0856127584188386
