group,RXRG,RUNX1,EPAS1,KLF5,SIX5,ARID3A,RFX5,KMT2A,MEF2A,E2F6,GATA1,RUNX3,CLOCK,HNF1B,HOXA4,CEBPA,KLF3,PBX3,MBD2,TFAP4,EHF,BHLHE40,BACH1,MAX,JUN,NFE2,ETV6,USF2,HNF4G,CTCF,HSF2,GMEB2,FOXA1,MAFK,EGR2,HOXC6,GLIS1,NRF1,ETV1,CEBPB
healthy,0.173608174405342,-0.0674559259564758,-0.0156304755789337,0.071781625478519,0.0072986483687092,-0.0962399368486487,-0.062874362124732,-0.155629414664703,0.0052289812039043,-0.0199958888822724,0.0228021225845418,0.0111728104711274,0.0256598600969288,-0.0511151528516636,0.103328226282058,-0.195656769358325,0.153570089630443,0.061052492407802,-0.0719576485404067,0.131672489783428,0.0014561719808341,-0.0635408090170967,0.0363881657972021,-0.0764968096369131,-0.039133174086641,-0.0049993859057899,-0.0098117860913136,-0.132267369132417,0.0983414577755343,-0.0540328747212157,-0.0680065409867287,0.08729833762145,-0.093691429039578,-0.0088572074419458,-0.147151763413784,-0.0421272208796202,0.0362131769483689,-0.0592583396007345,-0.0297170779100057,0.0557219514819389
healthy,0.0936882610477386,-0.0207106320379951,-0.0661989844212478,-0.0703158549973542,0.0639588718194807,-0.0175704783895817,-0.0013089939949299,-0.0143956897064848,-0.0621895764236843,-0.0136005829703455,-0.0242040719898006,0.0434084156298695,-0.0203839708581647,0.0337186382036963,0.0236672065781546,-0.0434866576946549,-0.0017453104105376,-0.0407911659837722,0.005799019033859,-0.0094008389003972,-0.0316573614108596,0.0570645310007862,-0.0224605067554291,-0.0273661298365054,-0.011299724813562,-0.0364664628255121,-0.0004857630736505,-0.0118261191682107,0.0302893670370795,-0.011649386520301,0.0212146747132841,-0.106252589734259,-0.0116004320914333,0.0115341825192773,-0.0848349152343585,0.0260251185711414,-0.0603472073694408,0.0537008829328299,0.0635946893520766,-0.0154331298151407
healthy,-0.114738493318368,0.0790653448693079,0.0454979442392477,0.0876516838511349,0.0120938123267639,0.11572497760178,-0.101279448038245,0.0863193889989999,0.0747049563756573,0.113434160307559,0.0589033564960347,-0.0555329277688991,0.109672502766608,0.113599719684454,-0.0433573626009684,0.0756686130541446,-0.001276213192977,0.024270641306732,-0.110972254458781,0.0824639724025272,-0.0964185899777997,0.0447863390739614,-0.0566287317935429,-0.124444727741801,-0.108675434057383,0.115912653689328,-0.038760799232836,0.114419617743691,0.106678216097092,-0.0791910941670252,-0.0692050043655692,0.0340969378737143,-0.124028222687238,0.0134877970039725,-0.0008221887185553,-0.0256447999326045,0.11915646424797,-0.0608511278103642,0.112808099419552,0.0416607739290643
healthy,-0.0062848652385659,0.0015502933277122,-0.0974155727652,-0.137045477780961,-0.0126374810852838,0.0018323900570444,0.0237260690938983,0.0368127076290925,-0.0693480791686429,0.031234969167184,-0.0168895049444353,-0.144904871461443,-0.0835217433595914,-0.0153343645938823,-0.0240574977445876,0.0814987037374771,-0.0165435352252238,-0.051265129489194,0.0315206203799328,0.007289922352502,-0.050148052291827,0.0216875189986936,0.0516495522562756,0.110398054165127,0.110261691255874,0.0773479287998882,-0.0031647827801598,-0.0336886398407951,0.0593142033301777,0.0206194505878276,-0.158573152737528,-0.0468480914302193,0.0890524118441352,0.0110020955788116,-0.126082158384875,-0.0087812974247943,0.0776871126871227,0.023726176805517,-0.104120836451488,-0.0099648326908891
healthy,-0.0315561879477288,-0.0775832174717909,-0.0347265196083625,0.0496522491186554,-0.0639744343605849,0.0531710256556085,0.019765406430745,0.0033184937469861,-0.0381129724624322,0.0379127795357473,-0.0330484351443605,-0.0379043997846921,0.0247390695047992,0.0436277472896151,0.0547599882095938,-0.0461453345349388,0.0462744680713078,-0.0030227761514354,-0.0300278381775158,0.0469171028673822,-0.0012091104605741,0.0681382495364083,0.0128619967711847,-0.0337497955952833,0.0768495736367758,0.0233012345254754,0.0552270975499182,0.105739270880751,0.0086709979525278,-0.045255530781465,-0.0074685373748286,-0.0357436147009224,-0.0751852607207547,-0.104074576045781,-0.0788814498423817,0.0478774043656588,-0.0037871981605676,0.016924783152114,0.0667971973118997,0.0288903712185911
healthy,0.0224355731232619,-0.0861099317145273,-0.0903188590489105,-0.0193869598795879,0.0115957894597658,-0.0550186792743363,0.0354854149386705,0.0091201203196489,-0.0696967707842222,-0.0391534036010476,-0.042484845135651,0.0044415100809736,0.0188338540295422,0.106696583872245,0.0820785897773118,-0.0232563142730947,0.0305915244903018,-0.047023863109286,0.0167437416660454,0.0904106136349681,0.0455693632742407,-0.0245863509086133,0.043978062593285,0.0659944753676526,0.0504266882628613,0.105745370513766,0.0467182559859144,-0.056592634801309,0.0395004558405088,-0.0583414056148623,-0.0239744974055808,-0.048168004015876,-0.0100499185924364,-0.0712414270646018,-0.0631381930328862,0.0722398175372313,0.0669841719547476,0.0349171800231113,0.042575363826216,-0.0678715875355544
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0640747764212149,-0.0174577943672964,-0.0383945128067784,-0.0573632588606111,0.0637399301669275,-0.0433346660585868,-0.0085273799100067,-0.0148615648955002,-0.0328263426741706,-0.0447897399761821,-0.0033971041257245,0.0343495748590932,-0.0341134530025906,-0.0377580587131512,0.0053990955937006,-0.0301941124259316,-0.0073376428242924,0.0245173094249583,0.0355526133159202,-0.0264783759068696,0.0261398665210342,-0.021488590225153,0.0317219085124548,0.0137681201284283,-0.0842022130196093,-0.0348869742725828,0.0182229985271346,0.0052645505734834,-0.020283930382231,0.0237011517058011,0.033697477392216,-0.0012108751562862,0.0353533629802448,0.0294041971409787,0.0142536051612093,-0.0383843641308504,-0.0295023210253951,0.0236534108930036,-0.0290129326557187,-0.0843566350323245
mild,-0.0686301514670567,-0.0711529222540547,-0.121659503357096,9.52926958699556e-05,0.0764181229877861,-0.084676637105238,0.14812045846375,0.0214080124293733,-0.100922198457417,-0.0341308999765194,-0.116775976123294,-0.0194432289726174,-0.070715447228232,0.0515294694342952,0.136111875133946,-0.0973824881504847,0.0938858438860584,-0.026715050343179,0.0509983215767176,0.0820846869490519,0.0794531339081226,0.101627565493435,-0.0181280110259855,0.068968507566255,0.105622401759306,0.088560484750538,0.114560337158243,0.0060778977317149,0.104010413535325,-0.054133568571344,-0.0097616363014264,-0.0683069047900347,-0.0626905845450263,-0.118234384471956,-0.127119506715005,0.129795270874798,0.113062465568296,-0.0911668181829179,0.011358570960614,0.0670904147683443
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
