group,RXRG,TFAP2C,DUX4,ZNF76,ARNT,ARID3A,STAT1,SPI1,MEF2A,E2F6,MYBL2,ELK3,ESR2,CLOCK,ESRRA,IRF4,ZNF263,FOS,KLF1,E2F4,MBD2,ZBTB33,ELF1,SP4,NFIC,MAX,TCF7L2,BARX2,POU2F1,USF2,SP1,PRDM14,ASCL1,CTCF,JUNB,ARNTL,STAT2,KLF9,IRF2,AHR,PAX6,FOSL1,TCF4,CTCFL,EGR1,RBPJ,NRF1,HES1,MYB,MECOM
healthy,0.0577076320256442,0.109066036730975,-0.0476608388271377,-0.127527401146494,-0.0592318424813391,0.0934319062776,0.0054102585980306,0.0462381850251819,-0.0153920727511363,-0.0272221319373333,-0.043753489607005,-0.214323914109134,0.0585084664858498,0.0705661674933519,0.0499144498255777,-0.124954919468305,0.085689502404403,-0.0491717092139093,0.0846769481406396,0.0293104982110452,-0.0920729405466331,-0.0146415862929962,0.0819542831058621,0.0810940638227073,0.0811590428681082,-0.110666414676974,-0.0031062995975251,-0.0706647118734631,0.0119369948999859,-0.17646953207748,0.0883923724981975,0.0429457699499357,-0.115560498672631,0.0105281114917574,0.0388322951486968,-0.0197073698854415,0.0633220797431631,-0.144938773040303,0.0505410027401716,-0.104758915767945,-0.149980028118922,-0.0405118528586283,-0.0008600041207527,0.218352184599185,-0.0525691235413264,0.0476638511007655,0.0658011809388882,-0.0880214325171673,-0.0159979700751392,0.089092080629468
healthy,-0.054168211563707,-0.104871688983785,-0.0739162247870558,0.0450093153303796,-0.0646418202674032,0.0249564473843586,0.088782688970926,0.0059931460742135,0.0465636991729506,0.105916014622004,0.0054159677810302,0.0436130480180808,-0.0807663473245764,0.0765269783595298,0.100266004114634,-0.0417002162709979,0.0607909186514676,0.0332559462314273,0.0476521763934984,0.0700005332206297,-0.0783688165410589,-0.0655296634983424,0.0181375547529128,-0.0269590348498697,0.0713020213993758,-0.12788452863804,0.0585738374124503,-0.0064095750834147,-0.110336468623826,0.0047069702331358,-0.0327276100587913,-0.02551210972481,0.16512186423249,-0.0637109753925374,0.0394287853117186,-0.0989140699538856,-0.0127800219996252,-0.0671023253091975,0.052752274252427,-0.0661067207453781,-0.0783458782960931,-0.0317916509841904,-0.0820117911369944,-0.0067394258355616,0.0918434618585538,0.0442850962294274,-0.0371890079200307,0.0136983688597538,-0.0672402271328244,0.0334820604351008
healthy,-0.127820269441036,0.175323138394766,-0.163389915647583,0.165199536761753,-0.172991447368318,0.150004807548128,-0.175835481007055,-0.162071008208083,0.0686187773280618,0.150781618281258,-0.0730345137671541,0.188136739010241,-0.179616539731661,0.172276204722168,0.171017606542592,-0.129027827905384,0.167639601353945,0.0921270293052355,0.153820541236219,0.179642402905745,-0.174784474853097,-0.166422887783727,0.110998220158892,-0.162402194162956,0.172540672843009,-0.168326577610719,-0.115503333319047,-0.0318399705136407,0.146099811577798,0.0938034436289867,0.0028584529304838,-0.165965704684308,-0.129293325975634,-0.0647914853188096,0.0790946216594501,-0.108631854168959,0.063737618194267,-0.179528650715302,-0.0997614720908242,-0.076870960882277,0.0685255096870039,0.13833685399355,0.046236031178869,-0.0998896435730142,0.162943718675209,-0.0260499382445308,-0.0193423354895285,-0.0004859072440881,0.179542268935284,-0.122259687012811
healthy,0.0255195426966427,0.0132158707850235,0.0081322544406138,-0.0974546018922108,-0.0626437511522552,-0.0956764523017566,-0.0151975953795065,-0.0144209944382113,-0.140930006135516,-0.14712874330252,-0.0236715162383723,-0.0975325528925869,0.0277139850629063,-0.181872270025395,-0.0195629107691932,0.128010028561365,-0.0542436848588638,0.0352882931961818,-0.0124273961193755,-0.0240721356980359,0.103913076779432,-0.0846001672764867,0.0169888654353705,0.0643055382440519,-0.0622073324136679,0.0891654361842746,0.127538107386963,0.0429097400151381,0.0186502963154367,0.0076288085280549,-0.0157499016677772,0.132598569968884,-0.0095195803939955,-0.181687396137222,-0.0633837810225437,0.0171746298528702,0.101111055938035,-0.0450930210805099,0.0099703663390497,0.0376409529394465,0.0895347683802686,-0.110988747858511,0.130990274005297,-0.014629378300603,-0.0569371798596757,-0.0282643915552805,-0.0410655131486605,0.0497192615628495,0.0219378931142411,-0.046457846326243
healthy,0.0835144991404037,0.0389278791776295,0.0282625005192312,-0.0786131501310304,0.0397233246241814,-0.0657180858903288,0.0098079488821214,-0.114380250975952,-0.0784798868398595,-0.0762621514983405,0.0950622039100461,0.0498921043877635,-0.0974842099078006,-0.0671482520803583,-0.0723050223978091,0.0378535042473157,-0.0159696258109831,0.0617291498357905,-0.0498261064670681,0.085215899583387,0.0815969683325277,-0.0838353148216622,-0.126335229608285,0.10649861451804,-0.111200521251293,0.0443487015326131,0.0133602183100196,0.142495576433806,-0.0594407089029641,-0.0829898956409212,-0.113937126390908,0.100565772629249,0.0156181800933708,-0.0137792311718646,-0.019170117570136,-0.0549209226321698,0.104723249327172,0.206829094148815,0.0098519173185426,0.0389321945423571,0.0718066732152013,-0.0065325568764364,0.082392051650571,0.0361249139888104,-0.0764926462940749,0.160406633534234,-0.004580503150739,-0.0811096037146813,-0.0294598784329718,0.009760147918984
healthy,0.104563919676438,0.106724849097913,-0.0185426555965289,0.0775134450818128,-0.0931240024290718,0.170544369268214,0.0411225688351518,-0.0431665046951451,0.10952670461001,0.0594924061921185,-0.0483325921061302,0.102719812560399,0.0325434714985892,0.0376814795641178,0.0457721165343571,-0.121184932644731,0.0338294654389567,0.0349864190883486,0.0753648741351422,0.119311009316507,-0.0965251437653326,0.135632590914179,-0.0613266042607917,-0.0594116196216854,0.110652105180487,-0.0897101908726961,0.137499744915664,0.0416734450661179,-0.15054900279283,0.0959525789677729,-0.0203693495102307,-0.119367435217686,0.0495911969942285,-0.0794597378570903,0.121067894548205,-0.0637400473836757,-0.036445587548633,-0.0832913103968992,0.0615867334547828,-0.120578476678429,-0.0697646591119289,-0.198582720216393,-0.0991190874229274,-0.0684647257026829,0.0848494134581853,-0.0554375126724657,-0.214429758649098,-0.0128394532832789,0.0998597052103049,0.0433649973877694
healthy,0.186460008141449,0.137339094527261,-0.122002026489798,0.114917464193583,0.153584563021973,0.11555190260817,-0.180322297115488,-0.142308862108187,-0.0721841918898902,-0.135685709568036,-0.156785593204658,0.156896139292049,-0.153550918560593,0.0521224802044088,0.158386108296001,-0.111178122628824,-0.177558644930737,0.146860477097682,0.127356302200777,0.0504642888935581,0.161202630348635,0.0992055007293191,0.0448264384366655,-0.105919973950358,-0.151868695491614,0.154420868204837,0.173074318864001,-0.123453544680745,-0.122655690310887,-0.115633610585806,0.0895687657198821,0.100517634723123,-0.14346719284997,0.0911885062177276,-0.186464814493074,-0.141770550726114,0.168614024555394,0.124039919579075,-0.135166623592465,0.0786775729361493,0.151815825623732,-0.111057963838183,-0.0860072591652722,0.159102254688224,0.113956193868452,0.0957064767458427,0.111721240362523,-0.121737677150387,0.11114928451907,0.0803213451921231
mild,-0.363074740020599,-0.372686307025551,0.374094224340328,0.397575586099096,-0.376031793025996,0.352336199860243,-0.373304076171611,-0.382573576935808,0.351572879147529,0.401065135408867,0.353776781188022,0.387352254742867,-0.352648604485387,0.351384996365928,0.377902493662861,-0.407710036139439,0.365756657373394,0.387756788967282,0.374454330848169,0.367893212534465,-0.360003429844027,-0.369914680109313,-0.425314347359171,-0.375330189697596,0.389854584730992,-0.356107418045998,0.392892415588374,-0.358429824193884,-0.364507983592684,0.397099900233046,0.358821960587691,-0.392845554894602,0.363321208375441,-0.402996324000078,0.372276078599185,-0.375325556687828,0.365389446054484,-0.382335041639591,0.396201161044876,-0.368802240110248,-0.364865294765022,-0.389548676672617,-0.3685276889867,0.382181828783043,0.37207349442346,-0.360431129117283,-0.392611031422486,0.362456686164441,0.365302570650648,0.354240729233235
mild,-0.0821888214054446,0.0394316369363484,0.0732355496806932,-0.112765529676154,-0.129713679357571,-0.0476735959590979,0.0190576441368916,-0.0680898770154389,-0.0703911639159292,0.0187176821418937,-0.0343856666838765,-0.107566471484968,-0.0388294185452094,-0.0044422194990144,0.0352171956813107,0.0599003148977709,0.111069352882791,0.10602886947604,0.0323723403216428,0.0053436687061069,-0.0027036308711606,-0.0905549759225499,-0.0498823973790152,0.102474876380241,-0.130154801981106,0.0422860819182671,-0.100265901951675,0.03488694688617,0.0121204174817129,0.0103212263957178,0.0027396661011648,0.0256219630072263,0.0677200833862744,-0.0995972235238548,0.038237531241959,-0.0305460115932988,0.0943694953280013,-0.187827012636851,0.115268297505996,-0.0278188021148515,-0.0892152216613468,-0.16787617427697,0.0704125181263021,-0.0640463435899475,0.0318967642614647,0.0001469832049619,-0.0883190862913263,0.0903105888482832,-0.0631397288389107,0.102630856034944
mild,0.112967115570687,0.125290800905671,0.110228518829579,0.0732574628246273,0.125290800905671,0.119813607423456,-0.114336413941241,0.125290800905671,0.110228518829579,-0.125290800905671,0.108859220459026,0.12118290579401,0.0308092133374601,-0.117075010682348,-0.0308092133374601,0.125290800905671,-0.125290800905671,0.0595644791190895,0.117075010682348,-0.118444309052902,0.0718881644540735,0.123921502535117,0.125290800905671,-0.0910583416418264,0.119813607423456,-0.0102697377791534,-0.110228518829579,0.0691495677129659,-0.119813607423456,-0.102012728606257,0.0116390361497071,0.12118290579401,0.10338202697681,-0.104751325347364,-0.107489922088472,-0.119813607423456,0.0006846491852768,-0.122552204164563,0.100643430235703,0.114336413941241,-0.0965355351240415,0.0554565840074281,-0.122552204164563,-0.12118290579401,-0.08147325304795,0.126660099276225,-0.114336413941241,-0.122552204164563,-0.118444309052902,-0.112967115570687
