group,RXRG,TFAP2C,FOXK1,KLF5,HEY1,ARID3A,PGR,E2F3,E2F6,BCL11A,CLOCK,TFDP1,ZNF263,SMAD3,GMEB1,GFI1B,PPARG,PBX3,ELF1,CDX2,SP2,E2F2,PRDM14,BCL6,ATF3,GMEB2,STAT6,KLF9,VEZF1,MAFK,AHR,FOXP2,YY1,TCF4,EGR1,NR2C2,HES1,ZNF143,ELK4,MECOM
moderate,-0.0381797441945807,-0.233383949418462,0.185806124160532,0.0284724672676404,0.0959583649694523,-0.366986896280233,-0.375224695360626,0.2891135603511,-0.421192857740626,-0.0921005216254711,-0.237294398398961,-0.37307018424736,-0.0461174533484644,-0.346361948789646,0.28313223567945,-0.148466504161058,0.0745522208765935,-0.307863032800403,0.078059108645525,0.227317365335918,-0.234868623160012,-0.195159255534464,0.26313530784952,0.400003284151359,0.187058973503888,-0.0498281517091533,0.206662142054523,0.327709857667479,0.0934731981408737,0.437727673492244,0.403821165771459,0.0712271618513046,-0.259763037150444,0.381262685640741,-0.358240150716439,0.203039371086294,-0.360901636326732,-0.488066337673978,-0.17903594693951,-0.378127401304191
moderate,0.258343535299347,-0.367306503107167,0.263440992857346,-0.372178885571588,-0.274719100547234,-0.0926751522205557,-0.32327033409807,0.136635775254215,-0.253860311775858,-0.187143199744861,-0.335709150865517,-0.140733060631192,-0.37057673740064,-0.429419700157962,0.313523598640997,-0.0553407361366853,-0.400313747913627,-0.270378651986499,0.450329709073506,0.208943180748815,-0.36564911219649,-0.291336184607045,0.255815605785576,0.444216138440585,0.186721629011985,-0.188751775914798,0.001326478066296,0.0690868421024088,-0.392731087329854,0.383666997211546,0.403466511544808,0.303665562313473,0.0098996620376816,0.312514878444405,-0.191889617890819,-0.400149528167775,-0.352709060996218,-0.378749985680146,0.0063438642288501,-0.322262864167667
moderate,0.184686491759968,0.452525668953196,0.410489686064433,-0.499911783408829,-0.258602414056369,-0.219261354840785,-0.461241383757926,0.412991795301888,-0.554398700991088,-0.463022375478477,-0.516468936325865,-0.167713283901944,-0.514716434057799,-0.358191206275702,0.51309103741391,-0.197019202034071,-0.0733311774188875,-0.401460163647389,0.311227561805057,0.371126295233412,-0.18814810397017,-0.454171400076182,0.487745652461257,0.523870308471643,0.0067217935517602,-0.0120766304928862,-0.432787713299201,-0.228857519304808,0.123612019960612,0.245584610368583,0.515759907535745,0.488380408961282,-0.200302842162712,0.494854383613959,-0.409495914047672,-0.510461126580523,-0.519015602885449,0.201500034619546,0.382509170490232,-0.245733896309989
moderate,-0.0091041183760125,-0.316027925942914,0.0773467629006077,-0.468085745084828,0.426687971275492,-0.167640210484326,-0.268566969318327,0.404308396773705,-0.508024170469303,-0.179466441624725,-0.369827262709685,-0.231663259769924,-0.159604471843595,-0.201280691220162,0.272789215587521,0.12978973356938,0.004299941846491,0.0633618648752753,0.361419287383948,0.100260855007285,0.0270973886245231,-0.198725098110755,0.412184024843449,0.370751452621258,0.253894172655308,-0.129496663637769,0.0761622185179804,0.337282356617794,0.0002556641868605,0.388413620851108,0.412481974418553,0.121820008493761,-0.284604653247834,0.337646654778311,-0.298587686812369,-0.007640298158456,-0.264816941444406,-0.443275583743669,-0.450388632781125,-0.269897189266861
moderate,0.169098809548361,0.163754401166997,0.154314224152002,-0.316193542100716,0.187019508483107,-0.116984799272538,-0.049358002992972,0.211135669107164,-0.135768801684515,-0.310741900862148,-0.309709727572803,-0.0230288440225455,-0.264028741008404,-0.166558215700752,0.169342198298559,-0.210355308753198,-0.149209869947535,-0.133287808947064,-0.0398368835986934,0.004077235426231,-0.183337718349598,-0.237247203293739,0.155199711316877,0.268668045090089,0.0471676446442773,0.366638089478225,0.225061830033543,0.0213001310217889,0.0787799962504169,0.119631362349575,0.46301410252619,0.327374612084209,-0.0096158563767971,0.117279189443855,-0.296836168584833,0.0891069240580634,-0.200719269432738,-0.205048247592805,0.0671901075802279,-0.321514889275147
moderate,0.218142652708503,0.0341175661362061,0.229059193764682,-0.244203768681106,-0.325838666124413,-0.165616502002792,-0.179211238638604,-0.244811359908694,-0.0296067866787328,-0.28317044276119,-0.256869013982365,0.0665743623763949,-0.259932678747097,-0.279594675954091,-0.182999871889576,-0.205529268337988,-0.257974497258703,0.144562714180553,-0.336926885594391,-0.214885815836242,-0.280625917251625,-0.236321400182607,0.359878773622376,0.221366669794982,-0.268625682397616,-0.357551391111571,-0.207233296757511,0.0615230362405845,-0.279099273427207,-0.0112615616731427,0.281494649463419,0.261106722469663,0.186156351452177,0.261146998496676,-0.360110040344195,-0.298689998827525,0.185782134412938,-0.416622309936393,0.054824016360734,0.192366069366151
moderate,0.0477414298604564,0.0747518496602233,0.113942183759515,-0.190709328221146,0.0336364717800381,0.0336763047921788,0.0428276075262846,-0.0092408164096815,-0.168013080887675,-0.0780336163213127,-0.218749245409971,-0.0661590119827986,-0.0899503230558348,-0.084281688900489,0.113723601948755,0.10893503813425,0.0604148982838797,-0.0172392885246249,0.125087668651613,0.0294557833258383,-0.0218270159632318,-0.0559079101160763,0.0268518988306367,0.252117946279107,0.0842937649720429,0.130638606169276,-0.0417755637675407,-0.0240594998127371,-0.139794373936623,0.331414101953761,0.13231033919279,0.129803989047555,0.0884809830253123,0.0173716910974768,-0.0451181368079202,-0.0346376469307233,0.0234387700723313,-0.20268467026375,-0.0236038943750249,-0.0270151797709831
moderate,0.0101049045100615,-0.109563070369335,0.326469874813944,-0.296968893028086,-0.460237779376419,-0.29496169181676,-0.29883495739934,0.374102198407576,-0.366481020431875,-0.377471542759274,-0.395320808182537,0.36300140191407,-0.372423311221528,-0.350513490290117,0.209885405192169,-0.172867051118474,-0.0087580235961298,-0.107336645525043,-0.289671702666289,0.308263476110491,-0.36233359847518,-0.285199024766623,0.391208476663364,0.130275560476364,-0.0633220755771622,0.158324826904627,-0.0562729140106988,0.0550314030571483,0.273153802264704,0.0409169157748894,0.266770287977717,0.329214496637396,0.281631821080466,0.413892866156019,-0.333936978993089,0.253108988763659,-0.0336466139893141,0.146101939685505,0.135201088223147,0.0196376516854334
moderate,0.0871496902919161,0.0349043505054597,0.186419141109704,-0.28252458611498,0.129163028231712,-0.198987396664974,0.0221796918936848,0.0501530459215226,-0.22056231099139,-0.174375774332583,-0.227401095649626,-0.000439441067063,-0.153950005175711,-0.0954922010040097,0.204773029245176,-0.177894119992144,0.158216048436933,-0.0583467161213576,-0.0313043986662532,-0.0360438089898426,-0.222728271870994,-0.217754121379185,-0.0500771945066215,0.103127598764242,-0.307171655990422,-0.0716250825294953,-0.213086871587348,0.0035188126692647,-0.011763010306156,0.127325345044681,0.26375456220318,0.170229029453606,0.12637287122003,0.135763080541996,-0.191972699996451,-0.179106206017984,-0.0392949648391379,-0.0710780484524575,0.1678504887695,-0.119646334603985
moderate,0.0839578103301334,-0.151498103872254,0.304735878048199,-0.367561081836502,-0.191325598123663,-0.252700856163611,-0.302125623740773,0.337239107833171,-0.181230662794358,-0.358944479982568,-0.367433265299952,-0.297812342948745,-0.347089337086521,-0.478955889306708,0.344999896786877,-0.25926880518411,0.102962691519506,-0.333111898014209,-0.338321298659378,0.262087015661051,-0.37850577060617,-0.313968597793628,0.241336267418607,0.233911700482099,-0.013788403893854,-0.443924348332239,0.0729382301311552,-0.106034625497231,-0.373388984218345,0.148156133903435,0.32081980628149,0.307899047147707,0.272000042385707,0.356701936914263,-0.36718462775158,-0.153529046358519,-0.135470183519811,0.095451538583358,0.272739914292255,0.0663095367416117
moderate,-0.348150456953213,0.208018819810903,-0.0612713599321671,-0.234236657454048,-0.339971217186274,0.236643622010154,-0.0397044501124537,0.0910213149963795,0.0569578511189725,0.132532098456867,-0.171368899685855,0.0837192378068029,-0.451601095903743,-0.1953186727038,0.192287609828009,-0.354791649540033,-0.216700382615639,0.331086061332128,-0.428760619594264,0.0120741460486379,0.403005147474545,-0.0526506847683763,0.334387313114613,-0.113339172387747,-0.398437305911154,-0.324616115235466,-0.260122784303295,0.173019842700227,0.302549419362996,0.401330103102299,0.274936239948196,0.0111728821134005,0.185170098300046,0.409510611361759,-0.437168822261008,-0.296931900239563,-0.513310085755202,0.0492295604427812,0.418757287584015,-0.466828714356322
moderate,0.170128331988373,0.289733417414287,0.413895252788643,-0.252195943931189,-0.0219377623835275,-0.493220524949713,-0.0993239830737099,0.311843751177095,-0.334039840173967,-0.280735777418397,-0.490330455916143,0.348954654344739,-0.500712301354777,-0.0402952647530002,0.349215785544989,-0.202995338452476,-0.506040008084137,-0.191258930058914,0.0130688602794424,0.301677659352827,-0.196033513427743,-0.377639780139342,0.514139907164475,0.414447451790943,-0.26871943553784,0.395774239069309,0.416045394066458,0.426133902823749,0.309973711451407,0.448209005933072,0.390481384846885,0.431414026112355,-0.188215564615994,0.336077440837162,-0.274195417730705,-0.494154378860697,0.0135595054268159,-0.0662355297888637,0.220790032708134,-0.359781935409995
moderate,-0.061466526924976,-0.0911458304921066,0.0536975767622596,-0.11663556274896,-0.147541451362139,-0.0989167020725571,-0.0667172278653034,0.259701178244789,-0.225866951154764,-0.168365002860666,-0.148996009064165,-0.11286557214093,-0.0993303139261937,-0.119352287306927,0.180390782849807,0.0446019855040788,0.201217732411178,-0.0899976677550602,-0.0198439042131285,-0.0373719485385336,-0.070884320367181,-0.0578405447970304,0.0140172938887947,-0.141830259533642,0.0249812681934976,0.0459476094951206,-0.0910936675588049,-0.0436369979243562,0.0724500534342145,-0.0404374015197986,0.0963764810825599,0.0569167876395202,-0.114499631178408,0.17437988543659,-0.151106695340599,-0.110576629892389,-0.18566103599467,-0.0931645555808747,-0.0241101009510077,-0.0826016149600116
moderate,0.0920059342279627,0.181333638190596,0.386002286275471,-0.372789543966486,-0.237573543798221,-0.342991640081256,-0.205721810847159,0.291856354705276,-0.437790179450236,-0.416658684880652,-0.418408966609164,-0.258564612617857,-0.41327492528526,-0.44238322487953,0.359450205946279,-0.316919163026913,-0.117632950441147,-0.281672223884193,-0.387655363022695,-0.210096930693697,-0.363688938232001,-0.283021677388287,0.416280339957387,0.307256717662177,-0.118539690894432,-0.0274812433589822,-0.363508176134204,0.007323787334523,-0.399146576724291,-0.0176866611588363,0.390448818308792,0.438612102750552,0.256511497066647,0.392142929737325,-0.360486016640218,0.371562799796104,-0.0557388968941356,-0.411337065117142,-0.0019056912855084,-0.231486444295293
moderate,0.214376135116888,0.273003294308497,0.0444307980166475,-0.333742098920646,0.228123224256832,-0.172410650536442,-0.141986008495407,0.132977335349791,-0.368325014384005,-0.360374503907174,-0.355933095504449,0.0959010269480418,-0.322199083562614,-0.372910163095552,0.295621333321418,-0.238355194286486,0.178081874279071,-0.27349267991807,0.203994742022015,-0.102154064661614,-0.12753659752096,-0.272894319097622,0.235379769893858,0.395724090064218,0.18262089237988,-0.0537077306921017,0.0601825630449848,-0.303819377981233,-0.226176545911649,0.261897516913116,0.385994542555866,0.129752203955557,-0.434829142499093,0.319130729388933,-0.306279008661039,-0.30559824787286,-0.231624805035708,-0.177705809517616,0.0057218671305041,0.153850601009457
moderate,0.0171000825163888,-0.0848734701304929,0.126733236417955,-0.515873690196859,0.0808483178697276,0.210334649400576,0.157099057762148,0.299569458323772,-0.234876266232014,-0.183430640723091,-0.398735399122851,-0.418243304097711,-0.365970841442671,-0.271720492907867,0.27113898106884,-0.348779897701434,-0.290946728085699,-0.244198627901416,-0.205409971013816,-0.22718032048739,0.197995695066221,-0.291064847678001,0.491913585204448,0.498310215433746,0.132139479296409,0.45216179933346,-0.477348530861318,0.339284899704821,0.360991646321002,-0.181758794185888,0.274519018633185,0.382253172935428,-0.230478582949372,0.313207728173452,-0.372594624734088,0.397372480750131,-0.25746436672922,-0.250922358540166,-0.235394175213647,0.155908775716639
severe,0.0395219318723309,0.045218908287612,0.111510523390745,-0.278456834086193,-0.186972536527828,-0.109321083526515,0.0579396495075137,0.219536651888392,-0.211522684874433,-0.125074142462309,-0.206882402192752,-0.25777731816332,-0.198851703651446,-0.104196890307156,0.057507237307254,0.213426602310954,-0.185048410882954,-0.27793337630206,0.0412285476616976,-0.0196526999166783,0.201191727261796,-0.216487168060028,0.21090405294773,-0.0867285238794784,-0.0749086776255449,0.0017949452162037,-0.183138191962108,0.295146641260841,-0.123461614352697,0.121072482623121,0.286747414532781,-0.006886979136247,-0.0015181144910123,-0.0682325809216356,-0.138279880682703,-0.297250033270144,0.259414400332545,-0.196811761070522,-0.0419873332915001,-0.205522150748718
severe,0.267147368657675,-0.331497359232442,0.317167904467048,-0.372960883003598,0.367666135230524,-0.298772447248623,-0.374916744161243,0.346012037777039,-0.399116543536461,-0.440703164856858,-0.349403652038923,-0.0987538639233261,-0.29782637627491,-0.375494000381313,0.329306334364586,-0.411507500628995,-0.235452358233513,-0.402700948233762,-0.161476664991654,0.282144122852079,-0.266625309203457,-0.412565797061705,0.369134026711418,0.276356268040929,-0.0406491922645689,0.152052713273914,-0.263936478005772,0.215888091577156,-0.276776097987254,0.45894326667587,0.411722712261507,0.423107065130619,0.14620153749761,0.402517914802411,-0.489442745418314,-0.324708634926791,-0.30026773798991,-0.0597991247564824,-0.211006602706853,-0.181327907041031
severe,0.0835025308462133,-0.28613562109761,0.289150404449929,-0.321857428861666,-0.19246884201278,-0.0811050545636477,-0.241145265549091,0.25676844493396,-0.108798926190049,-0.258905084171683,-0.363716104188271,-0.162644110564783,-0.344428665933073,-0.268495098347533,-0.0049996311325092,-0.0904872278500873,0.180743933328604,0.194001695833577,-0.251474608806892,0.325958524354753,-0.176264558693144,-0.3161210857413,0.213255002819947,0.188952339913255,-0.305297765972991,0.21316536734718,-0.213742109458454,0.318938278489416,0.1516281072437,0.244172480098363,0.332018841915012,0.17257216606129,0.358003969188288,0.115636520696643,0.0178724627142825,0.0138688539762494,0.155726476597104,-0.0668908532123922,0.171921163905058,-0.223699062035597
severe,-0.227442317123495,0.103174537357678,0.22793959641624,-0.0774302450323389,-0.262623448816655,-0.287714552110903,-0.242850918463616,-0.009083341050185,-0.362969117541369,0.150540886168319,-0.189049709447964,0.0552939289857589,-0.361266239182798,-0.169243880126763,0.281979411283222,0.116483318996904,-0.291450652234045,0.257680647012847,-0.237671054469253,0.0223502233254991,-0.10865784095595,-0.332893974648306,0.0035208697064155,0.334717479070349,-0.201981396811982,0.296558405217886,-0.17638860376563,0.265649906028909,0.0593328071439075,0.105069711744308,0.292422717476804,0.265067504870532,0.19952168362738,-0.0630585426875559,-0.324244843322029,0.414026138743753,0.0669562861462114,-0.0506680186869065,0.226998624911963,0.0093133465057651
severe,0.232119771109093,0.196887477693994,0.275925323947806,-0.344932662412979,-0.332718024204529,-0.341034112392143,-0.097254861110507,0.364581208511099,-0.361466450050821,-0.335688517897258,-0.286954153882906,-0.0138251108550539,-0.125796139674124,0.0634748385526398,0.346950875906338,-0.106267219679976,-0.246533638177661,-0.126377263709021,-0.298789920789804,0.0440438925035611,-0.385096753508393,-0.268321600083913,0.274718776058649,-0.0731554275433927,0.0240812656636679,-0.378224142580909,0.281711676757811,0.158598579701338,-0.330771486823397,-0.14541706060399,0.382525207065318,0.245485375036339,0.18772712122613,0.360661338165214,-0.186261411097856,0.25058682277395,-0.28477939776944,-0.103719482315846,-0.1241347305311,0.0284699342852427
severe,-0.206595113767773,0.549879134048523,0.659328915728333,-0.670522329660511,-0.66037990162466,-0.688166146523822,0.568583369912748,0.12185615481633,-0.628246836117068,-0.678424970546463,-0.670225301903909,-0.69718948624975,-0.614149866578138,-0.297370109275725,0.673410930345358,-0.518925896841362,-0.677616714536438,-0.741172831874724,-0.554457870984337,0.725587732568403,-0.667282403348761,-0.687573241389227,-0.0323155155548301,0.610603249329479,-0.663947225688264,-0.684042269289637,0.34920041746202,-0.678130703698521,0.185025284790863,0.646439153500704,0.678782968369293,0.745025219757406,0.669298326821532,0.738520518955973,0.278176272275909,0.459543583168852,0.0707036497059051,-0.779771025159631,0.743968251892318,-0.274733419177697
severe,-0.300381528573045,-0.264194408674039,0.310938641762047,-0.370912802471069,-0.334367930269325,-0.301325721031618,-0.362962395487925,0.0244738420720553,-0.0580479014619543,-0.335527079250224,-0.332316378916231,-0.0439879744151701,-0.404522489550692,0.0227448680132112,0.102382478808726,-0.0503412884723482,-0.371285275296903,-0.07001027132948,0.169189242406044,0.24424513230312,-0.327580863759988,-0.199870702241773,0.388801473864212,0.200441097362753,-0.0026939060243288,-0.164850778990051,-0.0171709704453813,0.370505942637413,0.184422250956156,0.0999700063842552,0.194715551581488,0.0852920353251056,-0.282195093523672,0.245912944097441,-0.182103198525634,-0.143993356999574,0.164640332514094,-0.0790596542213277,0.209924953643539,0.0615658046942077
severe,0.264968649703049,0.486694914794179,0.338203953816095,-0.560237987779923,-0.21326834444224,0.314156373897392,-0.540375812177609,0.274842801776871,-0.541283614270007,-0.408541183479654,-0.521720708314716,-0.112953699803248,-0.430595755542268,-0.528799897091384,0.519001945319956,-0.49903792032684,0.267525755810427,-0.392530328022533,-0.193715683990582,0.493736432418571,-0.423870859309478,-0.458327457062137,0.514971586260526,0.158332700921693,-0.271885030865818,-0.0223006256552966,0.118620846203268,0.428649150228253,-0.570913903507059,0.516522997768867,0.525660493084387,0.416870162194145,0.148035131960266,0.44854812889091,0.162253508797934,0.232414959939055,-0.486463356317968,-0.41333002272483,0.403474403404378,-0.294759354254135
severe,-0.334114665234678,-0.125519452082741,0.586059379879109,0.325832969427157,-0.0353266086789571,0.0139753616751918,-0.148035312559439,0.242369003866984,-0.434530226900871,-0.457175488874562,-0.0205748380218102,0.50388942928886,-0.233699103568485,-0.0547368332278346,0.355983518226414,-0.269802121229398,-0.574672048143767,-0.273425363145188,-0.548403544254286,0.401403443670787,0.0351972071819646,-0.531451948148266,0.251038904165483,0.138977207769963,0.157611023336885,0.0635361350233258,0.669782148433267,0.0856637910090461,-0.225029203269987,-0.243016011351947,0.366206236488823,-0.0758292772376148,-0.385357658043715,0.384710650558752,0.130177905974472,0.660853445140783,-0.0548662347248271,0.172621596988017,0.0069876808375959,-0.377852371218149
severe,0.0571597866283869,-0.480053746103906,0.36001138944779,-0.464675041606269,-0.319223798846534,-0.0980086198581734,-0.40038389112234,-0.0823645306369042,-0.456951665674933,-0.155678761724314,-0.24028205067083,-0.280947156015025,-0.267732357725462,-0.51606441167979,0.486150790010934,0.0536145189101263,0.219976716944746,-0.18212877251295,-0.2200855927288,-0.0694151170709732,0.0912242975643042,-0.239213707039799,0.0568603782222382,0.176018119132915,0.166266931723572,0.224365771989425,0.0804183759969377,-0.0912379070373109,0.0229387667528919,0.0020890541065374,0.384106961406257,-0.169199773156529,0.0745458883945213,0.296727339966362,-0.481203746572977,-0.467995753019918,-0.0884615745439321,-0.294998936894504,-0.0497426238397034,-0.558525967460877
