group,RXRG,TFAP2C,ATF1,ZNF76,ARID3A,KLF10,PGR,E2F3,MEF2A,E2F6,ELK3,ESR2,FOXM1,E2F1,XBP1,TFDP1,ESRRA,ZNF263,IRF1,KLF1,CEBPA,NFAT5,ZNF384,E2F4,MBD2,ZFX,E2F7,NFIC,MXI1,TEAD4,IKZF1,CDX2,MAX,BARX2,NFE2,STAT5B,ETV6,PAX5,SP1,PRDM14,BCL6,ONECUT1,ASCL1,CTCF,JUNB,ATF3,KLF4,FOSL2,IRF3,GMEB2,ELK1,KLF9,IRF2,VEZF1,TP73,ZEB1,ZBTB7B,NR5A2,TCF4,ETV4,EGR2,ATF2,RARG,EGR1,GLIS1,MYC,RARA,NRF1,ESR1,SETDB1,HES1,CEBPB,MECOM,ASCL2,ETV7
healthy,0.157679261357971,0.212014643879206,0.134361638517537,-0.331753533107536,0.0324216637838855,-0.157990058421981,0.237779162167558,-0.261297114852073,0.431123782415876,0.260753020590742,0.0227170321068164,0.0760849291567665,0.138787372757095,0.191109752737567,0.238377493042284,0.100348635275455,0.0596996228651176,0.0528635497185327,0.120281521228026,-0.0542818105722209,-0.311473958214444,0.467186211806736,0.180677446497457,-0.0275564534563822,-0.208242274725025,-0.0907947494797319,-0.452494071556275,0.228997084649697,-0.0066564808311539,0.182733386357157,-0.387445894426639,-0.0901977479337657,-0.0720752748189845,-0.346772289434248,0.0558623824674643,-0.171277231106351,-0.0876007712688812,0.207340458094467,0.349358764401931,-0.0249358147395757,-0.0161109328356538,-0.12668223920582,-0.102225248685476,-0.307414852846803,0.164669802506429,0.0123428175335032,0.0193095636971633,0.199898609832102,0.0679015813122597,0.0457683903966889,0.314969959919491,-0.318970574821707,-0.19787271280237,0.253792788138004,0.123675031685702,0.142211989507747,0.091822719409582,0.188358175137934,-0.32542539648002,-0.0222816769380256,-0.231752916101362,-0.0912629390688864,-0.29128211901949,-0.325135071078909,0.0692499194731894,0.0058531674616874,-0.102006972903139,-0.199601770720069,0.0933146250765557,0.0027148881258668,0.202628120574325,0.198501352372817,0.212795092794006,0.269747126045769,-0.0760922404649447
healthy,-0.0543185580603627,-0.154563882015583,0.119718032737532,0.178925953742544,-0.132006448222267,-0.160331646682034,0.304885417712417,-0.309060135448526,0.246434069268404,0.27599314884966,-0.0155372819352589,-0.0926803830025957,-0.275921671004435,0.252769466922377,-0.19243125437397,0.0119147705266202,0.176505700282776,0.201152054856465,-0.0328703781099306,0.164825927236944,0.0905582697348591,-0.184306364154138,-0.209757140583724,0.309815597645319,-0.132125109143865,0.0021491913495335,-0.135653372838605,0.271243662185392,0.0726315432453643,0.139971964166242,0.210062860862076,-0.0928933212478036,-0.26361180328322,0.0699964269090955,0.280698798335032,-0.0647460475485806,0.163555404096622,0.0027915888603321,0.198244188656366,-0.226085875320941,-0.0984223280000179,-0.0228412132749366,0.0561741839183974,-0.135217843582016,0.102648048465373,-0.131794028147022,-0.219705811416132,-0.178510781163085,0.106094174818501,-0.102435732024121,0.142239194633417,-0.228901581291851,-0.125769206764201,-0.0529489164084877,-0.22475693221847,-0.194018038850184,0.110357647666897,0.180837971297443,-0.218614338205417,-0.092400926538955,-0.149613152942422,-0.140813220504102,0.0129719704954759,0.307260531165953,-0.023827438763675,-0.278555084782253,-0.200975225655271,-0.152884019409103,0.22197090998403,-0.311758779422297,0.20376967185283,0.255034047320311,0.228825513941238,0.0126534144068895,-0.0177527694303839
healthy,-0.130795160537782,0.117256458552243,-0.484845070614694,-0.016410440756783,0.0959540702725254,-0.174813580244301,0.0390046696775955,-0.341028936711979,0.211681200485052,0.0998996014486952,-0.0945597306475952,0.0693243176990193,-0.401654434814695,-0.251952086057784,-0.275903135081592,0.335876935401144,0.0653809615675993,0.0256615178090949,-0.329038594707716,0.118345204389824,-0.123718652444249,-0.0394061693443822,-0.227849327662676,0.128549426833595,-0.0258590390604377,-0.135107118784147,-0.137559549709716,0.0902823012366328,-0.151997768639601,0.336249479784699,0.476113081585956,-0.278731848748879,-0.189635354721788,-0.276292060270919,0.139358175777518,-0.0671440392477721,0.139513351626388,0.243582106039594,0.262944626283067,-0.0081991030650326,0.0804684313553055,0.10951418285482,0.297860687622044,-0.410755161898675,0.261540838807505,-0.168818069391428,-0.180988056497996,0.158859694974535,0.350704555311396,-0.366130040647253,-0.104066715308753,0.128055147914199,0.389211819442767,0.0237423806681226,0.408889517264519,0.0548052142924999,0.10367024543295,-0.193018840740575,-0.320939611671324,0.157754772241627,-0.463869754689231,-0.302177267838503,0.282015282709175,0.0867228405035556,0.0971392657507309,-0.135661687225203,-0.0733809800678752,-0.106702121873899,0.203604647597642,-0.356430292645143,0.358100523102558,-0.285138103208726,0.294620278765706,0.0195491662710673,-0.138005773734171
healthy,-0.0410478499766145,0.0422794249357872,-0.227108000866431,-0.0187505768339498,0.0352395866588134,-0.222503420532937,0.171123080274625,0.0382851017765178,-0.0892359580832865,0.0049344750707035,-0.0861620700945976,0.0629969543295716,-0.10907694500675,-0.130593199135335,-0.0850355927962054,0.0485477309675628,0.0518254314747872,0.0188437832452577,0.0976279888094888,-0.0212924188443939,-0.0642150641974297,0.0757037599012006,0.0806004190498678,0.145116480499575,-0.110991042711392,-0.235751277955573,0.0006198313787636,0.168379130740974,-0.013407908394399,-0.0888549572040422,-0.161627130649766,-0.065994379835438,-0.0647584330933709,0.0049591756440567,0.0052471887011377,0.297851361024364,0.225228833707115,0.089741817081994,-0.163997030438974,-0.0341514061785759,-0.149526647647757,-0.0552115959156209,0.0068007454704808,0.0676907627519401,0.183142685293088,-0.328097409825571,0.0047955398103204,0.0455422613811708,0.119473219600876,0.0535796093611529,-0.329321203011192,-0.216453441338906,0.104646667657254,0.261703099290956,0.365013312917402,-0.0526304078591274,-0.130746867304073,-0.259126064428213,-0.122957093389399,-0.128571817878466,-0.08709028703873,-0.0750952951579623,-0.0935998717684459,0.0804370455231052,-0.0905397111780453,-0.166224803566287,-0.006851851612516,-0.0416711350638647,-0.0143192939743881,0.36971704528694,0.295888080762161,0.196269007151261,-0.15541181062667,0.0010317407630711,-0.136853985700533
healthy,-0.239992660199923,-0.107897434759918,-0.0946668519254863,0.115830394709952,0.360728048252609,-0.0424625090993737,0.214204344044592,-0.0763586612391511,0.0834390065635437,0.168615498525999,-0.005288308799216,-0.0572072811277588,-0.108994718964934,-0.152809175698695,-0.171523218659552,0.237914298891958,0.237429508928496,0.13330668398885,0.0928835477636802,0.134990755560319,-0.0969822942844786,0.129890885410781,0.0172992759070434,0.16075703818502,-0.318153900855056,-0.184406605079407,-0.148529657490968,0.109841366039859,-0.0046106094251888,-0.0184790600300701,-0.142419251584507,-0.0293209950640806,-0.205968457363446,-0.17173220058623,0.347024381789144,-0.288227686340163,0.0841526811830731,0.161051409030165,0.158421660415638,-0.152507170571801,0.0317176627820582,0.325785875325415,-0.0853753623875371,-0.181385220425636,0.171124582349971,0.121370458329481,-0.368027709236082,-0.186360941989951,0.0880518971225771,0.142070015875491,0.078425178952485,-0.0266586961729184,0.0426240382131264,-0.042348014481739,0.17701968582423,-0.237643674061876,0.265396249079544,-0.205568938666848,-0.0755823175327986,-0.102345096156549,-0.0269541716358854,-0.200566673593815,0.0845934759834764,0.0057742295253001,-0.0532778156540644,-0.172395010496367,-0.117489060071525,-0.126237358697872,0.150658693958522,0.10329659695392,0.0256845212973047,0.130462025114128,0.192629785387505,-0.282995150936636,-0.210787689224307
healthy,-0.0250820075473776,0.19168947116428,-0.23413916370761,0.214563500696945,0.270670295173295,-0.272901926662448,0.195109365214778,-0.130401703677492,0.186411149292137,0.226913111495325,-0.0121219052310813,-0.25039749381585,-0.231322765216522,0.238873604306992,0.191036092240678,-0.226977204780903,0.167012426557797,0.197002515187423,0.22635228533723,0.260923815133751,0.173103785828687,0.269591173528363,-0.340215315192462,0.376958981102964,-0.294388516911425,-0.169219007362667,0.256105482488033,0.121310921335332,0.246925278715902,0.083890074387444,0.0756587445568386,-0.323316111684182,-0.272605083981129,-0.330296611698474,0.0899671048254723,-0.0104038524068835,0.299265928742148,0.171677997593981,0.267067753095623,-0.232775982365032,-0.339211722153385,0.14839693407888,0.160081928819175,-0.323627085012568,0.268052359935694,0.285502420856663,-0.347265160415856,0.15184041223879,0.0099400778318042,0.0390059270140205,-0.0131031627312449,-0.168648212459165,0.145115730446588,0.231146776232004,0.197217170220229,-0.166140290155467,0.0814669359661522,0.27911346579844,-0.278925149657575,0.0987633632600962,0.0681893201902881,-0.271511058764535,-0.103224129097405,0.318531926450663,-0.169855342308039,-0.179801256711458,-0.376846926855389,-0.371559686622544,0.29531226089435,0.0747910871534382,0.0778912877006406,0.0239711761755048,0.202702536790712,-0.218562533272846,-0.266108038391199
healthy,-0.143977719782622,0.148732255784502,-0.170120986320222,0.194954684200756,0.0805638620060002,-0.155644907481446,0.180453215765567,-0.0365476558885386,-0.0177473278923467,0.0029518746565916,0.101398030304289,-0.0957588673116152,-0.02325820660841,0.116638469624537,-0.136825871361581,-0.0066774638564909,0.0323035844040048,-0.0298007047155503,0.173692901647098,-0.0170738354401411,0.0798796791974103,-0.0911633503609504,-0.0929165688079618,0.0741429667027304,0.0156226195609837,0.139924738418456,-0.0869941113711061,-0.230133974472115,0.112585488260371,0.139012049242153,0.140302909775547,0.0171981108331076,0.0125544872787137,-0.105134309860573,0.0083317965069483,-0.0260042919046055,0.0222265872173332,0.102023416152766,0.0595613205946597,-0.0275290039839043,-0.0613011760961909,0.159918377446036,-0.0279098479300921,-0.125413915921431,0.0756676787820292,0.0818132974084054,0.106112477469728,0.120986772083817,0.0289240954920445,0.0914720344015446,-0.005592392683493,0.0220087712060048,-0.16588226001388,-0.0255499517582764,0.204499836157313,0.0155197248807856,0.12045626314825,-0.217783940259249,-0.0326844283501925,0.169589141090107,-0.143667699447479,-0.023157984517308,0.153732669983219,-0.0605408244983635,-0.210384877346824,-0.0430647643992663,-0.168337033098606,0.155123752607715,-0.0251063019683314,0.0761794795939236,-0.202989823318042,0.133403621024084,0.173014064016701,-0.107800217483887,-0.0847865527777655
mild,-0.495285308922573,-0.377580359507775,0.0146489515218619,0.475351700052662,0.486453481133205,-0.547124452651757,0.504034970967968,-0.47848701596652,0.47404918446438,0.480797495881899,0.499824868753059,-0.443219447265763,-0.458192293925371,-0.461589682009074,-0.555046143483894,0.504533267845733,0.480579128895018,0.451493250168648,0.0649188552387332,0.444617753056705,0.37713352638595,0.161391017682037,-0.258551193617155,0.454335589652708,-0.459887982784394,-0.462372633271881,-0.41692416975562,0.515933371113991,-0.342467947818537,0.487192698317059,0.266630829923726,-0.493342689391803,-0.475161694478726,-0.342603339973762,0.484492238137694,-0.484239701644133,0.43504325501283,0.454657852167091,0.401203307083588,-0.459586164182043,-0.221935699281817,0.593695193026556,0.419622881727667,-0.458141855977032,0.507092166576278,0.232738363534955,0.295893089765343,-0.482514914524452,0.580419349993458,0.162559571466537,-0.458895969043079,-0.514531352188495,0.508268912373585,0.445986223739278,0.49514244715426,-0.574732518274176,0.538600742790285,0.0551700421428051,-0.514026221409395,0.470714818532111,-0.0229613739136929,-0.455133364557737,0.453589365191585,0.493335364258658,-0.224090617641833,-0.40155027566834,0.313085654039709,-0.472660226525794,0.450145237846101,0.297009486290174,0.486946764556924,0.455594631225936,0.480443274403974,-0.474834765262162,-0.454433720430457
mild,-0.412273013568185,0.153969873687831,-0.259845015175833,-0.0338536116384819,0.150799098989869,-0.113846024798627,0.245828189821368,-0.202477722723956,0.0943781915290777,0.142892818955802,-0.0818939602891185,-0.108992140953877,-0.305249647473636,-0.0477497816402791,-0.298093179103274,0.189653042471024,0.224061925963011,0.317241089717024,0.296330588981587,0.226828621678811,0.164704133040911,0.172839105545506,-0.136518003304474,0.28312392034765,-0.144397447863963,-0.198183125625604,-0.136137944157717,-0.0497307923636629,0.0440276109377952,0.110114051500507,-0.351633791974017,-0.151863028226142,-0.127868742138767,-0.163667282606058,0.437272256893619,-0.323872928035487,0.0794976427878611,0.264390760336134,0.119342830301479,-0.137342325123306,-0.308839170286238,0.220793768386772,0.30702391728374,-0.350868268348512,0.235631891355032,-0.228244575333542,-0.227542003838167,-0.131538249960441,0.0896744229653689,0.11240076763992,-0.0486676800103591,-0.441062559111871,0.27080581181884,-0.0605755394835117,0.318114042143284,-0.151136610700249,0.212350309587953,-0.263378989946498,-0.0399993872095077,0.286384830260095,-0.279310484698917,-0.219424377061311,-0.024419273797464,0.368914151694723,-0.0155904200418523,-0.335446908320402,-0.12420997545912,-0.185590440136056,0.132463587179691,-0.224838173350054,0.252180445598343,-0.0736535403594825,0.400398907004119,-0.0472961161238089,-0.266028523787862
mild,-0.0509828291108442,-0.194158142903865,-0.0290904464357534,0.206713777853191,-0.0679935619597737,0.0916079505605978,0.242844305854586,-0.242058344434355,0.118267445970459,-0.0015225534045187,-0.0081696542600442,-0.0238454375610429,-0.269464305715692,-0.0375622416437761,0.244321439378036,0.0142006245549863,-0.143674932484776,0.103037962370396,-0.115992502362151,-0.0018108709104328,0.128228223366559,-0.144389801917248,-0.152075635705039,0.133149368741476,-0.113152772406642,-0.060651339446154,0.0409944048306161,0.0512237519582519,-0.160263062962024,0.22187611902037,0.128875950366147,0.0320210161534004,-0.0730173957614543,0.0707898468116525,-0.0492726718497376,-0.031863033958379,-0.0687992711543829,-0.139883359804263,0.0363181318579826,-0.148588178749942,-0.0013369243253686,0.106395084014601,0.0152749034811318,0.145641810812793,0.247646964583237,0.113156721961517,0.105083831795923,-0.251805845867175,0.129223511195194,-0.195623427762689,0.0622627578353724,-0.11793963291579,-0.118069968226683,-0.0271393663272391,0.110170858475613,-0.0264007995655141,0.02803196572911,0.143457706966622,0.0470846184486911,0.0205278114655934,0.241935908233213,-0.121047932602836,0.354794438801627,0.123500606180543,0.119953905902313,-0.128816707043014,0.128800908823511,-0.215319857926982,0.0344578915116056,-0.0652012266627704,-0.0487671288256691,-0.129657962231502,-0.058392194057348,-0.09225172800531,-0.180070080662832
