group,MAFF,SIX5,KMT2A,RUNX3,XBP1,FOXP3,IRF1,SMAD3,CEBPA,PBX3,RUNX2,E2F7,BHLHE40,OTX2,NFIC,BATF,TCF7L2,FOXP1,ONECUT1,HNF4G,KLF4,FOXA1,RFX2,KLF9,IRF2,TP73,RARG,NR2C2,BACH2,ZNF143
moderate,0.139467994511647,-0.0742595922222014,-0.0058181211593164,-0.0450897376682658,0.0119623544617238,-0.0305069143406083,-0.0733257893866626,0.0724933267762349,-0.113049053680882,0.0261296478006042,-0.0850419817790856,-0.108438248767439,-0.143923808492568,0.0664809409639374,0.178343717892049,-0.0914379876822878,0.175977826892657,0.27476631214857,-0.0747442018799989,-0.143575955539938,0.0324986530209915,0.125302454463859,0.0662123367686603,0.101929330917919,-0.180515694896678,-0.0838132753818914,0.062574608411214,-0.0910235096681659,-0.0407166790268823,-0.135079506908655
moderate,0.014099499614604,-0.0140610654209653,-0.172700729315915,0.0562519744677336,0.0083336393874669,-0.0516534216724908,0.118351878372034,0.182906629298498,-0.0150593874092733,0.140795595917122,0.0479349635592573,0.0056049059851058,0.041419477347326,-0.0824356610095156,-0.0019111665186555,0.0327083125205344,0.0513547222995302,-0.0616365000365999,0.0177193779718923,0.128086343285362,-0.0171718646629429,-0.0700055663395901,-0.0519654238286439,-0.0215435389625676,-0.0159295050038882,-0.0901529970753011,-0.11016302468426,0.132892492616542,0.0470541730756448,0.270658981117196
moderate,0.0719812957386472,0.0227988537259114,-0.0544345303503993,0.013421872923048,0.0214240509083311,-0.100494815423789,-0.020622996459695,0.137900777953514,0.0065734285219111,0.0619593614196513,-0.0088462957138462,0.0419252836622595,-0.0590465744411577,-0.121571469846877,-0.118703944947767,-0.0839113316315194,0.0741110197030535,-0.0548150747746228,0.005934933114875,0.0030480753752585,0.063284255638241,-0.0037402685073931,0.0265030010749329,0.206191188284518,0.0946657427481693,-0.122057473671461,0.112908822288917,0.0127197506210394,0.009414858235015,-0.0166788619045549
moderate,0.0794706145891594,0.0110488854586233,-0.0630914244532281,-0.0522064269642785,-0.0259413040622739,-0.0342178638281739,0.0844020299010607,0.0647418323476924,0.0365405669361273,-0.0942363145114434,-0.0375704192664258,0.0871183386171292,-0.0167913918249041,-0.0877059107266866,-0.0950520717410935,-0.0183646705869553,0.0870864530861139,0.0709954678933631,0.005786354689779,0.0822269517695586,0.000338137593257,-0.059872266731534,-0.0032475893680729,0.0167776220331743,0.0495119394796222,-0.0355127274657494,-0.0705299482899019,0.034758682691393,-1.32894501577702e-05,0.029125236735357
moderate,0.13917932032038,-0.0318871537459816,0.102661853120581,-0.114253036910735,-0.104208823590704,-0.181057035231359,-0.0902988952237683,0.111887374297144,-0.0435244828052786,0.212075598121784,-0.0728128188935747,0.005660743937519,-0.135984478002151,-0.105611286507455,-0.129382613443938,0.137128174146479,0.174209320160268,0.116934651103965,-0.0777271796620011,-0.0457136232050875,0.0055221977347071,-0.167972643521498,0.129608040811381,0.0838543440830902,0.127444622535282,0.0192142056200881,-0.132873867359417,0.241196022835995,0.0853067057119296,0.204690588732696
moderate,-0.503941657272634,-0.441479301571784,0.0743286150657399,-0.276100401933757,-0.104754339364628,-0.366470021532915,-0.0366651532192416,0.0620539567169715,0.411280465597273,0.275964268939131,-0.489352738015225,0.410418289964642,-0.433107122402292,0.418971979793636,-0.364995247424468,-0.348750043399111,0.46546139745838,0.449692658914214,0.280638168421287,-0.254795588274804,0.372006096647702,0.0849696774789975,0.404632637693042,-0.463510157868742,0.491099778112924,0.405426746828359,0.164834367659524,-0.339402244434799,-0.415818232084803,0.483930107062627
severe,0.0495714187680696,-0.0020052234656038,-0.113011387675328,0.11584731831685,-0.010272467701827,-0.0217689063990022,0.0691275238168997,0.160854265571075,0.140448594618567,0.152225672285476,-0.0181409091915861,-0.0975952349469343,-0.124085021608891,-0.0387164405731435,0.0154890819343443,-0.0039454304781631,-0.0548033309895386,-0.0711737617183998,-0.0089995695176765,-0.224019661952494,0.0306929091264261,-0.06544229103013,-0.059626681402626,-0.0720890034711976,-0.0922322347856554,0.0417538826553393,-0.100635578371862,0.104628089729816,-0.139649142816627,0.0587552235492416
severe,0.0301969957434134,0.179935334317775,-0.101117861673402,0.039711003408166,0.0695549209684466,-0.0029750335670461,-0.102492663060563,-0.0008568667353351,0.0555776979655357,-0.0629092163626808,-0.0989693169995501,-0.197830543289154,0.0721098939661068,0.0219762378060248,0.003190217505555,0.0013770986170147,0.0114133028995057,-0.0002807456694579,0.0223904948473599,-0.0339923821818083,-0.0904700803958484,-0.0332056111837119,0.0147642660413847,0.0071041530950711,-0.0567595924984247,-0.0125341697077354,-0.0349659844657488,0.071402165810994,0.0310212176334627,-0.147510992871194
severe,0.0132135346108794,0.0224034816973669,0.0919626570448438,-0.0326402357519826,-0.114599995368071,-0.0013061582859053,0.0176391929078016,0.0311991504088536,0.0772713620024626,-0.0523454304047944,0.0105345591602018,0.0449146170606042,-0.0410771153772171,-0.0555680949831048,-0.0221164334883706,0.0127657258528493,0.0924964362756184,-0.0873426970095216,-0.0223043827287845,0.0504565363036353,0.121897745054446,0.0645654343306554,-0.0059186647235906,0.0343097569226901,0.12034748144593,0.0143061642644802,-0.110268184641396,-0.0101540021808507,0.0664175686434685,0.0392390412599465
severe,0.108298511659975,-0.0722940156308165,-0.0167736123704684,0.233395506857302,0.074272268244836,-0.0954620050073751,0.0857189740919111,0.215171905457448,-0.112596746721011,0.124942296539304,0.0582582213110304,-0.217883360071233,-0.0781019305217624,-0.0857965721325917,-0.160115598171171,-0.0817664482505736,0.27410363796772,-0.146407605830927,0.211287526613375,0.153754548528707,-0.189344690917563,-0.210740360941909,-0.126308718447957,-0.228658544412417,-0.216736799277842,0.050899837876484,0.481125759460347,0.0405783036192787,0.201727050062846,0.249911951362182
severe,-0.140441806455862,0.0471876859496073,-0.0579720766744618,-0.0560610786221881,0.0198963475235969,0.0607085066032546,0.0271443232832633,-0.0437052461179633,-0.057589877064007,-0.0445833609056765,0.104781042073788,0.14802834447124,-0.0344108871644265,0.0452049198560467,0.0379340817009564,0.0172094196509826,0.01540080536952,0.0746277293475918,0.0629475303290005,-0.070254153103015,0.0617408928592189,0.0772392113153074,-0.0804271238528611,0.152128068979327,0.115267923452975,-0.212142751582328,-0.148949500203381,-0.0798907521758744,-0.0230192513367715,0.198443206637498
severe,0.131182670705258,0.0976268067662408,-0.0373790190224901,-0.214558693373995,0.0318329289178463,-0.0480502285543038,0.0167951414626127,0.109306757355398,0.0635804722737521,-0.0842378211311132,-0.198925854599502,-0.130694185862529,-0.12854035161017,0.0075993150127002,0.0098703061988839,0.133617152075932,-0.0099874631327091,0.0589914947471385,-0.047079216001074,0.057677616138985,-0.126545374217236,0.0485771038047271,0.0744912909018639,-0.186991733035267,0.0057380421431145,-0.0020585201367039,-0.0502371579857089,0.0061914460960541,-0.118123313053435,-0.065829620641765
severe,0.0608786548185818,0.0285727768369204,-0.103758483987536,0.0997488397615129,0.0669330086562151,0.0023418589933241,-0.0195515574378847,0.0439097024897817,0.0209537652906496,-0.0613267890409233,-0.0347065984016611,-0.0326144731742393,-0.12118845667809,0.050406390826802,0.0950681368626259,-0.0682136719838804,0.073570637942786,0.116563120008601,-0.0542730200301647,-0.0613254447342782,0.116186272447213,-0.0601634644789965,0.117086785060018,-0.0544974616267581,-0.0768784772825331,-0.134843789148569,0.160623231207592,0.138791076750639,-0.0021662925454712,0.0320837025019841
severe,0.0484671291211769,0.0291163152443601,0.0193090730403282,-0.0499148328859599,-0.065321120220546,-0.0166263583397762,0.0725737392599726,0.025058532132378,0.0934013320357904,0.0642276362618065,-0.0863582918820019,0.048038769472284,0.0861811120027245,-0.0082534544357003,-0.0629215994265641,0.0759721711031982,0.0208226244616674,-0.0974555813468627,0.0200164280204529,-0.0422550919912269,-0.0994540682197787,-0.0452186563937852,-0.0743295134902054,-0.0520408864729054,0.0014830417738806,0.0185013021333619,-0.0843069379479509,-0.0930095699685966,0.0093029933058987,0.15081775947874
severe,-0.272270589912451,0.0632056726582476,0.28361519782547,0.236291976245449,0.154286667617056,-0.0502404064719404,-0.089136205030862,0.282318671206839,0.008103291366442,0.048619748198652,0.306304413651508,-0.271622326603136,-0.13548703164691,-0.328993629477545,0.130300925172387,0.130949188481703,0.0881638100668889,-0.0421371151054984,-0.0145859244595956,0.0298201122285066,-0.32834536616823,0.0787639920818162,0.384420142424008,-0.0907568633041504,-0.009075686330415,0.397061276955658,-0.289773699263966,-0.135811163301568,0.37437206112962,-0.0029171848919191
severe,-0.0197901484111104,-0.0216245901487358,0.152851959506075,0.171387322490705,-0.0904127455666789,-0.0454109573637437,0.326817047709875,-0.0510370333248623,0.0749256928300725,-0.130831839168557,0.215032032976959,0.217105156725056,-0.0584634535935388,-0.243060120492349,-0.188551968786627,0.199558619212379,0.0033961040347115,0.0623846580512882,-0.296354403687673,0.217841661214511,0.0937133767972018,0.120091148697331,-0.0795970407493043,-0.2062485349916,0.0709908494002962,0.306167644061066,0.366724679860742,0.102803751653167,0.0589271786424553,0.134500722643808
