group,LHX2,ATF1,NR2F2,EBF1,SPI1,TFDP1,ZNF263,SMAD3,HNF1B,RELA,OTX2,TCF7L2,BARX2,JUN,NFE2,FOXP1,BCL6,ATF3,NANOG,IRF3,FOXA1,RFX2,VEZF1,FOXP2,E2F8,ETV4,RBPJ,ESR1,CEBPB,SREBF1
healthy,-0.267684005507488,0.260345442211582,-0.139423465999997,0.222426698392818,0.387520210082417,0.456286996468786,0.198019258803195,0.313293241315633,-0.393352534633946,0.108756675410697,-0.231885133423169,0.199994289591904,-0.325222138133,-0.0180124842664423,0.186419935376218,-0.280296412370073,-0.0202763937620804,0.265671091181217,-0.173098316563072,-0.210364606805574,-0.139654783148085,-0.220294511162063,0.073890969900059,-0.505008170784801,-0.0603037647317012,0.247920712803638,0.350870765568149,0.293807850463305,0.530038881578993,-0.27347670628828
healthy,0.0077085634552921,-0.133794924652951,0.0744268219778105,0.311772066580325,0.265277002883614,-0.0804358588707077,-0.0209891437498106,-0.0797153625309889,-0.102172337699877,-0.053280825167182,-0.0944418659799744,-0.0104772445644698,0.149647301703093,0.0984499108553544,0.0386816142386792,-0.0629636237031043,0.003634979701428,-0.108521636862722,-0.0312581333780417,0.0190096212366827,0.0600729375059417,-0.190159676430028,-0.0160547496247695,0.0117507944448662,0.150542216385711,0.08031580217557,0.248032528890564,-0.012544080361642,-0.0758342532186235,-0.0805941992543099
healthy,0.158602850230565,-0.242276339877294,-0.204647936826424,0.183775122347875,0.0504595448425284,0.0516145864511941,-0.171713055627569,0.0889487512602902,-0.27242085721348,0.0753158715027253,0.165628026419857,0.0265031489749911,-0.227640573161528,0.162670537413387,-0.0579520045670331,0.115114111467435,0.319542390327984,-0.166315240111734,0.237472648803856,0.156207503248909,0.139651974905731,-0.113780240511087,-0.125943494156813,0.159566881953787,-0.283338089479668,-0.0911457392052284,0.0469670648423424,0.213946654619765,-0.0516339800448355,0.119640984509528
healthy,-0.2327098220617,-0.25280467153446,0.0454271069719656,0.256648529955666,0.0860952018686742,0.0219403383170321,0.303310934554957,0.156520350591817,-0.0462340366927329,-0.236255598566581,-0.234952738664253,-0.0453169742490465,0.232833316312067,0.308502398458782,0.10821625373468,0.0117853111137614,-0.05008144635047,-0.231483890820726,-0.350097987556487,0.192812389882686,-0.0978838422666834,-0.0927570108677232,0.207096883705172,-0.220588652753015,-0.0542127329784077,0.139704579760457,-0.146363680941651,0.0840355290711231,0.180431358840841,-0.0432046543699227
healthy,-0.208504166900424,-0.0210144750314278,0.0144169888257525,0.105569714277046,0.463510255834991,0.0147249733992025,-0.201216906920515,-0.218930004373862,-0.122332172479719,0.0876534869862942,-0.282535110075458,-0.0190587376015467,0.264939017400696,0.038909351276552,0.21121078220197,0.115548936109139,0.120282472099499,-0.186591230956347,-0.516500549615111,0.148145822566271,0.175420911750144,0.0711947536334191,-0.324991199012437,0.101707586677435,0.138251284040377,-0.138586190067307,0.260673448097307,-0.0924566989487566,0.0482371761678036,0.115241764159893
healthy,-0.166882130776758,-0.278477046617133,-0.205028819956599,0.30085461081412,-0.0784567578228006,-0.188192924279622,0.266848410823164,0.143942811254607,-0.153328423335739,-0.15560617547282,0.0481726394415703,0.0613145655780344,-0.202036332843196,0.353156897351545,-0.074873907336383,-0.158356734126096,-0.256304609265321,0.121666684608699,-0.350867946016815,0.0617005758325499,-0.400053344078811,-0.0005521531787299,0.276013967102113,-0.337124804494733,0.345809697955858,0.403210605215388,-0.0547450904457169,0.337157668039298,-0.118970207466129,-0.105641019635037
healthy,-0.0543096652171603,-0.108108950666385,-0.0732617068307735,-0.191704261359857,-0.144152822021845,-0.0302937135081848,-0.0657320188157217,0.061362515296272,0.0745979408946052,-0.195834439375337,0.117801633577164,-0.120448718696831,-0.0286673879243896,-0.0132435844223321,-0.0653712174877672,-0.0363493739874222,0.0600008982244435,-0.0555479933930043,-0.156378366516306,-0.114438385017588,-0.163895363027359,-0.0828818668615619,-0.105643172746695,-0.128545898247811,-0.267802519334273,-0.0101414182307228,0.129709890471664,-0.0684951405433738,0.133200054071225,0.0588767935845851
mild,-0.355049782250492,0.0295332192055319,0.0560828787899115,0.146323741040939,0.257805400732062,-0.0390118742128359,0.0843613920794237,-0.0826452961352831,-0.0689856662500827,-0.0984133972041045,-0.0665042636666799,-0.119931374168709,0.319570766972585,-0.0296357800387975,0.151379710389854,-0.0433430220325833,0.0230500214253815,0.141680414785226,-0.0461099599318287,-0.0025305976662984,-0.0705422142857964,-0.194027560941761,-0.0132610600841504,-0.132063910905471,-0.134631907243368,0.0468444889244601,0.22785004781566,0.10452754512422,0.0849258055451748,0.284662684990693
mild,-0.139570281444539,-0.0052567674271883,-0.0498471812960463,-0.0832000738567163,0.191592343997045,0.286705644778905,0.0695449800826014,-0.0399075379307612,-0.156953156720181,-0.113936131146037,-0.166855476354958,-0.120898502617858,-0.212056914128861,0.0469926985625961,0.25569950351425,0.0933075348714315,0.0205651841956521,-0.154669574011868,-0.157285835339551,0.16955078537843,-0.0930941843578489,-0.23171718047812,0.0556595435839501,-0.109494711568914,-0.210805647368513,0.0980790938020088,-0.134403884056363,0.329735940626292,-0.274655993183626,-0.0615119775750654
mild,0.141813875108886,0.0297987725090886,0.0122000485381642,-0.131062140427842,-0.135933948929902,-0.0331424388311952,0.141740889213724,0.155110992883703,0.0071366520613041,-0.0037473695547212,-0.0434927510888488,0.170780152251284,0.0950071082178403,-0.0255655905896956,0.0279239473271161,-0.0320750201144518,-0.0039754504771022,-0.008632862912124,-0.0234535612484468,-0.0821935219984711,0.0333659581351287,0.0399757432657325,-0.0193435430271397,-0.139806762991933,-0.0562789675975324,0.0061650273319606,-0.0781519280538783,-0.0790642517434026,0.0118807352468306,0.0594447308001818
moderate,-0.061207247451422,-0.367913332077986,-0.115163408314995,0.283766161386871,0.0224741175539209,0.0593659502401293,0.300595013827311,-0.111434166204858,-0.0672820740042317,-0.0238804838078924,-0.157980504104955,-0.240999628557998,-0.0376140328560812,0.182994851128744,0.0805575360487604,-0.387612527479822,-0.122821683350542,0.0176025104910665,-0.333026790631731,0.183981500059704,-0.182996305373201,-0.174285157351464,0.0375620156505374,-0.329115879829544,0.0938036894742516,0.153116391994297,0.258650129116115,-0.0121912668700544,0.259901897997911,-0.0391796948104707
moderate,-0.0990809831439785,-0.0994486281158518,-0.0766854079901458,0.0646049101005308,0.182303005233816,0.215631673157123,-0.0706021246869048,-0.134833728479563,-0.452004867800128,-0.134685371391973,-0.103510623021007,-0.0086704865057154,0.0251721459430842,-0.194223057579262,0.165634309035003,0.0244230582021788,0.110661533100855,0.0244679659978876,0.0170257159096432,-0.0432066873133933,0.135874238277213,-0.110425356931644,0.0291272592004749,-0.131449685397749,0.033503280482201,-0.179331432871237,0.259198949284477,0.0201453445158701,0.0996482927702807,-0.0829684243214389
moderate,-0.147562486932186,-0.315437366364208,0.0750463118241722,-0.0751285644857571,0.01593268446785,0.261717113751237,0.294313279934659,0.0990982536324818,-0.107240676255602,-0.118966043907131,-0.0023032639070031,-0.104202721394112,-0.0659222811804058,0.0338096088379917,0.17963616160451,-0.129096802282891,-0.218504036418996,-0.09264829049969,-0.25089834345034,-0.20248952350664,-0.341174139330721,-0.275208868294495,-0.01633592552779,-0.114350183317376,0.0457918096299124,0.219754310206429,0.365575787518604,0.243046206514449,0.211593994712922,0.135857989245906
moderate,-0.501829112542391,-0.164889193501296,0.279910613401391,0.240827289159969,-0.142254432109845,0.0816735851623349,0.508573005233738,-0.104904806128456,-0.392411592036301,-0.227325515513328,-0.509576200483154,-0.504540970646111,0.317294112501936,-0.0205355749016415,0.430809075283172,-0.504831553515822,-0.248019767542401,-0.156533465436028,-0.128982051644986,0.281692589105712,-0.275211446225557,-0.53248777168443,0.125959324102099,-0.240757319146363,-0.180469149721421,0.311684689537039,0.519638310239683,0.51179471045116,0.425021405968256,0.0328374137465634
moderate,-0.27699760625453,-0.251082135631939,0.0971883363264584,0.0864254383694875,0.222817601469871,0.0609572554539339,0.21153245602006,-0.0090140951557419,-0.135365688821392,-0.199104028223813,-0.343822534416469,-0.142340973113623,0.184906588312764,-0.0177557617045022,0.261224157585813,-0.0883582959496997,0.111709248805058,-0.155222972036674,-0.0772285592387599,0.116991398571177,-0.141479032652207,-0.0337337215665528,0.0033501393885717,-0.0117156479540474,0.0854571033733851,0.0567230424343217,0.292734413407984,0.225391350216142,0.216058636258117,0.00612550471907
moderate,-0.123645223952913,-0.427731888682013,0.180691547669093,0.359562617515993,0.279788476476657,0.284849961309564,-0.138660558314638,-0.0502319041654391,-0.153496140060307,0.0015589763101272,-0.27390724125158,-0.0794746699575067,0.151634656602061,0.062010442028135,0.332545813066069,-0.222676608712111,0.204377287635825,-0.315245482739911,0.0180718784806995,0.248232702948058,0.0893669735499453,-0.232185805717619,0.0807188574192592,0.0765110569540006,-0.0983026913675033,0.0638694516545897,-0.150599158091862,-0.0074680608840043,0.159308845147128,-0.0487431322029609
moderate,-0.267240727881934,0.0902632999805973,0.0722942972968746,0.261732735428488,0.101674040955301,0.0506040548011113,0.106281712267832,-0.002525692863812,-0.203554326448774,-0.160948336888801,-0.077200153972325,0.0151169884077906,-0.0941505343745468,-0.242106454579909,0.19759018133831,0.122023580435753,0.0931508775740486,-0.262265139211348,-0.158195925848711,0.154415673308694,-0.274941694281937,0.0606569678798374,-0.216096623103612,-0.0510860001879567,-0.0754997879211721,-0.0018766501565299,0.0119594020424769,0.119924817657973,0.124755777305624,-0.0528880371096916
moderate,0.0378331769901386,0.16918717428635,-0.0451005953015775,0.106567580730774,0.0360293444940721,0.0183248744377771,-0.0548756116248694,-0.115193144509582,-0.266631345129488,0.0976799762992663,-0.0296196642841211,-0.146056376922003,-0.0221692363733002,-0.161187321360822,0.394986888697202,0.086857986014861,0.102246258959422,-0.265430398582673,0.0785443437236562,-0.0780367903090861,0.0692123682684577,-0.0673514098346579,0.0727320873346525,-0.130890494672863,-0.0969292732715993,-0.147430017287024,0.053273156195903,0.0886602477952752,0.123040963480439,0.146122516786498
