group,RXRG,EPAS1,FOXK1,MAFF,KLF5,SIX5,TFAP2A,PGR,SPI1,E2F6,GATA1,ESR2,BCL11A,E2F1,XBP1,ZNF263,IRF1,NFYB,SMAD3,GMEB1,AR,GFI1B,HOXA4,NFAT5,PBX3,MBD2,TFAP4,BHLHE40,OTX2,MAX,TCF7L2,BARX2,STAT5B,TBX21,E2F2,POU2F1,USF2,SP1,HINFP,ONECUT1,ASCL1,HNF4G,CTCF,JUNB,HSF2,ATF3,NFYA,ARNTL,FOXA1,TCF12,KLF9,IRF2,MAFK,TP73,ZEB1,ZBTB7B,AHR,TCF3,FOXP2,FOSL1,ZKSCAN1,EGR2,GTF2I,ATF2,THAP1,EGR1,GLIS1,RBPJ,BACH2,ESR1,HES1,CEBPB,ELK4,MECOM,ETV7
moderate,-0.443393089376058,0.207925833332684,-0.470409491160205,-0.0876730079041495,-0.0858460653919581,-0.459767729634397,0.20616004609933,0.695176573813312,-0.380588389798267,0.529674900418351,0.126340061851526,-0.546334912926443,0.678590119103223,0.230361476114027,-0.501666468564312,0.504497500738765,-0.192475609410718,-0.720027621490877,0.416800888040073,-0.557759919257102,0.543248285979129,0.484247501899505,0.2934768673701,0.586879491088601,0.576453944908441,-0.663775624308838,0.439125422539117,0.33977930076652,-0.474903432528845,-0.624801307951152,-0.642236792256692,-0.326662122154977,-0.485642299492732,0.229273197923048,0.585149253933226,0.367828312291563,0.282964160628979,0.40061840109711,0.669846228782165,-0.151929945313702,0.141583500914768,0.435741306595215,-0.571250888077615,0.397249259623353,-0.506929537584651,-0.131644339241998,-0.0196946288911614,-0.444131410770474,-0.611327599779433,-0.72091637344034,-0.161742281225967,0.346549190133845,-0.471024130289756,0.353873477823343,-0.31951004087215,0.610272871260115,-0.572128209133837,-0.392316886344466,-0.552375854231811,-0.379039560918622,-0.330055382813472,-0.612664385589464,0.348101391126997,-0.634919134485273,-0.156730691856922,0.23691703623309,-0.245795239549726,-0.0870211612170998,0.561501479232641,0.492746599641814,0.618404637248135,0.451947798413983,-0.0879992455972384,0.610795148772282,-0.731589226995762
moderate,-0.398510997822561,0.285343783343713,-0.392234771496176,0.495991056667417,0.422603839314741,-0.457373562337548,0.341778443102285,0.56093508340054,0.30162794527175,0.570077571292628,-0.132683808976702,0.0708322887481152,0.495861049815085,-0.194255259865686,-0.408099995103339,0.504278045024095,0.0814398371523259,-0.470244588252882,0.436332580297721,-0.346206756257959,0.229408617499635,0.392512900434998,0.37377672354681,-0.112262973234265,0.555947080464349,-0.0142624236007897,0.0006831514003637,0.534973911087639,-0.3671581902498,-0.295303440615484,-0.252184650891608,-0.390202983630555,-0.498232407817395,0.0976385345623794,0.47961203231015,-0.216549219508385,0.116803612426199,0.192598360327089,0.474503753486738,-0.120210405934857,-0.451978639980843,0.0589925134449081,-0.426508852444845,0.481659951567339,-0.360669142503419,-0.373834993492654,-0.213868309659083,-0.154049069636614,-0.434204438500777,-0.298914193415198,-0.45092378598608,0.588375898192627,-0.470983374129372,-0.096819410301312,-0.395858600280258,0.61681858245367,-0.512099351673917,0.227427613108187,-0.599782240091512,0.318293815890752,-0.203434325760558,-0.304755842369636,-0.387220428343412,-0.467050167265532,-0.320619009731195,0.279837577554152,0.389895299781329,-0.212764656032737,0.533139218707325,0.498310400344312,0.584198635248456,0.475705020856854,-0.575727048166726,0.589336078005996,-0.620291928812999
moderate,-0.609545845395669,0.44433507488671,-0.539888455207574,0.633970344531648,0.637358935052365,-0.651180640513756,0.650535898589617,0.752850389537419,-0.155295736230355,0.636940234765149,0.343680184183625,-0.489581365714391,0.549586849429908,0.545129490946946,-0.647343600030295,0.614837359316223,0.192878551011983,-0.673708690996607,0.338117988585884,-0.59454941592516,0.424222694951389,0.455247429772683,-0.100188002462841,0.51298710926019,0.64520035018065,0.549510643058564,0.254381021009894,0.661078618415237,0.349211993500045,-0.640477480501686,0.0820061373539826,-0.317939914038266,-0.581419250677074,0.223536367992766,0.684820070590788,-0.241087341235195,0.0793042115778265,0.22476259496312,0.656032166670502,0.643360559442974,0.430889417124498,-0.355159164805018,-0.589038257479539,0.706248982357044,-0.301982256403377,-0.0672918484649091,-0.607170777876065,-0.442905553291253,-0.722288777666018,-0.0439737701947025,0.134807898620735,0.0886943954352115,-0.212526006868831,0.628548683544142,-0.573125270938855,0.689871677289738,-0.685229578911452,-0.420940634975454,-0.542665220981667,0.31391456245626,-0.709070527914136,-0.307074124536902,-0.570885676237094,-0.645234074760633,-0.183589121666344,0.630997193634336,-0.0599034948096142,-0.0341342513372533,0.748731068729787,0.570502439550561,0.622722902094744,0.531210260583678,-0.554179339137362,0.475280497942554,-0.676412852656519
moderate,-0.075761723743686,0.108825687604445,-0.243778466262899,0.149419060478673,-0.205033508762108,-0.241974374858276,0.300116433946884,0.363433809995812,-0.158485901719635,0.0289899787749916,-0.0833784071954257,-0.302839739795773,0.42550605164903,0.344482637865705,-0.139630531169636,0.470827037922533,0.0051111774018338,-0.523196393674499,0.133102088426709,-0.301478544704447,0.476138359933707,0.100144284620371,-0.133668771369501,0.198239808955977,0.444511705920274,-0.38500859481319,0.342491950850602,0.322534518754517,-0.456713387754784,-0.269139788503864,-0.392746661270551,0.228890448603843,0.155632256504738,-0.281014262731283,0.363437787421032,0.479410865223164,0.116315350980288,0.489890665312445,0.508131881348146,0.343770449834845,0.455635562749424,-0.446334396795348,-0.38965076510667,0.111610629236952,-0.451210805958233,-0.204185859357223,-0.370427525645718,-0.189822518452309,-0.294483026336637,-0.316570011955669,-0.202070527275528,-0.0278076533602663,0.200638196363369,0.139671621692048,-0.361503213577552,0.350407914089186,-0.204438239863961,-0.395609005314705,-0.283031532681846,0.530784290868895,-0.171384319717245,-0.254263073599928,0.222019260542356,-0.391090192432171,0.0257418244845408,0.0230232400396894,0.201466244787855,0.382788705092989,0.432667620366114,0.499072451280795,0.28774855869025,0.288599527385246,0.0754295658159982,0.371672774499708,-0.233680212848996
moderate,-0.335093164378829,-0.0513357407373381,-0.328356224625277,0.316727876185536,0.173200443365118,-0.339866778438828,0.127839260112161,0.439084612760086,0.459046149801386,0.14441691391129,0.374765270953827,-0.179737676461811,0.362989670453807,-0.0397536323937795,-0.290709799408842,0.298211298262214,0.44124445008487,-0.565052711379513,0.313331634162913,-0.268760429774115,0.416888523948539,-0.121225978383478,0.21173747319792,0.21511247356664,0.429997819432291,-0.314027763538011,0.0818067001551827,-0.145209455817986,-0.500296599036803,-0.298805046376516,-0.442902352394453,0.195213116639493,-0.296088607499131,-0.0344848244715531,0.441876327845682,0.229121537421583,-0.0224456870224494,0.542146624675031,0.164450005482596,0.149705313309347,0.396557627900531,-0.33462174010287,-0.473188316317397,0.376771290616216,-0.226792504179183,-0.385001430863717,0.0049103330687566,-0.32917007840622,-0.518008592264522,-0.343767307858159,-0.503237251470922,0.366938195477907,-0.251651032423977,0.239395862088155,-0.36346158627217,0.197512271125743,-0.264121217451538,-0.2407520275818,-0.231142900229023,0.431039994660062,-0.230296920640938,-0.335490365751728,0.0595645116881407,-0.376249588574325,0.141079621867019,0.122230936829204,0.0644317294660002,0.474479106671262,0.175253510657639,0.55585742762104,0.480085569115116,0.366433662309997,0.229071821418399,0.333982805197538,-0.186176249975913
moderate,-0.0993655239801276,-0.0332347229959737,-0.192603009854939,0.0392740270972011,-0.110081451578987,-0.269479431978383,0.0958430844193647,0.0864773078540787,0.210082555971217,0.468379706159978,0.041584911155083,0.0864751639624869,0.228656308410489,-0.0963633825171264,-0.442085594695656,0.0554436169378344,-0.141629304184724,-0.111543855235789,0.0640744238173408,-0.31156512796644,0.217334532452981,0.185377132364829,0.0854306137633089,-0.0594959828520111,0.368514090581284,-0.140837142660372,0.0733765383562555,0.283846124529336,-0.278553382533693,-0.175457089215841,-0.263059028680774,0.0007065984257915,0.177274313349931,0.169425333667044,0.325424668198014,0.17895526557236,0.262101081431767,0.0762879559756661,0.306189839725673,0.155733941292177,0.285110494223887,0.380219173815137,-0.131223342229489,0.321380300154866,-0.333775754994318,-0.203857773153109,-0.030683017007723,-0.0492044430869449,-0.111644464088516,0.434598534723892,0.20777681982069,0.49363100051114,0.066824638761788,0.285628340325876,0.132286789485094,-0.0207350262419957,-0.0691119271744853,-0.0063640844208818,-0.108098300505826,0.336641791435422,-0.130491530611564,-0.338600640791317,-0.104169458692828,-0.188080849253314,-0.0112416175197863,0.211382627237726,0.367894313346125,-0.0354739086434334,0.246747069033232,0.161345686654083,0.370198380599006,-0.0092039191689381,-0.277338412209474,0.128357524028847,-0.437720657089992
moderate,-0.183593440605297,0.0536755920334372,-0.432223252035883,0.021255096578923,0.348927167032842,-0.278569460034278,0.345725137940635,0.567494674132875,0.227178632851514,0.464837622941185,0.217993904563535,-0.311400122925933,0.286535496064809,-0.369286203975278,-0.256967450433267,0.618034224601436,0.461515019299355,-0.597554044755754,0.319907181457302,-0.519794910902878,0.230259870082419,0.510981142010151,0.0240769639620597,0.437123153997243,0.43429012013703,-0.519706205946885,0.153238425800437,0.242566456169109,-0.137334529034453,-0.444616035636109,-0.499721922995954,-0.0668183767470212,-0.326842407893697,0.38705935730236,0.508817503346441,0.179584683693209,0.215554330215557,0.380066300884762,0.221081243237752,0.410907801317017,0.481175006359161,-0.113218240016523,-0.406946301337105,0.60378709536459,-0.214793856350869,-0.588411851049989,-0.366133638364609,-0.432777179507234,-0.641834659451179,-0.247104851793279,0.372174476792821,0.0082228900776994,-0.212712854632405,0.450031459408517,-0.537275729872023,0.51190929691009,-0.494479328873976,-0.238456925144668,-0.296160280504018,-0.141618051490995,-0.31018448139014,-0.0736816061523302,0.0513350115136677,-0.399576794225272,-0.597809085086212,0.46772091430638,0.421031550088917,-0.157121091789496,0.59397291543845,0.526796877099341,0.626755769760589,0.280962880724761,-0.465801542328704,0.367780066872682,-0.475310925907894
moderate,-0.587777948069871,0.318756147275704,-0.427477452334731,0.638054382455862,0.728297281283975,0.148782990330011,0.0591710927457704,0.749836170439518,0.0470357056748095,0.632453331830523,-0.393706100135412,-0.712379968066477,0.499055985302,0.443611609618702,-0.58012411387446,0.672122572528942,0.688206195691612,-0.750415390905352,0.702429955414254,-0.674558613998719,0.427054316260595,0.673668694023501,-0.0773780097899082,0.698663167242379,0.644692399186774,-0.371917938997084,0.25770456188914,0.439975067393537,-0.393309826545727,-0.64961164730621,-0.433413660687341,-0.39396377221002,-0.410288489880927,0.541411415080928,0.615730618996342,-0.616912954182135,-0.199344760697249,0.528531269338847,0.591780858964187,0.293584589435571,0.0186776635327047,-0.299837834469311,-0.441772434744048,0.724252191836726,-0.64797831920467,-0.580436534957433,-0.472466296058969,0.153685378901194,-0.740830262807117,-0.493723247856988,-0.526598580367769,-0.23905270711912,-0.429967738213717,0.73309109198983,-0.566935836142227,0.707834702126977,-0.797789920071885,-0.4801662713948,-0.305515495119367,-0.280510826029318,-0.396080758602046,-0.341946277802804,-0.682457267831426,-0.676376417615025,0.133316358364075,0.618384350478234,-0.559141278147056,-0.562358038398354,0.717012633547928,0.509856885700653,0.426130588141963,0.425909915058369,-0.0428163514251153,0.471698266462093,-0.643474400713613
moderate,-0.257701153194296,0.18620713714744,-0.229276016601804,0.119569241884809,0.248905808598663,-0.343624598468504,0.119182182602117,0.330621931151872,0.351422489864854,0.366723629944035,0.269027748031049,0.0913977478881561,0.331296964747463,0.151875679684785,-0.471961326934678,0.409666410104926,0.450956254377869,-0.417640438136626,0.467941984966918,-0.305999989488071,-0.0036098113107158,0.36200498205142,-0.119467463595057,-0.0974880744308966,0.48808564943198,-0.115144522813676,0.151097715837291,0.501838844427133,-0.268842849993425,-0.343510537990749,-0.407442506610622,0.29256287019237,-0.383488767893602,-0.375039060617687,0.328560616569031,0.374967752538067,0.352044468302229,0.265111855509401,0.418051834647858,0.228501589764857,0.0788533830345614,-0.200108010445371,-0.420174479046618,0.387868349518204,-0.231437795264056,-0.139836279873748,-0.430873076038137,-0.40209725620721,-0.436806622154626,-0.25528665675089,-0.489855598714746,0.423857042445848,-0.0718496965295515,0.147317462802703,-0.177243752101151,0.423857220918858,-0.411591939177335,-0.221494706970499,-0.466202814165845,-0.0578896513166315,-0.344991815293398,-0.317816882130981,0.158463004883941,-0.295929292992872,-0.550091764483063,0.422354543079913,0.185784723984089,0.317069161346152,0.453710904152163,0.388965082385109,0.521148131348946,0.180502945072708,-0.422480334101824,0.548872307085043,-0.34127222685715
moderate,-0.599500923215571,0.222585515755993,-0.641149126673254,0.369809110355836,0.493703725454498,-0.76816831089246,0.385105654096311,0.744711411759456,-0.421502078301064,0.788372864981003,0.53064441068787,-0.412221839867161,0.749610159479841,-0.326599886314225,-0.593224493536921,0.75935640345601,0.376550291398673,-0.750868805567673,0.55155248029228,-0.738362069915643,0.511413797731179,0.700355594602708,-0.360821435087436,0.796541921233952,0.328814973830408,-0.581762997734065,0.240510810216673,0.672961222989014,-0.346160139075863,-0.492977994002981,-0.568476150252899,-0.109340466394487,-0.693571562475525,0.752903559259839,0.738558329188384,-0.329909845164165,0.715831315971783,0.50795176978923,0.713016489643545,0.639287710843011,0.672780105303698,-0.54230564741407,-0.700868527308075,0.301882107088687,-0.715556794680512,-0.768863628525576,0.146705200994094,-0.486914728872421,-0.613724256322851,-0.713990195617006,-0.132090792952557,0.137596464880238,-0.49472100105183,0.804418146502121,-0.677532336282942,0.783922440198413,-0.760346485598443,-0.482701663823352,-0.753285136408023,0.71930264573448,-0.122813017149568,-0.219505326249327,0.633234400750949,-0.617369230959812,-0.145530852656794,0.735597678529819,-0.173488062811892,0.0575586673675478,0.787788463721698,0.773151715633139,0.499250158169728,-0.229839564182421,-0.760513970629333,0.227770353253986,-0.817730201656228
