group,KLF5,SIX5,HEY1,FOXO3,RFX5,PGR,E2F6,GATA1,SRF,E2F1,IRF1,STAT4,TFAP4,EHF,BHLHE40,BACH1,TEAD4,CDX2,ZBTB7A,NFE2,PAX5,USF2,ONECUT1,ASCL1,JUNB,HSF2,NFATC1,GMEB2,FOXA1,TCF12,MAFK,TBP,TP73,ZEB1,E2F8,RARA,CEBPB,ETV7
moderate,-0.0939303148218116,-0.0129520753751662,0.0450266401796602,-0.0157133373820335,0.010489910007676,-0.049748061555921,-0.0658475221645928,0.0414752683673942,-0.0686685576958685,0.0190624868875844,0.0159867840799019,0.121067265885901,-0.139607135215248,-0.0696940973215425,-0.0976060430469273,0.0781480432219737,-0.105552028498554,0.0715873836291457,-0.0376193034997137,-0.0518735714411109,-0.0787851694476604,-0.0431003753758317,-0.0011212688716614,-0.0401499450503385,-0.0098990452836386,0.0730114134175426,0.122257697992702,-0.0065535600554461,0.0299300464805075,0.0543103158844275,0.0730061460188399,-0.0321425829529587,-0.0531116391535704,0.0243399623529779,0.084827333794279,-0.0348232308579419,-0.0465690719301994,-0.0112630725302922
moderate,-0.158182671103568,0.126661880277668,-0.104763204874049,0.0107412301769128,0.0841740795259841,-0.0344530129983897,-0.0105689012752567,-0.150932408009828,0.0018876738000198,-0.107267184051554,0.050815635332605,0.188403781838944,-0.0276555130566659,0.0937414200813488,-0.0436787306787143,0.121128604210621,-0.0573817413380302,0.0003707942960796,-0.0340159231445037,0.0721172810221556,-0.123896028918187,-0.0032398332168103,0.145171555310031,0.0417621777736923,-0.064843280146662,0.0398230477535362,-0.008361897996824,-0.119745786000011,0.139816901536977,0.119209592411871,0.0749560136478185,-0.0469152968339286,0.0623615513781316,0.0733526343893602,0.0885361054133519,0.0747939587951287,0.0940500972194528,0.022145072030668
moderate,-0.148574475967803,0.0774837602877598,-0.029301013165276,-0.0839018787542616,0.0876749737282498,-0.08446310780158,-0.140575618996859,-0.0627614473045472,-0.0010839647329425,-0.0215797995698802,-0.0163242222884039,-0.019930867186276,0.0139640123960318,0.0977969627068378,-0.122038198347544,-0.0481305930576646,-0.134612141009635,-0.0044695605967838,0.0307142490835695,-0.0122870130782387,-0.118494002378243,0.123060646061841,-0.112434066232036,0.0205263247369297,-0.0426074808824071,-0.0183475193340463,0.14331685944814,0.0162801265035179,0.0661405088352726,0.0667132277837747,-0.0716605292623109,-0.0485724060709258,-0.132715671422859,0.107294813236398,0.1140570805561,0.0809802205416476,-0.113049521473299,0.0305337655403587
moderate,-0.15737919274475,-0.0265995162647513,-0.107991372946626,0.0032133472602485,0.194495338700818,0.0353160822479174,0.058707586770597,-0.148489105650236,0.0273076131821213,-0.0190833520478391,-0.021713061885429,-0.0057991872817176,0.0965558843875999,-0.0677040249344943,-0.236600319905198,-0.0335073954800869,0.151257161701563,0.0116540471924928,-0.0835186265636424,0.0422124281209313,0.0362312583505553,0.012266553900371,0.121848593922591,0.227892969817065,-0.0128208369907031,-0.0418273186826915,0.110650886234234,-0.0153015116134945,-0.0545155042719876,0.0411905955488793,-0.109375445884059,-0.0641156464370067,0.129244232915771,-0.124195251826192,-0.0917032755175206,-0.0121398847466168,0.079485513763171,-0.153667738035041
moderate,-0.207785638945814,-0.0067997439953034,0.0691910115933142,-0.0805907935450038,0.093752385401272,0.0592863870107198,-0.0834824856597249,0.008624784231899,-0.0263420067354669,0.110928247748673,0.0199825378374889,0.0954158648357302,0.0650435609111148,0.123530908511626,0.101126085519281,0.194546250826259,-0.159931129019009,0.009381837032201,0.0096583810453661,0.0607995326788906,-0.162637721118881,0.0895810198806265,-0.0532382701106609,-0.169845352925936,-0.0432026356190226,-0.0269077825643932,0.0732537378042299,0.137051974196054,0.0967641525425364,0.150425252021953,0.0149589609970702,-0.146105723017043,0.103660181934515,-0.0016323859708591,0.107042065633092,0.159871654944339,-0.0598812112298005,0.0459698704069616
moderate,-0.0233583544846206,0.103635825172693,-0.120812061496374,0.0721965432404763,0.0604223289837199,0.0345747684752393,-0.0363808031904019,-0.0524409778469386,0.0555390836446279,-0.0141365505497319,-0.0134396028368176,-0.0958825628705821,-0.0302418876025194,0.144332476066584,-0.165172630672445,0.0406242527194292,-0.0731446365315205,-0.0739574732012468,-0.0251566940116537,-0.0242398426079969,-0.205454894244515,-0.0319467896766839,-0.0120165406305131,0.0744503975554761,-0.0238995250745384,0.0624452411920461,0.0696517416439502,-0.141215492560188,0.0530835404662184,-0.0692881079786686,-0.0911387243666306,-0.0667020636322797,-0.127678647907831,-0.0047854271049661,0.16781467408451,0.0221470108251306,0.0357898300346121,-0.0264078681954696
moderate,-0.146963554175904,0.117512751052137,0.0030257311571393,0.0795613221180063,0.142608951547785,0.0761362017633939,-0.177232602229721,-0.225716982092937,0.142786214853407,0.155633279602108,-0.0227982255177261,0.196114999877899,-0.0987883198585592,0.0867570961820632,0.157640962821185,0.136493565468594,-0.108820542484904,0.151676774687051,-0.0937484386333932,0.137470361320643,-0.0925794001419299,-0.119441550026296,-0.16754285864471,-0.187771944592608,-0.0143837238064979,0.216362100619301,0.0823267767452466,0.218881192811468,0.0623023675093071,0.202377709448915,0.104455334601583,-0.170823408160404,-0.179524713679877,-0.0292982948405101,0.104913679591088,0.120448163142527,-0.149348049182489,0.140403784336501
moderate,-0.0486342926400316,-0.0677806277551837,-0.113890678788361,-0.020438065407054,0.0435290172616073,-0.0307600591884231,-0.124713833088197,0.0312992635574898,0.0783643841658813,0.0708247544023448,-0.0191545196583706,0.110918143102084,0.125163292989183,0.113750209186147,-0.15403058138924,0.108322334326623,-0.153803103430777,0.0660202134026436,-0.0266922698320401,-0.0493229362996647,0.0025924064798795,0.110971628140326,-0.116838470506768,0.0235703900243041,-0.0852133003417033,0.0324329417546243,0.160263610687877,-0.0570296592231517,0.0284933927701811,0.142545216649293,-0.0679251182521763,-0.189447740838049,-0.0643794028255657,0.045132212249068,0.0702516222465645,-0.0762423509982927,-0.0705034397041915,-0.0860984444154089
moderate,-0.171749843384552,0.0643361773823971,-0.0821208658575695,-0.000458658147157,0.047660056443895,0.0754751607706397,-0.168263547768681,-0.203372825050607,0.143960959670028,0.0727799965193386,0.003472530501083,0.14721083637736,0.161155123778623,0.1248446353093,0.0261797691187542,-0.0031565735370742,-0.162053172680917,0.038365051978209,0.0919142315461939,-0.100177803995244,-0.1531516658327,0.122979184315148,-0.137724090740523,-0.102113154638002,-0.116490887696913,0.168034958299148,0.167644880761534,-0.170051194301561,0.135066585054457,0.122433234047175,-0.0640720586535449,-0.185039114830789,-0.124953710418062,0.0749335444881585,0.0893102788460653,-0.0285187739797628,-0.122503755528481,0.169287188033141
moderate,-0.140368973316932,0.0297114724702858,-0.0283778571523052,-0.0286076810764575,0.0766089604980655,-0.0932537824882929,-0.0152418218614467,-0.0934682494531741,-0.0219945341284379,0.0012528520347672,0.0661954833337374,0.0076949903560156,0.0319237896573031,0.084719357928527,-0.0323085225980753,0.0368080453563967,-0.0944617306680584,0.0238285635233927,0.0092082741404944,0.0306484724334122,-0.118828556940066,-0.109329760427592,-0.0304956189683355,0.001929128492479,-0.118748019104441,0.0570126317242643,0.122995319057601,-0.102721904867093,0.0291027639810422,0.0694017326308163,-0.0110288827731156,-0.0230594424440426,0.0035470862661866,-0.0534887532980814,0.0424226318879768,0.0991459480479417,0.0547606888081432,0.0364397303047243
moderate,0.0586596818068881,0.0262078190714665,-0.0287678141774059,-0.0329291144804373,0.0015661392790383,-0.004475281714226,0.0920233465604187,-0.0807543443917063,-0.109239993940919,0.0420961157616728,-0.0344131999506835,0.0454967437658503,0.0505702647288723,-0.0290600262107576,-0.0826888885265462,0.0780365212964065,-0.105508638850283,0.101492188638282,-0.0685689351441875,-0.0258599276678629,-0.104342721210047,0.098857256635538,0.10167555378242,0.089369157031121,0.0124767839971074,0.0745303955380676,-0.0641937088396621,-0.0409402455265953,0.147955157866849,0.0826340464400575,0.006227716630573,-0.0116591764023568,0.0754555940963874,0.0448712927947508,-0.0444811185611064,-0.175137156596782,-0.0538423696754009,-0.0931712625997459
moderate,-0.0424716220962993,-0.0580043105475017,0.087568635518106,0.0656466372775215,-0.0712867167527612,-0.0177592910506584,-0.0419689092143548,0.0317087216872751,-0.0377453994496831,-0.0341544540745948,-0.0531360959215289,0.0902903345714952,-0.0369409929822394,0.0624442013139878,-0.0544863511686586,0.0879860501329598,-0.0734463033756728,0.0288153523551539,0.0568979814290548,-0.0873989409293469,0.0252705207293606,0.098680731971543,-0.0312257800216536,0.0202888470958862,-0.133796373534547,0.0632700110894712,0.0867624394764116,0.0575071238708437,0.083408261933003,-0.0083191293950834,0.0171014149228714,-0.0965666721175721,0.0665641877873985,0.0484902466336651,0.0969284810813045,0.0176959258055856,-0.150301301884731,0.0688468971187661
moderate,-0.107514672153839,-0.0372649146120018,-0.0098910634972818,0.0103401216755697,0.0890108377670451,-0.0249084326459561,-0.0751766781735725,-0.0020196354311604,0.0971084064994726,0.0636073216853522,0.0084631714740157,0.0614926205304098,-0.0105042252855252,0.0791886215392831,0.104195533679999,0.0479035246383089,-0.0703330916770296,-0.0411956726120691,0.0081794125919649,-0.0936769948166679,-0.0750235436855919,0.0161056516103873,-0.0556691777904738,0.0235989828797169,-0.0035177610268816,0.0802120770099884,0.100324854583386,0.0716999170559997,0.0722154138024575,0.0858320104790356,-0.050466902738232,-0.0897023256711278,0.0850427535604472,-0.0736211423075469,-0.0708768863321523,0.011159859929946,0.0041649392233976,0.0259534104697305
moderate,-0.0746434623184199,0.116220606643312,-0.101778007450131,0.0410649368619764,0.0507358927858083,0.0075086216580704,-0.0646259525966791,0.0861111801921952,0.0678178191148672,-0.0703700725647273,0.0372190285247026,-0.0333855178343322,0.0147939537820187,0.102316434617349,-0.0562203479961601,0.0027983335519069,-0.0923395469726965,-0.099729705157909,0.0905077023198137,-0.111055377651738,-0.0933037937440891,0.0633260725078416,-0.0269413528637949,0.0281761848733477,-0.0588255684140672,0.0480121825170711,0.0886791021575034,0.0587434010308669,0.0113126153976219,0.0568052531502802,-0.0525133988160932,-0.0409096233620459,0.0161730732991496,-0.0480947719478256,0.109218310160372,-0.0235307338226919,0.0097294095100829,0.0215253748691054
moderate,-0.0965403075872249,-0.0790399842782098,-0.0560958022694091,0.0874051691629157,0.0452896316732934,0.05367513552896,-0.0580843522274277,-0.0167414774735369,0.0801271846844126,-0.0435828381125962,0.0617366195277068,-0.0795758632723461,0.112436515868798,0.0033426061828383,0.0789746926515228,0.0640998513102404,-0.0622015175832872,0.0118375615620798,0.0341009225838913,-0.0764581203681393,-0.0440474652485638,0.0530579806509809,-0.0279220589745547,-0.0173900590266018,0.0318308871481641,-0.0197213222948239,-0.0112241995586801,-0.0031873692446987,0.0110651697459611,-0.0553288288455466,-0.104678190916784,-0.106384171718643,-0.0749862141117476,-0.0248392647004002,-0.0051152332094481,0.0231703998854963,-0.0103307066756357,-0.0694870878109489
moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severe,0.0156253616362781,0.055515530413771,0.03444303297255,0.0093828962283481,-0.0542604718694591,0.012737144238882,-0.0058990975693822,0.0246086146312844,-0.0863301193766737,0.0753344348157528,0.0468643608682522,-0.187347970244073,0.0248384058266933,0.0413405791480039,-0.132322944378155,-0.0496403205770748,-0.0305274965191489,0.0939020909866119,-0.0299773459148347,-0.0652174670964591,0.0572301713489006,0.0011294647595764,0.112855468092621,0.0440517635326105,-0.0117479283147688,-0.0131999507408597,0.15041577690544,-0.0531249985390844,-0.0336815565367437,-0.0195628806657706,-0.0759270850671771,-0.0062927322319256,-0.107084309116091,-0.0333623695318965,-0.0010646894353603,0.0886728757859884,-0.0998965929362308,0.0438738512167774
severe,0.0143796571559097,0.0564158345152738,-0.0258974776568544,-0.0403538509246504,0.0595178613554489,-0.0411871435031698,-0.0148668225598102,-0.0358126732497031,0.0131103130923763,-0.0274767620497774,-0.0183934115616389,-0.0517589494027055,-0.0194321549539481,0.0166713700642861,-0.0098144152288848,-0.0033969496287944,0.0241068620877918,-0.0525673635251298,0.0379702234293915,-0.054002805208266,-0.0315657850935837,0.0270123038912583,-0.0665431754882797,-0.0266037544086187,-0.0113084796012927,0.0083085901317775,-0.009074213309718,0.0303248477035553,0.0018262596116134,0.0179380905815403,0.0008457770401235,-0.017711018127726,-0.0301637257751715,0.0129784120415153,0.0600918751878998,0.03489361784799,0.039590851292989,0.0038591461094866
severe,-0.0954479009666725,0.0747405248559767,-0.0309880835759925,0.0429169972879726,0.0644556170689505,-0.0519357180896198,-0.0552209997304033,0.0762198781691314,0.0309500706643399,0.0187489761042836,0.124094095162343,-0.0320988586573774,0.0018764937326856,0.0573568633298899,-0.0303559351556922,-0.0580186240183837,-0.0557317588527191,0.037867790536856,-0.0895403584701182,-0.0425765612117909,-0.0198349692874641,-0.143983248600119,-0.114749429394481,-0.0733300568191869,-0.104810838134058,0.0047329225248799,0.0824418147471441,0.0388044622825502,0.11414479308151,0.0108099480032225,0.0176262301059695,0.0303813471021561,-0.0729747096008652,0.0164892030137747,0.0987632149078225,-0.0267955324416218,0.0320064515793269,0.0037662184788193
severe,0.110056858711409,0.0811101164025196,-0.0289019631757097,-0.053279615377357,-0.0445919240328151,-0.0340127189421412,-0.0787438359431542,-0.0368990847555485,-0.0236676601623119,-0.100907348836722,-0.0436450881444917,0.0258068079100054,0.0711918081569716,0.0285987598883948,0.0460809650879561,0.0300921170045652,0.0351705023132762,0.0966398434939086,-0.0588726909638232,-0.0727919877836195,0.0058768565991489,-0.0985426869002428,0.0680437811436572,-0.0364183834583998,0.0261952534026509,0.11183075979449,0.178956838461773,0.0052990439288387,0.113087812569301,0.0626713641773188,0.061975399336329,0.0292947247293846,0.047399521732436,0.0296896443135742,-0.0966225792497911,0.0814348999949815,-0.0238532507865758,-0.0661080277719739
severe,-0.0864240427305686,-0.0187981532181879,-0.162888492749724,-0.0625855149579797,-0.0654586175216318,-0.146733818389362,-0.13154497891493,-0.165367501493069,0.0950352977304599,0.0939030405625182,-0.102767467289078,0.0690957496527033,-0.019349152503794,0.0896770858999288,0.0067984234264777,0.0391216813408594,-0.142602177820611,0.0707273956771521,0.0488568967966861,-0.135873300362422,-0.0328086155667601,-0.0087219184968012,0.0529532763394098,-0.0381193653241955,-0.19857094294296,0.0689403083130527,0.111404588508754,-0.0982522258004979,0.102178522747089,0.0820103139535974,-0.0844540616709148,-0.0433000519198823,-0.104601040642507,0.0445404103648496,0.032613276803196,-0.175533169889466,-0.178627111405055,0.105465972869182
severe,-0.0759283705938412,0.0235835511342028,-0.120157116059913,0.0348069902613405,-0.162273257385514,0.0337520659764139,-0.115304096939835,-0.0686720346330926,0.10315157125266,0.150004997732383,-0.0182574923913672,0.15372593659023,-0.0352713039104744,-0.113333863947961,-0.0666724088879597,0.0543375562782263,-0.0494151886309286,0.0960040803313226,0.147683429486713,0.0237530187272101,0.0991298159356805,0.0223504332826452,-0.0470403460199773,-0.0682008320574136,-0.0141760330443309,-0.0611800973845044,0.0846203588465709,-0.119117347413386,0.0309882286465541,-0.0645069896439768,0.0225414861788269,-0.025911549044648,-0.0099159208688939,0.0332436631973918,0.0514644146471856,0.0911060535578173,0.0647099833461699,0.133463766574263
severe,-0.0785850899298496,-0.0509054383832622,0.0132020236770867,0.001657609488942,0.0093151159690024,-0.0432783719622208,-0.0678417987849406,-0.0278021749646587,0.0195142801563474,-0.0424956525076757,0.107955298622383,-0.0162877211211359,0.0506109373538136,0.0562219386052446,0.0803843241919494,0.0330148824352584,-0.0751358998039621,0.0459816062005445,-0.0014113415616066,-0.0344501443011229,-0.0428074668658213,-0.0357148895040013,-0.0239980397952822,-0.0201151006335742,-0.0533346684800154,0.0104953442171835,0.098940287619196,-0.0382485665081334,-0.0093660965262992,0.0401529018336082,-0.0450898171362481,-0.0613206484909223,0.0631228046498048,-0.0141485874034575,0.0347986350054504,0.103374069740028,0.069429740660297,0.0549260119665516
severe,-0.0264092530240592,-0.0657483905771974,-0.0493336332805469,0.0200035251382322,-0.022982930238244,-0.0467177363651414,-0.0562096988448799,0.0451659542245499,0.0871746387472987,0.0548328468861882,-0.0894786566582281,0.0768959749051246,0.0259982958235048,0.12120521693799,0.009018579648517,0.0704038200485915,-0.092710532601558,0.0112812111657228,-0.0586728951932084,0.0362568062913438,-0.102953014492831,0.0085393279775168,-0.0198902454572171,0.0618984039990423,-0.0793053274168024,0.130866019294197,0.10343140798443,0.0130781557831153,0.0527397750088206,0.0016223466339706,-0.0013582765271273,-0.138361468920855,-0.111271818047336,-0.0681168273096621,0.0614580195499739,-0.0991026126665785,-0.134684004085633,0.0954980930804959
severe,0.460814587835223,-0.529600802212775,-0.365327297953787,0.455509738397365,-0.377174795031669,-0.392205201772266,-0.445607352780031,0.485747380193153,-0.380180876379789,0.371162632335431,0.451796343790865,0.415192882669648,-0.427924521320506,-0.370101662447859,-0.400869789187433,-0.350296891213191,-0.372577258852193,0.356839538853215,-0.467357235475247,-0.471954771654723,-0.400339304243647,-0.350650547842382,0.44454638289246,-0.405997810310695,-0.487869319968296,0.402284415704195,0.449497575701127,-0.405644153681505,0.431991572556197,-0.402991728962576,-0.394150313232813,-0.375760168514907,-0.394327141547409,-0.405467325366909,-0.397510051210123,-0.388668635480361,0.353126144246715,-0.396802737951742
severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
