group,HSF1,RXRG,KLF5,TP63,PGR,E2F6,ESR2,BCL11A,IRF1,STAT3,KLF1,CEBPA,PBX3,MBD2,TFAP4,STAT5B,E2F2,POU2F1,USF2,ONECUT1,ASCL1,HNF4G,CTCF,JUNB,HSF2,NFYA,STAT2,FOXA1,IRF2,AHR,TCF3,FOSL1,TCF4,GTF2I,THAP1,GLIS1,ESR1,CEBPB
moderate,0.1305187987722,-0.396234151723645,0.0418567287088719,0.144854561218602,0.374200486245974,0.211162999355889,-0.196590357191477,0.407608642573297,0.0746330682273566,-0.224167723386806,0.31099693319301,0.173748521944172,0.291498651038593,-0.376515084466205,0.135185824435921,-0.514176040589789,0.445573088110801,0.199948491730421,0.129789176226134,-0.0309038617475477,0.117321214483065,0.22120081179677,-0.124000204580943,0.430112353345069,-0.291101788096399,0.189742442416645,0.0466540244614179,-0.282492407125795,-0.0503013118268766,-0.393498617419145,-0.237403549581635,-0.146646290792981,-0.262090900680754,0.397759426005466,0.0475276731774935,-0.253716473576794,0.209382274646458,0.292636416513426
moderate,-0.227494499025571,-0.152847116970326,0.212275973624853,0.21615510842603,0.28542028828186,0.303831745567756,-0.042563438230669,0.22512686625976,0.178810180187065,-0.204238366915009,0.13163844783727,-0.134079205894618,0.313959726471499,0.0708375769588976,-0.117183633643025,-0.216961459735561,0.190893129235082,0.0024866816441454,0.138329660533547,-0.0566380460944728,-0.256734524199885,0.0868934509605963,-0.174142165824695,0.237650329293692,-0.144700959493003,-0.120941671153993,-0.0355107712097108,-0.233105340138589,0.254894071316488,-0.222786149023503,0.0661557207545253,0.246736918687193,-0.231637366855549,-0.138230674042097,-0.360317727204275,0.147235402269891,0.293457096713547,0.200707100647995
moderate,-0.328072777295526,-0.380241806450562,0.291542882813822,0.197509049705948,0.334810626377598,0.21654089836967,-0.197157949073388,0.291510596525033,-0.0277652982864187,-0.202265510678524,0.278673989967734,0.192388815137087,0.355061444044645,0.272693167603241,0.174634775451886,-0.214529843617578,0.31762001475207,-0.0954824889470108,0.006581138104482,0.307322372686731,0.170840507123696,-0.13277185968559,-0.246285381881286,0.326283524924633,-0.0678879014356919,-0.21861028277627,-0.228669145792227,-0.325476895036291,-0.0986149053657212,-0.305517181299719,-0.247015208506255,0.106428884690867,-0.276818600035824,-0.200269918643245,-0.154266090716864,0.135578300260224,0.285789136144292,0.297798955146118
moderate,-0.217890952610718,0.0323699419157208,-0.121481077657967,-0.163304740792916,0.172921007989671,-0.0588582166732509,-0.139547700428912,0.227988218924912,0.0172943395818833,-0.118389473517982,-0.0083409039649559,0.114870513825237,0.196782751029451,-0.227489128632393,0.150305714607233,0.124864240467768,0.157859684761879,0.243229985471292,0.148077463339435,0.129798576165163,0.284034840851045,-0.2459496382822,-0.159680949201717,0.0463813470283133,-0.188158817091503,-0.160658954895973,0.0048040469311496,-0.081690378016961,-0.0498170065515159,-0.0687972498168348,-0.1777048154187,0.344016632566607,-0.110495066215134,0.146447997661115,-0.0240829238079674,0.0748890007456417,0.203224356209202,0.100840985231895
moderate,-0.278687249573081,-0.167509733778629,0.0643339320009884,0.109805682614091,0.326535693180321,-0.0030742128498128,-0.152031204566985,0.154441203755966,0.218323431128074,-0.0982729067205185,0.186872794188692,0.0464996278255862,0.225036549081792,-0.166063495958565,0.0073801875120061,-0.124694818895626,0.203023537356692,0.104507576740694,-0.0251495625750294,-0.0666803638300203,0.204036416379221,-0.178333282528276,-0.209124547593243,0.222204387726365,-0.0542762366004709,-0.10049201469737,-0.010506260433518,-0.262322559967787,0.221720700828614,-0.123541773938975,-0.0638506044545732,0.242892660209298,-0.200143884885278,0.0721079118371546,0.0213033117504692,0.0636145484535242,0.259333891649081,0.213791235343491
moderate,-0.150367684899764,0.0401798254355587,-0.111282995980038,-0.0501940397392429,0.0134509860585344,0.160397779205474,0.0467860148598564,-0.0191035067115494,-0.111489137408056,-0.0099108992819518,-0.0370469181981211,-0.0405046596992372,0.162426646267823,0.0381485288686264,-0.0173444232391868,0.0716466873659811,0.022099588051183,0.0981385753965257,0.0093689568880012,0.0230512887880265,0.165200516160294,0.229262439515551,0.0242552643946728,0.151325588338253,-0.137509050062126,-0.106895242838863,0.185755835091316,0.0186873963678459,0.200450483188912,0.049485384469315,0.0531985904132907,0.173587505299042,0.0410716436348452,-0.145004777480291,-0.0835645067331218,0.203652543084748,-0.0607562091214057,0.0516244071696538
moderate,0.0064607352072813,-0.110193516491718,0.0791359904997473,-0.0900278042106909,0.32742021643436,0.225861153279037,-0.171304006037631,0.0986220493847805,0.253140573481171,-0.110360979210257,0.0956478573223189,-0.16622799288805,0.237178931120789,-0.153396153168627,-0.0796717963434503,-0.0610645068071055,0.155351007719234,-0.0026651096375041,0.0485553839293793,0.115650794272523,0.202106007019417,-0.0904366584851993,-0.0892410538079173,0.268210328936368,-0.0396595418924635,-0.124754788404992,-0.0887364556291953,-0.292113849731091,0.0144193313970491,-0.111266821341987,-0.0964151987318518,-0.122724917828169,-0.183205408206892,0.0597752613121135,-0.260598011286244,0.167926823390997,0.138383590972667,0.0947276322176362
moderate,-0.240778394731449,-0.153012629177766,0.351676445866454,-0.017376022412874,0.364177221127349,0.337624210986976,-0.460961045791584,0.275846843254827,0.36594421940919,-0.280855365839081,0.193971265201985,-0.211918060158819,0.313301288860791,-0.180598065362186,0.0668602283139421,-0.135371232572557,0.288859540144964,-0.276689167520248,-0.0998610301527181,0.181344032286057,0.183523203270972,-0.258256329070886,-0.199584519436385,0.406426034974561,-0.432032273886489,-0.170680751815844,-0.276542637221559,-0.380866162139078,-0.235214958722124,-0.399150947537474,-0.283653509668736,-0.0166418222111465,-0.343847638980513,-0.332054588796523,0.114523551267354,-0.223304431660737,0.29957587468884,0.180310775649859
moderate,-0.138403609070532,-0.15978553650072,0.0640534047437271,0.242770294049079,0.145435259938957,0.199132666542212,-0.0655302010790151,0.162630994432687,0.303529201298402,-0.142680935139709,0.0552004326023841,-0.0383522936785269,0.223298655420735,-0.143560040989569,0.0386134267089341,-0.150156017626424,0.182301820126248,0.11761720652198,0.128569553766427,0.0999360373931257,0.138969138723524,-0.180573328914393,-0.257178928784676,0.255115528562478,-0.123618175436313,-0.195172359010259,-0.13254463265559,-0.264748489777131,0.116151626074989,-0.207390550154922,-0.0804494657953487,-0.0464276039625753,-0.124895493804382,0.155515095112256,-0.244415264063933,-0.0942079992015009,0.197121095360026,0.17763515404992
moderate,0.0705893044499691,-0.446993631111022,0.365324287814515,-0.259651167958907,0.49641189598762,0.540395774971146,-0.298716419052047,0.491985456372979,0.297605214922246,-0.133346209057858,0.538849159418948,0.441547909301658,0.214467477637181,-0.411133541136672,0.235416198567081,-0.502852836422866,0.51260593705477,-0.160129297888282,0.588688140180255,0.325633406378868,0.517602270219538,-0.303544367094552,-0.530322979052456,0.246390009028409,-0.510952352354516,0.0028514580831291,-0.345565389148064,-0.518779334900626,0.141574894575609,-0.515247594638293,-0.384259211274392,0.506784319254154,-0.339470220348301,0.427440088367097,-0.140255917690964,-0.0154476588981639,0.485890437222275,-0.296990628680364
moderate,0.0903727837764329,-0.0090211056267475,0.0095172527304975,-0.0018975570860273,-0.0662397500669569,-0.13062717192751,-0.0330856107307333,-0.172544749333838,-0.0683408371112905,-0.224801922736547,0.0212171415458623,0.0278945688648405,0.0151845684045482,-0.356169888889407,0.026387624830108,-0.0287573440079638,0.261886862883696,-0.0819718620293729,-0.208382468861063,-0.150758135076351,-0.0612926700366097,0.123605045722916,-0.157395815804144,0.210195050476282,-0.132744705837161,-0.159641498206063,-0.1702613761989,-0.0955514904933375,0.109442238826228,0.0941459687947307,0.0404832736934148,0.102378310172285,-0.0150961665034657,-0.0127812702100022,-0.14665053046326,0.076377186677142,0.0669784884341427,0.0683620809789925
moderate,0.165540359340439,-0.0018791949900271,0.286153207894181,-0.0707003895563263,0.327236926632336,0.322053367063596,-0.281242851068611,0.220670266137017,0.314346340045723,-0.136820218025575,0.200073304901353,-0.113000566457845,0.247256870167311,-0.116395144325109,0.135061524876556,-0.2053529374286,0.243812490930142,0.216359855638976,-0.110292734919789,0.341611430949958,-0.133750426636205,-0.0270362958387465,-0.251670483083131,-0.0385681146632164,-0.115576246711639,-0.222312045473548,-0.382600824146094,-0.227585969773601,0.222365574665296,-0.343228047489063,-0.155578605879835,0.290868646235242,-0.305347075236125,0.0402277059984814,-0.392161463976611,0.167447815879798,0.234299229385334,0.284179512620486
moderate,0.275841775264663,-0.343465908133987,0.285317626710792,0.340991945085142,0.328235008272586,0.398971897814079,-0.306992329605395,0.328982450175991,0.322846517040641,-0.247960362262494,0.363027378808016,-0.316176783848421,0.228874692929094,-0.380578214077323,-0.391130961321848,-0.290819122747394,0.442267648169905,-0.205102422763988,0.381610763368713,0.370203541430058,0.439995541840323,-0.0587010833425773,-0.477372112710602,0.486357358577573,-0.236702811440201,-0.247115977755984,-0.376354755505715,-0.419911897336104,0.049108254576981,-0.394580335657386,-0.413211575779839,0.0447869529655781,-0.448932402476895,-0.285195988307279,-0.11796043743326,0.273768096049891,0.304239231182498,0.331485876043018
moderate,-0.385908677275239,-0.112901736704626,0.395654428808126,-0.031282851933685,0.356593682803016,0.381273040538267,-0.408982976147179,0.289754427070034,0.359419045441464,-0.276336551188175,0.369018464199541,-0.30967164938543,0.50845797173189,-0.231072354851998,0.208304507726146,-0.439166331956551,0.400630738612673,0.372202850197053,-0.16249391596551,0.454545848363861,0.392068101932562,-0.139106741806346,-0.480830922342362,0.409846134791655,-0.420475235924339,-0.240410155175945,-0.140272877474366,-0.441110523740147,0.356084344824931,-0.37279800443083,-0.277195746770722,0.19170478145512,-0.153171122686496,-0.0909184819291899,-0.507830267799903,-0.324740863678426,0.203682037370273,0.0966831217586725
moderate,0.0927895600657934,-0.218268337858249,0.110344359800505,0.0622626571851354,0.118874185110333,0.184812286402904,-0.218384423313538,0.164425224800418,-0.182526072657505,-0.18887081251279,0.132621828394109,-0.0208971678819739,0.117999079370467,-0.16922669782415,-0.173823012129785,-0.227257147198986,0.0319540842569235,-0.0741009179706793,-0.0872569719150054,-0.0636134900504228,0.189723594126639,-0.258478776881292,-0.141678503077937,-0.0216686896771207,-0.265810019865268,-0.135807257935472,-0.138574110114016,-0.194773088190419,0.168328598234486,-0.205118757910468,-0.158364671069328,0.185251178720397,-0.169668715519286,-0.0138260009660957,-0.0427283771964981,0.083866830138067,0.116401564912692,0.114720334982353
moderate,-0.396654677073832,-0.231650692749911,0.352196279755718,0.343282793598132,-0.226789617220544,0.525732133092864,0.0973305440571502,0.436997060906333,-0.160806195735945,-0.188537041559547,0.360664545911549,0.286621733782935,0.522670109815488,-0.0706718606867545,-0.0366534181036729,0.439159558057715,0.556388710356571,-0.0359265283048891,0.297252497090148,0.564248206305921,0.13725496625535,-0.383497971715845,-0.429310201284194,-0.0500100181563251,-0.432826530685811,-0.700258373780854,-0.0849279868654016,-0.52591385554256,0.217285533101446,-0.341429224611233,0.35750257528684,0.529857232700963,-0.534691049862875,-0.637000789041694,-0.0369260017782168,0.244580245045777,0.378991254963386,-0.29604404279967
severe,-0.115247246445816,-0.0449504168529963,0.192396183151203,0.112442755192697,-0.249269435002845,0.181201905624497,-0.0014951219831955,0.17788579144426,0.201410810504233,-0.175415333888783,0.170381408593589,0.166276514519963,0.14176665812788,-0.106712926360749,0.0489916089874894,-0.145763553325706,0.144588011659005,0.180019404922427,-0.155788177600253,-0.13405671607866,0.0779172409754837,-0.222108587618539,-0.198531241965706,0.0572001926863138,0.0392349075745935,-0.0724378035891644,-0.170338449932955,-0.194482421657829,0.0818446796472381,-0.200917388131153,-0.143594341705082,-0.0358904219424739,0.0363003358911427,0.0407174497630862,-0.157279552410558,0.178192390483241,0.0872681770954106,0.0561869839023205
severe,-0.359476873697099,-0.215525001929422,0.0665535308330792,0.120477872211343,0.420178984625647,0.302192962127109,0.278032085100445,0.328069480103732,0.216546849722204,-0.196676429575982,0.282581043307378,0.211405807408594,0.253148761067599,-0.244697263153563,-0.0127048215205191,-0.328131897481194,0.280846417255312,0.340439749766928,0.164648892687906,0.318657318403473,0.238516136777398,-0.399206745798301,-0.163547118055741,0.292241090534573,-0.327191980755512,-0.320796512136064,0.0590598555472926,-0.329457881323862,0.205161404700231,-0.353723528803803,-0.311023104908235,0.237684800740103,-0.282085778816554,-0.265947274727753,-0.306212231580348,-0.32465275638536,0.375849894453232,-0.0647418190996019
severe,-0.161525537315852,-0.358374156793696,0.398645776344565,-0.252823822226846,0.396545665355139,0.324404367216177,0.22354851580256,0.345277919803321,-0.226221730233456,-0.248194895420695,0.179160818432889,0.102076846174911,-0.15871434891755,-0.125696467439755,0.29926796793803,-0.085295356950217,0.400020588376937,0.318651064851042,-0.0703694055114225,0.336519504507936,0.220295710908218,-0.0442298257098585,-0.289838270618582,-0.274166810654271,-0.360676550593384,-0.370461537116425,0.115196224368681,-0.349201632470458,0.351791763119896,-0.388857546310536,-0.300376125942074,0.444512202848643,-0.289225122291455,-0.0685007065559376,-0.217932002275817,-0.195924904973629,0.324971981639052,0.32185633983437
severe,-0.0551621257843432,-0.146247872106779,0.0834350474901999,-0.132165396130483,-0.0466519308899315,0.0960632466582637,-0.110853208649375,0.241909073499595,0.228735342946613,-0.163753652233746,0.217315647332639,-0.06650794735661,0.285444561642873,-0.19449188330582,-0.0386550658750782,-0.0072320792625593,0.168609449821375,0.273934891234511,0.196047026594076,0.126096833024819,-0.0184959764167786,-0.223135595874864,0.005442054405797,0.416711156932579,-0.0683401183012697,0.0033219641190972,-0.136064619588309,-0.331679767169325,-0.0695258913809874,-0.117750013414954,-0.233635654379888,0.141451742014375,-0.143103963370259,-0.013077599588452,0.144333303192522,0.348596449168828,0.14035120821355,0.198706492095552
severe,-0.304897052452892,-0.305845476276812,0.374680449928361,0.17589742201942,0.219670665806407,0.390159123424,0.0401740856158671,0.274360922166908,0.282867073433926,-0.249734222294589,0.215008150180198,0.0253072698947866,0.259761428967012,-0.229112490170929,-0.0351659721757511,-0.0396755676316762,0.324248670550755,-0.15416664233768,0.0216519731087502,0.274909114856095,0.481145473635603,0.155997876872503,-0.0641756457069451,0.29609621773092,-0.439232330611297,-0.140314306287092,-0.0445289014205727,-0.474642868803449,0.230811258825761,-0.377010202447375,0.0626599916509246,-0.129443957830394,-0.230648952704087,-0.131754672806494,-0.0389099927664339,-0.109048108367067,0.281165028550779,0.0076678795518613
severe,0.0054944479179309,-0.211816190866804,0.374013977137474,-0.214710487919382,-0.202209274962303,0.374772164292477,0.404494115065807,0.341667532366055,0.175139204211389,-0.0368103667368638,0.356388534739488,0.160627654209204,0.291979648411902,-0.502686198144829,0.239658648933484,0.416541937175681,0.381782479371816,0.507453902120873,-0.104332131163052,0.208731205941128,0.245662274044474,0.35295513872653,-0.223887848960815,0.247381507793947,-0.100730868963936,-0.484730602009113,0.310601130657665,-0.321189379100581,-0.304514333176494,-0.248811159693582,-0.110929627283078,-0.0883371715097734,-0.381999031823446,-0.132504742967463,-0.321161993076254,-0.102830464162407,-0.0661088484303093,-0.456354623616638
severe,-0.14609318882932,0.12085460772086,0.157293768442547,0.1873220836459,0.108837113849439,0.24690249866265,-0.162637808826274,0.104049486023066,-0.122598876241311,-0.270487857687977,0.142683259319197,0.172995364399849,0.245889860395815,-0.167576968763296,0.0751494551505357,-0.121643743079148,0.220631329347794,0.131619269232406,-0.0622907255806593,0.112146339879787,0.218029253167139,0.1349807943075,-0.126334800480953,0.0819126038844219,-0.172977163060568,-0.109836319686848,-0.127698390772214,-0.287425435856999,0.199599443363513,-0.234337096789783,-0.119249313181771,-0.0737352349329787,-0.163414346314361,-0.0745705889759464,-0.0878522413681474,0.0658142346271675,0.207585698252509,-0.085707940792676
severe,-0.0941769033583959,-0.503776206602007,0.452197637342216,0.113438867180486,0.745290942172336,0.528981827999166,-0.0232111265693479,0.531327788185257,0.634511062429987,-0.352360424849894,0.51943508185834,0.135790008102484,0.268200896587654,-0.468577399323767,0.643535465873129,-0.2761304865333,0.461339356291382,0.31619929798458,0.364659208171658,0.50990127235469,0.486669324688822,-0.0897895899418726,-0.51917596637407,0.541156100288902,-0.4848802960283,-0.561223306896376,-0.296153251472571,-0.561183742438807,0.517351528726924,-0.512286632966602,-0.384840088780355,0.271296394377578,-0.382950935140979,-0.517313418684186,-0.65103365232207,0.569128718562397,0.46578145631167,0.391983266785264
severe,-0.754762304952596,0.701593526241594,-0.692805298355478,0.722685273168273,0.488771940932818,0.710967635986785,-0.755934068670745,0.738064671968976,-0.713457633887851,-0.779076402104183,0.754176423093522,-0.708624108550487,0.76794464678177,0.721659979914892,0.663511205401758,-0.709209990409561,0.779369343033721,0.709063519944793,0.736746437786058,-0.691780005102098,0.70935646087433,0.697785294157611,-0.715801161324148,0.69676000090423,-0.66116767796546,-0.622645945731319,-0.695588237186082,-0.664243557725601,-0.701154114847288,-0.735721144532678,0.70100764438252,0.722685273168273,-0.736014085462215,-0.743044667771108,-0.14544517151522,-0.704669406001735,0.662339441683609,-0.711699988310628
severe,-0.263792760558285,0.168899834905119,0.205300047580113,-0.0634214963940646,0.437997168947121,0.186854688777299,-0.313033126498117,0.250944695923599,0.176846805918384,-0.278654268819528,-0.075367664865971,0.174805672497356,0.185114187410531,-0.412530469403369,0.0868826636811099,-0.234493002322719,0.333646200639542,0.326308405104646,-0.101154774888606,-0.0887220571709895,0.275901112112095,0.381387361992998,-0.256810976666592,-0.0340900926791024,-0.0521992182633367,-0.0088844683403648,-0.0819499245802929,-0.0239239824232086,0.22511011768187,0.074730799593131,0.192455938630352,0.0422032024591951,-0.451980515155131,-0.358092333472781,0.0731841267876623,-0.114793976508187,-0.161289097110434,0.144168892757318
