group,RXRG,TFAP2C,KLF5,ZNF76,FOXO3,PGR,E2F3,E2F6,TFDP1,ZNF263,FOS,NFYB,SMAD3,GFI1B,KLF1,ELF1,ZFX,NFIC,TEAD4,CDX2,TCF7L2,PRDM14,CTCF,JUNB,NANOG,FOXA1,VEZF1,ZBTB7B,AHR,TCF4,EGR1,MYC,MAF,HES1,CEBPB,MECOM
healthy,0.0125096207322559,-0.22747171981417,0.067659510420436,0.127484227370529,-0.150701943845687,-0.0170216825275361,-0.0532923644944196,0.29967549611344,-0.327270429699046,-0.0069219742744343,0.409897224213404,0.252565205175742,0.017561378548475,0.0012470753734863,-0.0065399672143459,-0.148309323214352,-0.152480624559022,-0.0460307402550146,0.295947437179853,-0.18399937983243,-0.248928523346229,-0.204722945560615,0.0847479807271654,0.358321829158908,0.126985777959068,-0.104002849876323,0.162389963845302,0.0761712242086353,0.0314703698276744,-0.0839874567047136,0.220880511619588,0.0006420193406054,0.101567713509065,-0.0563411234980655,-0.292172420567783,0.220311625690403
healthy,-0.218986038450788,0.0373046057138739,0.341600604542798,0.202761654962,-0.348394889145257,0.319420303897257,-0.39052642831802,0.369890443598449,0.0580209379525763,0.394416380812231,0.430987867847748,-0.370695539468244,0.405886780440658,0.297410784630182,0.128051522931793,-0.0284897163795834,-0.0423204912170416,0.279191650998063,0.342646342567068,-0.225225231139514,-0.277611908947141,-0.37326566860655,-0.358642477325073,0.356661436215025,-0.251653806758392,-0.368821997008615,0.003790023365648,0.250816259185331,-0.396245573881851,-0.35156571799648,0.0312497890360635,-0.367749069719446,0.230800288852829,0.223753979212906,0.398918797238464,0.379529629075853
healthy,-0.243219599752744,0.320471820162771,0.335707148854711,0.313693187694824,0.202754125979735,0.349758387905658,0.0323117000650766,0.361914380402363,0.0873108431008234,0.374874615650441,0.307830406533883,0.151930150392547,0.153540210063921,0.113837420990542,0.317879689157495,0.188999827604069,-0.32732060807918,0.299389714357594,0.0501778318382213,0.107843721472149,-0.25329454132497,-0.37262528609977,-0.0449849643725105,0.24834063265679,-0.35209466403681,-0.334398857309072,0.332646702682996,0.348880001811967,-0.337694641690476,-0.134693791014652,0.33220667007955,-0.325346653093603,0.249249400204976,0.177965692615315,0.151599102730355,0.0832070379633413
healthy,0.0917875403590773,0.038302997788773,-0.0510252550094263,-0.134154266757861,-0.146795028878367,0.230151886091295,-0.151903658993823,0.176845169237669,0.199348241835559,0.0543068110899864,0.21441140320593,-0.152835790526741,0.0558860919052482,-0.0677961046037774,-0.127306473066093,0.130675939605237,-0.140591477509652,0.0474604207578774,0.0506048485518441,-0.0453666081479638,0.0347899876045989,-0.0245306265839444,-0.116948776629395,0.328918634750125,0.0685079086703704,-0.0445760154605649,0.151017738089648,-0.0765784295842616,-0.0679293235313231,0.01823816235689,0.0475463264169494,-0.134629504482085,0.249059250525157,0.155988738718632,0.183825179457227,0.0740889697907341
healthy,-0.168454730293747,-0.305177049175102,0.412400288649768,0.335129029215616,-0.162952335052687,0.36753370874204,-0.395489013728733,0.41167880818448,0.331679955017213,0.438461786762896,0.35649696197073,-0.36738219617385,0.475303228702372,0.441744815214021,0.312271762995273,0.0705474089575767,-0.367212859580272,-0.0833543470561886,0.33503566606858,-0.254612694644003,-0.384420026686573,-0.357180706284801,-0.0299070608237704,0.463695344697715,0.0431018677559904,-0.469416606274877,0.337042213661299,0.483132686601849,-0.464036072575708,-0.353476499621791,-0.0250209224904425,-0.464248774839299,0.301107725620918,0.342815928321605,0.276655501462503,0.491416698910702
healthy,0.0909583444474911,0.184673814514108,0.144308259740637,0.108143035790161,-0.138218444957195,0.206339910899755,-0.0819244839894074,0.182686683785545,-0.063281228754857,0.244237057084576,0.256434427324387,-0.271467674819566,0.28119707487286,-0.219313194458905,0.195209582221484,-0.129050491900455,-0.121100566099382,0.104627313735895,0.064706006455794,-0.289949978018196,0.0007883785532816,-0.173179992015111,-0.282397215321558,0.181792518797905,-0.27976805928465,-0.292291016174207,0.312823258513456,0.0495942849790565,-0.277455575720812,-0.135423017605171,0.162624525438621,-0.134515642099965,0.288189530418487,0.135466390189392,0.027842407909657,0.280780855889105
healthy,-0.102043094774236,0.288105846110641,-0.20991537689577,0.150173774302873,-0.0220576449221754,0.152945604019735,-0.211412557646023,-0.0521010719772597,-0.177878981366578,0.0418564286140505,0.119626378208359,-0.127342995058845,-0.0465394136492693,0.244934680083663,-0.0589210166407089,0.0607470862770835,0.297705801806528,-0.232960506607866,0.131137489222602,-0.0424929349657976,-0.137437102215472,-0.128262574929493,0.0546470973842479,0.0731417793734433,-0.245651363328047,-0.225150622759823,-0.0126131342222165,0.171608821109779,-0.0786788937547082,0.0072527362573749,0.156128135778471,-0.0519145379821461,0.0059764510276507,-0.122753277021183,0.244451982464729,0.271666310593925
mild,-0.602154606591961,-0.560837184135337,0.594537809502158,0.575124167234546,-0.601713736963192,0.593064100530595,-0.615791250076445,0.605682022195967,0.604396999988141,0.551697266741083,0.557935705465909,-0.562357864171773,0.671770375982449,0.602109355179045,0.569514826328371,-0.57563587014629,-0.556641708312634,0.560502834662053,0.553220288779708,-0.651180147846105,0.598927131044468,-0.600444601063918,-0.564129793547892,0.572781640961576,-0.570448990404129,-0.563160352040566,0.568238238603951,0.619214815079908,-0.584971664087224,-0.603613559311972,0.62806149087146,-0.605154383842757,0.607368673212675,0.627948124863424,0.552793585807534,0.634956558223881
mild,-0.204332087073446,0.118151377765044,0.206030206064877,0.0328557355922653,-0.336550224470541,0.265537235332923,-0.183809496232446,0.254746550298787,0.105446702112988,0.206080771374743,0.108749061090322,-0.0603775278453996,0.273379039473169,0.0547688071247445,0.314306017665954,0.201053921920083,-0.211373535126898,-0.0023991083646488,0.0474816534764481,-0.0882011658177689,-0.212050004026856,-0.206154006145235,-0.284568955267764,0.219356887292181,-0.139504986172722,-0.293442579180667,0.185237868241396,0.0718712274783421,-0.236462291042614,-0.0934374410196248,0.218912731366236,-0.150340487489246,0.0998353246447858,0.309220284232879,0.067308938641851,0.244113506211303
mild,0.0590455255337449,-0.268517400621364,0.144554552016945,0.183618099552527,0.164757732723576,-0.0076385832725026,-0.0183626607349006,0.151115481068713,-0.325963460416964,0.215316731269029,0.0120286062559198,0.0049898226352212,0.142921055092883,-0.0091260296903336,0.143722205928035,0.0331321954232963,-0.260528579727122,0.163463129692613,-0.142860082551447,-0.286468851193089,0.109754828483669,0.0800243336860889,0.0797010374198682,-0.237757462449765,0.0522988429255088,-0.274075827654631,0.123363048952614,0.257749366210488,0.0220578803391594,-0.110663744740894,-0.15516944609119,0.0655327203493565,0.278864299106504,-0.0657113840754258,0.282431901763571,-0.157540285376808
