group,VDR,HSF1,ATF1,ETV5,TP63,REST,ESR2,SRF,IRF1,FOS,CEBPD,NFAT5,ZBTB33,TFAP4,RELA,ELF1,E2F7,BHLHE40,NFIC,IKZF1,CDX2,TCF7L2,JUN,PAX5,GATA3,USF2,PRDM14,NR3C1,CTCF,NFATC1,ARNTL,STAT2,STAT6,RFX2,KLF9,IRF2,MAFK,HIF1A,TBP,MEF2C,ZKSCAN1,ETV4,EGR2,USF1,EGR1,RBPJ,NR2C2,ETV1
healthy,0.551765954500653,0.363173189773697,-0.272601029652475,-0.0882913596792245,0.437281863943016,-0.591747794954849,0.238663675775994,-0.0962234693900026,-0.501940729441551,-0.195565383613868,0.588388979133537,-0.40276995829775,-0.129418583169251,-0.370711457800229,-0.268568271515881,0.169853793335541,0.0609637428948929,0.578535761774031,-0.249145392179522,0.378029153223573,0.15947518798025,0.047753038464697,0.269801086342613,0.0274561069694415,-0.415583632042208,0.591825128241027,-0.337196380871297,0.651764537281719,0.185470865141477,0.154000469669082,0.332763934547722,0.0590731965104626,-0.084802857797243,0.547192129110938,0.515520029294182,-0.0600559404702072,0.443320769768121,-0.455161000807185,0.39198502100237,0.386563984216315,0.574847150048435,-0.126871368227619,0.479983656919653,-0.644451093860363,0.270153736757589,-0.381448560073231,-0.468495544795316,-0.034215992881833
healthy,0.798269946615185,0.600163697984653,-0.0392547174028645,0.433931002194331,-0.429182204378207,-0.761014213322711,0.476645373151405,-0.732326585770639,0.551385371510912,-0.685993188069493,-0.423555973277139,0.740605697072699,0.260536390534526,-0.377182455421217,0.774656745671579,0.389897162738312,-0.0749483437056893,-0.428290634647471,-0.43215833500001,-0.788540444893769,0.198994622424522,0.75162921871767,-0.607056895033101,-0.254342427284005,-0.586310679755224,-0.470971136107451,0.303919879160007,0.670685319974085,0.777488858464723,-0.273841692097424,0.188996699178513,-0.262769138836844,0.552020277791316,0.427428110779067,0.662421682951804,-0.258089596226761,0.502009397433295,-0.826807469193959,0.304809694841738,0.52557763972254,0.609975342712848,-0.597873140389292,0.54135287268876,-0.466105352141609,0.210916343510873,0.311636000190855,-0.664322440317932,-0.75735783871318
healthy,0.747887889031267,0.457707664288986,0.35166198088114,0.709920841248043,-0.164306507008583,0.344059137014086,0.0778763531880143,-0.268750530020982,-0.377733263221991,-0.476185025013581,0.503150394469193,0.431545452574784,0.558141950207919,-0.0817627304660973,0.301306736996277,-0.113901841612777,-0.141248617893811,-0.330807034280819,-0.130465185579201,-0.0493739514666492,0.540562633422353,0.227459284344747,0.153209166635458,-0.126538541795342,0.0794951598219519,-0.329403447853091,0.293305727989258,0.549665036101808,0.0815404500440397,0.0671945569477127,0.517935882983104,-0.173838031159033,0.493826487215576,0.19247327693036,-0.0218583506835564,-0.469319159062452,0.4776866786153,0.41801598421888,0.26444263458128,0.398389204837118,0.522610056214266,-0.36921841015379,0.610795953822327,-0.248743895509589,-0.145287216528989,0.345189469813024,0.303636996150377,-0.399107950327499
healthy,0.674408546846765,0.269820039146789,0.459768168850026,0.433207320906135,-0.21936865976692,-0.243818905838674,0.432126467780172,-0.346088954618495,-0.133088152940501,-0.593561958808803,0.180502652298172,0.540923456183886,0.485141538480494,-0.229047396669149,0.488277562802105,-0.352102777427337,-0.470166152578904,0.108337860166252,0.192603574566239,0.31507472500734,0.460648119572906,-0.134004606791802,0.0253378579450426,-0.190453314974336,0.168521424238851,-0.496649487706891,0.29470661026714,0.389456563936495,0.400482491605382,-0.375159054649345,0.299629665520077,-0.475216923715721,-0.288297381966004,0.463035063646861,-0.143063331297975,-0.511258219963016,0.649284660326091,-0.16270480845466,0.538373735196531,0.373445300368403,0.323873150661964,0.139754255108298,0.407788525160298,-0.534499536500201,0.30496714394456,0.071326031358887,-0.156290262413828,-0.558190337238452
healthy,0.796681049838692,0.566640129952441,0.628353341039485,0.591606555959169,-0.809283726065801,-0.693516150983048,0.781622783975215,-0.58700922828026,-0.81514769205573,-0.778113928625225,0.713608381753691,0.618293286569001,0.331437776702947,-0.652387680451566,0.508553699286037,0.562399783680154,0.264899666477467,-0.754578367826456,0.666390253737647,0.0818540816766821,0.792070398335859,0.520955574753715,-0.633240812245843,0.0632086718887756,-0.792478043087326,-0.406825551637531,-0.0729331697161977,0.657786734541226,0.0901930043595097,-0.689775800174077,0.342910142836942,-0.751001286841388,0.74352656692993,0.762233735273677,-0.678537841735589,-0.0398454320903463,0.734176106917899,-0.426488036105784,0.796557129389089,0.270976594890635,0.458510612967408,-0.650725887192213,0.750211393955118,-0.861861141786812,0.763680939085628,-0.0606169386128728,-0.846305150090363,-0.804808910571883
healthy,0.725461443134871,-0.0570053605198666,0.471632110555234,0.547413464060158,-0.768776336793766,-0.520816480337423,0.190092995441921,-0.706630917166392,-0.0915549739829531,-0.646464940067867,0.647181160376818,0.484495290997995,0.427132370627386,-0.498005395810363,0.430801774755816,0.710793097122506,-0.0220732436310474,0.369523570315613,0.603069553905206,0.0252644973117834,0.380254704771162,0.677871260937131,-0.177394398146487,0.178417412786779,-0.733316499790195,0.189366234699924,-0.419377024775439,0.744795560515948,0.448795119421649,-0.774112991910012,-0.168896142254521,-0.549286232326851,0.396869538584961,-0.305889367434253,-0.63234852753452,-0.570902946097266,0.519185168416501,-0.644867387164432,0.701151140748419,0.188269775676758,0.673920842090715,-0.639522138843735,0.734708598911337,-0.661547855281197,0.234440978532534,-0.294254295600096,-0.115149669860772,-0.727353916508323
healthy,0.0063211444166367,-0.146973870823063,0.809214324437339,0.87007398970413,0.0610453061053889,-0.0379037229469981,0.101343648145485,0.068022841073352,-0.766426327012766,-0.393892928301914,0.473830759750693,0.197155987166403,-0.125747785972744,-0.33430960535248,0.483411205787157,0.787874983902995,0.193359459671484,-0.140700490760124,0.483836653226276,0.0943237654000174,-0.0256514275995839,0.692328549531527,-0.828627333511226,0.244254594408163,0.573797120295233,0.510774763879585,0.773957337584398,0.869243776298627,0.783897247313637,-0.537393788953555,0.598654280858591,-0.305286605281079,-0.0985743004630701,0.232670015180477,0.383959912396921,0.606577254580153,0.538658313286493,-0.222404126047655,0.527120021164453,0.715788233437222,0.314342135842889,-0.854628868899251,0.723510301423644,-0.437827270215224,0.443941107488494,0.192750833473855,0.621739728590987,-0.468305852034352
mild,0.635433340100675,0.515707892482592,0.320082059753911,0.31493243372336,-0.121832606864869,0.0542431789358684,0.182256524800653,-0.407419980717,-0.398333551794975,-0.235641912959161,0.298770113306567,0.406768423738826,0.338659181305926,-0.306454517367197,0.372570302472482,0.308826250078721,0.0360210657341824,-0.46470618670232,-0.238145436167732,-0.100884977182044,0.420394677514461,-0.0588115533281009,-0.262184884037503,0.127440714314243,-0.107828221773645,-0.305402570518091,0.229111336060822,0.540692836721042,0.260676448714658,-0.533352419784308,-0.0832601152059228,-0.31835564906385,0.130250846921628,0.525966485262447,0.225683702625205,-0.181719021908652,0.478691498748818,-0.290949332574056,0.623154389236459,0.294236027174346,0.0894191158972043,-0.0015701685976975,0.600480332855982,-0.073676354441616,-0.270109690100399,0.294230992786963,-0.362464918346488,-0.337311318128821
mild,0.658369624417371,0.61781236813464,0.581137505097784,0.379646440820734,-0.664074766451164,-0.113335640036395,0.443405761327493,-0.518494648768911,-0.0131455278810283,-0.670298286247095,0.583140888046222,0.394086429478881,0.280749742175505,-0.62705936710074,-0.0801518608770636,0.210609074859897,0.335770317897478,-0.63629853095831,0.429171056391603,-0.0409959253912571,0.48207095526318,0.602709459477039,-0.5915337244257,0.181423179221931,-0.298489960000669,-0.133502724547286,-0.265261090179623,0.678547162204247,0.500678969539562,-0.551587819940487,0.174442466004356,-0.584176576909682,0.600040383211029,0.171051396123589,0.504104851350556,-0.572388113098683,0.623593689144439,-0.307567262928058,0.489100618515236,0.502105579894713,0.540689319731819,-0.28508436081917,0.651484988248456,-0.600826434656171,0.0457717343417377,0.0234328120490087,-0.193267943330116,-0.33065657140705
mild,0.131342979745389,0.134474028268414,0.101014182723221,0.0325222566120886,0.138212879842142,0.189956668262754,-0.0447991112923859,-0.0770433507361717,-0.0807189294371134,-0.155787399598444,0.0934271900682255,-0.200891371096073,0.0841088215306267,0.0886989808472957,0.0210123458443508,0.0788552557295937,-0.195100944556248,0.0847779800943349,-0.0145412565821295,-0.0668660050165062,0.226900356530749,-0.0320620902645529,0.181111887591161,0.0837195974950027,-0.0758488355923601,0.120279813806717,-0.10829056309363,0.0868372244995574,-0.0693106387377898,0.16421036111813,0.0536170489270396,0.055089581239154,0.132006386229753,0.240561544973216,-0.150259651348671,0.0399539431247908,0.193016774473867,-0.0774977650043632,0.114627437171153,-0.029260827623929,-0.0498877841522187,0.128443931755914,0.0999232050076051,-0.100966248728686,0.27554377418484,0.0106106690302617,0.0878841029402012,-0.184066539014297
