group,RXRG,NR2F2,SIX5,FOXO3,MITF,MEF2A,ESR2,RUNX3,FOXP3,ZNF263,GMEB1,KLF3,GATA2,PBX3,MBD2,STAT4,TFAP4,BHLHE40,MEIS1,STAT5B,PAX5,POU2F1,GATA3,ONECUT1,ASCL1,JUNB,GMEB2,TAL1,TCF12,IRF2,MAFK,TP73,ZEB1,GTF2I,USF1,RBPJ,RARA,POU2F2,ETV1,ZNF143
healthy,-0.205956467170217,0.13669874199869,0.202900557076759,0.140155108503886,-0.174390094245543,0.142785141128849,0.389978599821022,-0.013023506447913,0.0930762086035243,-0.108355160928303,0.0044362734753681,0.0185952039465551,-0.0839321049523711,-0.131687504033728,0.121103671356356,0.0837251476432428,0.062506341103728,0.0070866429457366,-0.315436883699092,0.117099705381486,-0.138673509501832,-0.154069996830205,-0.256834170163857,-0.0845685285850662,0.0957959626052769,-0.0186995798148872,-0.103665125492248,0.204425222339673,-0.202634682730206,-0.251448494986425,0.287681276717933,-0.28872383911623,-0.142032378777584,0.14456132531803,-0.12845065583041,-0.144746450425473,0.298085965712982,-0.243613426222634,0.149700864851802,0.0450794590186031
healthy,0.0974827624376584,0.18521917898622,0.252097231403231,0.117620894922271,0.328768050535545,-0.0997149843546465,0.0583784419987871,0.19906902041007,0.152525943903002,-0.158614918838176,0.0658298912616497,-0.168562707375085,-0.0411007951131125,-0.241687278703141,0.139410988996295,-0.10241899748116,-0.124954264505406,-0.0944583862655159,-0.149732567389108,-0.0060700010818487,-0.223017501571331,0.0524591437554247,-0.26649688597213,-0.101129204056434,-0.141022662056143,-0.151345377891075,0.0196558240566508,-0.0149293729031709,-0.115251932680929,0.0338769002128035,0.296522984132039,0.330511089917849,0.212094842714754,-0.0741715126179557,-0.147126703978231,-0.076242959564067,0.269916383161082,-0.132080570168804,-0.0878806738817048,-0.25139627033365
healthy,-0.0067797317773605,0.0017053078622039,-0.0444116797087979,0.0857536829829874,-0.0439651187874132,0.0181452154638305,-0.101327141643019,-0.140312529135778,0.0168073669392986,0.0034717570451518,-0.034055715654464,-0.121546270706489,-0.0067790439375021,0.0051246362248177,-0.0407349463858514,0.0912012982346358,0.138959930267617,0.02077948926809,0.162154425278448,0.0639482423528113,0.0702263860201174,0.0681715790832101,0.0589400803440111,0.0150853980671919,-0.0868755497919907,-0.008516068859842,0.129718648917099,0.112331815110448,-0.074821844113895,-0.1174757108513,0.0386457474560255,0.0098773039395585,0.106598440610972,0.0881748792844537,-0.0991999586676809,0.0928304087258624,0.0290595526298598,0.0435248248514047,0.0456966409908861,0.0444152717613916
healthy,-0.102068276374602,0.105161310506674,0.147488245658677,0.0582324482016974,-0.0187089784705371,0.0495705003946277,-0.136070793260272,-0.197495018478322,0.016127649852128,0.115049011317053,-0.141263327735144,-0.0100422669552328,0.119330752527232,0.0184956290910606,-0.141317856007072,-0.174976784655124,0.0459851393289922,-0.0928301048695273,0.0308691068575902,0.35961663584009,0.0872226652823026,0.400198065045676,0.0801885182036209,0.0892926121342102,0.159059200461262,0.0474165180294947,0.0990310655031041,0.154373931538981,-0.0680456409153202,-0.0541115168316316,-0.0416820770557444,0.334141341692681,0.0030082586253346,0.0229656524004911,0.0737372547645539,-0.218627151954042,-0.0741618722917539,0.0987180944970522,0.074180094631991,0.0439529321462051
healthy,0.192708205740995,0.0036545198855621,0.155636023197897,0.0300201592196169,0.115627856356652,0.0544982850328224,0.0417179570379994,0.219151187568253,0.0135217277565021,-0.0683755012367368,0.0401293009857073,0.0351215730971044,0.0221458894731693,0.0677621951899313,0.0170856269294371,0.0962595390979572,-0.126214414899829,-0.074812253949992,0.0275413748083304,0.0006810277524827,-0.114230250613638,0.0268996452907746,-0.0099951134893159,-0.0255004024115776,0.0321233845905423,0.0688269328310051,0.023139234043594,0.110628000654801,0.0537374207669088,-0.0146683709724804,0.0702887700446851,-0.0334734019196606,-0.0256216340875569,-0.0978690529618734,-0.0006378421899384,-0.0137984595037107,-0.003557524791627,-0.0320564013377816,-0.0370408749260502,-0.0422699575596574
healthy,0.0994745267340069,0.263950209612056,0.319495544206109,-0.154467403116653,0.0325405081120446,-0.0604152515474216,0.309551536220846,-0.162270297604448,0.324777166797371,-0.36940209873379,0.416802588136937,-0.28484258109379,0.183447738831376,0.0578540932145125,0.277878239248309,0.060065877323357,-0.215965420434055,-0.163513644706556,-0.032731786411878,-0.0580758395629032,-0.181132668582968,0.0119630639730014,-0.0372026536859857,-0.0715320450325352,-0.126541981342191,-0.185012651931478,0.143817212261394,0.195254331116009,0.245670143541526,-0.0149726422148377,0.215996073798113,-0.241174552999394,0.118424748160944,-0.120207810308533,0.0427577256504352,0.141974816450729,0.229325250942222,0.0695932742604051,-0.109533659249078,-0.233765203230387
healthy,0.066782835866295,0.0897682621259679,0.0383219926838081,-0.0135654178524217,0.13168061657987,0.465951000884318,0.0353446195086078,0.164297403920222,0.0449114554740345,-0.460208265626889,-0.130610026402322,-0.0092488193259703,-0.3144341787208,0.33863373061848,0.029273991318571,-0.064138622980049,-0.0384378745234443,0.0291646936743686,0.415817620011674,0.476041938806282,0.117898578697674,-0.330816973799378,0.406483864564607,-0.33871932515912,-0.0023051268214011,-0.311722807041128,-0.26488284072451,0.405074846741756,0.421507681705633,0.30289998515973,0.28719141169358,-0.317298303734537,0.128409588288319,0.549156795421339,-0.372585792792822,-0.0564456490351044,0.126005040115866,0.409380910555514,-0.399095080448707,-0.419448145373915
mild,0.0968348757938474,-0.106504269938764,-0.175219724950714,0.20854426157449,0.249895612151293,0.0052229647171478,0.012902661732238,-0.0499003377444527,0.0484556241925728,-0.1343357215853,0.0225136413762722,-0.141822513448437,0.26544661635384,0.0383080549346607,0.0018553468982293,-0.18829188858936,-0.106350869465292,-0.12859699614281,-0.0566137303531135,0.0552371046436088,0.0409126333357986,0.260377488970748,0.227235544468722,-0.106535084212067,-0.149997625967408,-0.0884276498855517,-0.0149096928659326,0.132360206822274,0.0289440887462823,-0.100670870566959,0.211714574431292,0.0024721628378388,0.0926860108321134,0.0939687427204878,-0.0262550714352146,0.135741476534428,-0.307041267071339,0.285561643491942,-0.12556463761742,-0.0290962566488222
mild,-0.050830259206863,0.023622374153342,-0.0177578624821907,0.0234855332750743,0.0239759500269519,0.0276907483755113,-0.0336412722625294,0.044835724480145,-0.01653259209296,-0.0764803614813622,0.132269581971553,-0.103930153649304,-0.0039121743157579,0.0349531290000648,-0.0026979739175973,0.0209868012550989,-0.101426362087218,0.0148451450911454,0.119895215827308,0.0782336542971591,0.0608123410734641,0.0497938604480932,0.0612595005344668,0.0232110262031591,0.0221841365128935,-0.0159217690038521,-0.0696570665804022,0.108440035716289,0.0311368168598129,-0.0432671587762723,0.133935158115808,0.138255127937289,0.0574042909215409,0.0460286102115452,0.122625951177148,0.0401927692790161,-0.0671458112966232,-0.0492867041473203,0.0690955112311295,-0.106344111426482
mild,-0.0653826204830757,-0.128851839979537,-0.15200251520237,0.151846405309306,-0.194012953181913,0.224382656162404,0.0712515086250406,-0.0323337342026942,0.0779557956542154,-0.148070233571665,0.12246399192279,-0.0173429652822045,-0.0096724845905495,0.142808908256762,0.0321312132603403,0.138615037075516,0.13020197959523,0.188587079601347,-0.00615368321715,-0.0957016932279782,-0.126573479378055,0.033683873818387,-0.0750487762941767,-0.0139127668210849,0.0693824090945658,0.0278023281175251,-0.002470333578088,0.0943979646615748,-0.112557342492644,-0.0678255293502199,0.167149394015924,-0.0845503838396151,-0.131754640153276,-0.134737604866698,0.129442526061402,-0.0199883950917027,0.0847782198997633,-0.0495269183712828,0.156331400345185,-0.0850693437543971
