group,ATF1,EPAS1,NR2F2,KLF5,TP63,ARNT,ETS2,MITF,KLF10,MYBL2,FOXD2,ELK3,REST,E2F1,TFDP1,IRF4,IRF1,MZF1,FOS,FOXH1,HNF1B,STAT5A,PPARG,STAT4,RELA,RUNX2,PRDM1,OTX2,BATF,IKZF1,MEIS1,JUN,STAT5B,PAX5,TBX21,SP2,GATA3,PRDM14,BCL6,JUNB,ATF3,KLF4,NANOG,GMEB2,STAT6,TCF12,ZEB1,PAX6,RARG,MYC,RBPJ,NRF1,ETV1,BACH2,SETDB1,HES1,CEBPB,SPIB,ZNF143,MYB,ASCL2,ETV7
healthy,-0.189546508131846,-0.0879999971594104,-0.0355155695972101,-0.0403020034678244,-0.0281145799331203,-0.0961618107425426,0.0852378821271561,-0.162118972498379,0.0732931586956591,0.317503698874625,0.223382417276961,-0.163064927207758,0.038680972815942,-0.0469103545926012,-0.322059855493757,-0.0792912751040076,-0.0665336123755011,0.171081908519563,0.396077327044243,-0.0899779575510905,0.0496197482541214,-0.318626603471985,0.019967007180014,0.107271779137416,-0.0265992950190896,-0.0177342268297856,-0.0822336729844619,0.021388666211534,0.0979113118610415,0.096650240912792,-0.238087134766028,-0.004224527077359,0.0673898801553552,0.0006331109433847,0.0914926364723541,-0.0881954298267869,0.0669350825836776,-0.168477351606744,-0.137468095723575,0.301467312279946,-0.241498268051802,0.0326328620043111,0.0923131506789518,0.0652743594055528,-0.237081792765477,-0.0133841077514536,-0.237377517235802,-0.0023329206549848,-0.0692893644837012,-0.0600170691549337,0.0671914175241435,-0.0195373583081692,0.0997856474895545,0.269095784656429,-0.249213464965612,-0.100840074904237,-0.314607053448083,-0.113899825027122,0.0261572232955202,0.0836886616181702,-0.149022256816703,0.0061482511163873
healthy,0.0189879897457652,-0.0928628728109596,0.0928218021662361,-0.0911994855400093,0.0248635823395635,-0.0333646930682719,0.203102782491819,-0.0613971607884027,0.22980589023294,-0.03065230397986,0.0380406252095183,-0.0958805240442175,0.0577585946539344,0.0221561426562355,-0.160109906028898,0.0915219711959928,0.065582296109238,-0.0255963140330074,0.0581116347768205,-0.155097508516674,0.11037784426398,0.0746164148636605,-0.208746548299923,-0.0055447672425677,0.0091292143007277,-0.0700156027627888,0.123717485031606,0.171334947481975,0.0053935749506924,-0.0857167061953631,-0.113378449871695,-0.106872012174943,-0.202333856311726,-0.0746465193846464,-0.0975688257623237,-0.11255244334333,-0.0780738202154285,0.034274326753995,-0.115812018985762,-0.0638191045556447,-0.126977573403106,0.280712666611679,-0.0896964778287221,-0.0945282377511718,-0.117852617892799,-0.0317622787009659,0.0273012951416077,0.129914883130583,-0.12833285235969,0.0608874034563383,-0.0710686331657837,0.0559988457097969,0.153418917259282,-0.0873110947831779,0.101672625510819,-0.0118501000422646,0.0241177917506764,-0.0423482399944272,0.0460428505551731,0.0376391897409388,0.0026417161879118,-0.0236237197425459
healthy,0.219449409737527,-0.099990005140343,0.31073834293347,0.328272639693563,-0.192398321734461,-0.322183891949137,0.0485838765898533,-0.361945300352356,0.35462355541343,-0.348440823481468,-0.0306118296398172,0.260383984684214,-0.357915282184274,0.352957715431184,-0.207267056416197,-0.31688915196629,0.356356264946828,0.121915237193756,0.217894159798738,-0.312372260016573,0.307245462242255,-0.256549271209641,0.067567691077758,-0.412270214188428,-0.163491343445871,0.0300702308882248,0.0535057035754255,-0.208693375515439,-0.255793332992381,-0.342397679878673,-0.0256956040325106,-0.222714071441708,-0.328129878902369,-0.0029146994868784,-0.442772395609453,0.0914618819461079,0.0946888210940041,-0.313312696728564,-0.38448460208678,0.087592965365311,0.288381507335291,0.376120505093261,-0.146273846760959,0.101526319446411,-0.423900955674894,-0.293151056143589,0.164741442193483,0.370671504144373,-0.477071072251575,-0.242069212695874,-0.241534404995808,-0.417661912541961,0.229705731620717,-0.186588403660335,-0.0838653224841331,0.124996490937027,0.219951897980699,-0.0018271894181262,0.167359268632285,-0.0327239953734207,-0.070845141769483,-0.147199263848043
healthy,-0.0546887024829291,-0.102246592463854,0.0812183149845137,-0.0655571231774832,0.0687814182359875,-0.0717913995732102,0.0273114243354995,-0.0646273135662304,0.0048927071604055,-0.106257782808422,-0.103832398468334,-0.160857871477754,0.124547928107507,-0.045166472343832,0.0610586146246316,0.12447433358435,0.0166383699496716,-0.0694342952381233,0.245356977159428,-0.0211892149530572,-0.0003698211438394,-0.1467823701422,0.0305595191927013,-0.120580293705216,0.0406268340417749,-0.025560406136177,0.050813032351333,-0.0418928446928818,-0.022084942328311,-0.0042041304602233,-0.0224040444836639,-0.0641810095741492,0.186535543612368,0.0210839643869723,0.120673066706935,-0.110714930546061,-0.0946158686561968,0.0318331550220317,-0.128281030512925,0.108102960405504,0.0062682430987225,0.0516931627711297,0.044351155938935,-0.133389322257649,0.121672196120219,0.0867135267575787,-0.0573900951681071,-0.126231243966845,-0.23040793078527,-0.0104111410671512,0.0416964385871251,-0.0488829379967618,0.0584316251936344,0.0477661959860301,0.0330851861797288,0.0250922664064558,0.0812148489944121,-0.142405748907921,0.10701752783869,-0.0332537488316694,0.262146810876539,0.134614896357571
healthy,-0.101277975487116,-0.0270398682809532,0.0966101873547924,-0.0155527328144585,0.0948603812855631,0.106967673772647,0.137987112146656,-0.118332966555659,0.193255195265143,0.0640184984839306,0.0612790473589138,0.0212397976125942,0.0201461980802969,0.157878271603217,-0.117118499705581,0.0919379125402396,-0.0612112399353169,0.0129953434513605,0.0632431607801671,-0.128417643186689,0.0997552150459781,0.056089906751604,0.101717416750456,-0.0040115620880779,0.0134560281796874,0.0541547031697554,0.11629361342416,0.120115544912473,0.111642347986827,0.138745985677371,-0.0788759321041245,0.155038806479126,0.0667865668386416,-0.0820266559310094,-0.127484822936695,-0.0809416396168889,0.0530037716414998,0.0576998453791792,-0.0714825430397508,0.0161723631375689,0.0356587653351507,0.0721084937326096,0.0252987429664709,-0.144956802350119,-0.106132838761067,0.11509715182494,0.0850533912698672,0.0770338954541225,-0.0214650290604796,0.0531281697831216,0.0793366558470795,0.105947226667993,0.111333059522751,-0.0622190853151021,0.0170226284345533,-0.0846610601699303,-0.0245988400460933,0.0475850494552741,-0.0145179088193585,-0.0284734607896228,0.102727193354331,0.0273514781153999
healthy,-0.0886928561015193,-0.123644431457113,0.06991241952444,-0.117899080695202,0.157225147840008,-0.0834229462049297,0.086206396198402,0.0611246591717274,0.0726527941635669,0.0548713296815452,-0.105440213566748,-0.0315410252190785,0.158688724796488,-0.0106979269409895,-0.0571666221770202,0.0140817154315096,0.101531908755228,0.131762061089313,0.129162017178376,-0.124855586240103,0.188240238803693,0.0079789556484084,-0.183669445191766,-0.0300368505620381,-0.187707095471324,0.183952435045677,-0.0344987468124595,0.0396530428162011,0.156968247978958,-0.0209450850751236,-0.141035650542491,-0.0263108771880385,-0.134455181199037,-0.0624922643581301,0.066957086031092,-0.112572841489083,0.149898755451245,0.118102308008011,-0.0363424197404424,-0.15877502476143,-0.0831073289343173,0.0436891408307373,-0.0427670954079929,0.102612882235169,-0.089911205035859,0.0902015084461216,0.174473140625907,0.0070046406861916,0.0297015911686542,0.103385940067104,-0.0259557368618798,0.0392129458313682,0.198056016518114,0.0338226159906142,0.12409351366832,-0.113327093033259,-0.0988770280972828,-0.0242319465555539,0.0791066942052713,-0.112874488374503,0.0669991464429233,-0.0183261453226752
healthy,0.0530645251230371,0.103925338025712,-0.158583168712653,-0.141280302860297,-0.111187735332075,0.155242754332823,0.0960525340628898,0.142856786193512,-0.13795911388697,-0.107174431724654,0.0545881385883695,0.0737414498166022,0.0212032201965743,0.129009687160002,-0.161327595490902,0.110947417750793,0.0588033089640684,-0.0409525190263881,0.108303924356683,-0.142429020898829,0.124549392851395,0.049185799361134,0.128442537668175,0.141256271102169,-0.0628598697361207,-0.0423223292396996,0.0986527702923688,0.113975419274955,0.0175696183675796,0.111187735332075,-0.0510122129788827,0.173598211191197,0.0114126819351163,-0.15995778527759,0.119536368105837,-0.0726407952943274,0.0156807221786974,-0.0181463805626581,-0.174722897471601,-0.0349301604394432,0.0497096916883304,0.106761085484848,-0.157472901487127,-0.0629223523072542,0.123722700371782,-0.166422328214095,0.103968595190343,0.167518176384745,0.0598030301022045,0.0564722284256261,0.118901929691251,0.136204795543606,0.131744501234999,-0.0816382855375524,0.0399768296463803,-0.0938464186667145,0.131595504334604,0.147975550674834,0.154146906162174,0.0988930878736516,-0.107174431724654,0.129466290564439
mild,0.0662252954549615,0.0049707542299337,-0.0161793903315723,0.0375084027702636,0.19490832379902,-0.0525661906664939,0.0461588036159822,0.0352736052205725,0.0515042780871408,-0.152676089391772,0.133446317067066,-0.0274763563801581,-0.0676520135813383,-0.132082898000134,0.0545327819381458,-0.053629780463924,0.0111032898219243,-0.0971195038166528,0.196798092113568,-0.0205920449387753,0.0986359955713592,0.100990586829895,-0.10271814267968,-0.125448407129771,-0.154901556088998,-0.102390511928259,0.0558966786937699,0.0300893666061835,-0.0815012597001407,-0.0211191478729968,-0.0298724959396616,-0.0649332006175143,0.148303592480676,-0.0279976421276319,0.0306394622894841,-0.0795920547634481,-0.105900366752022,-0.0975680110379556,-0.0762186915221691,0.0057290160302433,-0.0442472314664343,0.209467447161205,-0.0341048602189052,-0.0329357118356752,-0.134619255113925,0.0178608651454605,0.0663041777810958,-0.0184473182459338,-0.093537571076802,-0.0637417070187665,0.0448436947988474,0.0459975996051256,0.0369096040709081,-0.0502837304005677,-0.0581320388545881,0.128113835728351,0.0449745390394518,-0.0100786157299994,0.0774422433398545,0.0683878558590001,-0.135325130387593,-0.0450384325559372
mild,-0.0348897991867803,-0.162744968304428,0.182674200173765,-0.07399877332079,0.112807068928514,-0.045727919058064,0.0606891370723557,-0.0971720118909737,0.145423842568067,-0.0829689405785465,0.064853540319652,-0.146345455634711,-0.0091332941285286,0.111113644526189,-0.141228432201387,0.13709718620219,-0.0258640680764055,0.125166376575473,0.150126258944304,-0.260810726462235,0.219482932657585,0.168223722603117,-0.120446844043007,0.0389718185548382,0.0005547049176601,0.0861292054241234,0.159368898434527,0.0902538312901666,0.1910610601437,0.0428137873681786,-0.097464599143406,0.13274939960832,0.0263816549825407,-0.0945762124157826,0.0013129930753612,-0.103629640578964,0.0612027632150659,0.114995645341288,-0.0686069011969434,-0.0810545621594457,0.0777331508248092,0.053578067292755,0.123811088204967,-0.0059782065665714,-0.153957137620054,0.0305164939599867,-0.0256705847830982,-0.0410036053183206,-0.207441023616798,0.0771816711002236,0.0214677904217475,-0.243020080513016,0.167537322301578,-0.0223760783485838,0.114249607259037,0.161723374252472,0.172279318020897,-0.160226403716023,-0.0455825590403695,-0.132566525502758,0.21841052766912,0.0772474763554119
mild,-0.203706022532944,0.203005194160303,-0.213355232687958,0.183134145789702,-0.0976929111398525,-0.204594878029951,-0.202184712163066,-0.214962009932549,-0.21817556442173,-0.127008049166159,-0.0489853392413337,0.202304365787663,0.210210051698547,-0.182826465040738,-0.192646608945177,0.201355683478357,-0.202988100785361,0.185510124906703,-0.0593952045812874,0.201355683478357,-0.163434031168525,-0.134435120578654,0.194253386189768,0.211039080383256,0.0856335351179522,0.063232667255868,0.203714569220415,0.183834974162343,-0.126572168105126,0.0673094371796429,0.121008274561358,0.205389719964775,-0.201330043415943,-0.206304215524197,-0.0669590229933226,0.152861778766618,-0.213355232687958,-0.207141790896377,0.154024128262705,-0.186834861464743,0.196056737246196,0.21260312419049,0.213355232687958,0.155844572694076,-0.0816422320688895,-0.201406963603184,-0.196731925556423,-0.151665242520647,-0.215756851867373,-0.198193409114003,0.0593011910191039,-0.167220213718279,0.213406512812786,0.203714569220415,-0.186416073778653,-0.157306056251656,-0.072710943661458,-0.17245933313814,-0.0778645962066074,-0.202184712163066,-0.178578761367538,-0.112367573527948
