group,RUNX1,NR2F2,MAFF,KLF5,TP63,ARID3A,PGR,E2F6,MYBL2,FOXD2,ELK3,REST,ESR2,BCL11A,SRF,CLOCK,XBP1,FOXP3,ESRRA,ZNF263,IRF1,NFYB,SMAD3,GMEB1,STAT3,GFI1B,KLF3,PBX3,TFAP4,RUNX2,ZFX,BHLHE40,BACH1,BATF,CDX2,STAT5B,E2F2,POU2F1,USF2,PRDM14,BCL6,ONECUT1,ASCL1,CTCF,JUNB,HSF2,NFYA,TAL1,FOXA1,KLF9,VEZF1,MAFK,ZEB1,ZBTB7B,AHR,TCF3,FOXP2,FOSL1,TCF4,ETV4,GTF2I,USF1,ATF2,EGR1,GLIS1,MYC,RBPJ,HES1,ELK4,MECOM
healthy,0.0792343477756326,0.468539255958498,-0.284101887577735,-0.505334822369405,0.157577842554748,-0.133691694385704,-0.621229368155605,-0.508987333979825,0.21144988198621,-0.360128505629776,-0.265660270795029,-0.487204051543033,0.162284078983045,-0.416440041207032,0.178297086390779,-0.485853232479332,0.196931513614602,0.403170500046172,-0.418763793789361,-0.353965160875289,-0.525834611825203,-0.272613479421971,-0.46809862823422,0.262171060746923,0.0635055423851193,-0.151247185322381,-0.434329297617561,-0.383170929060198,-0.0763533644236535,0.0774569391921324,0.480861075070001,0.330545424887731,0.527127845601141,0.490475239680752,0.474051399921513,0.340583314078591,-0.492620220026442,-0.182190539429103,0.502475612559068,-0.214435149142895,0.0955415844894997,-0.158740435080835,0.359758928409802,0.235538581391317,-0.480481757055082,0.343782305736129,0.561428336036274,0.439583597008501,0.444315617894006,0.253937224078677,-0.232221554218563,0.539416431412243,-0.151696407865729,-0.440667117199152,0.529807710186902,0.456772662158863,0.327494550612152,0.382731447311795,0.319581587189154,-0.314966742336959,0.309998650421021,-0.555032071685012,0.346363902890532,0.320976812818046,0.304893327893946,-0.0938767680358053,-0.313544872768952,-0.431257509282247,0.478531592608292,-0.456481297792419
healthy,0.757764484928883,0.773573275621209,-0.474981017961554,-0.740095389937286,-0.483100930341025,0.340355816842258,-0.661757464853036,-0.734115816874774,0.282336820498415,-0.778293430356744,-0.438617894451172,-0.709985033547704,0.549761061949534,-0.68829094173727,-0.772507342301528,-0.595102213077826,0.6835554044189,0.798969912220266,-0.646430781773022,-0.735781540693969,0.493445587066174,0.767948551472778,-0.620438200320159,0.520828139623237,0.492185647815077,-0.655972211808542,-0.665479521314208,-0.673020441855716,0.0931200739247019,0.296020133532496,0.228757545518681,-0.589451764470651,0.73339207707732,-0.64541655017224,0.194162806182358,0.221632452655878,-0.729859583371247,0.340446066946029,-0.474954175048082,0.750876527450363,0.687560606121181,-0.0790855507847298,-0.406052552915568,0.75268536751085,-0.771171141291409,0.581878822417067,0.457744519808931,0.44101965340918,0.710467095196122,0.762282743264716,0.0400324440650637,0.771367031742435,0.825406344005223,-0.648326754053209,0.789988705433095,-0.129955790521558,0.786605939108247,0.0948869872541861,0.704926370062025,-0.251264033815385,0.457442552353668,-0.129633330830696,0.559710214697304,-0.277094952596159,0.59106986203612,0.659878981834109,0.248956516159185,-0.637731172775897,0.75444118822084,-0.749194953748755
healthy,0.0444628376978518,-0.374280922385821,-0.583514081932173,-0.13837989689766,-0.590119760739485,-0.556847821382737,-0.479570617640569,-0.589986622631115,0.423245316783129,0.0023929832763847,-0.107796114096746,0.0594603767581411,0.153910535684282,-0.725010264342534,-0.238473666765536,-0.358101340218694,0.761164977594125,0.61583847492708,-0.474133044215404,-0.483471100841181,0.269898273821691,0.434202739992564,-0.744853534335289,0.387746406315817,0.646584037495741,0.146146201418109,-0.639045114913182,-0.753128055000292,-0.0407483246091495,-0.0926988947645831,0.631663046462681,-0.736057626011036,-0.21138270696112,-0.529237407687157,0.238432364398127,0.64044337518368,-0.598936466192204,-0.594730192230768,-0.720656805089467,0.45302333855767,0.275435892380633,-0.526837419062236,-0.246317796329874,0.65475610493841,-0.76461474688608,0.755421868811468,0.449646286242963,0.101608968378255,0.541280441002493,0.0287272924665589,-0.405713082083367,-0.445388165405125,-0.375510069164323,-0.662072571218768,0.700941163790348,0.216879059638843,0.420567266902005,-0.619697509815522,0.731160996843115,-0.651013679914135,0.804701212003362,-0.301555589799519,0.757805256219806,-0.534452634268693,-0.489058340618918,0.650324747669072,0.791904629399959,-0.624482235837822,0.469584383844283,-0.594226901721902
healthy,0.012134625578909,0.3358580419068,-0.102707351029282,-0.359878830620477,0.134511564449386,-0.39171073860353,-0.495899725555776,-0.53903792726513,0.0327352981318924,-0.158023181432877,-0.263469928326865,-0.257764894749045,0.4173167511113,-0.286988410964152,-0.223800319860754,-0.283116367781274,0.596007777169437,0.514839095448276,-0.183164045895951,-0.570940625705568,0.0367113003023203,0.399952770427725,-0.569893474332981,0.290664133560099,0.524549403004263,0.192837752094876,-0.365491409819812,-0.0812766765997946,-0.119598529391969,0.333778908545351,0.13417134347005,-0.0460620888250581,0.317961138042066,0.309312409009548,0.0671696136305948,-0.319056534549438,-0.2254826369886,-0.0013276226080747,-0.122584439339603,0.512665744905339,0.406025162873198,0.0994448201790326,-0.216484826572185,-0.0274519919774624,-0.474333779190681,0.299110743311602,0.0939726621556529,0.288079446853572,0.581610408379582,0.274350644296904,-0.123219605094862,0.285902153198658,0.211350523660955,-0.607824031248321,0.544428300507139,0.399392384631382,0.427239151702129,-0.0053644878716154,0.356171516739157,-0.394559335475239,-0.11846713459172,-0.153438223604453,0.585192934364201,-0.0305296140707396,0.165186748936428,0.0217205163546159,-0.0173772480956409,-0.385312923446025,-0.0486504403062468,-0.394011614026777
healthy,0.204550207812136,0.312240781058817,-0.66930349556158,-0.699423871583638,0.0050733979121341,-0.723391229279516,-0.537411893312481,-0.775552145867907,0.520717310473124,-0.630973504497577,-0.0263078135852595,-0.568530781051538,0.0842872903155936,-0.632839231367453,0.194266231817859,-0.641248520398071,0.786590910521864,0.751108981672891,-0.585800964852277,-0.799388774094206,-0.411169729435169,0.795449905525266,-0.751347388218867,0.452683644457432,0.642266256620086,-0.756501767231775,-0.685600998801764,-0.485530384205542,0.0889795865173109,0.679501315717375,0.643233507250389,-0.502490182985405,0.565275346471376,0.0180129500561033,0.164687402729863,0.62311371590199,-0.55528182212478,-0.612010770323102,-0.701302131242919,0.648661594444589,0.206767802668725,-0.693466826954236,0.484455697514022,0.285196481790259,-0.688944999372215,-0.208150733599219,0.7266294100082,-0.308803663564367,0.712196400207261,-0.120179427002415,-0.278399031402513,0.566917255302401,0.761654090526964,-0.772427681772505,0.752925754106323,-0.38616406416272,0.563637492366335,0.439903204864931,0.619536313394907,0.122623661193208,-0.0137669572599111,-0.407729393679186,0.799834694710915,-0.0783658308687802,-0.020659892191375,0.735767883379871,0.447644413991528,-0.644238923343452,0.706744778589517,-0.66089558173523
healthy,-0.175826337930092,0.360285195393988,-0.551829544536217,-0.624072511485077,0.038577900081492,-0.528562675577949,-0.550594088176754,-0.634948621525983,0.727190977872509,-0.412136258996847,-0.289285397415452,-0.298166508783522,0.529053475362618,-0.600041614511006,-0.129997085075043,-0.538201061432105,-0.298697719851783,0.665766436229955,-0.478371022161618,-0.66657178465835,-0.552946374546765,0.680882254378797,-0.563734089275627,0.728395603769386,0.479197580269881,0.0680403832735134,-0.687869480201653,-0.302878534383262,-0.386878097814745,0.671748894679603,0.304184423264188,-0.52843740559403,0.0665424683649216,0.322647154871243,0.609065968644003,-0.097826126762979,-0.44010066743342,0.0841882326751474,-0.549238057334803,0.471852457333707,0.543217845055565,-0.404643987038173,-0.407747983225552,0.460172857084121,-0.598834371121842,0.648934272442128,0.177502242314199,0.666345621336239,0.696548904797624,0.382019063058505,-0.675812901120168,0.390930225635732,0.460434306599964,-0.1209957189182,0.627134348063865,0.342464658526248,0.583204765212177,0.404670271855757,0.56701904209581,-0.291619361339454,-0.434424795255922,0.25770346478182,0.487824615058397,-0.648194730966765,0.345060411640664,0.318886088196398,0.31470772131992,-0.432900086017888,0.0848667825840517,-0.424694347602435
healthy,-0.404673384026721,0.248827835348022,0.0682611585985904,0.0182971245490738,-0.179490474634877,-0.338426727189632,-0.218131308925766,-0.0556304183001557,-0.405877356999018,0.422964317036433,-0.261394408783978,0.310770809461322,0.342817091464489,-0.0991090963016079,0.198026254882994,-0.474994073763991,0.554700574306805,-0.246502630883992,0.0517933524973736,-0.0750701632951218,-0.456133519132977,0.299247228974251,-0.0620865052530543,-0.352330673127775,-0.328511258335032,0.241024244283071,-0.0359069882289681,0.131979415907133,-0.0808063430803868,-0.0615900563696667,-0.511317020864641,-0.38719016547014,-0.160047915303837,-0.533061144236692,0.441686406332624,0.226442606218399,-0.309928197240878,-0.49006484343826,0.358203629646219,0.361157556789097,0.170211608600131,-0.651169260504136,0.250364462844222,0.332599925782796,-0.232569415850683,-0.337422572078562,-0.186179025747457,0.335816711914951,0.433068346407966,-0.0311451315923924,0.0456659799978745,0.438265299401524,-0.135814230241056,-0.491152865764324,0.196879131499384,-0.319877438128362,0.217053981076782,0.369432830579987,0.389382533271495,-0.23550645697712,0.481376425111761,-0.54115855198773,0.173925406482889,-0.0715128424980582,0.348012918723618,0.261214291275266,-0.286137488676086,0.484366938623596,0.443376696578444,-0.493796653071888
mild,0.0395713254008196,0.163279356709931,-0.655975051546633,-0.495173443451545,0.0196932088498295,-0.279079062147994,-0.595518455167342,-0.484501287339427,0.337148958344607,-0.201107023630835,-0.291889714260405,-0.0219219432428568,0.45644493977862,-0.371835162741601,-0.135623589849076,-0.273650104970653,0.514415760052297,0.548736766271731,-0.3002826381213,-0.459348526122907,-0.451940804620884,0.54535398490061,-0.538393883088359,0.582296319224223,0.420404981281948,-0.546987194503962,-0.441166300026523,-0.260926540197584,-0.37419380315835,0.667822615376669,0.198243169720692,-0.55297140941081,0.42814194331114,-0.218611028011922,0.506528219793076,0.411646948347833,-0.496963873608269,0.324643140271276,-0.143055207514345,0.489071335405752,0.576092616032859,-0.510203425399178,-0.0466110540892437,0.414558068058838,-0.556203110327454,0.537531604213306,0.425557577306247,0.627366516305767,0.628929179574979,0.360523982722304,-0.506452667415246,0.435959463761852,0.603608456682217,-0.530625143212247,0.510422516764372,0.24556138823414,0.633147800134091,0.0024908874544309,0.489554021702539,-0.058375702283012,0.0764524612453395,-0.321757747412634,0.525544138472956,-0.461334054276847,-0.144398196189972,0.542993278883308,0.0751584151521993,-0.32424255147093,0.549422497052563,-0.557430635982432
mild,-0.396534097828082,0.244233695350077,-0.35966737247244,-0.771301793315782,-0.416830922766799,-0.489418349461599,-0.775321512376518,-0.699199571553784,0.320294762083048,0.456555592778122,-0.0250258210039294,-0.440319078565577,0.146874322104121,-0.480465451375535,0.262855714072607,-0.533777039443606,0.631909996331596,0.483753590810067,-0.45144779182276,-0.689613770651634,-0.626339203675893,0.179294995236443,-0.647573534291605,0.43671657496235,0.417477922270045,0.083925891863334,-0.615948890445868,-0.552140642738679,-0.197026982920852,0.359620934749045,0.489266450282839,-0.227887169768557,0.649034771674806,0.0582662026392518,0.400702480176169,0.669839336580141,-0.634355543611176,-0.199849055664313,0.0352447481953291,0.603906636773755,0.62353309585524,-0.562315116648376,-0.482440194332975,0.671028356833302,-0.661803885219908,0.44213759590381,0.648111773875592,0.303676913264141,0.708869264281548,0.509413306850929,-0.222106669896135,0.516724168825515,0.215225341219835,-0.443506664015417,0.689360861602928,0.0975273982482017,0.547375399326331,0.16575676751258,0.306600719930598,-0.722613856063604,0.488746687460018,-0.120289704272691,0.602964920862357,-0.704050092325361,0.322333302159232,0.450410313191298,0.633311950753958,-0.53805341296327,0.324359238348989,-0.481498844917566
mild,0.308064103740006,0.21743864682585,-0.347577136287745,-0.270408499986913,0.394139362115059,-0.434891349869606,-0.337443607193492,-0.482421446701266,0.121881465458017,-0.0047831301501062,0.150569202187443,-0.283890420989353,-0.246358311150716,0.408211644269528,-0.244785018760872,0.247873370637809,-0.147166593438763,-0.370934554384317,0.375716680518859,-0.308138400891791,0.101795130071152,0.148764986217724,0.0026586332152563,0.201137450117806,-0.122818211979858,-0.228206713756977,-0.421138344664704,-0.341682560907545,-0.278106287321267,0.0445823071337775,0.244879396223951,-0.346527940022661,-0.0724708474737229,-0.109541110152611,0.217600293331763,0.0994537657743325,0.241760923880074,-0.182720792614993,0.0172148508718978,0.16820071951868,-0.262922559936705,-0.372416481357776,0.148024022730994,-0.528258773290886,0.162646505414904,0.0726264698862473,0.12678206542919,-0.466205591316218,0.285780982297634,0.0935300739427568,-0.153282052243191,0.083297147307601,0.107743922291844,-0.348865288257221,0.0452529895309796,0.0595943478567808,0.0259507903001249,-0.293618327795478,0.326179556573416,-0.340716697934328,0.21927097523138,-0.141768001747512,0.469366232313812,-0.163070199983197,-0.0208855317763454,0.100633484062824,-0.127630458581339,0.21474688109696,0.225001896074538,0.408809033530509
