group,HSF1,RXRG,ATF1,FOXO3,HOXA6,MITF,STAT1,E2F3,FOXD2,REST,FOXP3,IRF4,MZF1,NFYB,FOXH1,PBX3,E2F4,RXRA,E2F7,BHLHE40,MXI1,IKZF1,SPDEF,MEIS1,SP2,GATA3,HINFP,NANOG,PBX1,ARNTL,TP73,ZEB1,EGR2,GTF2I,HOXC6,RBPJ,NR2C2,CEBPB,MECOM
healthy,0.175439285949419,0.130176783380934,0.273810842509762,-0.125776215283271,-0.163551949138786,-0.0160303991377471,0.0010786227628394,0.117362909375232,-0.11585704464379,0.185174213023492,0.0082612203402676,-0.170494207997034,0.215245084076801,0.0858775700048167,-0.107698584822286,-0.128896750001317,0.022595466444767,0.0009185581430232,0.162539334897411,0.0430668125193157,0.027470425454937,0.118657933701116,0.0560944284040472,-0.108532758445195,-0.148693019914949,0.0204522447075313,0.157448699692564,-0.153448051354985,-0.222606605851607,0.028988379659175,0.214065151531933,0.159217631352043,-0.123699727435867,0.143699584071381,0.148879681374916,-0.124835654299759,0.0319628735458485,0.0077041374338381,0.0163998534263862
healthy,-0.0905839754671765,0.0323074618123204,0.106471617525226,-0.0550583678692531,-0.0433910943672723,-0.0779106329522839,-0.0331996319949956,-0.0045331128519299,0.0020086869452729,-0.0349721175034923,0.0592988633378468,-0.092288453613523,-0.0176491552379253,0.0500937645719786,-0.0744591177234863,-0.0129526165982369,-0.130802314978532,-0.0118131672736589,0.12234432246364,-0.0147548973136256,-0.0279418580877317,-0.0563803424731868,-0.0409556194032068,-0.0436884932095395,-0.0886546897186962,-0.087660633627396,0.0172457081150711,0.0314704694022672,-0.0151945280940096,0.0008793932813996,-0.100349848478409,0.0061916204978109,-0.0142258018801865,-0.0050352450720587,0.107004519684922,0.041703305224963,-0.0893668241419548,0.0103392529210516,0.0188030147996119
healthy,0.0535118696506946,0.0275263841096563,-0.0311479680403088,0.0312809722375012,-0.106264259435405,-0.109882491599347,-0.125944005322841,0.129812553518842,0.0434082736080762,-0.103878715655751,0.029151686258165,-0.0547185056664603,0.0962887922929459,0.0598200469528134,-0.0956402254344717,-0.063808496985229,0.0395700436655021,-0.0377669455283067,0.0784045268910904,-0.0344867847430243,0.0740319948642625,-0.0243202668980686,0.0240419179080681,0.0707967782235067,0.0458021968045064,0.0633718531946754,-0.0081545437004856,-0.007794685838208,0.0170061025237148,-0.0074898274205884,-0.0869684431893492,0.0489162927845887,0.0069439465058802,0.0333144281595246,-0.0346554395497733,0.0615973974275512,0.0775035110581058,0.0868077107402793,-0.091531873565641
healthy,-0.133014688496143,0.0198585215477657,-0.0729393228554331,-0.155569554920004,0.0081909878108867,-0.0152091684178645,-0.094591817212282,0.0950863765488943,0.0489503725969998,0.0729616719146697,0.113316469607798,0.132550081506961,0.0983515280228289,0.031588667210908,-0.0704642221456464,-0.0669159057871572,-0.0863729506780177,-0.0751526285285435,-0.011868041662659,-0.0132148028843374,-0.0822766215628864,0.0815050030125419,0.0436184515496918,-0.0586412818061376,-0.169695024367565,-0.129467754553689,0.067742475374903,0.117232854235674,-0.152759391123672,0.0165648577431039,-0.0742297506236749,0.0706854663119552,0.0251020255694856,-0.0518897346919595,0.0894594248793957,0.0549066848868978,-0.0262149280785335,-0.0417631340290441,-0.0914335725784071
healthy,-0.0126360240908199,-0.0522713242615795,-0.067625197646736,-0.110093357032923,0.0565276697334302,-0.0961124115233105,-0.0197817553471407,-0.0717515393477241,0.167505272546307,0.096865088105998,0.0431952265713026,-0.10689868863996,-0.0501583410537267,-0.0226804113910946,0.0379510970387716,-0.0392903437868507,-0.155454620091288,0.0722282850669871,-0.0482285861144594,0.0009089746251733,-0.0247107694365817,-0.0952847412319748,0.0215099860967302,0.088201333514348,-0.0260788787339774,-0.0616604093934289,-0.0848752916024199,0.225842673041464,0.0437459876077115,-0.190481353849384,-0.0608169625391194,-0.0885389030424148,0.0678591555147136,0.158133333725534,0.101417984042183,0.0577956406605697,0.096007161057455,-0.0446408733952523,-0.0862761770151413
healthy,-0.0547182200691,-0.0537983750025927,0.038079327306945,0.0317434412576733,-0.0682826317407807,0.014580810205687,0.030903910973029,-0.0305013607900283,0.0361252829828984,-0.019884514629703,0.0531952331196716,-0.0103387057873176,0.0374462463643343,-0.0466302481788619,-0.0511630869007826,0.0162529066893522,-0.0068892054317745,-0.0061937731431145,-0.023845712566289,-0.0819813786715904,-0.0159379607983999,0.0306582805137493,0.0039330487119865,0.0148058087477458,0.0031108960989446,0.0401736296171462,-0.027431305473595,0.0549451060736175,0.0091589766657218,-0.0781058975645941,-0.0306338085866987,-0.0223831244155388,0.0323880422297732,0.0698319780797185,-0.0521031082901242,0.038008905431762,0.0120060510723798,-0.0300990709466772,0.0179479781470836
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0555753811008966,0.116026321588946,0.0339140436578625,-0.0065794428643006,0.080247403088429,-0.0131659481455621,-0.0749672703683205,0.0497458875648356,-0.0902497058475414,-0.109773051294036,0.0635641967197788,0.0149789737383044,0.113920848451626,0.0797409405040386,0.093020950651168,-0.0307664275773238,-0.061256452786581,0.029372973034454,0.036921442988179,-0.0959735805411883,-0.0052461696362969,0.0101730704141651,-0.109735818866643,0.0118234382284097,-0.0885992586802973,-0.0282290836751997,-0.0321176663244278,0.0651112627991965,-0.0089997093508742,-0.0864479829916314,-0.0803644487627797,0.131619233614245,-0.0185979148950284,-0.0056545836544313,-0.0754300570617532,0.0353134496756993,-0.0418319970481378,-0.0779998880818971,-0.028635704315544
mild,-0.118366453808159,-0.0145573638240005,-0.0538848186434991,-0.0345876415718258,-0.0513365526699464,-0.130686452552893,-0.0713460773684909,0.0804500799893742,-0.0908945337507095,-0.0297668219392512,0.104353186291405,0.084773537160077,0.112961484799103,0.107255880863823,0.0469303044152789,-0.0265638399041435,-0.0063585668853666,-0.105646113896632,-0.0372520077472527,0.102515957059571,-0.0390241665353755,0.0253028947378766,0.0701195784735187,-0.102303767396643,-0.0990923198863343,-0.0720526602594507,0.0450790344978965,0.077522447011466,-0.116021912022333,0.0428888770779139,0.0566467431031019,-0.0218360615297978,-0.150458675451252,-0.0237295956479985,0.128235271049605,0.0646805580380931,0.0515326484537132,0.0942035553389913,0.0564561277669001
mild,-0.209625844758418,-0.111611197252592,-0.0862586787291456,0.0716713323714656,0.161618594738244,-0.109870809198216,0.0024825578003785,-0.200923904486538,-0.180217368573067,0.23055503159569,-0.0011503631063039,0.15472383779788,0.131590406814981,-0.245687872716682,0.239516731278671,0.107751914573379,-0.0176302423162904,0.0574699142817069,0.216220022951651,0.103180148938004,-0.251254145811701,0.195992186524352,0.229831416093338,-0.251202193929481,0.0946971487411945,0.204541981998301,0.239538996371051,-0.0264063995627705,0.0847223873549203,0.0728810690574497,0.103124486207053,-0.229248812842725,0.157169287110959,-0.134655567865971,0.0924706395031868,-0.236009979228809,-0.165926890113789,0.250589903889029,-0.207967095376103
moderate,0.0664014220888461,-0.0301235141380815,-0.0087567761488875,-0.21950495621444,0.0327922568945271,-0.117079047233765,0.0283439680796557,-0.0134324687859747,0.126329656882163,0.0591663249559586,0.0677984489010682,0.105176161434439,-0.0254148882899565,-0.0349889020707463,0.110203745431465,-0.0122121286509702,0.0225827968067636,0.104717895802848,0.0629974453959823,-0.0894138326335974,0.0427576818885007,-0.0261636248429002,0.0321670198829751,-0.0647076670451736,-0.0402315399358487,0.0833730583989946,-0.0157532721678063,0.0923139311975833,0.0555550336996121,0.048469288678781,0.0251995050897695,0.0463727604641166,-0.0432964692210786,0.0753941646948192,-0.0490681791215028,-0.04070791883351,0.132699269228978,-0.0805352036038701,0.0254450221780561
moderate,0.0525549139855998,0.0862876890674249,0.0272041196356562,0.0216077824291695,-0.0226253852297679,-0.0115078980682557,0.0361547867215448,0.0901474729694925,-0.116342358248634,0.0842222283222325,0.134151713104228,0.0314478771797873,0.205376368350352,0.100346803873618,-0.11387714336682,0.0889856570478795,-0.105465256942454,-0.0982333579182834,-0.075852551961982,-0.0317893648749636,-0.0408339608486243,-0.112642052980965,-0.0839721497855108,0.0569604859715988,-0.102457969198038,-0.0407344775210426,0.0276404006512902,0.226316955883727,-0.116140136176761,0.0808591253706812,0.0437868077260332,0.0120963192365529,0.0076976075354842,0.065423392316599,0.0557385643900603,0.108049837103618,-0.0450073498937117,0.0853134918229538,-0.0611162001270937
moderate,0.0390502029665957,0.0539584683923203,0.1138632469757,-0.0736251451834857,0.0097074095285526,-0.0155409706780405,-0.0739388103033351,-0.0453542828330888,0.035139907584168,-0.0845937472517787,0.134039129952375,0.0004923658817916,0.159464370163165,0.0080642965717563,0.0181431499761387,-0.0394820552523279,-0.18662886347815,0.0066725785299298,-0.0614466288269369,-0.144241303607097,-0.0539217373863339,-0.102493149346554,-0.122312893033227,-0.105802411028505,-0.114133512287216,0.0887325280042053,-0.109816377887165,0.121042791225998,0.026056683229223,0.129266939200382,-0.0992046514119721,0.0852369816383993,0.0284907540113778,0.0395754605596472,-0.0013214642076389,-0.0183698892559332,-0.106231444325233,-0.0611937613057706,0.0349928152623715
