group,CD95,CD45RO,CD45RA,CD86,CD27,CD38
healthy,0.472586605563796,0.475697464762953,-0.239671800439074,-0.114771320850895,-0.459116565274723,-0.165656630877199
healthy,0.204256232479968,0.417599453552015,-0.207853896734432,-0.100077818395892,-0.278772481304502,-0.162371055155637
healthy,-0.06581049682636,-0.208926308885384,-0.0028930315583792,-0.0906703517369795,0.38271905604643,0.132507955040112
healthy,0.0226536392032948,0.0821118714299544,-0.0673526552815091,0.626979572552219,0.159737595681751,0.0618766374947401
healthy,0.5781135051016,0.618849324668499,-0.589120727417279,-0.115506757602114,-0.624825062211346,-0.50614733699602
moderate,0.707229147307073,0.648330015884021,-0.4759843122297,0.0542994869168774,-0.483754028707749,-0.118646419827768
moderate,0.265875756836235,0.251823448414003,-0.242043929204767,-0.0042450951137354,-0.27185608297211,-0.0242679373022008
moderate,0.718897965440389,0.376951849742309,-0.276453082698512,0.0681144127272153,-0.468821320209722,-0.0640403211946092
severe,0.489275339865595,0.658390545078565,-0.525041032921077,-0.0040972571545175,-0.469492912772855,-0.112995009606798
severe,-0.04114170730567,-0.471049856511729,0.166104063980375,0.232020753510267,0.127418942933316,0.0407658922611294
severe,0.170910314103664,0.0920148401978894,0.223846378549357,0.130286998648345,0.0553013110690846,0.172247006389294
severe,0.342299463939174,0.206725552184141,-0.204582112808024,0.214450892649686,-0.259668325663994,0.269979225554378
