group,CD95,CD45RO,CD45RA,CD27,CD38,CD127
healthy,-0.571053395820815,-0.637805770008468,0.313587184421232,0.489654436841201,0.21639791340523,0.0587256551837399
healthy,-0.394822246392686,-0.759534093963682,0.336011945634469,0.467665607108623,0.150983548570475,-0.119351062174026
healthy,-0.405809828314205,-0.625494502589118,0.161575760495011,0.794006747466441,0.327262388516272,-0.162726990919015
healthy,-0.800960287745741,-0.765878707282353,0.680260282456181,0.596982245501146,0.42784459280301,-0.287105433499044
healthy,-0.342370430031951,-0.534766074531912,0.485051442996565,0.324666050673325,0.576298458046123,-0.541215412981024
moderate,-0.406039292888312,-0.558266261878506,0.254211078160225,-0.0574857860866017,0.0062935414469322,-0.228034776497423
moderate,-0.539549546348889,-0.613932031753531,0.167861123571038,0.406281279666059,-0.0422212827915741,-0.143737147653637
moderate,-0.571905737443275,-0.69877971673276,0.504657497136169,0.141117912284907,0.221865301418229,-0.301082728875888
severe,0.446661730756881,0.585825158075641,-0.450629745848048,-0.247890301577546,-0.103311945121885,0.0411217164571759
severe,-0.0739761193167562,-0.0652136168185931,0.195520371536546,0.275145636762962,0.130529840644139,-0.395391906463115
severe,-0.0595457285392543,-0.135325131676205,0.209877268209054,0.220827880853014,-0.0813797466418039,0.0569218811459481
severe,0.378632173995176,0.238329084010237,-0.246006490215398,-0.230819259250378,0.259042427277211,-0.383899258107648
