group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.0754836724431719,0.476958376882301,0.572247984858556,-0.284723637367839,-0.446581244508073,-0.181140121128053
healthy,0.229062538600705,0.411045784146715,0.773504052811671,-0.326481443899191,-0.46189702133029,0.120823604546073
healthy,-0.0511033209022644,0.365249704800429,0.510409518929456,-0.148439528484314,-0.677843807917854,-0.0314035884416736
healthy,-0.46752636090036,-0.67997649918157,-0.646001483375588,0.595438985092831,0.456864288505529,-0.469975366675907
healthy,-0.288716638019764,-0.135567151101408,-0.398851670999923,0.26553479631093,0.190560808393187,-0.595509178633799
moderate,0.274251520884238,0.586580136817146,0.644942939670456,-0.370424469243266,-0.350994381559036,-0.210660407821382
moderate,0.133048849806729,0.480507521007628,0.52561182684281,-0.289655889656498,-0.382899009708212,-0.140207935541501
moderate,0.246281458731867,0.666655035157879,0.593382919192696,-0.53424646943599,-0.526603839809814,-0.0168022721108487
severe,-0.0113442552271997,0.116417024270549,0.144304999921836,-0.0245733699650138,-0.398203399730849,-0.151883796427536
severe,-0.13312867913579,-0.126938745402324,0.231512665878708,-0.11876870060364,-0.194879019079669,-0.151468166752249
severe,0.182005112095706,0.304981869087761,0.196684597804186,-0.439972651826029,-0.214681898750389,-0.0053644893846903
severe,-0.216897490707502,-0.520723889453654,-0.537316399126879,0.565848205135163,0.589666476385429,-0.0800013521519452
