group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD38,CD25
healthy,0.330046014130474,0.184177951970321,0.269441102033228,0.26692816457167,0.121582728239462,0.190155980886141,0.0944612900684452,0.193721986258939
healthy,0.024092743372674,0.365616987578866,0.178364639526557,0.419932572202466,-0.191450656502396,-0.0639280458232374,-0.159910785869697,0.0253866759719534
healthy,0.105679420415449,-0.0110761810722667,0.138926264224714,0.270739103250636,-0.0762100680408442,-0.150512295595498,-0.0873034585006588,0.182749200305749
healthy,0.401063904764204,-0.150242585923801,-0.445802884309853,-0.492646195583442,0.480128862344642,0.493728825467757,0.264517714760192,0.194317852534853
healthy,0.457165790907771,-0.109248071464272,-0.421136477663234,-0.542049640479543,0.518294737654158,0.525729109977537,0.459931738656614,0.0140288150526517
moderate,0.387388664842355,0.153470659825027,-0.0317833923322755,-0.173534041267907,0.352278419682579,0.478596310623871,0.0900416641448229,-0.0401750217169598
moderate,0.280536037021249,0.108241242229674,0.198283982961241,0.276051126308073,0.0551955743225936,-0.144456314214909,0.0850050003284818,0.144212888067874
moderate,0.289365797518408,0.0258376383038826,-0.1065034223774,-0.0094786887160342,0.0743338947437099,0.311559769769199,0.0342892635446412,0.0665358097777793
severe,0.303323062966619,0.516718226240721,0.428171970983443,0.330716412362145,0.0002288604036216,0.152310777208326,0.0286116622711433,0.21345219084939
severe,0.396020464983497,0.0342899914339296,-0.237306080620091,-0.127232496606337,-0.079167306614871,0.141091641401833,-0.130448048156144,-0.134973605390324
severe,0.0853925990608608,-0.0297451512567737,-0.0962356321341772,-0.0758806337413141,0.097193009590724,0.240636099445826,-0.0996929884931058,0.105968492799798
severe,-0.268611988579053,0.262605419802478,0.519104737445582,0.55621951940316,-0.520902059178452,-0.368164085463111,0.0348732744858079,0.454758983672973
