group,AHR,ASCL2,ATF3,BACH2,BCL6,BHLHE40,CEBPB,E2F2,E2F6,E2F7,E2F8,ELK3,ELK4,ESRRA,ETV1,ETV6,FOSL2,FOXA1,FOXA2,FOXG1,FOXH1,GATA1,GATA4,GMEB1,HNF4G,HOXA1,HOXA4,HOXA6,HSF2,IRF4,JUN,JUNB,JUND,KLF4,LHX2,MAFK,MEIS1,MITF,MXI1,MYC,NFE2,PBX3,RXRA,SETDB1,SIX5,SP4,SPI1,SPIB,STAT4,STAT5A,TCF12,TCF21,TCF3,THAP1,YY1,ZBTB33,ZBTB7A,ZFX,ZKSCAN1,ZNF143,ZNF76
progressive,0.0821093673697545,-0.148100970033594,-0.252182195893959,-0.0662957114318759,-0.0847703190900707,-0.0068424472808128,-0.0283581426193689,-0.192880986126914,-0.0051698490566141,-0.480871989457127,-0.400967410655635,0.386598271365928,-0.223976107658608,-0.0132287314095716,-0.424611867370444,-0.033223882907947,-0.0386218135405882,-0.0949579628192809,-0.0377855144284889,-0.0037253324084425,0.0497217835739069,-0.31102724250895,0.129246226415354,0.104689443396437,-0.103092872364247,0.0910045488348113,0.164979006659599,-0.111303809101223,0.0438676897892114,-0.0733662402887159,0.0614299711432978,-0.151750275250028,0.047669049389663,-0.052230680910205,0.130614715871517,-0.150077677025829,0.353070279689944,-0.2819848551615,-0.194097421199059,0.185202239734002,0.0556519045506114,0.168932420644069,-0.105297660932509,0.0266095172031612,0.209530941176892,0.248913026637571,-0.0615059983353069,-0.307301910100507,0.0046376587125509,0.191208387902715,0.0648511947837043,0.0445519345172927,-0.13114690621558,0.418073528857667,0.248076727525471,0.203828901776215,-0.0739744578247881,-0.0456163152054192,-0.0316273118757573,0.377170899556808,-0.0003801359600451
progressive,0.0022590844231053,0.210627893740761,-0.267726887109024,-0.404833005214679,0.0510705377448074,0.0466031348406891,0.299823653996851,0.001002627356322,0.0068280192114081,0.290901539674138,0.035193489355455,-0.260784644527908,0.156980984434772,-0.211414765843191,-0.0459812520500589,0.243638447586249,-0.126115291642682,-0.189953463823691,-0.100922692879401,-0.0124122728415561,-0.0552841109384645,0.0045943177593489,0.114032997424725,0.409960365365996,0.246164053205339,0.123196249972377,0.365527474549751,0.15912584548817,0.154163474648652,0.007805263596684,-0.164291280096057,0.242318533091851,0.159811185706415,0.450052768133354,0.26680040866584,-0.0368433824734532,0.0013072230088755,-0.419745500704278,-0.281281393647656,0.161638759621736,-0.239450257363638,0.24186163961302,-0.0294315549279842,0.113652252859033,-0.0239234502109746,-0.111469317349066,-0.180142945514363,-0.18261778519136,-0.150102199281272,-0.0968868004830665,-0.285279211587421,-0.373002759522835,0.402383548508727,-0.066795288307883,0.0096962949396204,-0.002614446017751,-0.149366093120934,0.030002671776522,-0.247407818786599,-0.217608210778446,0.161562610708598
progressive,0.0729556417900079,0.17341334082714,0.198493075458345,-0.132980231346685,0.0005627168563437,-0.189886086291471,0.283289716629714,-0.285060908611533,-0.307811262540762,0.0292413987794918,-0.0037370938196868,0.188989131586058,-0.110693666010321,0.0400709353335532,0.0672775125074476,0.0318987239887177,-0.0283252570563365,-0.0727479615099662,-0.0249636147998293,0.239052282019403,0.194490126320822,-0.24095164327974,-0.188712301294074,0.038530908541492,-0.0567125265540158,0.111908971714113,0.309221815337099,0.14669188820984,-0.0686240574125963,0.129349740597574,-0.195526609019257,-0.0525190119562771,0.253135783286402,0.204513117397072,0.266608676900773,0.0889607612579257,-0.197254438340979,-0.125421006844678,0.0914179274980648,0.234355530320321,-0.272786589621483,0.250338623091871,0.112497399174231,-0.198849263255712,-0.0331998340358528,-0.0785934015872387,0.0257797537865122,-0.245575561059472,-0.0851416237503731,-0.208157806539312,-0.0009059342297164,-0.0315495970138803,-0.194138466659643,-0.0072966693512227,-0.030510197888749,0.219085503876143,0.196269530346236,0.291698158536991,-0.121342614353392,-0.15816534107933,-0.276208325617558
progressive,0.467743695192373,-0.44327575148421,-0.500879654833025,0.118609180038226,-0.608516662804809,-0.158438164639406,-0.411017565608874,-0.430218866725145,-0.430218866725145,-0.241058620299705,-0.062321937337384,-0.118499458317561,0.312926347334893,-0.304806940005727,-0.309086087111639,0.297345863000547,-0.212421251206295,-0.240729455137712,-0.464890930455099,0.498356055257743,-0.243691941595651,-0.517228191212021,-0.544000291054137,0.515253200240062,-0.583170945331331,0.422209181116644,0.406848140223626,0.282204265548859,0.459624287863207,-0.282094543828194,-0.613783305396701,-0.516130974005377,0.469279799281675,-0.19190328944205,0.554094689355263,-0.346610915578866,-0.231951717484559,-0.0093263462564747,0.435375787596373,0.617513843899291,-0.427146658546542,0.137920202875161,0.448871559238095,0.421441129071993,0.542464186964835,0.42188001595465,-0.523153164127899,-0.448542394076102,-0.651198412143264,0.493089412665852,0.496381064285784,-0.128484134898022,-0.0794385257610317,0.220430936814797,0.441959090836237,0.565396026583697,0.452931262902678,0.441410482232915,-0.441300760512251,0.205618504525101,-0.373492737141646
progressive,-0.0253666580053808,0.133531844738281,0.0039532454034359,-0.0898265205558505,0.0337123983015233,-0.182288538047325,-0.369848069965898,-0.033822210673841,0.103223629978606,-0.164498933731863,0.368420509125768,-0.419922511742753,0.493057551706319,0.0944386401931924,0.157031692414262,0.0477683819581845,-0.201395890830599,-0.411027709585022,-0.0393128292897243,0.20414120013854,-0.0608360542639867,0.039422641662042,-0.0228409734420744,0.0621538027317987,-0.0187779156663208,0.308023704351052,0.0363478952371473,-0.120683797177114,-0.0485370685644082,0.0820298421212962,-0.250701646001231,-0.311208263148264,0.0947680773101454,0.0532590005740678,-0.0112008619764019,0.424095381890825,-0.115961865167455,0.0529295634571148,0.272554308092446,0.423546320029236,0.125735166303727,0.337782857249139,-0.0439249489270662,0.0086751774130955,0.117499238379902,-0.0445838231609722,0.120354360060162,0.0376656437049593,0.234998476759804,0.068632732698541,0.37116581843371,-0.401583845565703,0.262781006956174,-0.0446936355332899,0.354584150213742,0.0494155675429495,0.216989247699707,-0.274311306049529,0.186131971078443,0.275848679261976,-0.534676440814714
stable,0.0659028270500857,0.302149740668906,-0.0443067922640192,-0.0064497051957374,-0.0571219015018178,-0.116859673137725,0.209403932343818,-0.278123244931678,0.361886311813701,0.27552578232798,-0.351656526880573,-0.221456196173588,-0.293672672759997,-0.406514702307962,0.0399856911986062,-0.144602355807579,-0.230150819749659,-0.133977742686348,-0.291418950778172,-0.208498495269207,0.413972953426083,-0.0976934323633132,-0.404042891107371,0.0685409729637062,0.185125066697167,0.222731918062447,0.403336468781628,0.229402380234979,0.204673063645346,0.194902133092988,-0.330889631289525,-0.0225999121319006,0.335450030250025,0.279460458643077,0.0914128630265337,0.313757022459651,-0.387314847782402,-0.170257917984439,0.0466589545170673,-0.131390951114761,-0.175169927452994,0.420570585804457,-0.497325185571835,-0.102919837115436,-0.0546626287639565,-0.0066320464569326,-0.15310076578071,-0.195265881900069,-0.195548530863107,0.139056220255833,0.270082088684499,-0.256524275611781,-0.123198399599509,0.150938147735532,0.357974444829741,-0.292027733160099,0.344460916540283,0.0087470450213156,-0.157571528071479,-0.416232411087667,0.0286948055099502
stable,-0.0812365325075991,0.232895531140539,-0.0121952868712587,-0.225427380739989,0.272133401022575,0.128669424193108,-0.252570506053665,-0.0791729429464671,0.0216775797987287,-0.21129706659655,-0.174455729639343,-0.318437252093567,-0.213228797399783,0.001208155869257,0.0504920148687847,0.166793087570891,0.420992049284618,0.208635167921448,-0.0887442405355195,-0.270710974671731,0.286588417357342,-0.176807760233381,0.0571327515635139,-0.245492987223392,-0.140421335990929,0.184790159789741,0.202309244011205,0.0648629712453902,0.102703138293688,0.274472245740823,-0.100000033756742,-0.190926536735503,-0.027886479061336,0.17669732852364,-0.0025185022758863,-0.372723502720919,0.224074180237042,0.0456758737364941,-0.0643454256206335,0.284567681892527,-0.0181124486320126,-0.0857790667172476,-0.261180882944522,-0.111226158757437,0.0842593945324523,-0.245771538849456,0.233192213345814,0.176977528384177,-0.399708397525115,-0.0065352496884093,0.228125540573514,0.0512815191817098,0.156330095131541,-0.128130451520193,0.222351775211976,0.263259306615918,0.380943248041498,-0.288061938976872,-0.0079197666463573,-0.153226469617474,-0.250744262256752
stable,-0.10436937196575,-0.189491772764862,0.13848115668833,-0.107930458171745,0.198069480848822,0.0652798418521696,-0.0911389259218169,-0.161471156019959,0.0786953399740559,0.239157262392404,0.0606659803791619,-0.358680688977115,-0.0309379083267565,-0.0197228193670899,0.0750145141882086,0.0293579678964985,-0.153190464296412,0.167649407328439,-0.107732965617963,0.219490425166543,0.0631463002475297,0.0816950497082762,-0.0523588526444782,0.135627622545098,0.132617027394528,0.0498940833708964,0.16608190737401,0.150862540256947,-0.0321508547200649,-0.0659562927253608,0.119738024792758,-0.0216417627636829,0.118845420652042,0.228150551402869,0.143357823213221,0.146152265096266,-0.0404859735253635,-0.0267858995188933,-0.0749103252031423,0.141319140236776,-0.191166571823314,-0.0375951179546452,-0.320384239197621,-0.242166302483496,0.114834922256731,0.154544921102273,-0.0556726843933758,-0.141899177422294,0.125252265703876,-0.0090084595595325,0.055095757326815,0.115234572542731,-0.0960513588147158,0.0087503196860849,0.203537069975581,-0.256280022311274,-0.0280159515664662,-0.107426618900678,-0.0240956466209144,0.0044101486813109,-0.0691379444185773
stable,0.0714542809569206,0.188661060152005,-0.0075009912179722,-0.209002498456088,-0.029379597631574,-0.0523724506234463,0.0652103224092983,-0.243425964715082,-0.142410384386166,-0.0393634644426776,0.100524270268595,-0.0085871956378784,-0.052104333252147,0.0437243062127965,-0.079550166534478,0.239935574432148,-0.264962628483323,0.0254027617443619,-0.298102450635969,0.157772336569276,0.232817158374717,-0.116892306419142,-0.0650509399377789,0.0813397140692761,-0.248164803334172,-0.0659625962290911,0.234340305405055,-0.100907703862556,0.26763035340608,-0.406697711912961,0.0014850898154145,0.0450837786045179,0.268627853039324,-0.0104562913361998,-0.053258067767706,0.0429236739770489,-0.0506126621138511,0.0587111229916664,-0.044819381111369,0.160895889637689,-0.12932242233082,0.0489109609322962,-0.190710713012856,-0.0541877511608239,-0.191279282080915,0.313488152810347,0.179357644897945,-0.226079314466516,-0.13784437702883,0.0487175272684772,0.248215450905912,-0.0194260621346195,-0.136759031042344,0.028321435370032,0.013056200018831,-0.324939940768479,0.196645921673998,-0.0253698551299548,-0.17090064499533,0.019001709881005,0.177749512959096
stable,0.0994223113164409,-0.0519575781442333,-0.0836490437533612,-0.200124841899104,-0.277952511253228,-0.0564021129552696,-0.15693555797447,-0.211598505134116,0.159834167633841,0.0471990272867652,0.164592718491309,0.0327059789899079,0.271527259841621,-0.0386722838721142,0.0486724871969457,0.140027001628136,-0.274546644903466,0.217009243164943,-0.064276669196562,0.217661430338302,0.037875166215787,-0.169302959187788,0.0343726795440465,0.0346866955904784,-0.115992696535848,-0.0060387701236905,0.147080285132607,-0.18534193263631,0.182346702654959,0.0963787711741009,-0.116234247340795,0.0642525141160673,0.0371505138009441,-0.242879334374833,0.136307119231943,0.245874564356184,-0.198240745620513,-0.0792769741838093,0.19696052635429,0.24220299212098,-0.272276067336959,0.223531114898529,0.116669038789701,0.0884317496913241,0.185897499487689,-0.104180862173909,-0.166790830816333,-0.485976064474119,-0.114374306142699,0.355393699319435,0.237830922551428,0.0341069736586041,0.0209907649499483,0.0546871022401415,-0.0811852255428955,-0.22440069779634,0.0069083530215019,0.0708226960106426,-0.0080919519657453,0.0203144226960949,-0.224014216508424
