group,AHR,ARNT,ASCL2,ATF3,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CLOCK,CTCFL,E2F2,ELK4,ESRRA,ETS2,ETV1,ETV6,FOS,FOXH1,FOXK1,FOXM1,FOXP2,FOXP3,GATA4,GMEB1,GTF2B,HIF1A,HINFP,HNF4A,HNF4G,HOXA4,HOXA6,IRF4,JUN,JUNB,KLF4,KLF9,LHX2,MAFF,MAFK,MEIS1,MITF,MNT,MYC,MYOD1,NFAT5,NFIC,NFYA,NR2F2,PAX5,PBX3,REST,RUNX2,RXRA,RXRG,SIX5,SP1,SP4,STAT1,STAT4,STAT5A,STAT5B,USF1,YY1,ZBTB33,ZBTB7A,ZKSCAN1,ZNF143
progressive,0.297814789851818,-0.341450933514717,-0.013234532306772,-0.303864861763485,0.0397792228192118,-0.178023366000807,-0.191409150105371,-0.0245027912422521,-0.0721471075466313,-0.0225365178709603,0.198593610500476,-0.151932430881742,-0.0273009495013982,0.117295769187448,-0.023141525062127,-0.299554185526422,0.0089994819686049,0.108598790814426,0.0550556543961715,-0.0345610357953989,0.296604775469484,0.320578185419466,0.197459222017038,-0.0046131798326462,0.156621236613285,0.135597236720241,-0.143235452508721,-0.0148226761835846,0.132118445371032,-0.0195114819151267,0.277168919453253,-0.0269984459058149,0.0437873954606913,0.0825834815942572,0.0421992515838787,-0.274824516587482,-0.121606445424511,0.181880286844495,-0.0924904743496123,-0.0592907047343385,0.267186300799003,-0.257884315234814,-0.288059048894254,0.0286622156815233,0.0100582445531467,-0.362021178014386,0.20214802774858,-0.0741133809179231,-0.134084718742324,-0.114800114523885,-0.0252590502312105,0.0769115391770692,-0.148983020824805,-0.008470100676334,-0.0247296689389397,0.251380487929772,0.19178727959985,0.200257380276184,0.0014368920790209,0.0917342153606538,0.182712171732349,0.0878016686180702,-0.169704517122265,0.0518793666425462,0.188913495441808,-0.0663239133316516,0.12924466121299,0.211676891009456
progressive,-0.192724502104556,-0.189431148798793,0.0972932566983302,-0.231345402986369,0.048779629155744,-0.0255108213761798,-0.0960139156064761,-0.0093607234344572,0.473267536781631,-0.383688326864877,0.147162225793673,0.280036364937727,-0.0155927612284396,-0.112531349109226,-0.0276261675379583,0.226063370953665,0.12201873997852,0.255830218140369,-0.0146680889541292,-0.201920557873725,-0.293133777699877,-0.0377595623249215,-0.0385195669339438,0.0485769612600047,0.42367723604293,-0.0398495749997327,-0.199273208485631,0.412543168520754,-0.0266254948027457,0.0526049856878226,0.292348439603888,0.159537634177251,0.073809114279543,-0.18613779549303,0.348550780441082,0.492900989181372,0.295337791066042,0.25371487197859,0.0133760811187914,-0.100523276286675,0.0680457459944577,-0.456889437457202,-0.166137007532261,0.291601101738349,0.194801848035883,-0.0565063426808034,-0.03406087322768,-0.440752006258963,0.214789969253168,-0.14674422325871,0.249699514294256,-0.439675333062848,0.0107160649872136,-0.257350227358413,0.241998134256164,-0.196347190740895,-0.0623077111963398,-0.186429130593155,0.300277821024686,-0.282202378073441,-0.207544591980489,0.252612865295508,-0.0041800253496223,-0.115204031984288,-0.158435627494169,0.161488312673742,-0.440600005337159,-0.462602138768353
progressive,0.0670099608305198,0.292541183476345,0.202725827840009,0.17087536562714,0.0328061607960396,-0.179769900351752,-0.0758658659869295,-0.181221651644063,0.26462059001437,0.0082355326861088,-0.0735616582312269,-0.276707659271407,-0.164500873705965,0.0443934216914713,0.181196051890532,0.0645188135572654,0.0631207910889816,-0.0879267989686547,0.184545863950639,0.200427368531955,-0.163068053967911,-0.13898956962272,0.0230577899806005,-0.220336925350014,-0.034537516582008,0.262076863606618,0.20824740342198,0.279824927462612,-0.167913612106338,-0.102557977863287,0.276508992920651,0.1294551177058,0.0821686939274109,-0.201370727114172,-0.0552466441450854,0.168081466777694,0.109959755702357,0.25985451374544,-0.312906247286126,0.102890468075317,-0.149569625844044,-0.178319068811064,-0.200707816131267,0.269656000217158,-0.321101310900785,-0.142210233225641,-0.003414961133464,-0.101313630562159,0.247545554409144,0.0407168678669847,0.255917363627523,0.141589784109372,0.0633020588048528,0.0409159940935527,-0.0722842765176075,-0.0378693168394803,-0.470113107384951,-0.116960061957607,0.248141860045287,-0.117475659388756,-0.241572917301632,0.163940515029121,0.0564981961672678,0.0315098475281622,0.225447371956116,0.200588938233882,-0.067663904235092,-0.0924643936050219
progressive,0.324623648509049,-0.209257903696349,-0.411942260679724,-0.240920487030509,-0.443385725790118,-0.0419611398511527,0.0646398760109142,-0.375020839975185,-0.205204216556682,-0.355081081612496,0.230731489625399,-0.410737110449012,0.260531568057549,-0.173322514998756,-0.0261846277400144,-0.413695206469851,0.100137028260975,0.0769104965417996,-0.212982913500368,-0.0714325409476543,0.136072416958568,0.0128184160902999,0.0524788145919117,-0.634566376025788,0.263818341414036,0.29526180652443,-0.343686933976674,0.275760284609273,-0.471871094879673,-0.59391994551723,0.384881160044647,-0.0113941476358222,-0.234675617653183,-0.620433250592893,-0.506163096899023,-0.0523692554800288,-0.0358258295857101,0.544289667834274,-0.461134301915149,-0.319145692914903,-0.165105581607538,-0.251438161771268,-0.432977610161242,0.496193217717678,0.0365927433688904,0.001095591118829,0.06485899423468,-0.185593135529642,0.0097507609575785,-0.402191499722146,-0.0646398760109142,0.364722283458192,0.0614626617663099,0.183621071515749,0.226349125150082,0.617256036348289,0.0450287949838741,0.321555993376327,0.0546699968295698,-0.508025601801032,0.428266568350277,-0.420487871406591,0.334593527690393,0.264913932532865,0.43856512486727,0.0583950066335886,-0.21418806373108,0.0153382756636067
progressive,0.178866085167742,-0.420938836014392,0.334688073473383,-0.159772404910572,0.0666084133109322,-0.117305426407556,-0.136289372870145,-0.0448811219838077,-0.288709613543761,-0.381763871348819,-0.159991872499735,0.0916277184754999,0.513773626230288,0.0307254624828023,0.20618980001852,0.045210323367552,0.101613493782411,-0.308351962773838,-0.316033328394538,-0.0184352774896814,0.584661657529896,0.130363747962747,0.239219672187533,0.158675066964758,0.230440968621018,0.0673765498730023,0.0548668972907185,-0.260178826952587,-0.588392606545665,-0.0424669785030161,-0.138154847378029,-0.0399431012276431,0.0301767935098952,-0.0820808783469148,-0.120487706450418,-0.0294086569478251,0.406453975129642,-0.0149237960630754,0.127400935509048,0.363218860064556,-0.0470757978754365,0.360585248994602,0.180292624497301,0.111379801500158,-0.343466777039898,0.0388457632818287,-0.260508028336331,-0.0065840276748862,-0.0287502541803365,-0.174476733384485,0.134643365951423,-0.0222759603000317,-0.177988214811091,0.115659419488835,0.204872994483543,0.0865799639247537,0.247230239191977,-0.067815485051328,0.0950294661075244,0.34061369838078,-0.144848608847497,0.0126193863768652,0.338748223872896,0.0876773018705681,0.27565129198857,0.227917091345645,0.279272507209757,-0.0061450924965604
stable,-0.0377525454646166,0.380030699440135,0.367229875166062,-0.0200758004076848,-0.0971145760055017,-0.0111315049088841,-0.226727918147013,-0.286078756826882,0.18331175806228,-0.175911006728673,-0.0711593179438109,-0.261888215421901,-0.309582730853076,-0.41214827611938,0.277007886709442,0.181411539945406,-0.146261901585772,0.208726475884162,0.439235111271704,-0.0746313263513014,0.3459267006669,0.0628139202458341,-0.142080942077462,-0.390831777976151,0.224207484398807,0.392678435043875,-0.410531052202495,0.431429587631333,0.167428242260363,0.285891293154855,0.308453552018375,0.235097698113633,0.234903572619573,-0.382120646248527,0.0213644632618714,0.239793083519381,-0.22974958738503,-0.0217368591135517,-0.239465055402444,0.230421365518902,-0.446829055444287,-0.204913248952109,-0.125106353062875,-0.0375155178366598,-0.304555320237172,0.042996332060173,-0.178336043185358,-0.202485814239492,0.165719085199413,-0.0462077299897077,0.424692487008717,0.279805319017807,-0.349083071946437,-0.471854323150082,0.105371904416194,-0.0973020396775283,0.193944692210167,-0.0747897444792613,0.277568945361115,-0.232907957211177,0.131219507433821,0.141895476952045,-0.232208732370526,0.428193540960274,-0.283710745566805,0.414742256382837,-0.0992476914206721,-0.338877293827347
stable,-0.0907790766532539,-0.367207159751767,0.257633205720191,0.16442431046219,0.0691773966183635,0.358724195476521,-0.414409184720554,-0.230788319549718,-0.30923392669974,-0.425163930618126,-0.191916160529456,-0.16955228129809,-0.0929372691944627,-0.184300753438967,0.172168122600898,-0.0397923951991595,0.0465583535091275,-0.225543467195567,0.238232519909249,-0.23171184816575,0.240919148610434,0.233907903733997,-0.407931314659794,0.0768224356430572,-0.0795650357755162,0.406969923016723,-0.155956162154045,-0.229682060672759,0.383131031949412,-0.167601512296311,0.321539410487334,0.328364632665711,0.222099577953608,-0.173913114281814,-0.0542396093422931,0.31955407089565,0.371123513722428,0.0366810421077144,-0.0789822744028329,-0.441127312061376,0.251701880223643,0.0707034412298818,0.0027656471923956,0.239849106541947,-0.521680078977034,0.129532707936698,0.0383618312645215,-0.181864349959952,0.300059550626394,0.472523992569335,0.0613167029614056,-0.2791295277668,-0.221411458592643,-0.380255088113034,0.111374917143767,0.0687592571023703,-0.265847836369033,-0.302044890218078,-0.0463657459367999,-0.333663810232569,0.0179849378434063,-0.0019524152203459,-0.401853475710791,0.0016923126867754,0.35517988690198,0.467293956182286,0.0651211140695165,-0.0218519052570596
stable,-0.0359462416337052,-0.17786086742978,0.0430178369911542,0.153319823927448,0.0968774416670717,0.0268521948384257,-0.0301908694683363,0.104237736922783,-0.0057988323651074,0.0137660182671675,-0.0440717468348127,-0.137646213321759,-0.162403005672793,-0.0168377230986845,0.104684756120094,0.157664291751307,-0.0097583669912822,0.0250874002990448,0.017036398297489,-0.165577152403694,0.13339487449734,-0.0511355814423083,0.0827761590019215,-0.122179038664828,0.0782671632790529,0.197174269763568,0.138630276415838,-0.139440498710962,-0.0190774755352075,0.0263104944916852,0.22366481365417,0.15362870177559,-0.109813059689236,-0.0691824293837173,-0.0113632900816251,0.312494357619667,0.167365229192934,0.203396839076126,-0.218944725532572,0.139218541262298,0.0238596496564324,0.0813450767105326,-0.158999140743275,0.0789594221748875,0.116811703997124,0.0631119707702443,0.0421967496460948,0.050469709096315,-0.10892988634455,-0.0224797883147352,-0.0877694255218762,0.172687551510909,-0.0731978414095559,-0.180937228711269,0.0940044120343592,0.018618039137972,0.0970016136663245,0.0550112999689875,0.0319742898076052,0.100278202296609,-0.0513280480411502,0.10650853235912,-0.0638958065155279,0.228706196823835,-0.1480595876091,0.127953036630084,0.0935139326373105,0.0582847842992904
stable,0.0583065604293373,-0.207414532300882,0.18174853714264,-0.0632257023585092,-0.0875416977714212,-0.0952448391754059,-0.230732527902061,-0.186387107696169,0.198872533912286,-0.134548546046677,-0.406190780517046,-0.305846799446424,-0.035521707584726,0.100367409637631,0.416024778661913,-0.109231693679715,0.249665952901796,0.410415922577137,0.248715381652545,0.403948495225756,0.176790538077942,0.403345923910856,0.0691779869499269,-0.0673205587288927,0.178959394811655,0.182315965607027,0.186328536278647,-0.114388549849757,0.0306888513535625,-0.270107377617055,0.30941337020218,-0.173645395814114,-0.408341922968387,0.0069639986862773,-0.0209325674797497,-0.0445705630205629,0.320679368076908,-0.050115990545875,-0.154525399421003,-0.0077128556878664,-0.081345127511801,0.162980540683127,-0.216630530562331,0.210915674497552,-0.0125288547793528,-0.458940199137567,-0.138035402531757,0.280833661307882,0.0921374111901777,-0.0364565645512272,-0.0260611379408426,-0.157478827435283,0.0629919881168839,-0.20907596055889,-0.0338268507615949,-0.142862544478284,-0.308110799019332,0.472585910849087,-0.0330211366278745,-0.160343112609236,0.0129182832773177,-0.0128362832927866,0.0470802768328325,0.0752562715175754,-0.28754280289938,0.212233388534686,-0.14553540111692,0.0070059986783542
stable,-0.0763588578008954,0.149157189151087,-0.110063571026811,0.0832393345907682,-0.0811222648092689,0.0268482940471957,0.0618280606642411,-0.149109073928781,-0.0183559573100451,-0.0612266203854061,0.0537687609278517,-0.0077465507913951,0.137826054297836,-0.105420452074204,0.0835520835357624,0.0801599603631328,-0.0172252495858353,-0.102870345291944,0.0374095853435389,-0.115981743370547,-0.0819402235884845,0.181971770764327,-0.215604311156782,-0.051868209646733,-0.0615874845527071,0.123608006106175,-0.0185724758104257,0.039574770347345,-0.0008660740015224,-0.183102478488537,0.0715713931813686,-0.12173151243621,-0.130127618728747,-0.101282542955819,-0.0190295704223404,-0.0343061535047501,-0.0229269034291913,-0.0226622697065039,-0.0714992203479084,0.201819299965883,-0.0498233126986939,-0.0329829848913131,-0.0232877675964924,0.080833573475428,-0.189285284554961,0.259990603734807,0.0904085027144817,0.0825176062561661,0.218443109272883,0.0577382667681629,0.204754328526598,-0.0500157735879211,-0.109943282971043,0.0780188329704801,0.0976979588939623,0.0856932109284151,0.204176945858916,-0.120504574267387,-0.0141458753581999,-0.0456132307468487,0.231482334518026,-0.181177869596264,0.0334400795032277,-0.0223735783726631,-0.0634158630003656,-0.0172011919746819,-0.0250199155995372,-0.0396469431808052
