group,AHR,ARNT,ASCL1,ATF2,BACH1,CDX2,CEBPA,CLOCK,CTCF,DUX4,E2F1,E2F2,E2F6,ELK1,ELK4,ESR1,ETV1,ETV6,FOXD2,FOXG1,FOXP3,GLIS1,GMEB2,HEY1,HIF1A,HSF1,IRF3,MAF,MAFF,MECOM,MEF2C,MEIS1,NANOG,NFAT5,NFIC,NFYB,NR2F2,NRF1,OTX2,RARG,RFX5,RUNX1,SMAD3,STAT1,TFDP1,THAP1,USF2,VEZF1,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF263,ZNF384,ZNF76
progressive,-0.0036114850327086,0.0835680838963986,-0.227607545084664,0.0561040000430093,-0.0772689820951626,-0.0230127185805158,-0.0556000718989105,-0.181750083971665,0.439929269798328,0.0342671137987243,0.0677783353813002,-0.191576682781593,-0.196615964222582,-0.0990218803154312,-0.046445377281114,-0.22769153310868,-0.305212479275892,-0.0138580239627194,-0.162264862399841,0.0388864551196307,0.119011030031354,0.0664345269970365,0.0262882515171586,0.0611432814839982,-0.3317526948651,0.0940665868984588,0.130349413273579,-0.0632429820844102,0.132533101898007,-0.136144586930716,-0.0237686107966641,-0.0390544311676637,0.0562719760910423,-0.0547601916587456,0.141435832443754,-0.0115903473142744,0.183345856427978,0.0543402515386632,0.326545437376078,-0.0748333293986846,0.0677783353813002,-0.211481844473499,-0.228447425324828,-0.151178443229666,-0.10238140127609,0.0251124191809278,-0.151934335445814,-0.0295637844538013,-0.0031075568886098,0.154873916286391,-0.019905161691906,0.0320834251742958,0.103473245588305,0.241045628927301,-0.185277580980357
progressive,0.178587982997357,0.284206646950639,0.0648135389101274,0.0681046977744692,-0.315649670682479,0.215328330160249,0.411132614308526,0.0333574029915768,0.232334836323801,0.42795554985813,0.106628302329993,-0.0482397349080232,-0.22457242179117,-0.67449088438943,0.0378286586598659,0.0181079298472357,0.199174116132882,0.205992453222355,-0.327332629041558,0.312620755552348,0.485426264210363,0.101855466367362,0.377263836035238,0.428598047006946,0.074909922677232,-0.495850452645231,0.313053457713795,0.187268250599725,-0.153819062301174,0.303219317680901,-0.383701919710106,-0.339723645483004,-0.080875967630521,0.0622697746882854,-0.298420257344849,0.239074500293011,-0.112082972001572,-0.125627860873544,0.205848219168539,-0.0726939631231531,-0.340143235457741,-0.377172050728265,-0.412352047672605,-0.234262327770248,-0.235350639267221,0.296886131499717,-0.0045237044151312,-0.294683284132349,-0.117327846685782,0.365187512074845,-0.126886630797755,0.373448189702476,-0.0042745728676313,0.155418749079858,-0.435416384096419
progressive,-0.287205224813039,0.533763390100366,-0.22321833417611,-0.445804942721382,-0.132683081639485,0.0955923469852714,-0.0823220170425705,-0.191357828833554,0.236737374997094,-0.209112255453063,-0.426290445376786,-0.518119556085691,-0.510040945383171,0.161032912591105,-0.351979967328915,-0.383841194735311,0.308254508964587,0.0297607436953245,-0.322712473465746,0.252966481868889,0.176663107622132,0.321673985204942,-0.447195316760299,-0.362886902093404,0.47021760024047,-0.550207270849956,0.48446231522083,-0.45367471651546,-0.550491362856408,0.102951461185714,0.546271381086472,-0.526976070232027,0.318849271462173,0.108828900386115,0.368810633608892,0.408310815068457,0.124720161610024,0.438383650801369,-0.08748982794671,-0.531509828855177,0.27079776817272,0.107500302920191,-0.193918347440134,0.348982198952451,0.438132452814303,-0.445600438195981,0.400087310222008,-0.415292931715012,0.44422482635113,-0.515590166453555,0.445537297724623,0.547197227388209,0.344441861525424,0.129509129686018,0.0599545652361234
progressive,0.119438752316747,0.0636859767888189,0.400075746920764,0.210890933518684,-0.0251218039928213,0.157562191709362,-0.0451751738467401,-0.0570749757380765,0.298707064142713,0.0708478945937899,-0.313581816506883,-0.405695097813895,-0.512462764783385,0.266864075748303,0.395888779588627,-0.326914001959214,-0.0760265120835382,0.183345095807257,0.469050524550177,0.36140139077392,-0.0071619178049709,-0.102250149584817,-0.203178098959485,0.0027545837711426,-0.109191700688096,0.119659119018438,0.253201340243436,-0.284603595234462,-0.618789698349493,0.0312920716401809,0.141916155889271,-0.639614351659332,0.256727207470498,0.146874406677328,0.013552552154022,-0.184887662719097,0.331651886045579,-0.0736024783649326,0.418255999810306,0.0359197723757006,0.159876042077122,0.0249014372911299,-0.36371524114168,-0.245929239087619,-0.453404488730086,-0.12219333608789,0.0754755953293096,-0.207585432993313,0.196787464610434,0.219815784937186,0.0705173445412528,0.271491776483823,-0.233258153740363,0.0587277260007621,-0.0824171464325892
progressive,-0.177407772516691,-0.131064059645474,-0.0975125580752715,0.0193005293313541,-0.0976247704551049,0.181784055330195,-0.352683509816546,-0.0574527384747284,-0.0676640650395727,-0.0455582262123823,-0.0533008804208906,-0.0758555687674149,-0.302075726511658,0.158443880324837,-0.296801744659486,-0.189190072399203,-0.143519633806988,0.371310764868899,0.270544047778457,0.16764529547118,0.0135776979598479,0.0023564599765025,-0.23227962625525,-0.324069352959015,-0.073162471651412,0.0640732688849022,-0.121077157840297,0.10233769040811,-0.412043858748443,-0.0249111483230268,0.330914308128856,0.244286350897429,0.261567057391781,0.125453440653802,-0.383317489511079,0.135328130079145,-0.499793939778204,0.180325294392361,0.0754067192480811,-0.0658686669622375,0.121526007359631,0.225771308224909,-0.0440994652745474,-0.0342247758492035,0.053637517560391,0.184028302926864,0.0923507886029326,0.207256265552389,-0.211408123606227,-0.052403181382223,-0.199850248483381,0.157995030805503,-0.371759614388233,-0.302300151271325,0.10200105326861
stable,0.258605048670783,0.183007825385403,-0.0039680913117195,0.186311952321146,0.0083131342383304,0.117948324072869,-0.0770692725678635,-0.293186879153809,0.238347652509183,0.0902537080336816,-0.0526704583201367,-0.151442153732609,-0.0234766339212164,0.303703310593736,0.118231924889576,-0.105022377513135,-0.0763437567153063,-0.0099036462296212,0.0194820659211229,0.13272013254115,0.105077514534285,-0.13389029298506,-0.0641628423299721,-0.23308411415599,-0.200528159766899,0.272489069211885,0.242129861091184,0.152948049503324,-0.303876637368143,0.0872724875138811,0.113369904150797,-0.111699143227733,-0.0203716280593787,0.0010647996015145,-0.149954000072661,0.181044183156924,0.0030097443748013,-0.237922797195223,0.314589323848697,-0.078850444011002,0.0853418729069822,-0.0556242468071374,-0.322244908166482,-0.0374448612495696,-0.43366877572179,0.381533037324588,0.0836782088282252,-0.228910760270485,0.143998655877367,-0.402994849851654,0.0010871819566348,0.176705145252419,-0.027645756995693,0.111050600840346,-0.0219087772405961
stable,0.187371477394667,0.0492106635688683,0.155437238664813,0.170391817222027,-0.0695424155412313,-0.0347433860831431,-0.231655173036578,0.106830221405955,0.192883543839986,0.116748231449199,-0.0731086500263489,-0.170587412115773,-0.265732524783257,-0.355164917623045,0.140121821251894,-0.121415530293079,-0.199677094071919,0.188182521738564,-0.0632749481269608,0.20508799074461,0.0904525213804479,0.0923747470603694,-0.26047169660663,-0.335556529524969,-0.071887868103311,-0.339891654282055,-0.0976507507028909,0.1888064020031,-0.0092587203582887,0.0355038455407261,-0.0578927162231806,0.0502780046700879,-0.0802225712049357,-0.132997783096044,0.126018754947628,-0.132746544827353,-0.0314705439386451,-0.386126240372799,0.0450728198684056,-0.364828317071844,0.192069127170335,-0.0335175456714738,0.0274439869880727,-0.0488481385502866,-0.129028555683294,0.235066280537001,-0.258087462298377,0.0831362606566062,0.144934130103206,0.0900360391497982,0.132158073983237,0.23263314750531,0.0797318978076925,0.0492292113605167,-0.301259976604263
stable,0.0147415553931208,0.0929050999767535,-0.137923987191189,0.31242279110384,0.100261025114587,-0.220333800143442,0.0334135668535133,0.0035865020757046,0.0720802492145975,-0.190991397808296,0.161702151999119,-0.404202223471829,-0.129101567307492,0.0531987385047959,-0.277888246923265,-0.0592554556108464,-0.176160727062814,0.174406561705822,-0.0509145713153432,0.302207357554296,0.463748476548273,0.153953806625452,0.331812415664821,-0.0784512151947616,-0.254299256810697,-0.125546333776475,0.106172343487839,0.297185629277416,-0.210914151056205,-0.376207495412732,0.215865525107538,0.0014664947458635,0.233413432386399,-0.0635111045428725,0.383217903131764,0.149710665111301,-0.124231491472348,-0.315876401864621,-0.194942178429615,0.0035661775216574,-0.410404339310678,0.305557782117607,0.206198854517267,0.25469167704653,-0.121029592496305,0.165710779428111,-0.397615504533318,-0.385258175672651,0.272003506812998,0.0062755969188659,0.395984849927843,0.228230671104376,-0.494468258276922,0.141899782648258,-0.0845751596718911
stable,0.627930414423655,0.444754169596761,0.23922368258575,0.669282034541679,0.647675688765925,0.401061471888263,-0.0430852486163882,-0.266182342650254,0.471285419001308,0.347460880686444,-0.204469907482923,-0.040134699030073,-0.0827191344796556,0.530887965576113,0.482836777283795,-0.0834644300117915,-0.542857775944886,0.34372371053461,0.0023269172643496,0.47312192660376,-0.366671530470958,-0.484743508544374,0.218644393933381,-0.455965391066016,-0.200526112164173,-0.618533448615799,0.403409774134923,-0.55146176348978,-0.41126297540898,-0.622905810539497,-0.231086118844217,-0.254148955307045,0.348300096748996,0.0239199696727212,-0.369688257907936,0.391476087047079,-0.541496361733218,-0.0708472904487628,0.523418249052403,-0.419391002604347,0.609604640528788,0.0623690119215036,-0.456804896114816,-0.0919120759968225,-0.333494175347892,0.57825859125572,-0.463399851267539,-0.0324707837480867,0.473351092697976,0.117785592702207,0.285726771550556,0.410398906529148,-0.339462897302423,0.215559754728256,-0.491249166946639
stable,0.185743626969068,0.254934103559305,0.0528744988535896,0.194499136696207,-0.117943300948321,0.100529835919971,-0.0946765703642227,0.104871007873817,-0.144941488324208,0.102090706734837,0.0553865253212648,-0.0973105398643093,0.15340433477356,0.164988922852645,0.0900671237390712,0.133552009096982,-0.0020486429445117,-0.0282907835194483,0.0469724560848771,0.0946034045447759,-0.320027294260518,-0.324514797853258,-0.265543147379098,-0.0480943319830621,0.015340433477356,0.170159307426889,-0.0474114510015582,-0.0003170518842696,-0.128893785258866,0.0712147309282665,-0.0921889325030299,-0.271054972444094,-0.0013413733565255,0.0957008918364786,-0.0846284644935221,0.161769626796983,0.240227773850488,0.0959691665077837,0.281688404870369,-0.261592193128968,-0.186743559834841,-0.104114961072866,-0.246178593832165,-0.0695563056874712,-0.351317876377287,0.0976032031420967,0.282224954212979,-0.0029754099908385,0.154062827148582,0.165354751949879,0.0102676033290412,0.22956995281773,0.142478239069497,0.183938870089379,0.0950911766744215
