group,ASCL2,BACH2,BCL6,CDX2,CEBPA,CEBPB,E2F1,E2F8,ELK1,ELK3,ELK4,ESR2,ESRRA,ETV6,FOXM1,FOXO3,GATA4,GMEB1,GRHL2,GTF2I,HNF4A,HNF4G,HOXA4,HOXA6,JUN,JUNB,KLF3,KLF4,LHX2,MAFF,MAFK,MEIS1,MITF,MNT,MYBL2,MYC,NFAT5,NFYA,NFYB,NR2F2,PBX3,RARG,REST,RUNX1,RUNX2,RUNX3,RXRA,SETDB1,SIX5,SPIB,STAT3,STAT4,TBP,THAP1,USF1,YY1,ZBTB7A,ZFX,ZNF143,ZNF76
progressive,0.206422912566642,-0.192570047490267,0.212816542601892,-0.142714956143973,0.0327292966090177,0.103287570926598,-0.406832768314418,-0.127111454272232,-0.0577710142470801,0.152153171910294,-0.371667803120543,-0.0103515914856428,-0.0022073246550267,-0.190971639981455,0.29905443343449,0.508445817088926,-0.002816241801241,0.174911450250053,0.412769710490007,0.405995507238373,0.0019028660819196,-0.0157557311582946,0.0723089111129461,-0.107778334879928,0.159231833735035,-0.0244328004918481,-0.154512725851874,-0.0460493591824552,-0.139365911839794,-0.256582462486044,-0.158699031232098,0.16006909481108,-0.0674375739432319,-0.162885336612321,-0.456155057157775,-0.0097426743394285,-0.384302833904489,-0.0848678272536157,-0.398688501483802,-0.0095904450528749,0.007078661824741,-0.162733107325767,-0.142258268284312,-0.20695571506958,0.106712729874053,0.197289155373428,-0.0819754708090979,-0.282385326556874,-0.0605111414050444,-0.095067189452705,-0.0084487254037231,-0.0577710142470801,-0.173465272027794,0.276372269738008,-0.0239761126321874,0.210989791163249,-0.107473876306821,-0.0442226077438123,0.011721655064625,0.0213121001174999
progressive,0.294282011793052,-0.290393216679595,0.0471516407506711,0.0784027146394095,-0.0129839705268397,0.359278616962385,-0.0723904327205773,-0.109449115101124,0.155935567213967,-0.204839724183531,0.188325137040526,0.366160760946069,-0.258285072815193,0.162050185846311,-0.213244126780708,-0.0051424198539798,0.178948535664986,0.369166901905485,0.248524708763982,0.236768778799287,-0.0893015746284415,0.176479662451508,0.266523178252912,0.116804566384801,-0.0406660515318458,0.199812433132253,0.147556748795169,0.362067292405588,0.163163097605754,0.0805517856231623,-0.0089544624323032,0.090887793687878,-0.492380304973978,-0.210839214013175,-0.0152481703132935,0.210596164318584,-0.0581656295424041,-0.360941588556955,0.0628987025423359,0.0655722491828378,0.363154619986653,0.258822340561131,-0.413478698856197,-0.147134609851931,-0.041216111366973,0.231242596269637,-0.105777785503879,0.0449641934993514,-0.171286074240772,-0.0143143478024962,0.0352805819832748,-0.223835976629203,-0.0201091642051153,-0.188555394645929,-0.0653931599341918,0.0672224286882194,0.27554160113116,-0.10795244066601,-0.431924891466742,0.0805773698015403
progressive,0.147173711752589,-0.189630617821427,-0.0226939870738374,-0.0436361768006331,-0.271655208959562,0.231776483720776,-0.182181914773448,-0.0710480945325385,0.0267573153534015,0.0242788585023672,-0.120586713241252,-0.0954120343894935,0.106387760330645,-0.0318453961437928,-0.176794045514446,-0.0364510409924094,-0.128155717008897,-0.0908378326501811,-0.0867370500786517,-0.212550024245056,-0.214276774997676,-0.0458835884514373,0.288267805841485,0.125053484357108,-0.172256835668433,-0.0876902078626564,-0.0073596142382841,0.215448955616589,0.220256437483018,-0.242729089728616,0.21622986989742,-0.13958790750007,-0.0871982927482239,-0.17036878484774,-0.23838146333576,0.121649074176933,0.0155211818967133,-0.177183385191418,0.178567113200135,0.303382231044798,0.167968704570633,-0.169717573392788,0.120158763275649,-0.160298666694414,-0.0042191566300862,0.124501226216732,0.0545897076058057,-0.160602693817466,-0.0228624543212367,-0.123131832566669,0.132438068123369,-0.144870581062503,0.15199637570856,-0.0836025265866705,0.0950967555655637,-0.0254798619714754,0.142299259146,0.155856017375646,-0.0891894584714879,-0.190931422335999
progressive,-0.410926995910375,0.109374719598361,-0.355026811599519,-0.0470796424077623,-0.228452035290125,-0.218749439196722,-0.128669655011379,-0.0443232230630456,0.137049169819318,0.0443232230630456,0.304308695656731,-0.180710852239631,-0.20066732829538,0.00165385160683,0.196367314117622,-0.0694617674868625,-0.513906822628994,0.454368164783111,-0.0587668604293614,-0.292400964087554,-0.382480748272898,-0.383252545689419,0.319744643987145,0.0,-0.545219746384976,-0.428457822942774,0.389537181795373,-0.2189699527443,0.355247325147097,-0.361862731574417,-0.297142005360467,-0.0828028371152916,-0.208936586329531,-0.36164221802684,-0.120510653751017,0.452604056402493,-0.0463078449912417,-0.324485685260058,-0.216103276625794,-0.0278949637685337,-0.113895247323697,-0.403760305614112,0.135285061438699,0.142120981413596,0.271893204162862,-0.0525924810971959,0.176521094835662,0.368147367680371,0.479065682111774,-0.353042189671323,-0.366273002525964,-0.368919165096892,0.11863628859661,0.385347424391404,0.151162036864267,0.356349892884983,0.07464383585493,0.399129521114988,0.0603104552624028,-0.273877826091058
progressive,0.262557708338645,0.125455330853827,0.161949410297601,-0.223734219568672,-0.147085560311383,-0.121572981976829,-0.0806419323879151,0.193230049820836,0.376033219800595,-0.055018429799733,0.360060127278091,0.0044369701451397,0.0212974566966708,-0.0340537458639476,0.33809712505965,0.0011092425362849,0.0775360532863173,-0.0407092010816573,-0.146641863296869,-0.0993881312511306,-0.601542227427323,0.0204100626676429,-0.0643360671045265,-0.136214983455791,-0.119798193918773,-0.158621682688746,-0.0938419185697059,0.0325008063131487,-0.134662043904992,0.111700723403893,0.421512163788277,-0.0709915223222361,0.399327313062578,0.0379360947409449,-0.179142669610018,0.197112398697834,-0.0957276308813903,0.0834150387286275,-0.111035177882122,-0.0865209178302253,-0.0603427939739007,0.0770923562718033,0.196003156161549,0.0246251843055257,-0.136104059202162,0.176147714762048,0.191566186016409,-0.0881847816346527,0.208537596821569,0.221848507256988,0.218409855394505,0.300937500094104,0.196890550190577,-0.0302823212405788,0.25556948036005,0.0489175958501658,0.170601502080624,0.0033277276088548,0.0107596526019639,-0.272762739672467
stable,0.221433386326181,-0.0413257141858636,-0.0448900275451333,-0.148222542734769,-0.24935247821249,0.186798919501507,0.177443719535973,-0.364007797286306,0.200514910957286,-0.314582589484788,-0.204169702730963,0.0261565723736535,-0.354761305460157,-0.138035209440878,0.361844491908349,-0.117876082542528,-0.236535239006491,0.082132015251981,-0.146906517441952,0.115795213053254,0.0809070045419525,0.253253907441737,0.275458516716171,0.255924428108757,-0.355997709748296,0.0403033751241077,0.160778265812607,0.256198678235983,0.110066790063454,-0.263535204244517,0.268969404834873,-0.387241045600981,-0.260827285832875,-0.144950977311893,0.0068585318962714,-0.0694178544173582,0.0245132162838243,-0.125387667527678,-0.119180178088854,0.118256896135612,0.365753293452844,0.0728305661667098,0.20034802854849,-0.122997831008464,-0.368169268180665,0.278705686477681,-0.398383964993109,-0.107529373197185,-0.0816642083389709,-0.141406234098554,0.053357332670616,-0.156100866892984,-0.118412116882106,0.111817379829618,-0.229052741156047,0.317595989831888,0.356930642732407,0.0308677499013227,-0.377070065442731,0.0042209855847243
stable,0.235560631888897,-0.098935498508159,0.098783170326097,-0.197369307460179,-0.351815182401062,-0.166368866669453,-0.145119085271804,-0.103672573822065,-0.0463723412501131,-0.268614191655242,-0.103574885096612,-0.163413368789228,-0.118228193914533,0.0902080871206721,0.139860451508446,0.148640846611433,0.0189996292300156,-0.163974665025304,-0.121061166952664,0.264319199217537,0.258332039366057,-0.141358897212426,0.352735774457871,0.083957664432802,-0.140416780521194,-0.0149563094409352,0.261638554361468,0.266749827166091,0.0968194613703847,-0.131927795853457,-0.19980821411428,0.131848320280207,0.0887940842132705,-0.0498924468486328,-0.0321180660395506,0.0440973529658393,0.124700485911059,-0.177154364255886,0.0420756930712991,0.316157141869679,-0.0203374680463862,-0.107937762919801,-0.176265231280155,-0.0120239919362417,-0.0938258814446445,-0.046582620371003,-0.351851608705468,-0.229874816919322,0.048804624939777,0.21005062861684,0.0861631115904822,-0.326730704594113,0.0131482401495036,0.0010199365233716,-0.364297814624599,-0.015313949520559,0.297707218687974,-0.180710896158812,-0.037222715879737,-0.230288752196665
stable,0.0389486619879448,-0.0695636576696925,0.134891866670292,-0.0744603104020014,0.231019085690988,-0.0846481550835855,-0.117868980929565,0.0509532583998282,-0.0740127501044942,-0.400725529510578,-0.156005172830397,-0.0728182163487781,0.140027114265035,-0.0341767647392616,0.145393159504486,0.0671122124164475,-0.0633399184803152,0.104920921172762,0.022933176777495,0.221925970378219,0.0987314897413821,0.0478686790671826,0.138188530325102,0.151529569855325,-0.01045918785847,0.0657352237659287,0.0125301288866566,0.248841965970465,0.0395069427771698,-0.152168941708907,0.029499993546843,-0.0143733911572264,0.0045535751523382,-0.0494172065076867,0.0420831435140406,0.0427459070208021,0.0044818407492534,-0.0065262712371696,0.0239343395335913,-0.168087741419547,-0.061164494734592,0.0954067561027571,0.136434156336615,-0.107331820893829,-0.0588159727553381,-0.035329193519254,-0.205314777733457,-0.252795155357855,0.0828735083290098,-0.117087699713359,0.23323505496889,0.0250259500153162,0.367931991196017,0.0827471934018388,0.0070424470506709,0.248838847083374,0.162584465148108,-0.0865569139830587,0.0096716688680827,-0.0065496628903494
stable,0.0745675653653478,-0.187766239781773,-0.0014774071111326,-0.0993397629675236,-0.122002240444239,0.0761250884306118,0.0928836805419461,0.0964001679050036,0.0165544256475801,0.0715963833675071,0.0130195604312451,0.0216976401796496,0.0292776431947263,0.214355547626757,0.112446331047879,-0.0318479582679524,0.0259076043499735,0.147574161817942,0.005052473881512,-0.0790043811620652,-0.0356561940517895,-0.100054202013685,0.2855068423602,-0.144665579382828,-0.118421430594711,0.0097138440729633,0.0328524228111482,-0.0925250252490783,-0.051439611323589,-0.129880596421117,-0.118231334674872,-0.0591603197778212,0.111165050089692,-0.179042502554132,0.0208307223820773,0.0747872381428048,-0.192787413881922,0.108595883632295,0.0844663365869155,-0.0045344481422538,0.0518017124639463,0.114927628394293,-0.099470418018168,-0.0788541996423135,-0.0184536619222218,-0.0138551784474543,-0.118053299221247,0.0066912615167374,-0.146279097469796,-0.187534506538102,0.116665771298799,-0.133405985556856,-0.0722373110005583,0.0527010786587116,0.0906504842147782,0.0603703865545584,0.125649382857941,0.0013705858389575,-0.0199534670420364,0.0618475065117336
stable,0.120462459902302,-0.405350367484754,-0.206572783429731,0.0608364472939075,0.108527573903139,0.140555675681825,-0.17236589921712,-0.0145978423072926,-0.0350299797987601,-0.126078876843084,0.0828421498765426,-0.0378866056565719,-0.13561710216493,0.092307749117258,-0.0981178356077227,-0.0486110569702214,-0.150457031409326,0.0624584297724956,0.160382595830536,0.0475458744469695,0.0454397180941761,-0.0363856666465352,0.112522008365333,-0.230345720653215,0.293433576462178,0.138957901896948,-0.179289585618257,-0.0981178356077227,-0.173770003452315,-0.0316649713730327,0.0856261496532236,-0.193548506213606,0.146535223028262,-0.269297508833039,-0.139345240996312,-0.11489446034894,-0.0256127979454653,-0.0673243772082598,-0.0437209008407469,0.171760681874363,0.07003575090381,0.0581492822920676,0.05926288220274,0.0083035819426224,-0.242304815346089,0.397579376803758,-0.0205773896537292,-0.0284936324969873,0.0660413164416155,-0.178151777013874,-0.0585124126977217,-0.0210373548342243,0.0028082084703912,0.18500283733388,0.187036367605543,-0.298541610835045,0.201924714237359,-0.146801518659075,0.0090782601413511,-0.365212353313127
