group,ARNT,ASCL2,ATF1,ATF2,BCL6,CEBPA,CEBPB,CLOCK,CTCFL,E2F1,E2F3,E2F6,E2F7,E2F8,EGR1,ELK1,ELK4,ESR1,ETV1,FOSL1,GATA3,GATA4,GMEB2,GRHL2,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HSF2,JUN,JUND,KLF1,KLF4,LHX2,MAFF,MEF2A,MYB,MYBL2,MYC,NFATC1,NFYA,PAX5,POU2F1,RUNX2,RXRG,SETDB1,SIX5,SPIB,STAT1,STAT5A,TCF3,TFAP2A,USF1,ZBTB33
progressive,0.0927582156308378,0.245719706394033,0.02990693098425,-0.270174853084279,0.06191669305333,0.0253118556507324,0.0370721331992265,-0.13380236310141,-0.0597359793357285,-0.419865273271072,-0.44759149053772,0.0214177240121582,-0.519632925851343,-0.0089565027687207,-0.0017913005537441,-0.0276483346338769,-0.206544742109976,-0.0080219111754628,-0.223289508155846,0.135204250491297,-0.0221186677071015,0.014797700226582,0.142680983237359,0.0665117683868476,0.0609042188273007,0.111917343292623,0.305533568362533,0.133412949937553,-0.0815431165117441,0.0609042188273007,0.0031153053108593,0.168070721520863,-0.0239878508936172,-0.133023536773695,0.100157065744129,-0.19096821555568,-0.269785439920422,-0.134892719960211,0.0542841950417246,-0.519009864789171,-0.0525707771207519,-0.201404488347058,-0.154207612887539,0.181622299623101,0.242682283715945,0.231233536698537,0.0110593338535508,-0.0312309357413652,-0.104362727913789,-0.217837723861842,0.319708207526943,-0.039875907979,0.0153428786559824,-0.236295907828683,-0.0923688024669804,0.172977327385467
progressive,-0.0510174311377443,0.0618865882302913,0.0374049820038966,0.0842099646990749,0.0070987557087687,0.0424495190277103,0.335097673329313,-0.272535013126758,0.14149406296434,-0.0303972359837019,-0.155808586838616,0.0550218574349985,0.130884933553433,-0.122304020059317,0.151128088569098,0.171462253273336,0.0336345806201184,-0.0779042934193078,0.197543029741816,0.0972503529333149,0.038705120412096,0.121991986841349,0.0089189494802478,0.0187479958462353,-0.164480510021306,0.278983699631427,-0.102281888573047,0.262679963992606,0.119235693415967,0.247325329391771,0.129012734245626,-0.0509004186810064,0.151453123171148,-0.139257824902237,0.431346919688314,0.13451231971231,0.236638191676372,0.187674979223583,0.159513981301984,0.0760320941115007,0.178040953618825,0.051667500341844,-0.471248167435953,-0.166924770228721,0.130117851892596,-0.0178509003445777,0.221790611054735,0.00423845121073,-0.0921538103731732,-0.0406423266403131,0.0117922553623685,-0.173009417979094,0.471781224183315,-0.141416054659848,-0.0546188145284567,0.0105571238745791
progressive,0.150060331389334,0.125782105520073,-0.147958688248744,-0.125907778178827,-0.0396684850252188,-0.164105791684796,0.144856500402271,-0.0418333935452309,-0.0552293500810494,-0.141414426910738,0.0650172297623134,-0.211622382131455,0.0055899760279268,0.0589117696071078,-0.0997766801862119,-0.0645108726996369,-0.0762029544915053,0.0094815379488451,0.130533327713784,0.0383715057425104,0.0909529929706206,-0.153548664276671,-0.127056462164024,-0.152194582333374,0.130958555313329,0.166970831869809,-0.172607301320838,0.023452499554605,0.0914195653927233,0.132999819411165,-0.0042838696806163,-0.160047680337161,0.213443114505953,-0.0302626939116623,0.0371984829183745,0.170168736880957,-0.184574521205459,0.180560172962456,0.226906548912549,-0.133839899400067,0.20031933171712,0.0559847121882589,-0.181403607342622,0.114975973067415,0.142755169298078,0.11215968856938,0.0386192626414568,-0.243304139566018,-0.0597025478453379,-0.184994288168063,0.227962714106137,-0.129467879437395,-0.109794686710011,-0.15985359369844,0.0957372130132778,0.0434672941272305
progressive,-0.1083971653355,-0.212983054950827,0.358259917696233,0.329339060760805,-0.456568412007746,-0.415989535222378,-0.246948247398248,-0.169713865892396,0.431346734447779,-0.102904444444663,0.192469423868721,-0.545348717018827,-0.275981200678387,-0.0181596078431757,0.430113674655959,0.267349782135643,0.482911053014822,-0.164221145001558,-0.418904040184863,-0.153684088598728,-0.412178259502205,-0.509365790366609,-0.239325695957903,0.0178233188090429,-0.407470213024345,0.256364340353969,-0.582116318084023,-0.489861026386901,0.291338399903789,0.486386039700861,0.442892657953008,-0.518557690632907,0.308377044299855,-0.0952818930043172,-0.0239886177681457,0.579986487534514,-0.5573430259029,0.403322648270039,-0.158055846042456,-0.258718363592899,0.460155495038497,-0.196616988623026,-0.347834957638113,-0.424845146454544,0.121736630356104,0.0807093681918922,0.237980539821371,0.454550677802948,0.470244166062483,-0.409487947229142,-0.175654972162077,0.496250518035426,0.0280240861777404,-0.202558094892707,0.244482127814607,0.463182096345692
progressive,-0.441236548635406,0.503229386896427,0.423524309132257,0.440451829163747,-0.0652438189293207,0.09988357846396,-0.492131211511543,-0.440003418037085,-0.169947817004897,0.183175945241426,0.354356892844644,-0.141697916025191,-0.206157015482853,0.542801668824348,-0.124097779303708,0.423972720258919,0.531030876749471,-0.579459278428967,-0.200215568054582,-0.409287255860738,-0.505471442529737,0.222636124387682,0.495157986616511,-0.458388274230227,0.0668132578726377,-0.422627486878933,-0.301332277116863,-0.360410443054581,0.407045200227428,0.198758231892931,0.117371612403778,-0.208959585024491,0.429241550997197,-0.553003021955909,0.0358728901329598,0.228689674597619,-0.144276280003498,-0.222748227169347,-0.41175351705738,-0.383952027204336,0.150666138558431,0.472064813593418,0.200327670836248,-0.440227623600416,-0.49269172541987,-0.409959872550732,0.432828840010493,0.238891027729179,0.186763234254722,-0.170844639258221,0.420385431245623,0.160867491689992,0.0888975058607411,-0.406036275192439,0.349536473233027,-0.117147406840447
stable,0.233535857353373,0.251963367419812,-0.127299192165864,-0.0830882298898595,-0.0009308027253364,-0.311796428521399,0.126717305013937,-0.0020527234142132,-0.150772704084702,0.33086190145692,0.0221007404372768,0.167599347240379,0.164523986955344,-0.216577151820337,-0.293021086470288,0.0422691712587723,-0.308772132355608,-0.191275761150275,0.108697495209905,0.194573934369417,0.121669406881248,-0.271183793544766,-0.224151437094029,-0.0279592983940544,-0.172048291698528,0.362028216167591,0.0889798373031246,0.136177982830668,0.0935941644923032,0.231544492151409,0.249169604757881,-0.267640729270996,0.22833232878829,-0.111288626777962,0.147606999588694,0.0085702387718583,-0.103315580848945,0.0116621237851375,-0.250628521544056,0.088506579922111,-0.141870751710639,-0.081886259083015,-0.0296662215524784,0.0556013761852657,-0.157928046862837,-0.261315821811405,-0.0187748002567419,-0.0105332952180604,-0.166473904888106,-0.245887956266983,0.249436844830216,0.127441006841858,0.0154233957408806,0.0719657332958949,-0.0955421861447753,-0.226180727901799
stable,-0.190337093970542,0.288680988175102,-0.149688974779905,-0.0786437126662665,-0.0046636346324331,-0.253979337212066,-0.414144786352508,-0.117247315814605,-0.185145626765097,-0.205796241006061,-0.0142965790898979,-0.108244095661018,-0.0226767563645817,0.0075533509340481,-0.191579839015861,-0.21188134880189,-0.0872543991025819,-0.170212641946346,0.0524942856710156,0.302105641305785,0.0038234454418479,0.240309141713558,-0.0968622882163911,-0.31359936261874,-0.220009302283773,-0.327384812698064,0.379732107019633,-0.353828222392207,0.30354047731913,0.310178473031626,-0.0295068430451042,-0.120666535045476,0.0426642391767932,-0.167565127300069,0.263804372637557,0.100759229332962,-0.206451020653594,0.102113888246609,0.185240837070989,-0.281737317270008,-0.0198521839564712,0.117217249402218,-0.0594346158636229,0.297857925378035,-0.0082131416503129,-0.108937293502157,-0.0022015295292073,-0.178051623798069,0.115777402320142,0.0652340927417775,0.0324449996777868,0.187440696243952,0.249096885911707,-0.184584387067211,-0.412988899831862,0.222436329905881
stable,-0.174047566528347,0.0483433827344809,-0.0218631101709909,0.199906206745057,-0.0744661771545298,0.0561193232351749,-0.0018253529979253,-0.0132472542093799,0.010681636737426,-0.185614989815893,0.0909987504078359,-0.0727214940031332,0.164360857898109,0.213355926451607,0.026674829252177,0.0343700999063422,-0.173617327346861,0.0996636409820428,0.0238466393385805,-0.107088430386082,-0.107164354947521,-0.0921534364463848,0.0619797503212349,0.0727942550411788,0.160297312099435,-0.0720255188566106,0.0127489992749376,0.176216161814444,-0.0548887126351871,0.187179352133872,-0.201785339640668,0.0093845921461792,0.0396357845944647,-0.0240839035930768,0.245729843096786,0.0560386533886461,-0.0306671957745024,-0.113595798006069,-0.0114361370667244,-0.0357177608718815,-0.0284827828714393,0.170091580525045,-0.0054396784747531,-0.0947538526756649,-0.100731330127276,-0.0195252663833535,-0.0525477053241564,-0.130079336646779,-0.0526552651195281,-0.017103589225794,0.141705285117101,-0.0510023241465368,-0.120765923776949,0.148092438848142,0.0420970057944402,-0.021358528189762
stable,-0.0368068315226482,0.0029865046251715,-0.12206230524143,-0.0464193357484619,0.126557981713437,-0.269520609301677,0.226144220163452,-0.0584843165869019,-0.349704987746859,0.0055104744188811,-0.0992108268878088,0.0292676295482499,0.0765639869108104,0.0264727382262247,-0.0208276713814175,-0.0444939404425266,0.0281984157388504,-0.225673870287904,-0.102293717056708,0.0851674821112948,-0.251458884634558,0.0426794029841819,0.197437537112933,-0.0127081300221123,0.140570934651838,-0.188034591847055,-0.0470792728046154,-0.178581282963735,-0.12022403320475,0.226842942993958,0.209927135346713,0.0072089440002443,0.149577338791869,-0.126963785113756,0.0065403235617731,0.0019358153647167,-0.164781941230351,-0.0836293656567337,-0.143538914728065,-0.0174544667970263,0.0888784702678488,0.0111601724009244,0.168107676658072,-0.0176035315268153,0.0980816977404165,0.0403476253857732,0.0131266690498307,-0.090103116620737,-0.18184102468584,-0.241819751369637,-0.0829911370563748,-0.140615509347736,-0.050512971619154,-0.123080287095155,-0.021550997128491,-0.0950346988850976
stable,0.035780361986082,0.067176369756968,0.0097514085131082,-0.124273764306589,-0.0092726571907592,0.137023667943883,0.0737025062037252,-0.154863454060887,0.0873343201716621,-0.0014866488430836,-0.0919454513290234,-0.176684435384794,-0.184999589930855,-0.117596443231722,-0.137703998770379,-0.446221429867272,0.173282781252314,-0.0317487719031432,-0.148160935548001,0.242575735802825,0.200294434808004,0.107290691082209,-0.0938604566184193,0.223854039355178,0.182404253814963,-0.147530999597542,-0.230405373239953,0.0376953672754779,-0.200647198940261,-0.190996580179226,-0.0387536596722494,0.226802139603327,0.174996207037563,-0.0605998384341741,-0.0543004789295822,-0.145137242985797,-0.0810601581050886,-0.0483538835572474,0.250412139026537,-0.206770176378725,0.117974404801997,-0.231085704066449,-0.287225595971372,-0.0239123686794309,0.0927265719075928,-0.282034923739589,-0.0954478952135765,-0.127272259430775,-0.189887892906418,-0.347296288207161,-0.149320017696846,0.0071812698352347,-0.0319251539692717,0.19449902406378,0.0810097632290518,-0.241845010100292
