group,ATF1,BARX2,CEBPB,CEBPD,CTCFL,E2F2,E2F7,E2F8,EHF,ELK1,ESR2,ESRRA,FOS,FOSL2,FOXA2,FOXD2,FOXO3,FOXP2,GATA4,GRHL2,GTF2B,GTF2I,HNF1B,HNF4A,JUN,MAFF,MAX,MEIS1,MNT,MYB,NFAT5,NR2C2,OTX2,PAX5,PGR,PPARG,RUNX2,RXRG,SIX5,SP1,SP4,TCF3,TFAP2C,TP73,USF1,VEZF1,ZKSCAN1,ZNF384
progressive,-0.0273664571293313,-0.100397653373878,-0.11626695987491,-0.249617713993279,-0.0050198826686939,-0.197070877670983,-0.09643032674862,-0.175291064156811,-0.238687324311446,-0.137480012442617,-0.0585383091849305,-0.157478577267897,-0.0035624973777827,-0.0430738319313735,-0.193751277841686,-0.212130525677065,0.140637680572924,0.287833594954949,0.182092195514397,-0.0625866016596836,0.146710119285054,-0.313985564341854,0.0951348731566989,-0.0229943012565979,-0.006477267959605,-0.103555321504185,0.155940226127491,-0.0374871883162141,-0.168328001100236,-0.141609270766865,-0.392522438352065,-0.288805185148889,0.106065262838532,0.0344104860354017,0.348153152828771,0.050117860837444,-0.145414665693133,-0.0850951078193111,0.280951497747868,0.259900376879152,0.117643379316326,0.121448774242594,0.0517371778273452,-0.291558024031722,0.158450167461838,0.149462958167886,-0.151891933652738,0.195046731433607
progressive,0.382153095890015,0.0687919758535936,0.234944895453411,-0.0859692576604725,0.22875886470624,-0.0512280671250165,0.514310462589081,0.514365695006466,0.0157274308505105,0.167713235390957,-0.25596083026858,0.241434704496203,0.360281058605372,-0.0967671952593304,0.0799351160611107,-0.165490130591192,-0.320223747896566,-0.137293981515914,-0.211415885647204,-0.607515166927049,0.341764390676896,0.219396969959404,0.232500860984105,-0.111044775153472,-0.343089968694147,0.0509519050380892,0.250962296495195,-0.24266362578303,-0.0898217187731085,0.0395049865349521,0.135733665724774,-0.0357906064657797,0.230899120879926,-0.301458534089855,0.104886360614993,-0.264825633258947,-0.0375856600308073,0.0389388542567511,0.182432674624183,-0.152317199044759,0.197607781300839,0.374682911438632,-0.238396921540003,-0.177737919146418,-0.152690017862111,-0.0883856759210865,-0.128857229760284,0.114883428161762
progressive,-0.0013778196846687,0.152929193850079,0.149099029407356,-0.163223396991407,-0.158779702945996,-0.116951805610007,0.0844020397656456,0.159283805888778,0.33935960254376,-0.16860519908316,-0.0865436868402872,-0.0425783837730633,0.105703145971385,-0.0246201502102247,-0.0468216550636492,-0.108586796796286,-0.19521222589133,0.122002628685327,-0.145307037055298,-0.0350969624640677,0.285452821876019,0.0128941466499538,-0.0219285936840036,-0.0456753356136799,-0.0613312908597453,-0.0678032724378227,0.0082797963689035,0.0113275486259964,-0.0581966296204718,-0.0025021612642551,-0.021345755984517,-0.0384542556745529,0.126667566625925,-0.255283837759131,0.0142590109583968,-0.0457684138226347,-0.114273590036685,0.203185026112886,0.292032610691974,-0.106958120927914,-0.202682851053471,0.0434856456855348,-0.118027641644082,-0.0734817372220769,0.264000492498978,-0.187261634886161,-0.0208189040180057,-0.111221056628842
progressive,0.491537369120865,0.0997466598148423,-0.0577888528561018,-0.0094100622466832,0.123880701812218,-0.488105464066193,-0.404854089836713,-0.0839156139174811,-0.453011467216798,0.46031810378481,0.229051985745737,-0.313853252580553,-0.0369760092987318,-0.0621064108281093,-0.108603188988191,0.515339291274241,-0.380387927995336,-0.214549419224378,-0.574456623506345,0.0037640248986732,0.417585350523402,-0.292929702408516,0.475706323223504,-0.454229239978133,-0.249864829303107,-0.697230259171894,0.471056645407496,-0.480356001039512,-0.589291309871704,0.126759073793557,0.228055626213735,-0.0459432450867476,0.467181913894156,-0.555747205627645,-0.0801515890188078,-0.29912927282986,0.0028783719813384,0.297136553765857,0.5301739776396,0.248647056541771,0.257392879100453,-0.381384287527338,-0.224623721159062,-0.276323710208487,0.465853434518154,-0.461093050087478,-0.0932149695494975,-0.212667406775041
progressive,-0.0844156945131509,0.15387311348757,-0.196544783241471,-0.262871400358946,0.0584416346629506,0.361549636664841,0.118854514939532,0.0917208988460197,-0.0917208988460197,0.172310057756239,0.277597764649015,0.190862957649239,0.0627319927632069,0.199559629474083,0.0699212414717445,0.285366791479209,-0.0705010195934007,0.0430195366268942,0.0213358348769502,0.0201762786336377,-0.22518582245129,-0.486665755318261,0.0571661227953068,-0.255682151650409,0.458256627357105,-0.0251623704798815,-0.0750232889423195,0.156887959720183,-0.186224732675989,0.131377722367308,0.105751529390101,0.168599477777639,-0.143553062922089,0.145060486038395,-0.454198180505511,0.0435993147485505,-0.110157843114689,0.176484460232164,-0.308094093848134,0.149930622260308,-0.0882422301160822,0.10841850874972,-0.156887959720183,-0.116303491204245,-0.027713394215169,0.0026669793596187,0.427992209406648,-0.295802797669022
stable,0.0625124861131854,0.223123795802111,0.0817531811439702,0.0293206068398669,-0.150987587986355,-0.0864269702559179,-0.0231523227428893,-0.15397630802144,0.20472718743586,0.0358356224112905,0.139423033818804,-0.307039156089961,-0.0519322498292992,-0.16851905476008,-0.0681386058143475,-0.13402770852064,-0.228766381536704,0.135027412697838,-0.140256053149392,-0.231085527868119,0.226051510533012,0.0298239005993879,0.224733148118692,-0.128414410730756,-0.33711396124793,-0.3384601269646,-0.252072027344977,-0.0630329207435724,-0.0406654339383647,-0.391841657670739,0.15250489247671,-0.144233679962705,0.370514770191331,-0.040155391804487,0.0239785936991209,-0.180802715699079,-0.110607340348304,0.027754309151682,-0.276187343108564,0.271408549291626,0.0371647822245817,-0.0708880284947451,0.0368949822178018,-0.104530429240115,-0.408392045780491,-0.199149521062578,-0.0890039044877588,0.00652554303542
stable,0.102735469663501,0.0378848789032181,-0.200103635181236,-0.110394657980294,-0.0377372318995208,0.0465507513361287,0.126436169370625,0.0216571309514056,0.333101707182086,-0.373909325635765,-0.0583172108466809,-0.0923834013360936,-0.145036336222754,-0.285596283742506,0.0996063598692359,-0.112965058090114,0.0371147655543883,0.331861807912401,0.277415297492192,-0.0548307281911943,0.15555282962246,-0.0085886933173416,-0.127320373585948,-0.12296143136316,-0.0838651759068802,-0.165225386171488,-0.0004832083757363,-0.0736557211625896,-0.0105685054123725,-0.0593289283833788,-0.0580990959548554,-0.12742439761128,0.0601695096203369,-0.0786471965716717,-0.110404724821455,0.32550291991226,0.031958865073007,0.294116186978579,-0.139972715118683,0.0947205862923461,0.0317004828165369,0.157812835463144,-0.0031744105794901,-0.209608411044244,-0.168567577436998,0.0961030991451474,0.137560028853722,0.112349302972422
stable,-0.0042226243090404,0.27213886906194,0.105193343908282,-0.246676958482861,0.0399490476865614,-0.0527742371224296,0.210822812791308,0.17034106959988,-0.0478195458914973,0.0679903259734129,-0.261307393796331,0.348454509285379,-0.229618241613584,-0.0069670964715373,-0.0233139950784643,0.211327471690655,-0.172161891369437,-0.0314290347870959,0.0506091881406642,0.0002974995363433,0.159719868875666,0.206664049639284,-0.0048939452523072,-0.0512758363163445,0.0806784475600758,-0.008097906227481,-0.206534769736056,0.0469831204935059,0.0681865822120477,-0.252499226895695,0.133474490931243,0.178627444120019,-0.0910442036562262,0.0112800609539176,0.476885526401545,-0.235273847982498,0.0623611986208227,0.132272032072305,-0.125412409255258,0.137281238925081,0.188634954701201,-0.295583701632828,0.0556028191014843,0.0246036789323505,0.0138609862508855,-0.0842453268178045,-0.0965861060138676,-0.318731034667372
stable,0.243953051840944,0.232196782567437,0.219430195464347,0.0825857417677083,-0.0780616738475027,-0.339278144561399,-0.126718626391585,0.0016129534929706,-0.114839937789692,-0.0039546890298679,0.123674771568466,-0.0975145925117481,0.475777989282113,-0.373454066012352,0.0276811030311594,-0.189460969108019,0.141049428613347,0.0024280311290381,-0.0985561602401453,0.297661880229256,0.101270600992269,-0.213868860260535,-0.0075759502402683,0.140593868161813,0.140611930029935,0.0937287676140095,0.0786666030814465,-0.105391287191072,-0.301876316124505,-0.079571703361807,-0.476057804889852,0.19221984778965,-0.0592403471749057,-0.136821231294767,0.0594817454758444,0.0377260819741407,0.123559232951746,-0.056493796435009,-0.267063928844474,-0.416993202558741,0.232329522963321,-0.216782268258325,0.251942991566433,-0.0366374960493612,-0.0150085523208343,0.417266710847453,-0.174770649701724,-0.212437958930386
stable,0.246889079903023,0.489760516513319,-0.0376286591318756,0.0072758540118275,0.0903234806114749,-0.25585528383679,0.108206892829098,0.247942486376116,0.242969427910119,0.0828271461750466,-0.480867806054419,-0.0622734710372577,-0.192405917201661,-0.318030763574225,0.0214600946611478,-0.0606811124151406,-0.20164159720994,0.111881566572445,-0.0843460113222968,-0.276310967674756,0.27133790920876,-0.150098173503257,-0.0278295291496164,-0.173591587635723,-0.13662436977765,-0.0576678799455959,0.0367222396085167,-0.106075582057957,0.0742529074405697,0.0266291357267896,0.273297735205211,0.0341499679881736,0.346399244872866,0.0156296123217036,-0.0491916325109416,-0.156002149317568,-0.0828761418249579,0.421705558786528,0.368202309083393,-0.0640128166091088,-0.110289207950328,0.37131353285276,0.104581214735662,-0.254801877363697,0.316609889726797,0.0694023380993514,-0.27927520449439,0.0293483942968666
