group,ASCL2,ATF1,CLOCK,E2F3,E2F6,E2F7,ELK3,ELK4,ETV1,ETV5,ETV7,FOXG1,FOXM1,GATA2,GATA4,GLI2,GMEB2,HEY1,HNF4A,HNF4G,HOXA1,HOXA4,JUN,JUNB,KLF9,LHX2,MAFF,MAX,MECOM,MEIS1,MNT,MYOD1,NFATC1,NFE2,NKX2-1,PAX5,RXRG,SIX5,SMAD3,SP1,SP4,STAT1,TCF4,TCF7L2,TP63,VEZF1,ZBTB33,ZFX,ZNF384
progressive,0.247456101252253,0.0790980656610976,-0.0349715984751612,-0.399610019225337,0.0519996542772031,-0.371504572283257,-0.0142815951888093,-0.103266919057544,-0.08633041194261,-0.354476516481215,0.123041435472818,0.126703382957129,0.406659268132634,-0.199026845772253,-0.140710332084615,0.0035703987972023,0.0138238517532705,-0.110316167964841,0.178886134608547,0.265857387360911,-0.195547995662158,0.0159294715567488,0.131830109435163,-0.0751614721154643,-0.141351172894369,-0.22072388461679,-0.157555290512441,-0.050534875283479,-0.0909078462979976,0.11159784958435,0.115625991817091,0.0947528911565232,-0.274005220513501,-0.0646333730980728,0.0069577002201891,0.0728727549377705,0.201956403759701,-0.254688447533766,-0.0714995246311542,-0.0324082352361442,-0.112513336455427,0.161858078806505,0.0105280990173915,-0.0202322598508132,0.013274559630624,-0.455088523612635,0.176780514805069,-0.0835839513293774,0.0606967795524395
progressive,0.389483226548019,0.0269436632887225,0.213480032969206,0.108378191212557,-0.164248571408052,0.0240409326304175,0.205806477664578,0.0860329131251102,0.0456964529376734,0.150870144463092,0.106639426808325,0.175945713763797,0.0317144879350456,0.0721515377987604,0.209973764253234,0.0491739817461378,0.0691194775566695,-0.0503523179539646,0.172051456296466,0.067639372320009,0.0789916357856574,0.0191838882615704,0.0603681757204924,-0.177339599277933,-0.0337406514143576,0.0403795700486988,-0.0089237412812249,0.0263976050460711,-0.0098146784139719,-0.0876710878530646,0.113853143592826,0.0930167106495471,0.0178331126086958,0.0121138710146096,-0.0517605734218552,-0.197974852868656,0.161044071720914,-0.00778851493466,-0.0249749796244265,0.0919102242104902,0.0039804771898539,0.0963361699667177,-0.024486401196791,-0.0390287943958242,-0.166447174332412,-0.0238684931853697,0.0749105689195256,-0.016683516308377,0.0553530618603515
progressive,-0.110629834746672,-0.26489389344577,-0.0064112445559839,-0.147996786306856,-0.162911524242548,0.0840481069685227,0.144502289211486,-0.0549882308302285,0.0244617334375584,0.211252842803406,-0.0283567641376961,-0.0839905857750185,0.0203292586342351,0.10459721498793,0.0224728535821608,-0.153920792517863,-0.136900609719937,0.01350555328483,0.0880941308016089,-0.0913642106523217,0.108329579136438,0.0936288538765776,0.0416395919776783,0.0761893584960041,0.0617576294057664,0.0422828988550302,-0.062866265820569,-0.0762914586144741,-0.088513189614285,-0.0574372802336595,-0.0635478919635936,-0.0750620276933126,0.0129428606683744,-0.0637606357895686,-0.127182234897424,-0.0425272793374325,-0.068830113917077,-0.0539231582605061,0.142743832490067,-0.130241431901952,0.0218890980580838,-0.0092835822716133,-0.234710746824326,0.153403863086239,-0.054469440418815,0.137876778209699,-0.0428199607043803,0.175524568538168,-0.0651526486723699
progressive,-0.33796829192806,0.351082105842218,-0.370752826713457,0.458638386629399,-0.394794818889415,-0.433791160265729,0.218793632146756,0.271363921258779,-0.401351725846494,-0.0636135008292093,0.353382774949966,0.408713866991285,-0.0496944527273389,0.0503846534596631,-0.462549524112569,-0.227651208211583,-0.126536800926094,0.280796664600542,-0.491192854504021,-0.49648439345184,0.322323741995379,0.355453377146938,-0.471177033266621,-0.516155114323078,-0.406068097517376,0.39283925014783,-0.528808794415688,0.365921421587188,-0.0552160585859321,-0.387892811566173,-0.48820198466395,0.0305988991330374,-0.0952477010607329,-0.421942714360831,-0.406873331705087,-0.332446686069466,0.369832559070358,0.385362075547651,-0.388698045753885,0.0989287716331284,0.222129602352989,-0.0507297538258251,0.114228221199647,0.224890405282286,-0.116413856852007,-0.361320083371693,0.43287089262263,0.337278091195735,-0.0598173968014265
progressive,0.32585980816281,0.344423792676453,-0.223262853750744,0.170046098144968,-0.303211747056166,-0.0816815318600284,-0.215218460461499,0.400858305597927,-0.229822128278898,0.0573008321987775,0.344918832263484,0.505559178254873,0.300736549121014,0.456178979448583,0.285514081819827,-0.474247924375195,0.308038383029713,0.420536129182389,-0.133165648911198,-0.205441428617647,0.460634335731857,-0.187372483691035,-0.410387817648264,-0.187496243587792,0.171407457009302,0.311751179932442,-0.127101413970075,-0.0728945791902375,-0.17932809040179,-0.103834553379642,0.117200622229465,-0.355438423487881,0.41942229011157,-0.174625214325,-0.103091993999096,-0.369052012131219,0.378457764284798,0.218188697983682,-0.0287122960477676,0.391328793547591,0.232049806420535,0.459768016454554,-0.157917628262722,0.406056221261747,-0.27647960935652,-0.120789659235436,0.109527508630493,0.124131176447892,0.164724422584391
stable,0.0603317522422521,0.0799114768716744,-0.148457233459991,0.0671162403408895,0.0653108989184227,0.0349810403025548,-0.11369923389397,-0.0527245905053539,-0.0157509097849348,0.146397558102742,-0.0533288253479996,-0.201467911292467,0.258632914590424,-0.0750726893935288,-0.171671877823186,0.0639958176018445,0.0648422679348526,0.0193385829252743,0.0665406909299714,0.0473039642970344,0.0837252587091602,0.153677215044248,-0.133642665254012,-0.145501713603872,-0.0062072513093824,0.0477531137307147,-0.133343539094287,0.052139837212598,0.289315281880676,-0.30206618638061,0.0126943006266313,-0.160048142052311,0.0399681636763181,-0.132100861648165,-0.233643915206949,-0.191503635416931,-0.0825252259155534,0.0810110339552195,-0.0448643220179187,-0.0074982491351519,0.189314645519862,0.119757995909704,0.176928828332825,0.10392195021777,-0.110825321790145,0.0992517471752856,-0.177615591315949,0.105536004296044,0.0276039756115994
stable,-0.044384582845364,-0.265711852737939,-0.0574923901763995,-0.0297586088575337,0.0736801145527988,-0.26924939896693,-0.382064072675148,0.022456517796562,0.0679888055786418,-0.0877776357928692,-0.0422253721337263,-0.146873544100788,0.107537410185914,-0.152109039880141,0.174053448828359,0.136121074274373,0.174843403966763,-0.0156320317962806,0.10033156653261,4.17677429500991e-05,0.115215410933437,0.167510441095785,0.0459390692786373,-0.104677227788244,0.0791280810245509,0.0307301628783295,8.89834523719503e-05,0.143768203211889,0.0481582076214643,0.0999974245890091,0.154647792255978,-0.200163736138642,-0.014589654211352,0.0604669798699761,-0.247321333918128,0.142079333605646,-0.0833012233419129,0.0895282490191256,-0.119878870233256,-0.180649120236827,-0.0770996215082352,-0.109943595377604,-0.0317543805750189,0.201249697455345,0.0784271093385188,0.0816050897803741,0.0543216736898398,-0.141151363316624,0.0281877785248452
stable,0.120897178270859,0.0375518212870001,-0.0207623882193912,0.0753042453587287,0.210648224177233,0.141560965121486,-0.304520127288536,-0.0752566446979457,0.155742561987625,-0.192463071734522,-0.23116920904551,0.0394558477183207,-0.141838068968187,-0.0158255196867529,-0.0771861714832571,-0.102870128022892,-0.175141531280303,0.274125405354982,0.230001292832727,-0.137215704801436,-0.0392433447683965,-0.073784424260871,0.0674926369195161,0.0302961205647892,0.0254272529761266,-0.0027234378062281,0.0774904757075485,-0.0182412532214908,0.159746117564197,-0.142157673404873,0.0946913144862107,-0.135563281862826,0.275714927420415,0.0329770577810326,-0.0115975609950616,-0.134696269827135,0.0673328347011732,0.0745239345266071,0.0839352651728488,-0.0485577740694728,0.164691486214832,-0.0330705590789992,0.210949128354326,-0.148168956852328,0.370372241434638,-0.204915744600079,-0.224681918990225,-0.299692060266259,-0.35287899859688
stable,0.117423279640521,0.0687291480025425,0.0898830102369064,0.152428241580377,-0.015241388940246,-0.212652476151555,0.29114235315321,0.0156201616357108,0.0335878403724741,-0.0755064960181008,-0.208134660146339,-0.10723260931163,0.0478829215817934,0.0630525496324538,-0.0164201395526564,-0.0125032429967537,-0.122235315293037,0.143231927578048,-0.0922177351793805,0.102448966011081,0.0680989001896603,0.0338386914821559,-0.0727112533668078,0.0131231946819997,-0.0006215117045848,0.0002480430748719,-0.0365106926056823,-0.206941557356012,-0.0129902810343325,-0.0805397424128613,0.0273321628238163,0.134275232546162,0.0645601523214869,-0.0895310698740692,-0.171916939172487,-0.104009297353766,0.0170915718760834,-0.02349389124259,0.0687275879832037,-0.0825671435455883,0.0861077634369683,0.0902789431450983,0.000249291090343,-0.0652905533759212,0.0041059708997673,0.0810333325316631,-0.0495424701544273,0.0201183213972569,0.046832092555166
stable,-0.102734535130565,0.0916733495421018,-0.0612619509514884,-0.0279960528541748,0.0714722761100698,-0.184636713284347,0.0633204842495895,0.14579905172684,0.0527258995420292,-0.231626166702334,-0.114509345595703,0.180958800458406,-0.0526710053207465,0.196548759302692,0.294699626956152,-0.253227042777075,-0.389007899119823,-0.0835490047922628,0.0059011287878897,0.0669983970755301,0.102542405356076,-0.0902186526781103,0.042295997498317,-0.0188836121212473,0.117610869098175,-0.292613646547409,0.11934003706858,-0.307572321846944,-0.369767474560238,0.166192254933361,0.0051600568005733,0.0736131507400949,-0.0482520205074895,0.0719114298803313,0.129577809337803,-0.0555255048274467,-0.0291213843904701,-0.0401276757576505,-0.0197344725511291,0.182193920437267,-0.183044780867149,-0.266127184778509,-0.0996879058493753,0.162432000775496,-0.167839081571842,-0.260418185765108,0.150108248097531,0.369026402572922,-0.0091124407329274
