group,ARNT,ASCL2,CEBPB,CLOCK,CTCFL,E2F2,E2F7,ELK3,ELK4,ESR1,ESRRA,FOXG1,FOXH1,GATA4,GLI2,HINFP,HNF4A,HOXA1,JUN,JUNB,JUND,KLF1,KLF9,MAFF,MAFK,MEIS1,MITF,MNT,MYC,NFE2,NFIC,PGR,PPARG,PRDM14,RUNX1,RXRG,SIX5,SP4,SRF,STAT2,TCF12,TCF3,ZBTB33,ZFX,ZNF76
progressive,-0.0493233697796504,-0.075578578923895,0.407638680701972,-0.2832679067499,0.00986467395593,-0.41469571668583,-0.334336564998676,0.0467433781296379,-0.18029588707146,-0.414316306149063,0.0527380646105492,0.023144042742759,-0.0490198413502371,0.158365958046354,0.178398834387628,0.196762304367128,0.359984717284094,-0.0018211705764794,0.0143417182897753,0.0578980479105742,0.112229636775543,-0.270140302177777,-0.204654043531872,-0.0862020739533582,0.179157655461161,-0.0429492727619725,-0.272568529613083,-0.218692233392234,-0.245326853073246,-0.0709497703753432,0.485266076524406,0.471152004556691,0.222562220867253,0.031263428229563,-0.196458775937715,0.100847320672547,0.148956576734544,-0.125736651884432,0.301327848299987,0.0700391850871035,0.0234475711721723,-0.057594519481161,-0.1422030691801,0.10115084910196,-0.181965293433233
progressive,0.0542293050586709,-0.0241835098440489,0.491621633625513,-0.2834028800206,0.0059889006053587,0.145139043634729,-0.0807298736992961,-0.318677884431867,-0.0816035188193168,-0.0395925839174559,-0.0933027665135058,0.0436189483836379,0.167841155231786,-0.123057346688121,-0.173196979663217,0.1758052534998,0.0122943392976814,0.0636494785267192,-0.060636035938822,0.161244501499457,0.105989613039023,0.0107369719098186,0.256889649856496,0.101963248572841,-0.0482277429298336,0.0650802306797965,-0.475592144901656,-0.153558956747971,0.252496101209436,-0.0914921686560718,-0.0953159487465968,0.221171492123479,-0.15981374934638,0.239834577730876,-0.138377790097178,0.125868204900361,-0.125551666813397,-0.198684626425558,-0.0891497868125383,0.284479109516278,-0.18837814631401,0.32128615826845,-0.0718414842173473,0.037174232933051,-0.132262274257034
progressive,0.345429463178568,0.247126583627671,0.27457164511742,-0.110702870998486,-0.0714148181786288,-0.34120031710526,0.0909385439289636,0.0776841221343314,-0.232629835774788,-0.105806215615769,0.106424729188938,0.262684803371335,0.204525635720535,-0.294666731804479,-0.0900396487993455,0.31280828629955,-0.279421301455342,0.142301972244861,-0.223369334442013,-0.0227986069043231,0.210620766745527,-0.167963681090441,0.0461132049556691,-0.298639610210334,0.0994816954620145,-0.256613709439514,-0.236174270273924,-0.196265246414503,0.11518912949332,-0.322281819250399,0.0684190130520674,-0.294224541445117,-0.298258856510834,0.202712255908859,-0.0899153163589481,-0.0799813924382524,-0.0047250935100503,-0.0081895067597154,0.147170750743165,0.0780243276383219,0.155392127770185,-0.213116784644104,0.156415124952726,0.240657994506538,-0.0813210188065614
progressive,0.0137968827719137,-0.491103327238355,-0.339885112095397,-0.210457211806493,0.12033947751058,-0.650971968881165,-0.475992455631021,0.0512455645813936,0.366821883221514,-0.136326341674861,-0.529865997883256,0.509937167212714,-0.184067936028467,-0.628743657748637,0.0131398883542035,0.147166749567079,-0.411497503625806,0.596660430350457,-0.450369673340325,-0.569833158293958,0.549028335066469,-0.178811980686786,-0.259403295925901,-0.57837408572419,-0.528771007187072,-0.464276055181857,-0.304845409817521,-0.570709150850905,0.568847666667393,-0.535012454155319,0.137640330510282,-0.176621999294419,-0.366821883221514,0.474130971447509,0.180673464870298,0.491103327238355,0.590966478730302,0.538078428104633,0.537859429965396,-0.0446756204042919,0.452778652871929,-0.099096658004618,0.579907072698847,0.619436236831076,-0.086394765928888
progressive,-0.371053436817314,0.298575209353885,-0.463378198578596,-0.549233648054943,0.0266447946650731,-0.0737940197925687,-0.228509267827211,-0.466558030040683,0.583773196694853,-0.520834463617684,-0.0359649903298106,0.300110300404548,-0.209868876497736,0.207346941200219,-0.465022938990021,-0.387171892849272,-0.491119486851286,0.247040009795925,-0.168421418129845,-0.270176024916626,0.245614568106024,-0.473356290407904,0.397369283400102,0.0221491708738468,0.317983146208691,-0.167544223243752,0.110965153090757,0.417215817697955,0.304057677391966,-0.0442983417476935,-0.497369500414698,-0.104934438248868,0.498246695300791,0.0413378090071299,0.232018047371583,0.373246424032547,0.0726975261849525,-0.102741451033636,0.308772599904715,0.121162543641588,0.356470071836019,0.258004945872086,0.0552632778238553,0.001425441689901,-0.583334599251806
stable,0.285020306760891,0.211616026018622,0.105499496033718,-0.164804364656686,-0.0326435716069993,-0.103742626284867,0.122569615182892,-0.31493034875411,-0.388183166028637,-0.338111047224459,-0.375191779716851,-0.323843667709473,0.513983691298905,-0.325449073990582,0.193313569217583,0.490172383065673,0.123243081919952,0.254690346278458,-0.276357741033319,-0.103675945092126,0.0949577451558404,0.0380959902533192,-0.190159854922203,-0.138687031781895,0.219858806353174,-0.351575058117924,-0.106430903192995,0.0994984548794612,-0.0506034388070127,0.0824640055100356,-0.0201632746766971,-0.128716662860974,-0.289358976463394,-0.115921859626389,-0.0711009180245708,-0.100585850777045,-0.162191952578622,-0.0815747898439696,-0.0096074156023519,0.0781077671100442,0.295133487897003,-0.31358767435817,-0.34372224962914,-0.222055292827817,0.193016897803175
stable,-0.280360663131351,0.156408725802125,-0.292257483230904,-0.260026032011377,-0.514379157549181,-0.0017566436978186,-0.0437104927617329,-0.0101303076169149,-0.102298178638419,0.0046942519790022,-0.0091121779830668,-0.255376189564061,0.0415821248357241,0.0980348635965217,0.434897609412766,-0.0283546635830485,0.0958884028983444,0.137982059747197,-0.213822026285325,0.0354371614882986,-0.214277635184478,0.0329732548784368,0.415860723496518,0.0034491402943124,-0.260792507632336,0.241357580728379,0.0051416368908062,-0.0869275462825055,0.225110271321027,0.015423265874949,0.0711473593565952,-0.345793996077626,-0.0610811988410052,0.310970344045588,-0.0826379144810906,-0.0077469960830766,-0.110456374088962,-0.234275082823129,0.110652104987876,0.131531164070376,-0.0374405248065974,0.456490510597189,0.186493716323474,-0.415316295533992,-0.156961377752
stable,-0.23888065927414,0.0563723026180848,0.192888398169635,0.0810425583045376,0.334024054592189,-0.105607259508723,0.143623948114833,-0.218046067200676,-0.277061888690845,0.183289149370476,0.0135171828174436,0.108256987467999,-0.150370121349171,0.233714698730221,0.053322088534911,-0.19034888150802,-0.159489718162731,-0.179541965249977,-0.305993130462952,-0.0455964317960024,0.0160396244892794,-0.0807072675961582,-0.006030575935435,-0.110979672201783,0.144845586019901,-0.129091579541463,0.0942477344905726,-0.106473427172036,0.0720983682041575,0.0958263949091923,0.14906310849521,0.149770944435122,0.207849193759267,0.0317020469316319,-0.131449480402706,0.0040110703261683,-0.0338240024795701,-0.146930287044686,0.0044627814194017,0.0479527803854465,-0.172331662748022,-0.109458445839692,-0.140371938697913,-0.173665064222549,-0.218458971498958
stable,-0.108487242080587,0.128271271679857,0.093937935145388,-0.110121414751173,-0.241639608428328,-0.104731015788296,-0.0998150724810456,-0.130456167110255,-0.101243295405871,-0.0154162382505681,-0.0010548854522762,0.0593249525622382,0.053895420291221,-0.0664629250959319,-0.15937853827173,-0.0994825821841462,0.0476498014409584,-0.009395707333258,0.19554656997543,-0.139574799196097,0.0438361605870889,-0.0190562071967788,0.207182587788569,0.0206795253731357,0.136589813283212,-0.0300983699177759,0.186435650293382,-0.150667521008633,0.0370875216227027,-0.0074304725886979,-0.138923529542377,-0.0381284104903157,-0.210225845196788,-0.130436171989308,-0.0748208856520116,0.0050630502685069,-0.0939633575134499,0.323050314655485,-0.202199803648438,-0.0048173959254369,-0.0699637851292645,-0.29036371915334,-0.125154032324132,-0.0800798881058047,0.154601132588188
stable,0.535371072660164,-0.0610766297663278,0.0998691936683454,0.235450648397853,-0.241298410822289,-0.0033931460981293,-0.104658101991237,0.086416933605549,0.0909411284030547,-0.129998405830458,-0.3745937032871,0.121070340565168,-0.0653120461725034,0.110939032002668,0.0205995252482177,-0.28892278052582,0.112238534763654,-0.134594795225797,-0.248012508420715,0.101264955893108,-0.0317174933144287,-0.284518910058035,-0.232827578009938,0.0264954174045417,0.0059199570222681,0.0288537742670713,-0.02947946078162,-0.398827023292889,0.441879068467026,-0.0823499712609826,0.359071864753104,-0.261103795494349,-0.415311456464652,0.0836976037538567,0.511378401313817,-0.116810859293048,-0.0641328677412386,-0.232875707741826,0.0899785337652875,0.566462879460044,-0.130888805870393,-0.0365304665032646,-0.058020391791417,-0.297273289008451,-0.163111661369649
stable,-0.0249161352354301,0.0343053327579132,-0.0098807785446026,0.0197966700193566,-0.0913989571840818,-0.158724489456367,0.217096224540047,0.116132505182725,-0.173352536157438,0.0529151857381526,-0.0809774395151477,-0.205677499654813,0.0300847585537154,-0.0816024496718426,0.0691233142960367,-0.241197739795964,-0.214111625477178,0.118155009959445,0.155142970580925,0.16180740472366,0.110212465159199,-0.159581244952061,0.273606974325702,-0.183331630906465,-0.229427885609217,0.0262434039951528,0.0511033585423406,0.0245439381758253,-0.0366087409758447,-0.127642523686352,-0.0768762492734648,0.0231323983837392,-0.0432169944303373,-0.129531599328497,0.0983162044239067,-0.0323670990135561,0.298986600239131,0.219715649129341,-0.151420999984877,-0.0201548219069009,-0.074039124517232,-0.0047402455704383,-0.0485752275714402,0.0315454564480135,-0.0311241012861967
stable,0.270926795235584,0.0858335325830114,0.192403403956201,-0.287172267273993,-0.0844010408730899,-0.250186042055378,-0.0380112495359333,-0.0318059311385948,-0.184701843560841,-0.0943349834042508,-0.21111237137958,0.127425413457975,-0.13278560500453,-0.0277598400188979,-0.0509216720538034,0.0851125992068668,-0.357447555333756,0.118408128612671,-0.0921595306595825,0.142232001041037,0.269981052772619,-0.244722415002009,0.489156137754481,-0.322528135715269,-0.0828780024941283,-0.19673801015928,0.135492334756439,0.0145459466413965,0.0070651205112933,-0.240046232452133,-0.324025293071757,0.154525206202656,-0.260059600455384,0.257917750224776,-0.239697008432978,0.183596695849934,0.138640577330399,-0.0500964321039155,-0.0314056094475756,0.139304256510793,0.167904469421983,0.288052162982692,0.2490083743317,0.140321766030371,-0.240263054298133
stable,0.248732669567705,0.320347590359714,0.280000251028664,-0.233335073066594,-0.138673606346882,-0.272999138587991,-0.383978021360036,0.0008383346291936,-0.0023211668783988,-0.0728654034765411,-0.223488447391617,0.124784260820991,0.0266692746073006,-0.121280343265235,-0.0820476051836282,-0.0313129045653386,-0.176496341113369,0.215282504913479,0.273881631937399,0.152966048488944,0.330770718013376,-0.0040372933813164,0.19188150287038,-0.186322315446554,0.126809410487362,-0.166592243193576,-0.0802075047214208,-0.0090162000702992,0.125316032872135,-0.170508023201007,-0.408151822976408,-0.0354639560826115,-0.0974066451902234,-0.271378227952442,-0.30244032856257,0.265324550740259,0.313192779209278,0.0895354302052169,-0.118477011495017,0.0108117243915533,0.360751808758742,0.0785037250845534,-0.0792971759996181,0.117791408917034,-0.23433556466788
