group,ARNT,ARNTL,ASCL1,ASCL2,ATF3,CDX2,CEBPA,CTCF,E2F1,E2F2,E2F4,E2F6,E2F7,ELK1,ELK4,EPAS1,ETS2,ETV6,FOXD2,FOXM1,FOXP3,GMEB1,HIF1A,HNF4A,HOXA4,HSF2,IRF3,IRF4,JUNB,KLF4,KLF9,KMT2A,LHX2,MAF,MAFK,MITF,MNT,MYBL2,MYC,MYOD1,NFIC,NFYA,NFYB,NR2C2,NR2F2,PAX5,RELA,STAT1,STAT3,STAT5A,TCF21,TCF3,TEAD4,USF1,VEZF1,ZNF143,ZNF76
progressive,-0.214035744523418,-0.312397474052315,-0.357580210110577,0.223662306845109,-0.241362760146284,-0.361461888466098,-0.0253085428779957,0.205806586409713,-0.401210274826631,-0.519058029700243,-0.150842020895539,0.127707217896635,-0.525113447934855,0.465025066991393,-0.128949354970401,-0.236316578284107,0.126309813688647,-0.0673859362518413,0.10814355898481,0.170405679807364,0.104184247062179,0.360219751392331,-0.20518551787283,0.398182565709325,0.428071489046835,-0.0170793847642916,0.14928934955333,0.289417938187632,0.056517236856383,-0.0021737398790916,0.242604897220051,-0.171803084015351,-0.266360768755838,0.230804595019268,-0.37481486200909,-0.370234481549575,-0.148590647449337,-0.565250002130941,-0.0197965596131561,-0.0215821316566957,0.570917252530001,-0.351602425443075,-0.506559025395466,-0.487926969288966,-0.0158372476905249,0.0562067025879414,0.383820355793898,0.0229019022975728,0.204874983604388,0.301761675358188,-0.0923063112942849,0.0780217349459683,0.307118391488807,-0.300519538284421,-0.320160830763357,0.069947843966485,0.0107910658283479
progressive,-0.198972841061778,-0.0643126222801868,-0.0168098638178982,0.331276052744095,-0.131798138732473,0.0159810261566151,-0.0498468149731049,0.068236650582824,-0.0180660708982804,0.0576948715783794,-0.362111403861519,0.11575235963357,0.290546452045105,0.491189919017907,0.0448996901823213,-0.246682808939387,0.0213555203664978,0.0954328863436763,-0.0385280006612074,-0.145422157789814,-0.0877402367998924,0.290080230860633,-0.397220449169933,-0.0952904298706433,0.250205368999841,0.201821970522439,0.0024347106300191,-0.0100367060546002,0.0632377234382103,0.441304252279429,0.173123466500511,-0.374064797007836,0.342957483532804,-0.0094539295740105,0.0058666165712695,-0.156443108567188,0.131137658721138,-0.0063328377557413,0.268763562259508,0.157854722709061,-0.0754889801190513,-0.371215667547176,0.223151589712022,-0.110092952477621,-0.0440708525210382,-0.179313847783219,-0.0215627297818186,0.183781800801073,0.194025716270994,-0.144981837782258,-0.406700279920859,0.468642944513315,0.0289316146141638,-0.0949796157476621,-0.0952256769283555,-0.369674547520727,0.0518412055955674
progressive,0.173441962116033,-0.0255603857171081,0.0592062218701271,-0.0191568251149923,0.102038448504801,-0.0983579290495018,-0.0560143152958176,-0.0436501458646874,-0.0987604492774989,-0.120720944469989,0.0708409063195119,-0.0496477518990675,0.0108463473730282,-0.142857995946313,-0.126028170163738,-0.0186556456726868,0.0636636045849285,-0.0835878485251424,-0.109547788449564,-0.0273029228685596,0.113637150440106,0.0067302911963364,0.199945854623141,0.0025317328127427,0.200059578100394,-0.185125898119396,-0.0244777101145197,0.0364311637341858,0.0142782674631591,0.0164707811735409,0.193928891401143,-0.0228499891847831,0.136266639403037,-0.0321681334273178,0.0517406697570304,-0.0878654747758993,-0.0458634217198524,-0.141425407956268,0.140087420415387,-0.0890055975159331,-0.0765917082117693,0.00581379080519,0.0077015849169484,-0.0317610861151198,0.0340518687739306,0.0089316249155923,0.144589137334086,0.0899195221522755,0.0919862141431438,-0.149489003502934,-0.0607707197274034,-0.0206484213059996,0.0111675361917616,0.159865002438128,0.111416147320529,-0.0187969219210239,-0.278963455541164
progressive,-0.0041206797048427,0.0322972193082268,0.097003027646433,-0.384448279489652,-0.0212716168547287,-0.0314062615342068,-0.282767723529613,0.376875138410481,-0.142553243843208,-0.141996395234446,-0.0057912255311303,-0.306712213706402,-0.260493779179112,0.13820982469486,0.108808218152199,-0.0713879916433565,-0.314953573116088,0.026394624055344,0.105133017334366,0.147119402435061,0.13731886692084,0.243342842029226,-0.137652976086098,-0.103907950395088,0.119499711440439,0.417190977684889,-0.04488199786626,-0.0865342738016974,-0.211825210773267,0.0579122553113033,0.288781688504249,0.195899340562659,0.377320617297491,-0.209820555781722,-0.0551280122674906,0.0385339237263672,-0.359167352651833,-0.280206219929306,0.459622841672593,0.0522323995019255,-0.192446879188331,0.0686037485995439,0.0497822656233703,0.0246127085073039,-0.161374726819382,-0.267287332206015,-0.134980102764038,0.0810771574358246,0.126516003910847,0.262943913057667,-0.297914005687954,-0.105689865943128,0.373868155923164,0.329208897500409,-0.0767337382874768,-0.145114747443516,-0.0517869206149154
progressive,-0.257628679991439,0.041048231583143,-0.0102053614433228,0.243114388160935,0.167934892195124,-0.193561688708356,0.0224517951753102,0.0830036064056924,0.25706171546681,-0.0981982556657509,-0.121783979890319,-0.019050008027536,0.0088446465842131,0.147524169308478,0.231661704763428,-0.0021544651935903,0.0871991438879474,-0.26193761037862,-0.140833987917855,0.0985384343805283,-0.0268741184674168,-0.147977740928181,0.0528410936954271,-0.321015313844966,0.120763443745987,-0.26137064585399,-0.124165230893761,-0.0021544651935903,-0.384968912223123,-0.0771071753495503,0.473755556780031,0.149565241597142,-0.0733652094869986,0.0792616405431407,0.539183262922223,-0.0004535716197032,-0.0057830381512162,-0.0430893038718075,0.229620632474764,-0.0157616137846875,-0.0456973406851012,-0.0281214404216007,-0.021431259030978,-0.10579558029578,0.163625961807943,-0.0909411097504991,-0.111125046827293,0.187438471842363,0.420347498559975,0.15965721013554,-0.178707218163075,-0.0706437797687792,-0.2381251003442,0.221229557510254,-0.0936625394687185,0.0924152175145346,-0.355486756942412
stable,0.203017205885656,0.248273599131496,-0.162754635631049,0.385052106355046,-0.0783850667755166,-0.142318306283086,-0.202047080869751,0.191737103466258,0.200578213317256,-0.241517026181519,-0.0227643843706978,0.360339168651574,0.115396826642885,0.17814704994262,-0.105952162095588,0.127163829186023,0.125513514089512,-0.0403601680708557,-0.352864292108369,0.220205719479516,0.113850370868267,0.134297045312514,-0.135420168857657,0.0915078214104769,0.254614326434835,0.331020893546232,0.201763543559785,0.117846981025696,-0.0943440112282687,0.0970101875558309,-0.21340885510191,0.124468931604307,0.0743033818131292,0.104630439925749,0.144454568665521,-0.25174410669506,-0.0546023710193848,0.152029084820294,-0.298085101614358,-0.191599078102693,-0.228546044998605,-0.0956612414484055,-0.0663782213422387,-0.12755803180228,0.202579444969261,-0.098897759268411,-0.170624259269263,0.15677557833855,0.111477804707579,0.111276211449749,-0.253895070003792,0.0453289450395087,0.112796804483659,-0.141420733060849,-0.023699662746492,-0.24765071543951,-0.0303929400415802
stable,-0.395835783301937,-0.17022741021012,-0.100078302021877,0.0231595549401422,0.0664926003443154,-0.256323373366532,-0.221177762306994,0.239595727743076,-0.0782529461029756,-0.0503400981585867,-0.150694268399141,-0.0203941850389731,-0.0844307222727579,0.0376585197424028,0.0133653972127849,-0.108611825586307,0.151633892271243,0.0164384019759947,-0.0101569662331334,0.123878205615071,-0.36405242065307,-0.236748433340602,-0.0630450835751432,0.296210573930131,0.216061660796971,-0.0904112108679708,-0.111057857125249,0.376376206349272,-0.126289126653454,0.177470204896858,0.396103291877625,-0.192057781914815,0.0272323730049839,-0.15394784145094,-0.368029938787823,0.0089882881430988,-0.208955964255273,-0.153205505153407,0.14235803240928,-0.390268261070442,-0.141227808677001,-0.294438329616202,0.0300997305506339,-0.204033806462623,0.416728203063128,0.350528190223471,-0.21114953457591,-0.026051991414763,0.238330077794354,-0.0109962743893528,0.0951243775858643,0.120440720417487,0.438187406619057,-0.411660587482449,0.480269849431891,-0.0075320383342001,-0.172586501461964
stable,-0.198332035805928,-0.0340522476082015,-0.0931145405621745,0.139801637102686,0.0664678975218456,0.0729466212800122,0.122504058392517,-0.221644111043596,0.0049271032515956,0.0244687091852639,-0.1196164076526,0.156288785223723,0.158638247106391,-0.0293910914819715,-0.1399951962531,0.0486761922000504,-0.0548291700709348,-0.0408756010732028,-0.0926282822086954,-0.0241870255436045,-0.0566042491088779,-0.0470096951245346,0.0491278302176831,-0.0361829719143851,0.124757527525792,-0.194717358013237,-0.0196391723346899,-0.0604596956008643,0.0492301175735929,0.30204826739525,0.11014145119209,-0.217360631308417,0.0329727225904454,0.0151731490105032,0.0713713959990006,0.0834586141642853,-0.103058445208241,0.0063559789310747,0.0509690026240603,0.0685592805372946,0.0698040389761359,0.0530588119878798,0.0727955507235915,-0.0754172543381422,0.116903432243545,-0.0521964508949784,0.05364421039401,0.0509548397593958,0.203481023937266,0.0255781335839784,-0.0129401373484099,-0.0955851736203046,0.0493355522327615,-0.0700621178433546,0.0079910029740028,0.133766683104005,-0.0107983974808207
stable,-0.120093367340272,-0.0445174565285638,0.0276328062150274,0.0569626132740369,0.004937996638913,-0.0886548661615292,-0.0236697503518358,-0.0836997398306067,0.126319574885044,0.0534687367716451,-0.0390406004257618,-0.216242909256558,-0.146992790470287,-0.0571463945459344,0.0001474895515385,0.0869050245727046,0.241215967869922,0.202497057253422,-0.195029382538612,-0.0088813098062294,0.0547171719519912,-0.0608498920251191,0.038983985342002,0.0538171372870905,0.153163253932588,0.180531275755877,-0.22080869801147,-0.139838966553141,0.1581294129465,-0.0693398319189982,0.211463725185935,-0.210956512102199,-0.0349039249723733,-0.0364275965599212,0.105182696280497,0.0532295017510393,-0.0481855332886783,0.0638487494618156,0.0284019003528732,0.105614712919649,-0.0927761539254856,0.0771910375345606,0.0312454292264335,-0.0957872053802226,0.0332391511760699,0.075680140632579,0.179261646210841,-0.0025256134032164,0.162082016794228,-0.0250221250192898,-0.176185269659458,0.0222053068519136,0.179351069009806,-0.0299967037123246,0.194946056748668,0.0021023067769502,0.0156036977517487
stable,0.0186601440752857,0.437162817572529,0.249074512749929,-0.114290284827646,0.0606392729777212,0.177754599537881,-0.349165245711521,-0.0969187562794718,-0.264637023346581,-0.0029985092073168,0.145365743885293,0.0639103739311577,-0.0292168789704672,-0.233536783221105,0.417784022530201,-0.377118290222706,0.46417418150621,-0.451040215556806,-0.100165076165079,-0.413447335660114,-0.0193540139744995,0.133223020649052,0.0349660867068102,-0.135428535685838,-0.218395550777547,-0.0401453298830847,-0.379422929530809,-0.0526845502045914,0.323863775458046,0.0599701841463364,0.142292891474489,-0.150371519586764,-0.141772489050079,0.389657510544212,0.267437284011266,0.194506601390328,0.0901535247621372,-0.257326608337007,0.0602675569602852,-0.384552610571425,0.240227671534953,-0.165537533098152,0.179687522828548,-0.114215941624159,0.375755331492107,-0.0920616669849751,0.0563025861076349,-0.392532114412384,-0.285998303815235,0.369411378127867,-0.187220967448583,0.116793172678382,-0.0398231760013069,0.357367779162941,0.126532132335204,0.216090911469444,0.0656946108148504
