group,AHR,ASCL2,BATF,BHLHE40,CEBPB,CTCF,E2F1,E2F2,EBF1,EHF,ELF1,ELK3,ETV7,FOSL1,FOXP3,GATA4,HINFP,IRF2,JUNB,KLF10,KLF9,KMT2A,MAF,MAFF,MAFK,MAX,MNT,MYC,PBX1,PGR,POU2F1,REST,RFX2,RUNX2,RXRG,SIX5,STAT4,STAT5B,TBP,TFDP1,TP63,VEZF1,XBP1,ZBTB33,ZBTB7B,ZNF384,ZNF76
progressive,0.16245505775567,0.193376455222208,0.0510124577493648,-0.353084688329834,0.269502738325106,0.368780829175793,-0.0737718619760045,-0.134986811275242,0.140715902684017,0.0320201273257551,0.0261340745085208,0.0043949194368683,-0.0378276994387598,0.0426150223967771,-0.0038455545072598,-0.114189424654347,0.0630984862007528,0.0420656574671685,-0.144090572965898,0.0384555450725981,-0.161670250713372,-0.176189180995883,-0.0270758429592782,-0.0577617983131269,0.0933135573292227,0.0196986567616778,0.0184429654940011,-0.199497950152131,-0.0743212269056131,0.180584100432751,0.11332613690782,-0.035865681833015,0.174855009023977,0.0674149249333914,0.0384555450725981,-0.287710261706418,0.0919009046530865,0.189530900714948,-0.187097998883824,-0.0824047394412816,-0.12093876521811,-0.350180902273332,0.47535762551985,0.0216606743674226,0.0557213000031523,0.0662377143699445,-0.111835003527454
progressive,-0.280194356539463,-0.0393153939767811,0.0637366049883931,0.133155307971428,0.351004058107791,-0.239540454490041,-0.112185348166723,0.354586535596329,0.359494398529345,0.1860394994689,-0.420475251603478,-0.0641434064614506,-0.139204839554637,0.243713450245921,-0.0387117530812764,-0.122486611274791,0.380936772947923,0.0660068196606171,0.34269743448052,-0.216654590973517,0.267307935683255,-0.355806940015501,-0.243805308643063,0.0739722549556459,-0.167864659462945,0.0029263460803812,0.0023095825567134,0.389545217022946,0.202692114607931,0.0848115458184033,0.223662074412636,-0.417863848599012,-0.0246836635748749,0.200540003589175,-0.0701404475320077,-0.25535322142663,0.125255485817215,0.187023696581136,0.18048862775589,0.126922059593934,0.192600813550473,0.191249182849669,-0.245393146650803,-0.364074195758283,-0.126817078568629,-0.292319664962208,-0.244041515949999
progressive,0.078411841131249,0.0845045930773528,-0.213969955211829,-0.212476338180933,0.2824382053517,0.0493032179008266,-0.11950329663475,-0.194559666046275,0.188984122052117,0.162235538981415,0.172318706449003,0.0668072665884272,0.037969733283476,-0.0352809095006033,0.0106638619715286,-0.0956918472642152,0.151007969659808,0.208819090064244,0.0077232055896834,-0.119130831758806,0.208687420051353,-0.0655229751309388,-0.234689899142943,-0.350954990216894,0.147263750446614,0.135448441257714,-0.0724642236702229,-0.100057858934244,-0.0608263793560105,-0.0953900708672496,0.100993952878451,-0.0693122846695943,0.141996715085515,-0.013148135371711,0.0112612305020719,0.0749857592143627,-0.0972579532558349,0.0466504037528706,0.0673421662305714,0.0838359098133112,0.0062147932957456,-0.0728975917982648,0.112830946130116,0.0410402591964667,-0.195202829438615,-0.105176863383109,-0.210783102521694
progressive,0.394158197932501,-0.38960979204586,0.0327263350380207,-0.117925742865817,-0.177387829578967,0.0329482084959056,0.34734289831879,-0.31284157561769,-0.244393613860202,-0.413793998955313,-0.0042155956998128,0.164519169021643,0.361986546539192,-0.476140440620966,0.166959777058377,-0.488232544075692,0.155422357248363,0.153536432856341,-0.541038427052295,0.471259224547498,-0.0364981838220638,0.0100952423337623,0.136784986786032,-0.17028787892665,-0.537932198641907,0.262587237406763,-0.372636472517667,0.132791264544104,0.371194295041415,0.0013312407473093,0.399372224192795,0.467931122679225,-0.416567417178874,-0.0049921528024099,0.157973902014039,0.406583111574054,-0.387058247280184,-0.391495716437882,0.370861484854587,0.0056577731760646,0.189036186117923,-0.35056006345812,-0.289988609455546,0.202681403777844,-0.449182815487952,0.0399372224192795,-0.161856687527025
progressive,-0.160467905589446,0.180048140913824,-0.195577293067642,-0.120294664148049,-0.0064142150200549,0.133460684452372,0.371461820722834,0.072244316541672,0.376413144597964,0.297304492683952,-0.127046469432317,-0.373599892396186,-0.0150790318015328,-0.314296535982695,-0.0222809574380858,-0.100939488999813,-0.108366474812508,0.389016514461932,-0.360096281827649,-0.109041655340935,0.284926182996127,0.0901366005449833,-0.0523264909530802,0.0354469777424092,0.20919343372425,0.378551216271316,0.0972259960934651,0.328812917343872,-0.187925247078804,0.360771462356076,-0.0387103502964722,0.103302620849307,-0.247228603492295,-0.376075554333751,0.430990237312467,-0.0483879378705903,0.0742698581269526,-0.0615539581749137,0.372699651691616,-0.356720379185515,0.105890812874943,-0.374275072924612,0.15000260739883,-0.120294664148049,-0.147639475549336,0.434028549690388,-0.354244717247949
stable,0.017404829224254,0.0752196872577716,0.230292001926534,0.0301698609788197,0.106220243553724,0.0738676987426172,0.239620420959174,0.0030270937823582,0.104868392184899,0.112082700549949,-0.097465781909592,-0.0719469643994709,0.0431007026456213,0.113413568530377,0.0082002533270552,-0.0210929683142856,0.171818018633954,0.0666639506449302,0.0199194071736713,0.173721198246938,-0.130210839515421,-0.148863700337149,-0.108211471110178,-0.148475439078638,0.168961260592702,-0.183119150468581,-0.170258939161417,0.164591367099258,0.149849919591813,-0.127989891857233,0.0628888607820636,0.114511424897166,0.207413662696212,-0.119714070902683,0.0284883098341344,-0.199660917841966,-0.0607119370956114,0.156565426756861,-0.05190549699264,0.0786228362753249,-0.0764954224137836,-0.0010188600810592,-0.0571791847967819,-0.202095265188688,-0.30872475338932,0.0110210790300066,-0.0990404960636803
stable,-0.146707770819269,-0.121042601642252,-0.220923944866268,0.0609486297033596,-0.0004917673644753,-0.0984145198782532,0.0080904210203864,-0.138418947103559,0.151676316950003,0.103823960887482,-0.0724661605292796,-0.0464177519578783,-0.0093266224297055,0.137050477230692,-0.351028632011128,0.100261191119335,0.117354346408686,-0.040265572653338,0.102865862401522,-0.0089315127885925,0.2193842042906,0.10716458746685,0.0954418709474761,-0.0705686168022177,-0.168577852542162,-0.107440994640675,0.0401316084402567,0.175759351813035,-0.0035492037718861,-0.0523308305783116,0.070561833804087,-0.0663428089667947,-0.0683251401704903,-0.0370283867954638,0.145542790890322,0.0580166787613667,0.0536314704698724,0.0884418168765989,0.175888228777518,-0.153645082157437,0.0684065361480587,0.0518034524736501,-0.0259449678499082,0.0473707631952409,-0.140068911398851,0.099881343224016,-0.187765258504365
stable,0.157954180034073,-0.243079461099791,-0.0453532584783876,0.0001103946064916,-0.184710678516037,0.0794399588313978,-0.298163215607515,-0.18786165599847,0.101824830896292,-0.110782564680187,-0.207904585339934,-0.283654210182897,-0.190403886079392,-0.0861172554583362,0.11645053919063,0.0055544257723374,0.0367582498301084,0.0785315689265522,0.0729818743516358,0.114606949262219,0.21474747387661,-0.108357037468984,-0.180435253113196,-0.0333486335553232,0.133922851266646,-0.246722483114016,0.0166932415673459,0.0876817047389037,-0.12462131713682,0.298180563331392,-0.206187160676086,0.0911701743040401,0.131565137885145,0.085306643633526,-0.0235992127363026,-0.0539908479034564,0.136315260095901,-0.0572317181368901,-0.0243467419288319,0.20361496634483,0.186112690018481,-0.27072857882853,0.0061158611996379,-0.179331307048279,-0.243702402093565,-0.214767975732101,-0.15767503938623
stable,0.11313324939288,0.0545729229052025,0.369026040205679,-0.0132930941361363,0.0048268569682589,-0.109092505543183,-0.0187466263750327,-0.23096394002371,0.106877281330697,0.113901582422368,0.143425857544886,0.0410367370594329,-0.0753753356447962,0.0023717472917103,0.0521898080155597,0.0685195081840222,-0.0572868640423679,-0.113616518043446,0.201302379295393,-0.0104264191190574,0.190894614696019,-0.234230812783387,-0.121943137790563,-0.14722992217609,0.0217782773005678,0.10092007706033,-0.129139701712441,0.163396395297317,-0.0857105225035236,0.149900724736486,0.154740406687028,-0.101338929322612,-0.11035343448308,-0.0114221041071958,0.0566033507820679,-0.113047263716211,-0.122362864483455,-0.0273772564976262,-0.157357577503332,-0.0780015422440724,-0.0300760408375482,0.0977534723439557,0.0694408665702943,-0.182672052191516,0.0821789887458289,0.0085443529690545,-0.0028608454796776
stable,-0.113267325328276,-0.0053005046184673,-0.0798543312613954,0.0498841883252017,0.129416526315382,0.0518656853788344,-0.0221679982875152,0.0449304456911201,0.151361606184363,0.100610512898197,0.0825541209969699,0.010378090818401,-0.0184279225987836,0.0137714045227469,0.0280629520220723,0.176155088067942,-0.0635317492820966,0.20154301906761,-0.0048546677813999,-0.0410169890101957,0.189109125056065,-0.25618280032153,0.229754583368705,-0.099074852681632,-0.0284840201459692,-0.0536738014402742,-0.181975735662988,0.0705908325356628,-0.0611539528177374,0.0589247686324007,0.0479769974110803,-0.069327628163972,0.152773422835077,-0.187870689397545,-0.234188183026208,0.0252393187206458,0.193765643132102,0.126196593603229,0.178334734826938,-0.0775508409365475,0.0152327585998009,0.001337510511202,-0.119162279062833,0.0746281327824393,0.269929436131107,-0.126939654998341,-0.189530193179962
