group,ARNT,ASCL2,BARX2,BCL6,CEBPA,CEBPD,E2F2,E2F7,ELK1,ESRRA,ETV1,ETV6,FOXA1,FOXG1,FOXH1,FOXK1,FOXP2,GATA4,GMEB1,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,LHX2,MAFF,MITF,MNT,MYC,NFE2,NFIC,NFYA,NKX2-1,NR2F2,REST,RXRA,SIX5,SP1,STAT4,STAT5B,TCF3,USF1,ZBTB33,ZBTB7A,ZFX,ZNF143
progressive,-0.145747649937099,-0.108816806418105,-0.0989381857237243,-0.161097506708368,-0.0214290079678113,0.0177815172498859,-0.0958226207354965,-0.184426249425099,0.1395925093506,-0.12804212207717,-0.288987650005625,0.0398944297273082,0.128118111467127,0.244837814440737,-0.0259123819752611,0.0556242334483611,0.218621474905649,-0.208818843601225,-0.0572960000274102,0.128953994756651,0.0246205623459959,0.393017124856453,0.340812413956147,0.120443183081492,0.008510811675159,-0.0300158090329271,0.308288955054646,-0.412242440515518,0.440662472359353,0.203803543864077,-0.243242037251645,0.200004074366238,0.0129181962926522,-0.181614641996698,-0.194152891339567,-0.0079788859454616,-0.252436753436415,0.0942268435464041,0.0313076286621923,-0.162769273287417,0.0640590557335634,0.0955946525656261,-0.0625392679344279,0.438914716390347,0.138680636671119,0.0138300689721335,-0.181386673826828,0.146811501396494,-0.172419925811928,0.09597459951541,-0.250688997467409,0.178727045178341,-0.0299398196429703
progressive,-0.069131842512757,0.306505231628985,-0.421961881406579,-0.0794882925752519,-0.002462195235446,-0.407252168633991,0.272199490796971,0.0534448666828015,0.295019217772909,-0.243554260660879,0.0563766558549049,0.15179306709245,-0.441697518474201,0.0570873926238996,0.195439919745538,-0.127653400402664,-0.0520741600568831,0.146525999965078,0.421847655854419,-0.0421238452909566,0.0855930137517961,0.0900605020140488,0.411503897519942,0.171008343311344,-0.1701199223501,0.340798280732982,0.0397124169675816,-0.0924973137934594,0.14782055622289,0.507377210966126,-0.440123744199998,0.26891233324037,0.248618260139967,-0.426873580149453,-0.16410404326968,0.486347017640692,-0.136334542366814,0.0245965688984254,-0.431709128524221,-0.241688576642268,0.20433682108599,-0.469048192352481,-0.152744946693782,-0.221432578725917,-0.0908600808791679,-0.198067107445215,0.415844468502017,0.508938293512311,-0.0199894716279773,-0.173660914467056,0.280296813272304,-0.174041666307589,-0.346585708709082
progressive,0.267010430615317,0.233441916163141,0.161989632014697,-0.0357983266478318,-0.178937341224752,-0.111839476291188,-0.243869745742114,0.106444600919029,-0.15558724429598,0.0074343199529427,0.0710690147794138,-0.0219647674522552,-0.021705056571458,0.222473700579387,0.211195859250105,0.309771804100937,-0.0541276025215245,-0.175546509275468,0.0722079952004615,-0.170766738620987,-0.0501022374533679,0.254471279050349,0.360685503670622,0.0989443933446422,-0.184459614690123,-0.0961547667430106,0.311415078239961,-0.250565018528649,0.0147438527440596,0.169454131262777,-0.0493886084719226,0.267994982124099,-0.282501393696241,-0.0040006380120901,-0.0989211253384679,0.195436430989031,-0.254572491037602,-0.0558968924959675,-0.0886198491396112,-0.0520290280240601,0.109028040733274,0.186305236011554,0.0322387056636595,0.0163834408623032,-0.432916229332561,-0.0821694663586536,0.0923013391858253,-0.192812905698802,0.0637046524291931,0.179249885070064,0.112651399160102,0.239902742669642,-0.080682233765987
progressive,-0.299945558502468,-0.484493720913193,0.157370048231474,-0.448548473127731,-0.314740096462947,-0.0677261071079741,-0.446466278896256,-0.420164878077625,0.245698919314042,-0.233972878115736,-0.422137483139023,0.16679471685815,0.0379178528468593,0.403178556715593,-0.200876948752292,-0.112438488499646,0.0208219423147493,-0.607343180570214,0.334246968736765,-0.406575820988,-0.590356859208181,0.446137511386023,0.412931992852502,0.0640000753253347,-0.6015349545561,-0.483069061702184,0.44306901462385,0.0585206168214533,0.40701417766831,-0.13490426836556,0.0702466580197595,0.531726653216651,-0.440000517861676,-0.131616593263231,-0.45830190926464,0.598356868623849,-0.381370311870145,0.0704658363599148,-0.203616678004233,-0.21621943256316,0.0361644261256172,0.282959237140435,0.209315314848269,0.604055505467885,0.0796713266464355,-0.505315663227942,-0.403507324225826,-0.0953425779675363,0.275397584405079,0.468493702081859,0.0773699540748053,0.4222470723091,0.119233017044459
progressive,-0.409518734712172,0.383318342545103,-0.0922518009916129,-0.0061647981569574,-0.326404045274621,0.0221272219562222,0.0167330235688844,0.0379795600741127,0.494835137777208,0.080362547403195,-0.0355576750838794,-0.112287395001725,-0.085866831471907,0.313083677828338,-0.104361225942779,-0.11008568137424,0.0526209556968866,0.190778485821557,-0.029833219652419,-0.363943262623237,-0.134634788320695,0.162266294345629,0.159293980948525,-0.069794321991268,-0.0986367705113188,-0.271801547312998,0.162486465708378,-0.14619378486499,-0.25264663875388,0.106893196614387,0.196943283978515,0.0651707233735499,-0.0315945905544068,0.135185216727566,0.148505584173849,0.183292659488109,0.0322551046426522,-0.231400102248652,-0.0029723133971044,-0.195952512846147,-0.101609083908423,-0.0576848970401016,0.255949209195107,0.146634127590487,0.215327592768013,0.176467347242906,-0.0067152265638286,-0.197493712385386,0.471166716281746,-0.10568225411927,-0.0797020333149496,-0.0171733662943814,0.14410215691888
stable,0.33907663935302,0.229423164515217,0.187484895061273,0.0569531724779329,-0.158892464622769,-0.0729647626933394,-0.178125804811502,0.222921742468795,0.0729300628179018,-0.403543002168501,0.0906757125777751,-0.117101803100495,-0.202859876023459,-0.174943425850691,0.412436446782112,-0.111540881139493,-0.0053218932036604,-0.298478318935208,0.106474432403478,0.149085078674555,0.215079036775649,0.198182199353404,0.24710889025943,0.26843102948845,-0.302616946386445,-0.0166044242411528,0.251440902785702,-0.0306174350924101,0.136623018794301,0.237345813382929,-0.0792342294185664,0.0118569474370448,-0.243820943600654,-0.0770984520853791,-0.0702954080447685,-0.0656928699511424,-0.109612101909397,-0.183896527557842,-0.177441950343261,-0.27166278904123,0.156945267766479,0.147133611064365,-0.422566808494015,-0.1370294077201,0.121769203268978,-0.117833436627992,0.168387017847807,-0.0778335556004198,-0.212562361579003,-0.283971502164261,0.290251645774238,-0.0739032608628685,-0.336929117446608
stable,-0.318698469131725,0.173728994672294,0.0525299254228991,0.133338095346463,-0.231447467841774,-0.231671623652935,-0.0720463148343562,-0.195663300076202,-0.231051898763255,-0.0399096236136324,0.0734406958361375,0.0458744756768081,0.132978786766808,-0.268054089649769,0.188060132746158,-0.183352860711775,0.0930065313824095,0.133296890234117,-0.114523841049378,0.249004142110066,-0.163444198630786,0.276693977606433,0.258842274733745,0.222105444770738,-0.127374891487781,-0.1185256815604,-0.0443762577919154,-0.131333878681964,0.227030279798306,0.304238771107342,-0.285017410300281,-0.0161705342889794,-0.111402141738061,0.0417045183074148,-0.0439543174414946,0.172688977636686,-0.0183263857669108,-0.0201822640269649,-0.173870740258763,-0.205247609207831,0.260340492618638,-0.111395548920086,-0.285590985464134,-0.0018806013274615,-0.261693668508073,-0.221668670579873,0.0317938646860068,0.324178749073714,-0.287173261778212,0.176443587473634,0.40186027507248,-0.334209721623172,-0.0374142420099718
stable,-0.156976575962286,0.0169164299664952,-0.0078273064248793,0.0519846896627928,0.155379103060802,0.0634032021920788,-0.0608096396701166,0.174494389209787,-0.235624145044987,0.0130439567461658,0.17862171219261,-0.175280693964798,0.253942248705197,0.252849813442801,0.0065126546012843,-0.206083328063261,-0.0477874383914808,-0.175470277324702,0.128475359536097,0.0776064145651971,-0.0202931893195352,0.0604382427601412,0.0530584773815921,0.191068947543669,-0.0677636194698654,0.0531470532136782,0.0053922480234924,0.0450431415587754,-0.145631099645422,0.193331516166783,-0.329338929354139,0.203391865937414,-0.0725513762884188,-0.0873668496763083,0.002421072743689,0.100628361097773,-0.0756157892862075,-0.0011406080833554,0.0037201849476198,-0.0262852666620674,0.0318002776809073,0.255039345853493,-0.158395343237631,-0.120660484806949,0.0090906775035822,0.0594685704930924,0.135600275152153,-0.0878035129888735,0.15297667786071,-0.274278948959792,0.067340941814998,-0.164850501246158,-0.0478293953645742
stable,-0.15028831819043,0.211018128856831,0.236558649949753,-0.0889598769697019,-0.167808563386288,-0.023081900766549,-0.264181214978275,-0.130120592168268,0.0571918239676967,0.0813639648929375,-0.158896064703187,0.189100581687583,-0.004016719450802,0.137779743897282,0.206337249981272,0.458633702620717,0.45492087688344,-0.0275739191421771,0.120134164006015,-0.0707359833354651,-0.098551128843463,0.0555939496773727,0.269724556803519,-0.194759529030965,-0.0990613383455489,-0.0362798158844442,0.261641899711023,-0.18506526233906,0.107698844694659,-0.050796892979129,-0.196291588298586,0.0017071844584658,-0.16920326956305,0.181620561281231,-0.240303810893836,0.153897556805017,-0.126438670876434,-0.178194460121121,0.153513540455158,-0.224131915206575,0.042404046823111,-0.257542482253433,-0.202730586737138,-0.126411200258263,-0.26492807240982,-0.129667326968434,-0.0468405516578503,-0.027285191499101,0.140959181798391,-0.160402656418545,0.187958261815274,-0.0575349205425711,-0.0718682878782324
stable,0.0258994643027589,-0.0217516916211253,0.0664367077784923,-0.147294160112897,-0.0477235007962382,0.194511246802657,-0.0726824817583941,-0.24782941772761,-0.158483500370327,-0.0323863878571743,-0.0537763551165292,0.147101240453286,-0.0385115870498193,0.0500867666264714,0.169504035925598,-0.0996912341039155,-0.105695858509304,0.284725302628188,-0.098509601188799,0.126820561236694,-0.217613376041058,-0.218047445275182,0.0104658915338895,0.042056485795169,0.0190749313440245,-0.0678112603532198,0.129135597152024,0.0050159111498825,-0.0405613584331848,-0.144665629750699,-0.0639046372460997,-0.0681729847149901,-0.0825937292709024,-0.0472653166046624,-0.0801098886534125,0.095615806294636,-0.170589209010909,0.105551168764596,0.0970868186991688,0.141193075877703,0.0276116262818053,-0.0294202480906572,0.0639046372460997,-0.0214864270891603,0.326902363210614,0.10420073114732,-0.0708015150771882,-0.0695234223322662,0.231720626150103,-0.0865244673354739,-0.0321211233252094,-0.0153612278965153,0.10244033925337
