group,ATF2,BCL6,BHLHE40,CEBPA,CEBPD,CTCF,E2F6,E2F8,EGR1,ELK4,ESRRA,ETV1,ETV5,ETV6,FOXA2,FOXG1,FOXH1,FOXM1,GATA3,GATA4,GMEB1,GTF2B,HNF4G,HSF1,HSF2,JUN,KLF4,KMT2A,LHX2,MAFF,MEF2C,MITF,MYC,MYOD1,NANOG,NFYA,NR2F2,NRF1,OTX2,PAX5,RELA,RXRA,SIX5,SP1,SP4,SPI1,SPIB,STAT5A,STAT5B,TCF12,TCF7L2,TFAP2A,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263
progressive,-0.175274330836825,0.154631417470124,-0.486212974242266,-0.168951962536322,-0.15402203257369,0.405469475464763,-0.255256098493785,-0.0876752519744395,0.345825928726286,-0.450411611576769,-0.177711870422561,-0.426340908167626,-0.418418904513985,-0.107861126668815,-0.1793115057757,0.0680987621764978,0.146328548256211,0.418571250738093,0.153945859461635,-0.0741926111408376,0.0352681508811169,0.0256703387622816,0.22539623856852,0.493297073663311,-0.19401291640217,-0.0463132521289828,0.0028945782580614,0.0087599078862385,0.0578915651612285,-0.0780774398556043,0.295399328546374,-0.0671085117197926,-0.325183015359585,-0.0930835429302912,0.463361040625991,0.0877514250864938,-0.0258988580984443,-0.307510853362999,0.563985721649653,-0.0517977161968887,0.390463372390076,-0.408211707498715,0.0856185779489748,0.289991037590522,-0.109079896461683,-0.0119591785925169,-0.0156916610831751,0.150289550083031,-0.171465675234112,0.283973361738237,0.475624911666725,0.0550731600152214,0.290371903150794,0.109156069573738,-0.12461921132075,-0.166590596062641,-0.109079896461683
progressive,-0.0068609219615403,0.134550302912431,-0.0539979969195307,-0.239598641390238,-0.428833033418353,-0.232064332643583,0.28881940375877,-0.0994198413871359,0.15423098461322,0.0539217644532914,-0.476529146462098,0.202168500466723,0.177011786607742,0.0060350702439475,0.149834912393418,0.052587696294103,-0.0123242487086929,-0.316720486402367,-0.0749492197243086,-0.0148653309166708,0.277829223209265,-0.141144411242133,-0.0796121055759481,-0.010697956095587,-0.0980222461727481,-0.0414450508121198,0.416610427997979,-0.40038561810004,0.115771705395474,-0.031522124789966,0.427702251835803,-0.434156600644067,0.18291980274129,0.0498433275094868,0.134016675648755,-0.414107462023121,0.171535754449549,-0.478511190584321,-0.228379763442015,0.008626974096085,-0.166618760377112,-0.260791267004773,-0.20943599558154,-0.0420167943089148,-0.361684936072536,-0.020595471295661,-0.0254616437239387,-0.243422970113244,0.447141530726834,-0.125872507172186,0.0396662932665353,0.0265670144844091,-0.265161928402495,-0.189755313880751,-0.180099201490435,-0.408148624245413,-0.0566534278268676
progressive,-0.189576805067801,-0.0357884070964923,-0.119845657859946,-0.128966431957254,-0.0942683843434641,0.0558556466938331,-0.255635057304541,-0.0075171958051043,-0.0282284174475417,-0.14230604905866,0.0497882171964086,0.0819474451155891,0.0658639512832623,-0.0127677008112962,-0.003389088042627,0.188877736512762,0.232570635225541,-0.081690758881675,0.007572820119188,-0.18786597326391,-0.0036184999236409,0.281350469656274,-0.0495896906389605,-0.215226758972574,0.0149050112995498,-0.191658568071134,0.133965936087601,-0.0875614288924028,0.257644139919582,-0.266628158106574,0.309267421676612,-0.135359309789566,0.270523550334024,-0.310844340249221,0.142059273786786,-0.148343515182476,0.101138140791132,-0.0393093339829974,-0.0306784994587717,0.125755126598038,0.316603377485966,0.0306075093120682,-0.0193125467282185,-0.425556657576701,-0.129792038143917,0.136826977292248,-0.12117703042729,-0.228769435552051,0.105126649964259,0.120317465750537,-0.0715619093353433,-0.150046049436752,0.247706748647693,0.27284064106393,-0.102472356037511,-0.0777483472064083,0.0439869239199593
progressive,0.446397076357286,-0.458577527555825,-0.176671409276113,-0.345771186726108,-0.420060965657741,0.138374314967192,-0.546145095631812,-0.0636456008572334,0.574127213250078,0.555033532992908,-0.363109126269975,-0.317569601518679,-0.205311929661869,0.212115424925918,-0.438715710736585,0.428949403018837,-0.471745582905597,0.31307051594084,-0.419841498068578,-0.423243245700602,0.530233695417503,0.498740096372631,-0.401954889551804,0.268957530519102,0.521454991850988,-0.563702502764842,-0.169867914012064,0.0596951842523017,0.538683197600274,-0.466368626971107,0.338748223872896,-0.0830684824981478,0.499288765345538,-0.207067670375172,0.215297704968779,-0.361792320734998,0.112586873240554,0.046966064080855,0.275431824399407,-0.557228208884537,0.424450317440998,0.375179843673933,0.49029059418986,0.144409673669171,0.447165212919356,-0.431583014088792,-0.406344241335061,0.493143672848978,0.147482219917451,0.438715710736585,0.19324121225791,-0.410404391734574,0.420280433246904,0.429827273375489,-0.523430200153454,0.185011177664303,-0.520357653905174
progressive,0.160757508883887,0.102029782883125,-0.237555304423345,-0.030520788184261,0.106216750215262,0.124727553157341,-0.0972918987967597,0.410102431847723,-0.149739173799316,0.318760433996632,0.0970715320950683,0.073822845066624,0.0028647671219883,-0.0993853824628281,0.0450649904958944,0.303444948229078,-0.0870448471681089,0.227748986198077,-0.226426785987929,0.0318429883944095,0.02335887037929,0.142577255994345,-0.0897994309392516,-0.134313504680917,-0.0127812686981021,-0.0958595152357655,0.0593888261058363,-0.0033055005253712,-0.0133321854523306,0.0386743561468433,0.154697424587373,0.149739173799316,0.29980889765117,-0.174750794441292,0.122744252842118,-0.0818662296783606,0.125829386665798,-0.223672202216786,-0.076467245486921,-0.220146334989723,-0.114700868230381,0.0831884298885091,0.119438752316747,0.107098217022028,0.0191719030471531,-0.0371317892350034,0.145442023116334,0.0241301538352099,-0.11525178498461,0.187862613191931,0.0922234646578571,-0.0654489104023502,0.102139966233971,-0.139271755468974,0.121311869281124,0.183234912456411,0.0840698966952748
stable,-0.0407984113669613,-0.0940713014361002,-0.0322588855960917,-0.180002067877335,-0.147812711504944,0.151934992210106,0.31439577291814,-0.286798688061117,-0.0679324583361484,-0.23315020647395,-0.293999508855662,0.128918679804532,0.135501359058371,-0.0040066215157377,-0.176562510664893,-0.226973337208439,0.340366408780755,0.276292822359981,0.100345110484655,-0.301339254387562,0.18012013384758,0.242704858910846,0.306296286907266,0.0646596375505415,0.0111217341710674,-0.277019536457696,0.245980755027501,0.0170291776947386,0.0477372941822194,-0.216676326598496,0.12875154224756,-0.220407639130389,-0.0215995207626323,-0.241744553363506,-0.331414654939369,-0.167034199106975,0.187375107210584,-0.19352550188707,0.0611405228609802,-0.162817117979498,-0.21601887430439,-0.432798425058071,-0.148868887154962,0.0536401915643411,-0.0637545542520256,-0.165728386801863,-0.120978709878033,0.185258477189088,0.189124569446924,0.249243012719507,0.160651683791366,-0.0914800007528031,-0.32538740721486,-0.0688434248766697,-0.051097962467771,-0.238911906047941,-0.20133604048945
stable,-0.232968958729659,0.158548617285061,0.199124117195788,-0.32652114707177,-0.154147929214814,0.253960158260229,0.0442248509933708,-0.195884286053641,-0.263727539099068,-0.12998129885532,-0.105365517593346,-0.0299378891983352,0.0578298299842744,0.169288607982577,-0.174661905911501,-0.198065640252814,0.340770129194905,0.183483097532985,-0.0255454575785022,0.0233244724173461,-0.117935137702432,0.259155116860227,-0.0973220836007876,-0.208298684894958,0.0709229090495585,-0.136812685927218,0.189966062397445,-0.136181893115648,0.0620389684049339,-0.0087666990487568,-0.0632658769363384,0.0835569294718675,0.308629419026323,-0.437088228425445,-0.2552283490437,-0.233713690556932,0.175266278081748,-0.237032783623046,0.180905433713977,0.306348987422192,-0.0880154126950062,-0.257715191908162,0.14133556946358,-0.110481214269377,-0.272689090377577,0.210775620018924,0.166671313201586,0.038973748530563,-0.0219572042289169,0.176171185047037,0.162155034825555,-0.149260110570188,0.260484405376756,-0.182540210895795,0.0002245754512395,-0.226533881277596,0.0908820522784761
stable,0.0502319530549771,0.0336347047628826,0.152427137267002,0.0196693725073603,-0.101328767408024,0.0137817825555723,0.114906778686533,0.0681280488001079,-0.0495864180932883,-0.0862465818934833,0.0683675967136021,0.187869339922614,-0.182778169007897,0.0539776113387037,-0.0791208092199984,0.104049347282707,0.0255040752574677,0.160419326744489,-0.0109569837834595,-0.131102706448228,-0.0018868286952493,0.0916846306309868,0.123608278868911,0.0882127413912535,-0.0183643030305967,-0.0221892921168441,0.37437761215492,-0.181777978693763,0.266142398409792,-0.092043952501228,0.126832842665492,-0.0235908029613781,0.0539900553861579,0.0851110625632838,-0.10240051099502,-0.013238910985381,-0.0505026110871068,-0.0672554099723792,-0.0328429522436065,0.010953872771596,0.234708734540378,-0.134229273371106,0.0127831477473694,0.0489828817917576,0.137438282108369,-0.0150028547120197,-0.108886970730544,0.0208608900511039,0.181938195804736,0.105464857680627,-0.0726250164488844,0.0204875686274766,-0.203257960105715,-0.140398409896546,-0.0025276971391427,0.0238396839104629,-0.100085918168532
stable,-0.101548560621488,-0.0818776224867266,-0.0757211065123972,-0.291171086376923,0.0813942584783171,-0.0840870000023432,-0.176833006346205,-0.0883882806746861,-0.193681121593681,-0.12485174862857,0.0168312104007089,-0.0876195399310213,0.21148479046774,0.186950127352096,-0.160976833124285,0.0860241808327263,0.131365558567622,0.10539656218221,-0.209900892282507,-0.0687666244660937,0.0650856657132566,-0.0179641216569335,-0.246767211330537,-0.191809267967754,0.246895573556837,0.0929686345801001,0.0486143279827091,-0.0974891052147627,-0.145036708714183,-0.0270792723383382,-0.1406271224134,0.129054751971403,0.153450164993338,0.0188987591171775,-0.198122511928213,0.244858396259984,0.131956655158819,0.0179495089927789,-0.0070819847041234,-0.0418286078812504,0.132341741837717,-0.152957059208826,-0.219727479142265,-0.226644426698288,0.337400971396987,0.203697673087448,-0.116766074463002,0.012341684231315,-0.104739278818078,0.132200199561396,-0.190095288419262,-0.0752792883138392,-0.286191319651282,-0.0530095881421643,-0.131230606316312,0.0565962808850625,0.0806621926564522
stable,0.021482746426231,-0.220530420568936,0.0169397134362069,0.0845535767664591,-0.0300130158170741,-0.124740086672896,-0.0300855110243617,0.068024669504882,-0.14105150831261,0.0781739985251486,-0.208157905191849,-0.0589869336630256,0.0893624255165378,-0.0755158409246026,0.14784189272855,0.0861001411885949,0.125610029160347,-0.115799011107423,0.119375441333612,0.110724346597289,-0.214271667673104,-0.0068145494850361,-0.106785440334662,0.0758541518919448,0.0440287558926803,0.0349185248435362,-0.17055705767867,-0.15393149014071,-0.209052012748396,-0.11739390566775,-0.0185104429274386,0.0362717687129051,0.0966361113143955,-0.138055039744722,-0.109443597935208,-0.0453336696238574,0.105166380705239,-0.073727625811508,-0.118239683086106,0.121816113312295,-0.130201392288563,0.199941781699252,-0.027934819874829,0.0278864897366373,-0.260354454438934,-0.276545050733169,-0.203542376994537,0.0897249015529759,-0.14064070213798,-0.0097143577765408,-0.0166014024688646,0.17594586808705,-0.112246745950329,-0.178676520894884,0.0877675309562101,-0.117611391289613,-0.10340233066124
