group,ASCL2,CEBPA,CEBPB,CTCF,E2F2,ELK1,ESRRA,FOXA2,FOXM1,GATA1,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HSF2,JUN,JUND,KLF4,KMT2A,LHX2,MEIS1,MNT,MYB,MYBL2,MYC,NFAT5,NR2C2,NR2F2,OTX2,PAX5,PGR,PPARG,RELA,RUNX1,RXRA,SIX5,SP1,SP4,STAT4,STAT5A,TFDP1,USF1,XBP1,ZBTB33
progressive,0.233820496066291,-0.179267481113652,-0.0947982966708557,0.333286021225381,-0.383171807689787,0.371312456613126,-0.0417755205668178,-0.0554711582618002,0.0416224966819576,-0.460525381486586,0.217752988155977,-0.211249473049421,0.359453105536465,0.308037080223459,-0.0709265706326742,0.0445299504943003,0.267485750735522,0.240170987287987,-0.208648067006799,-0.137798008316555,-0.0092579450340383,-0.0152258765435838,-0.180491672192533,-0.402299793297304,-0.445758576597583,0.136114745583093,-0.503525093132285,-0.495185291407408,-0.111860459832761,0.0260140604262235,0.0269322037353844,0.249046372609875,-0.0207347363985488,0.45340977084059,-0.443233682497391,-0.196482668160418,0.216146237364945,0.433363641923912,0.183016566292726,-0.0407808653152269,0.417755205668178,0.0733749527904364,-0.0922734025706635,0.207806435640068,0.0395566742363458
progressive,0.0519151738094237,-0.0973137986051123,0.432302750552359,-0.222648757969286,0.136285317216666,0.220387132135107,-0.0628783092090018,0.0551606707692056,-0.15927212442394,0.134368685153803,0.175780715258736,-0.150787833158998,-0.0944005178695601,0.313676003408207,0.17772290241577,-0.156933833307246,-0.25418374417693,-0.0152563912203918,0.434117162238536,-0.293666364671914,0.122792227494108,0.294215799196601,-0.116710115081289,0.164574806464528,-0.312615467000089,0.372721048491482,-0.167475309652995,-0.0887528420576563,0.414656958026931,-0.300323466703592,0.122932780512052,0.46784988654493,-0.0639260680700337,-0.289015337532699,0.0274972813285454,-0.282920447572794,-0.344342116414019,0.102987029511188,-0.413954192937214,0.0499346540111317,-0.13127651875905,0.357541322553605,0.15048117202894,-0.204990187896772,-0.253020987392126
progressive,0.102829974391075,-0.164479111140127,0.207435975716732,0.0919982415565879,-0.133182632333869,-0.138931373455352,-0.032709159039659,-0.0277977219659673,-0.0981086300536946,-0.18433395372063,-0.0559129088430437,-0.115997275721233,-0.0810796886344884,0.282043242268136,0.14634004667896,-0.0169585738926805,-0.0510685178868319,0.258372950356941,0.059586618973764,-0.0361102819024221,0.147499759130394,-0.0638811236277408,-0.0696708802888344,0.127351937375235,-0.105081966966108,0.136957220609092,-0.0696792996745548,-0.0864086963430843,0.221701813778226,-0.0944628043105437,-0.0007785228318902,-0.143877337734704,-0.218588417629303,0.161602384696226,-0.182161674962693,0.0616694514136806,0.0598678573536541,-0.275557843517152,-0.115616240585831,-0.009122365807031,-0.256042711564158,-0.068456712177466,0.102359415695582,0.0500941091633182,0.0799993810318675
progressive,-0.382031504882366,-0.236720932481098,-0.105050413810153,0.48224189962692,-0.432081702037989,0.240790948513533,-0.400401577244979,-0.481251895727139,0.0429001689905335,-0.297991173834244,-0.208670821987287,-0.565182226341952,0.475971874928304,0.477291880128013,0.2926011526021,0.533942103282179,-0.40029157681167,0.426031678205991,-0.126830499605347,0.249150981445022,0.508532003187786,-0.390611538680473,-0.49522195075739,-0.129360509571455,-0.414041630975303,0.639432518825568,-0.0107800424642879,0.0536802114548214,0.110110433742369,0.369491455485134,-0.432741704637843,0.275331084572578,-0.0684202695182355,0.174130685928242,-0.207570817654197,0.363661432519753,0.474211867995359,0.276321088472359,0.250580987078039,-0.565622228075188,0.340451341091542,-0.456611798665909,0.319881260062747,-0.218240859685176,0.448911768334275
progressive,0.454823383180577,-0.154715421218576,-0.274137080638366,-0.0980012316614079,-0.035959681832725,0.422304288189872,-0.0674798967725209,0.0193116809842412,0.451271809666234,-0.218976704493723,-0.590782056776528,-0.17103046205009,0.115870085905447,-0.0802433640896919,0.108877925549084,0.169143688620595,0.0409540820872701,0.287899428006446,0.0693666702020158,0.0079910404072722,0.14006518047191,-0.0541614960937339,0.305768282250486,0.107546085481205,-0.356378204829876,0.025637921306665,-0.0175358942270696,0.0463924290311082,-0.163150408315141,0.117312912645649,-0.197667263407664,0.037957441934543,0.400439913742197,0.0742500837842377,0.219753611199986,0.334402843709878,0.0169809608654535,0.0775796839539345,-0.0687007501680764,0.338176390568867,0.0306323215612102,-0.139843207127264,0.50276962562421,0.416200021212095,0.321639376392707
stable,0.259745428729925,-0.214009296433228,0.251552950282472,0.183365587778984,-0.20291873912405,0.0717093212404374,-0.376193398349667,-0.13814890853697,0.24082580903297,0.0213959697044781,0.150849435184661,0.269590907336679,0.140229669908527,0.201484646535922,0.203194484913336,0.174156321868366,-0.289023679625459,0.206212674726544,0.0859257124409938,0.016014302005564,-0.0186260449383081,-0.337074494733823,-0.0833187953946933,-0.174416785683914,0.183639724939456,-0.0419836034296692,0.0712534090239275,-0.176209468445274,0.209795225148839,-0.0009584746686403,-0.140270958048099,0.0398628944425517,-0.226474024907194,-0.257470693533819,-0.194323969420571,-0.456688245860504,-0.134052803365645,0.0701958696307941,0.0079607018457632,-0.0660346149924817,0.0662784563102799,0.0574268422060853,-0.264909261276875,-0.0153176316764837,-0.315130920970408
stable,0.114105192140706,-0.497553155929818,-0.109828962567622,0.197610222679529,-0.139314883660349,-0.0259574928137343,-0.141898197221754,-0.165378494617812,0.157073091775015,-0.136922251138457,0.209830390168333,-0.101503662572876,0.286842316787733,0.200339448688562,0.19618426012317,0.0384810918697633,-0.0045498154123849,0.106633811583779,0.194700264206958,-0.109142510825375,0.0940173591519872,0.410241136984713,0.0586568039462576,-0.0193864583825092,-0.0698091576137873,0.106099904673142,-0.120276625436951,-0.280093866084961,0.384288618458966,0.208263489452333,0.209556804329032,-0.259649542457152,-0.0014292787483512,-0.136782971074813,-0.0867300272505907,-0.268578389394358,0.0402038536093653,-0.212556299985374,-0.0868195644343621,-0.141697567606266,0.247571971223984,0.0881079050230732,-0.282181408943631,0.0813876419522291,0.0689121276800772
stable,0.0026411543023945,0.142330431706051,0.0142578625284113,-0.110246338602376,-0.198209888985673,0.0753119217657389,0.122375043643514,-0.0651281802357022,0.0508671957754914,-0.0646770610906715,-0.108730640713709,0.0524874783794427,-0.0563976979583425,0.269876955375471,0.239113439422994,-0.058100711754981,0.0587469516374818,-0.0309071248152555,0.112323984214957,-0.274733120289626,0.082269146780971,-0.0048873842321497,-0.127911789689964,-0.0974511011220404,-0.0190125646590814,0.0254312564388961,0.0055133315579536,-0.0827124610965029,-0.116153033567069,-0.0852240552292173,-0.0495731550445901,0.41528561183585,0.10318296790596,0.249389277941117,-0.0308353203838665,-0.165301605886925,-0.0199803635169328,0.0364157734755099,0.0584940751617206,0.0398015085120901,-0.123648791817719,-0.0628897551354459,0.0221329354927024,-0.076718352041423,-0.255132071486335
stable,0.176384024911174,-0.219485691121673,0.173577980719058,-0.0437828508915176,-0.190933106915159,-0.0342807411740987,0.064447080907091,-0.203038428102299,0.151020166463674,0.0585037373827442,0.0215341697937781,-0.182851400851454,-0.0052960600632188,0.127791510272323,-0.0752713382002359,0.269078866344239,0.0879932019118228,0.21052829931029,0.0354227526068477,-0.146189817226238,-0.120660474857917,-0.110400184468542,-0.198424989212466,-0.227854408360553,-0.0978866121503497,0.161320104042412,-0.336103301858422,0.125098374380351,0.0428755623117387,0.0074490748247335,-0.0240509044229306,0.110738622070499,0.0033881108997255,0.121339361151146,-0.100044510985916,-0.146708103672698,-0.120748100892379,-0.336681633685874,0.330445533016881,-0.0175231958031847,0.0235975474315148,-0.0176754639942179,0.0538018105630285,-0.0242646544873244,-0.13728873591569
stable,-0.130862999213985,0.0087840544623517,0.109218312527749,0.0996092363755628,0.2806287012627,0.22197936525302,-0.18150477176351,0.166994096159957,0.116619242392437,0.0534808177763071,0.233820853036522,-0.13780288754612,-0.0039067203548028,0.023440322128817,-0.0002183880943678,0.0510300180506233,-0.0526800614302916,-0.0449636820959605,-0.171580246141682,-0.0969157832116926,-0.107082962271707,-0.265098881218763,-0.340272916368945,-0.003542740197523,0.0828176184530563,-0.0289728205194694,0.30006524166144,0.0346266456292151,-0.0154570240124808,-0.0896119147222786,0.301982203823113,-0.176457580249231,0.0308655173373242,-0.302346183980393,0.145907512381549,0.0721166018290311,0.202615620885737,0.165950686375755,-0.146295757882648,-0.0444783752195875,-0.0517337130213642,-0.162359415490595,0.0510300180506233,-0.057241946068198,-0.0754409539321863
