group,AHR,ASCL2,BCL6,CEBPA,CLOCK,CTCF,E2F2,E2F4,E2F6,ELF1,ETV1,ETV7,FOXA2,FOXM1,GATA4,HIF1A,HNF4G,HOXA4,HSF2,JUN,JUNB,LHX2,MAFF,MAFK,MEIS1,MNT,MYC,NR2F2,OTX2,PAX5,PBX3,RUNX2,RXRA,SIX5,SP1,STAT4,STAT5A,TCF7L2,USF1,XBP1,ZBTB33,ZFX,ZNF143
progressive,-0.0720971647733537,-0.247734080435579,-0.215834701301434,-0.0042634015071888,-0.198172037914509,0.184392115185916,-0.0637987582682898,0.0178910598962388,-0.336275793879518,-0.4411097916545,-0.323866250206808,-0.0142367157472198,-0.424817507323457,0.066539516380054,-0.249408988170546,-0.0616670575146954,-0.114122122487072,0.411113716764636,0.346629768968405,-0.245450115342442,-0.0652452694939431,0.245450115342442,-0.249561252510088,0.0856486909926325,0.159649160010267,-0.361551674243566,0.116862880598836,0.0287779601735245,0.0048724588653586,0.0826034042017833,0.19885722744245,-0.420554105816268,0.118157127484947,0.42002118062787,0.366043472260068,-0.0547390300655136,0.274761000704365,0.413702210536858,0.228091980634602,0.0930335114604417,-0.0977537059862579,0.200456003007646,0.0507801572374097
progressive,-0.0776878085517795,0.296488287895479,-0.060646200670938,0.143368740047648,-0.345688442285941,0.140131216934908,0.0929194625664434,-0.403339296769895,0.0394748388982545,-0.0711107930944016,0.191485471349202,0.0897839086856005,-0.117251870527944,-0.0807468855086994,0.165215647981652,-0.0992160626361036,0.231903525642506,0.227888487136549,0.0999935780293208,-0.148467201642515,0.273583449180541,0.222879248619593,0.186234055906489,0.0542348852153932,-0.0626346006929359,-0.0304123234133792,0.261882479820322,0.0632464160843199,0.009801792416131,-0.151373324751589,0.23948748726487,-0.0556242159999944,-0.101484878045819,-0.0738257238936681,-0.0699636392355567,-0.310011957275862,-0.0231852541026558,0.117430316683765,-0.205366033041226,-0.049697254395962,0.0546937467589312,0.0346950311530671,-0.461359789719477
progressive,0.108875335726682,0.162233408545528,0.107388657563048,-0.195066371261045,-0.0248431057690592,0.0663168277679353,-0.305951398713893,0.0101090577614407,-0.226945051474361,0.15487007585932,0.0429938527282653,-0.126441239553546,-0.0773697092983745,-0.130462391762229,-0.178032478583364,0.188386470648094,-0.0809512102003381,0.278679021451402,0.0251728634747111,-0.214940271417672,-0.0090781035165784,0.287088150555325,-0.310828244483861,0.0923358489001295,-0.1680911450654,-0.124553130600849,0.250281638247683,0.0740088415254957,-0.0471410480525179,-0.0147924169671777,0.273698895691068,0.0806612110613425,0.0338750678156304,-0.0604316370734092,-0.439674223649285,-0.0771604577318916,-0.272607342315596,-0.0121475879063615,0.049029157005215,0.101468091741517,0.271257166000734,0.336008106081523,-0.0859840910413801
progressive,0.572747381868212,-0.552339141824632,-0.499453272464387,-0.444372968690854,-0.147685436014294,0.472461729180943,-0.451285437092712,-0.198157427519922,-0.433839683507071,-0.162168703141996,-0.480910301672102,0.440971595350258,-0.387098230504033,0.278912613928926,-0.540269752551547,-0.48957831760459,-0.565505748304361,0.409700904960901,0.495722733961797,-0.544110012774802,-0.573625155633527,0.596227830090395,-0.447225733428129,-0.377662162526894,-0.294822263425266,-0.508450453558869,0.587669535878572,-0.0669302496052891,0.465220095617092,-0.423635563485281,-0.0696732926218994,0.175883918225047,0.351877558170758,0.621244382401881,0.132763282003934,-0.631119337261677,0.477289484890177,0.196292158268627,0.493418577827845,-0.439764656422949,0.472681172622272,0.360106687220589,-0.0556289123768551
progressive,0.233446736096347,0.185811280521551,-0.169749440997485,-0.260619848167883,-0.237517202277104,-0.0212324316996207,-0.02200251989598,-0.323877092868825,-0.224535715538476,0.0607269549129047,-0.0381743720195252,0.202863233440935,0.0884501299818395,0.429489188369529,0.169529415798526,0.0517059217555529,-0.0229926332912991,-0.0930706591599952,0.136305610755596,-0.091200444968837,-0.0864699031912013,0.016501889921985,-0.0529160603498318,0.267550641935116,0.162378596832332,0.111002712875219,0.155117765266659,-0.0908704071703973,0.140926139933752,-0.264580301749159,0.0389444602158845,-0.0921905583641561,0.253909079599609,0.218925072965001,0.0643573706957414,0.192302023890865,0.0343239310377287,0.242357756654219,0.337298630005373,0.357100897911755,0.250168651217292,0.04389502719248,-0.126514489401885
stable,0.0320154793600135,0.238048607283403,-0.0416289568705165,-0.135147751440047,-0.184275049448465,0.218742015095929,-0.14979938394248,0.17277584414238,0.350241982779798,-0.190291202382217,-0.0339116469858216,-0.0451815775588645,-0.261613445607327,0.262248669123392,-0.253408943645415,-0.271375623776564,0.24125376900679,0.165874447143048,0.119835063533939,-0.254504322755291,-0.0644572517875923,0.0755015214149789,-0.194044053660542,0.240815697669226,-0.375598858115224,-0.0974373446917012,0.0140091814115965,0.0445177114316669,0.0951499511203691,-0.204847270284888,0.424020129143608,-0.279973359343659,-0.447347662095855,-0.0483325324714625,0.0307807686698123,-0.0625916005885989,0.121439986665235,0.206842348609889,-0.179144006736319,-0.147316979696284,-0.292870564992199,-0.0595917555263247,-0.262391480647126
stable,-0.170488444122333,0.258182098809035,0.201405506668404,-0.396632889750942,-0.429262241230924,0.281663265685547,-0.0634869136383884,-0.112217731135896,0.0314856218059799,-0.126542449466207,0.0663478906119397,0.0842194931624941,-0.1149233459861,0.288682658641453,-0.0120851898501483,-0.069646856550246,-0.129405079228304,0.302258663760315,0.0991342570038149,-0.132882546329605,-0.0655545521097418,0.0784991920039378,-0.0700418730127988,-0.454930047354119,0.431105100459988,-0.0460665223609592,0.308643385914462,0.361175617068334,0.126363948303212,0.384248545173923,-0.161789818003442,-0.154648118695114,-0.206570470875422,0.221281941725554,-0.29192377698064,-0.23569260506027,-0.0495687812904537,0.0581500594225612,-0.401913549156197,-0.0058277324140622,0.250858592760621,-0.420646254539345,-0.0693510074004681
stable,0.0465939727368955,-0.0430382970232974,0.0648047563129261,0.12461974548271,0.031573342655436,-0.0758839680836867,-0.0336700403203223,0.0873784753118099,0.17710562530758,-0.199775779955739,0.193852764593805,-0.221808214987723,-0.0307863033242546,0.05317337267938,-0.0406538478242835,0.308950267417439,0.130244121414631,0.119799518432649,-0.0312015987816171,0.0683510995443362,-0.0635246508394828,0.146086009928627,-0.0054175059100883,0.16693010889535,-0.0481618297444662,0.0652713804223221,0.0814212408485201,-0.144866565589406,-0.0494621555959833,0.0397268212602833,-0.110339492321492,0.0266069067177638,-0.183226178209158,0.0256643260167838,-0.0244386600227701,0.0755417770701296,0.122297512831616,-0.207086224336277,0.0137887424326538,-0.126153383388925,-0.338972862615982,-0.1987243202959,-0.0127372827728147
stable,0.0161317895114407,0.0871314960022505,-0.0246320248254531,-0.246484469396003,-0.17290193406235,-0.0587997666126319,-0.217100349026478,-0.0810673509195037,-0.166978795614166,0.22418535921555,-0.165146569161404,-0.199342684234806,-0.255507747612611,0.109485346563194,-0.02047060951275,0.199557633372858,-0.137472584134227,0.22009903280174,0.238981884681407,0.0435856666212515,-0.0025962989888276,-0.040935773647336,-0.158410063174828,0.0244761150506521,-0.0161962742528565,-0.266973994432902,0.156265730573612,0.0299630500480144,0.01225124107246,-0.0536965874764066,-0.0651496507495637,0.0362278143262772,-0.131138176335235,-0.0957475172519608,-0.361899832779799,-0.0690551332885585,-0.0222744626792895,-0.143780911437802,0.121982489449587,-0.0545234251607832,-0.120323368702669,-0.0079645820619847,0.0952906786838858
stable,0.0640580635067192,0.0103084729232698,0.0003880836865231,0.126927620723461,-0.0659984819393347,-0.249659086586392,0.238259128294776,0.0631848752120422,0.097651557621375,-0.0935039132216594,-0.0138497365627931,-0.276412605726078,0.0814733189394433,-0.0238671467211706,0.304306120694926,-0.163213445413371,-0.0266807534484631,0.142329692032347,-0.196152048307019,0.143057348944578,-0.0980153860774904,-0.208376684432497,0.361014849388114,0.126806344571423,0.0304160589312479,0.125278265055738,-0.0486074817370182,0.0471521679125566,-0.177232968589018,-0.133888871850469,0.0660712476305577,0.0522942767589877,-0.192101424828934,-0.12367741984883,0.285993421737117,-0.0188705692571857,-0.152807951568471,-0.0074706109655696,-0.0870520219332128,0.0126369750424084,0.11138001803213,-0.0971179425524057,0.0560295822417725
stable,-0.017284196744775,-0.178315767889835,0.0123690916966496,0.013507698765352,0.0277791836389019,0.0352897470361814,-0.189461387394649,-0.125939842729523,-0.0494834388801926,-0.106187485320293,-0.0964704287215532,-0.11920720962763,-0.0749429758201231,-0.112142188126799,0.12086915162232,-0.0054596562548962,0.0138330150706956,0.116922923396631,-0.132113780437456,0.118938470071042,-0.166201271562585,-0.0237410181964852,-0.107283659827429,-0.287112855746471,-0.0219729947978789,0.020827315635582,-0.0150777035433144,-0.0048373120185867,0.0142007639376057,-0.0173690618679081,-0.153598800777319,0.0164567617942273,0.216745524481941,-0.120635772533704,-0.0600137862422917,0.0813007879615113,0.0264849905111221,-0.118202972337222,-0.15716313594891,0.117729142066395,-0.139928443859296,0.0320931607315013,-0.104822571256569
stable,0.0482435112404962,-0.0493148155045777,0.0094637496679022,-0.200753839028938,-0.111793278997439,0.0251070141827851,-0.138508341394916,-0.112077686593774,0.163548494688162,-0.150841613083443,-0.134853720122149,-0.09726120354744,-0.106200806028635,0.101384519507325,0.0079746873952686,-0.075033916546602,0.045751312804668,0.295842992083526,0.011685667302763,-0.25885537270564,0.156089160512347,0.207530868299558,-0.312362845790268,0.0251720479473707,-0.418672848530523,-0.159683145004155,0.119921608290174,0.132848903553853,0.0211147610152568,-0.053181205015794,0.112175519479467,0.0464589597844142,-0.252331957291295,0.0254293011988767,-0.13579607095764,-0.112817850455813,0.153122860287914,0.0202928073158929,0.0596982329201408,0.123056538778558,0.227988607065472,-0.0861492980439275,-0.292789093844072
