group,ASCL2,CEBPB,E2F7,E2F8,ELK3,ELK4,ESR2,FOSL1,FOXA1,FOXK1,FOXP2,GATA1,GATA2,GLIS1,GMEB1,GRHL2,HEY1,HNF1B,HOXA6,HSF2,IRF3,JUNB,KLF1,KLF10,LHX2,MECOM,MNT,MYC,MYOD1,NFATC1,PPARG,RARG,RUNX1,RUNX3,RXRG,SETDB1,SP1,SPIB,STAT5B,TCF4,TFAP2A,TP63,USF2,VEZF1,ZBTB7A,ZBTB7B
progressive,-0.101549411407908,0.0450462773681231,-0.0531181536595209,-0.230178665857924,0.0617107961632669,0.0489520239607349,0.0578050495706551,-0.03706119544545,-0.397171031284261,-0.0999871127708628,-0.0736884190472765,-0.35420781876553,-0.253439556676145,0.363668404956524,0.0787224924333095,0.360890985157333,-0.0823678559197472,-0.126806572706797,-0.0703902330357376,0.215163240068549,-0.0149286314206497,0.2149896513311,0.0746431571032483,-0.007985081922673,0.0512086775475773,0.0360196630207535,-0.0356724855458547,-0.0366272236018265,0.268194599359346,0.132621795411353,0.196589245161462,0.2002346086479,-0.16169790893413,0.395174760803592,0.104587214313272,-0.134704860260746,0.184958799752351,0.141908792864896,0.16759992600741,0.375993205315432,0.0330686544841135,0.300482104524937,-0.0101549411407908,-0.0059888114420048,0.469644329169391,-0.0644882159624575
progressive,0.232853211687866,0.195342158528512,-0.0140526899298622,-0.019034626677589,-0.0680027388562252,-0.0029863710476569,-0.080045908081122,-0.268689664259749,-0.0050377567673091,-0.0901214216157402,-0.23198800138434,-0.0006279752203016,0.0391019237174519,0.0308266058143651,0.136075252736928,0.0701936746248333,0.0868140854554846,0.118966416734931,0.0062518421932257,0.0385995435412105,-0.0408183893196098,-0.074798826240379,-0.0159366155907673,0.0316918161178919,0.123794848428806,0.14940228241222,-0.0650163678085682,0.10623945227015,0.0289985001730425,0.014234104993505,-0.150058167642313,-0.0054703619190724,-0.0956615585592907,0.134651842237578,0.0893678513513782,-0.134749527271847,-0.111305119047251,0.0830601891385701,0.15905914579997,0.289105836422002,-0.0352642973711638,-0.0604112161930225,0.204999021916263,0.0379715683209088,0.0178065862467768,-0.199640300036355
progressive,0.0737295162417876,0.153665835779207,0.153413217381492,0.0135747706699375,0.0424467856949834,-0.0347919747405039,-0.176086736194028,0.12385578492812,-0.0484746544201851,0.0936906062736046,-0.2133086158183,-0.0381477040381246,0.146959444504669,0.0578335804061378,0.0162924329130225,-0.109710483789422,-0.0883350297853977,0.0535219550537661,-0.0480140266611172,0.0036292815448002,0.180058435705082,0.0276503753812492,-0.123876718777586,-0.0908751696621837,0.139719655422923,-0.095518912197739,0.0312338018272207,0.17924849510077,-0.10362155800328,-0.081203648138382,-0.137256854489994,-0.119893472420993,-0.0536092624973694,0.021363907158486,0.0377448935775799,-0.144123240185445,-0.0502232123463565,-0.182632883835159,0.10739073082784,-0.12839012317897,-0.118438486812323,-0.180009922339655,0.115249314531282,-0.0045154811721647,0.0080460745694857,-0.163507569436161
progressive,-0.375673113570926,-0.0108873791094098,-0.204284694042152,0.256263149145141,0.242566123813948,-0.0926012567262707,-0.0345352348094183,-0.103605704428255,0.241395437888205,0.0810114660614151,0.419690904378863,-0.0580660219168524,-0.264692087810491,-0.0040974007401004,0.219620679669385,0.0519784551029889,0.223366874631763,-0.361039539499139,-0.264457950625342,0.105478801909444,-0.415944709416485,-0.140482311089159,0.275228261142178,0.12444391390648,0.192694903377297,-0.139779899533713,-0.106883625020335,0.0931865996891422,-0.0575977475465552,-0.227932549742161,-0.205923654338192,-0.431280695043718,0.0934207368742908,0.0716459786554711,0.0111215162945584,0.353898355352107,-0.365605214609537,-0.085694209764387,-0.284593748548122,-0.0175602888861449,-0.354483698314978,0.363146774165476,-0.0849917982089413,-0.284593748548122,-0.182744073008481,-0.364785734461516
progressive,0.240813527488591,-0.38427063805366,-0.402681458198048,0.387952802082538,-0.543487410662325,0.414464383090456,0.389572954255244,-0.422565143953987,-0.12327885168682,0.431991483867913,-0.176302013702657,0.0134030770651143,0.410487645939269,-0.228883316035028,0.406658195349236,-0.205022893127902,0.390456673622175,0.0441859683465305,0.363061373247326,0.358200916729207,0.284704922712812,-0.0936742528946447,-0.357464483923432,0.395906276384913,0.379704754657852,-0.36144122107462,0.36144122107462,-0.0229767035401959,-0.382945059003264,0.415053529335077,0.467340258545138,0.0550851738720081,0.354960612383795,-0.244201118395159,0.412696944356595,0.318286258656175,0.299580865389477,-0.482658060905268,-0.409162066888873,-0.216658531459155,-0.271154559086542,-0.247883282424036,0.362472227002705,-0.421534138025901,0.160395065097906,0.0562634663612489
stable,0.0680682298570433,0.196963762188781,0.143132715531245,-0.224380937278816,-0.135127001876107,-0.0420246679529334,0.0116408126086479,-0.0651624923362091,-0.106069176352002,-0.197876101926958,-0.0653807453765693,0.0080978782815352,-0.0749037229463988,-0.126734767190069,0.084121086217622,-0.0281315259972395,-0.0145846768641804,-0.0160569092024561,0.193153940718779,-0.0673511770552546,0.0720927018412918,0.0396950343997075,0.0251923150046032,0.0128866862228086,0.135279959130665,-0.0760038443582281,-0.270259557646638,0.0312169395079712,-0.167044182397338,-0.234581790178953,-0.0783923191713035,0.105225284609976,0.0974962149392835,0.0792705850166594,0.17379366517574,-0.176378027346223,-0.0035426341166032,-0.0456459572230089,0.277935039741397,0.15399778418351,-0.218389185826232,0.0540835236959713,0.119497892649598,-0.0645075831098738,0.111969513704463,-0.0827353145060639
stable,0.23690190500871,-0.0760652151478644,-0.148856611702124,0.110023491993162,-0.0255335767207775,-0.0105097121911611,-0.126898655851146,0.0213506707830242,0.0777122458624658,-0.0381853489698114,0.0786397357844314,0.0474436858694317,-0.0515603425270446,-0.0352335754880004,-0.131893115470619,0.0101490216659523,0.0827508716686993,0.0084118183200485,-0.0086565726050117,0.137818745527622,-0.0112071698904169,0.0872245383359577,-0.145533106148414,-0.106915296599909,0.0875447431899696,0.128413188005467,0.0148840049382089,0.0599611193004032,-0.11665762129611,0.123691086537682,0.0556070693889538,-0.129532064736727,-0.164704911717932,-0.0777840159159513,0.175634202683316,-0.251903686444946,-0.0820938996406403,0.190295536429942,-0.0990297920054198,-0.0072156507619581,-0.0551764490680412,-0.0478743061903443,0.150582773501338,0.0181062963139265,0.144557769524125,-0.0532920250996033
stable,-0.14413013607855,-0.0495361415294862,0.239441729834742,0.0770262270437004,-0.3641799209842,-0.158215535468945,0.0134566617673263,0.0246163354183759,0.0359067864950238,-0.104117273746474,0.0932560408871739,-0.0111848231559723,0.233722732415312,-0.0159364029527083,0.0756128248670425,0.0973051111797348,0.0646962630969127,-0.0390789773826118,0.0779617886268262,-0.0110875784036044,0.0533488064757733,0.0734298478397488,-0.149679793498167,-0.158215535468945,-0.066942952203344,-0.0453529405440041,-0.20122454215415,0.104719185230958,0.0665388834909186,0.0699139470515501,-0.0073989843482695,0.148318366965016,0.01204493622433,0.0191840423550645,-0.0579461359756498,-0.120209603629703,0.0944514806878348,-0.0033616504913393,-0.059971509438761,-0.0535516791488167,-0.0356536148121349,0.0005381994053465,-0.209761960758588,0.0065321647452658,0.160562822595067,-0.0762029999158961
stable,0.105752930603184,-0.0295822974785479,-0.0178921803642742,-0.0803201524224549,0.0020276872285708,-0.003743111866778,0.0493710458543447,0.146524482215243,0.0050092512257155,0.0899950106699633,0.134705731556283,-0.014159943314076,-0.0296913563533914,0.108441806679809,-0.0536566557139338,0.0847853521101337,0.0559071213278686,-0.0654005254930164,-0.0321689502793221,0.0410695215863465,-0.0601470569578224,-0.0172912690709772,0.0190564071564065,0.0653781544417665,-0.0819740566697247,0.0819591426355581,-0.0970959551875481,-0.0311184429977104,-0.0094020557058771,-0.0169970276052315,-0.0408482967462082,0.0840536323088337,-0.115978675987722,-0.0723138017473378,0.0364843882072444,-0.0889569317501571,-0.0236452690440502,-0.109620947506108,0.0199621240229838,-0.0622104757265841,-0.0475512229769712,0.105909838670979,-0.0159123423286546,0.0975048482909498,0.057512865673142,-0.0181739934682144
stable,-0.053731855269863,-0.0767949683006647,-0.0365781519836084,0.0336781638682288,-0.280013003404811,0.146422041448221,0.0515979017509988,-0.0935656542886617,0.0471932028210355,-0.15982764688724,-0.017947096261217,-0.0414753017256173,0.201330306991304,-0.11783253597113,0.0080707216418582,0.0631157790771762,0.132441910061816,-0.0267291357426966,-0.0524460114828551,-0.0410375676704657,-0.127024951129315,0.0305319503468264,0.0117093859753062,0.0301215746701218,-0.208771785928882,0.0224338703265212,0.049026214176983,-0.225405680024644,-0.108640120812946,0.111458033792985,-0.266771548236474,-0.201685965911115,-0.14508148090432,-0.0102320335391694,0.093182636990404,-0.0326111871087967,0.196925608061341,-0.200810497800812,0.142646585222539,-0.173479477732282,0.0802421239849838,-0.0483696130942555,-0.147242792801631,-0.162864426894855,0.274705477986097,0.145409781445683
