group,AHR,ARID3A,ASCL2,ATF3,BACH2,BCL6,BHLHE40,CEBPB,CTCF,E2F2,E2F4,E2F6,EGR1,ETV6,ETV7,FOSL1,FOXA2,FOXG1,FOXH1,FOXK1,FOXP3,GATA1,GATA4,GMEB1,HIF1A,HNF4G,HOXA1,HSF2,IRF4,JUN,JUNB,KLF4,LHX2,MAFK,MEF2C,MEIS1,MITF,MNT,MYC,NFE2,NR2F2,OTX2,POU2F1,PRDM14,RXRA,SETDB1,SIX5,SPI1,STAT4,STAT5A,STAT5B,TCF12,TCF7L2,TEAD4,TP73,VEZF1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZFX,ZNF143,ZNF76
progressive,-0.055311729497087,0.492039184895211,-0.189835318520866,-0.0143400780177633,-0.218136107413066,-0.0412751451939853,-0.172308556499156,-0.0493936020611847,0.134827082738441,-0.076556289523403,0.060622869503666,-0.2564521888891,0.407060944789947,-0.0332325617554514,-0.286801560355266,0.370110585029891,-0.241580996870679,0.253417251742484,0.0485589943458651,-0.0849782401052639,-0.149546527899531,-0.082246796673309,0.0314115994674815,-0.14378014732096,-0.151519237044832,-0.126481005585246,0.131488651877163,0.0516698049211471,-0.0808052015286662,-0.232096818287502,0.179137165079043,0.0374814737607146,0.464193636575004,0.0916551018278204,0.271475127764852,0.294237156364476,-0.239153047153386,-0.437106822541451,-0.15569227562143,-0.295451131223123,-0.131261031591167,0.158120225338723,0.0687413263708653,0.435361733682147,-0.16214151705799,0.103111989556298,0.328987186693236,0.104932951844268,0.0962833809764107,0.195525825670772,-0.164872960489945,0.285966952639946,0.531341620943896,-0.20979003025987,-0.412447958225192,0.177999063649062,0.067223857797557,0.365406432452635,-0.225192336278949,0.0002276202859962,0.20417539653863,0.15933420019737,-0.155009414763441
progressive,-0.0518450876727509,0.0345931000016857,-0.0120700253226345,0.0768381886309066,-0.431477941095741,0.0721655100513635,0.0976678947784067,0.466198362039648,0.015278513066626,0.0830514506113345,-0.50257395523244,0.102136859850395,0.0255660451981542,0.220354354703414,0.0546970767785211,0.0495023823358683,0.287758061515679,-0.0220519871928302,-0.0104275851679722,-0.123921473064559,0.0736297008869152,-0.012706630033744,0.0308116680176958,0.4340370920344,-0.264369204429519,0.0327087500568018,0.178580353560414,0.141300781677846,-0.0959872583410779,-0.162003166883124,0.349152219855071,0.459564940949888,0.263414297362854,-0.0086196277884215,0.407350622544694,-0.0286981403768125,-0.492222762629801,-0.0982026427357387,0.177383536703528,-0.28503339335213,0.0967129877117426,0.0286344799057016,-0.096534738392632,0.0492477404514245,-0.163594678660898,-0.0374450891074559,-0.0091034473688646,-0.136398925402304,-0.271753819078388,-0.0447915074736586,0.185990432397727,-0.171183006817322,0.248530479217116,-0.0270557002221502,-0.208908201997666,-0.0204350112266123,-0.044957024698547,-0.0908180280868694,-0.0699119293740362,-0.229636051391389,0.0492350083572023,-0.341907658242646,0.0743426981633577
progressive,0.141962981457855,-0.0697229957362555,0.0594665668288409,0.23330484217273,-0.0857632100403759,0.0337298008636109,-0.129310677299997,0.278107693995877,0.0403921864932015,-0.219865945044138,-0.0353321710785503,-0.203417995719354,0.0159712472578678,-0.0802489951696688,-0.012171378051361,-0.0281829456870492,-0.0310769504051927,0.257494764843334,0.183180545285218,0.17555707544983,-0.014156446252355,-0.179159874009695,-0.196153262045488,0.0127215784069892,0.163327789655847,-0.0319803572705269,0.105447157687939,-0.031533991487876,0.167625788330054,-0.111248223246568,-0.0862313872274096,0.0939054687370518,0.212392083010643,0.140763661419679,0.220301865928915,-0.0881967176434515,-0.0934177841672251,-0.133771723902037,0.239244225827463,-0.202637470005473,0.146653892613831,-0.0666614118478187,0.0749022058678155,0.0969440124095912,0.0287485829873285,-0.179373072807465,0.0254377039628827,0.0415067953375945,-0.0485395140373748,-0.287299204124517,0.0357679383618884,-0.0488447968980144,0.029539937602682,0.139952338617214,-0.216718574751843,0.0595707086046968,-0.0692179542037861,0.278423268152951,0.146572867854592,-0.208606114734395,0.205388010979295,-0.119374968197873,-0.250580703255425
progressive,0.535922111081742,-0.130460513904546,-0.557482196010318,-0.420311655673919,0.177210698060896,-0.599612361967688,-0.0920703626796835,-0.339021335458524,0.473221864095577,-0.441761740169186,-0.193270761324019,-0.437031721536897,0.349911378356121,0.14861058540054,0.44484175230184,-0.426031678205991,-0.447591763134566,0.412281624042358,-0.163680644763882,-0.424601672572973,-0.144320568501487,-0.44605175706824,-0.574422262739913,0.44132173843595,-0.418001646574429,-0.607312392299322,0.403041587644397,0.415031634875085,-0.348371372289794,-0.564742224608716,-0.630632484160843,-0.244970964979277,0.529982087683053,-0.417451644407884,0.139480549435888,-0.233090918181899,0.0294801161268282,-0.474541869295286,0.585862307804055,-0.391051540413709,-0.058300229653802,0.411181619709267,0.417231643541266,0.241450951113387,0.428891689472026,0.422181663040173,0.553632180844501,-0.475421872761759,-0.746242939568665,0.527782079016871,-0.425261675172827,0.420091654807301,0.270271064640361,-0.0557702196876936,0.0402601585911161,-0.027280107460647,0.503031981522333,0.542302136213667,0.306901208932278,-0.415911638341557,0.40854160930985,0.0647902552190365,-0.47872188576103
progressive,0.132161169511498,-0.155198437591484,0.294524307702021,-0.065143662369721,-0.04287797743117,0.12863393229351,0.073410624599381,-0.25572469830415,0.0144396273611395,0.0490506425626495,-0.0178566384160656,-0.0669072809787151,-0.160930198070715,0.26035419715276,-0.004188594196361,-0.042106394289735,-0.0342803367123235,0.0801344205461711,-0.0870786688190855,0.152663235841055,0.213728530177477,-0.009148771534157,0.198076415022654,0.0615061989886705,0.125988504380019,-0.115847697378302,0.0602937111949871,0.14516785675283,-0.0260133744826635,-0.0178566384160656,-0.0670175071417772,-0.089944549058701,0.0960069880271184,0.303452626910054,0.0289894808853411,-0.239631678497078,0.256826959934771,0.13017709857638,0.0120146517737726,0.0120146517737726,-0.0350519198537585,-0.0520267489653271,-0.179448193465154,-0.0546721768788183,0.0564357954878124,0.145498535242016,-0.0325167181033294,-0.221444361591826,0.107690961311705,-0.0195100308619976,-0.0903854537109496,0.0408939064960516,0.217365993558527,-0.0260133744826635,0.011573747121524,-0.0248008866889801,0.0652538885327831,0.0735208507624431,0.0987626421036717,0.102400105484722,0.0535699152481969,0.0822287176443517,-0.234451048833158
stable,0.0984733875312767,0.106862807280352,0.2162457400932,-0.0236362794111973,0.0089427385911424,-0.111155770657627,-0.0670026102613828,0.289718921275204,0.262671087883149,-0.192325854718287,0.087432659462909,0.294288677660873,-0.061411177752071,-0.109095586403073,0.0790322855503744,0.210047420210756,-0.160566662339745,-0.26540602188934,0.343011327268067,-0.09499811238005,-0.0930797979010334,-0.0748738446438767,-0.2959403517708,0.0307196155487581,-0.221410895339103,0.220086109497292,0.155406717000852,0.20532323683778,0.177593840738765,-0.299264272443982,0.0522245086429144,0.179858012890913,0.0991023168186868,0.344714833273388,0.219205100862953,-0.44830421590236,-0.235173599439814,-0.0871980800600432,0.042720970317586,-0.261175844570918,-0.0583735347897899,0.109890831952766,-0.0953092373397735,0.0850681632039541,-0.482900135854852,-0.0631810766749464,-0.121893121833109,-0.106143305763361,-0.105975119278049,0.163265260584216,0.117404452974513,0.252501616571894,0.18450952474045,0.0278704643503971,-0.149118092063547,-0.0253356442083818,0.335516809238695,-0.294681157322387,0.257509673083304,-0.250042941224659,0.0077610248111019,-0.330429669010601,0.0553591360280205
stable,-0.150102237342279,-0.0829014884483983,0.125991919068604,0.0015786517917286,-0.213324189870799,0.254364187704047,0.170291494687072,-0.324092099131812,0.365709451329851,-0.0338214186894602,0.0276866161675803,0.123652809099251,-0.252561192501999,0.0545550387210567,-0.0012470854279486,0.246736511753207,-0.301492799709991,-0.325045558625667,0.441545771937106,-0.144595926286071,-0.470759902795534,-0.15123220231337,-0.0102538135186892,-0.184606583766092,-0.163394584403668,-0.220113877200742,0.216493040541552,0.0336069727825378,0.436862603246701,-0.0269954405137305,-0.322373232708634,0.297705355076962,-0.110906474308563,-0.437604916001433,-0.182564398898631,0.36228656473859,0.0305255500584529,-0.183341352915249,0.336158805355945,0.114712064364486,0.325692195514233,0.19870392777039,0.278519044743005,0.0167993624315204,-0.276664912440076,-0.212502697088896,-0.0050526754838714,0.321571534933525,-0.301845810664463,0.056795173656446,0.0108394158029773,0.186221526403607,0.107999907477815,0.415314088768799,-0.0533013549575104,0.447273127235834,0.247264378601016,0.211113747445599,0.410010676532219,0.0361473319876184,-0.347224214153141,-0.275780735469996,-0.113834485730004
stable,-0.0229862000033732,0.0209302449956179,0.0710098823928573,0.117581935943532,-0.0582146775529257,0.0416767000738759,0.091859135221503,-0.0131160584244753,0.0884169681251854,-0.0121130015873583,-0.0911660291772219,0.158545281931384,0.0911707018022395,-0.0271806597275285,-0.174259319865659,0.0639542186162425,-0.100500376420765,0.132535893541607,0.0229566067115949,-0.211835012715732,-0.0271370485606973,0.127829002607185,-0.131669900371674,0.12270313296285,0.166638268461912,-0.0149757631814903,0.0720503202301153,-0.0276089836874775,-0.0723353503561904,-0.042832395994902,-0.0857784925318995,0.267110609132571,0.173947811531151,0.248544712395872,0.209537638748733,0.0437840539568251,0.0336226520851618,-0.0779970143358802,0.0894340428373553,-0.094293572855686,-0.10215760076035,-0.0622222322763759,-0.0330120957495253,0.205667147692466,-0.130358450283393,-0.273241093155696,-0.0267414329758717,0.0293892538191929,0.0102174733718748,0.0012257852962904,0.157554685427647,0.0305293743234936,0.0367377354302456,-0.0852520434465803,-0.0842193933176851,-0.0479956466393783,0.329097652616393,-0.210568731335956,0.087395220787998,-0.225368492308449,-0.202686012931221,0.0991406425406364,-0.171276627562741
stable,0.0946619273681904,0.0350354882777005,0.0518182422033278,-0.067513405388656,-0.21240816154233,-0.0132074819687103,-0.0166618786840139,0.117826722190474,-0.0869144545360569,-0.16029575139318,-0.0700514990283164,-0.177108580912099,-0.11524423124643,0.169651265946683,-0.133636745498757,0.0862115449556792,-0.224131341373503,0.157605561181726,0.181122670096864,0.292072393055355,-0.0372848562217535,-0.0912562244705985,0.0546662576710114,0.0586373817225013,0.223811107913493,-0.150472489755424,-0.035673663723944,0.305512459612193,-0.332120193780908,-0.0020053259870514,0.0741394882423141,-0.0299736227094713,-0.0417563808587853,-0.0020918291220449,-0.0523031753408908,-0.0609686698539984,0.019685191895459,-0.18778427079403,0.119183847533518,-0.0787035311329979,0.0512190218112536,0.0740257738562465,0.201939277168563,-0.179734609857862,-0.194608852563418,-0.0082172249559393,-0.168600911655222,0.080651283841461,-0.127695526869502,-0.0678138748873586,0.0299687533277002,0.127558324877244,-0.166465258097236,0.0835405458370884,-0.101064877963041,0.210409996410824,0.0951076190173623,-0.192214262468896,0.124262612720835,0.196375578843683,0.0463659667907405,-0.0487714413856924,0.117795500860295
stable,-0.0609947390659617,0.168195413400543,-0.197603591164489,-0.05586343562073,-0.340674981092624,-0.25983274756869,0.0902334869991688,0.0284884158256496,-0.0098995429674517,0.148444735988708,0.142563100435919,0.0758319513863723,-0.234902358188555,0.0516760983753287,-0.171777644107591,0.0602928154814725,0.0869175031689955,0.0913468830297379,0.220428209791156,-0.364951855411338,-0.113881050517996,0.102819702996907,0.209729926193079,-0.113009697102768,0.209245840962397,-0.0757109300787017,-0.241292283233561,-0.0604138367891431,0.0089071682445531,-0.129880067392044,0.139682793313359,-0.273968036304611,-0.125063419346756,0.197409957072216,0.145201364943137,-0.26936922661313,-0.0767759175862026,-0.142321057820577,0.109911551626402,-0.355802644551444,0.125039215085222,-0.173036265707365,0.086167171061438,0.0541449330518081,0.218177213468484,-0.0192423879196189,-0.0146193739666035,-0.196587012180056,-0.153261384033996,-0.0846180983232549,-0.0127556458284769,-0.0927265259371823,0.0109887347364868,0.108507704457423,-0.0349751579167916,0.0964055736903673,-0.0830206170620035,-0.0860219454922333,0.0186856899043343,0.088321350337974,-0.188648014396867,-0.0105046495058045,-0.198039267872103
