group,AHR,ARID3A,ASCL2,ATF3,BACH1,CDX2,CEBPA,CTCFL,E2F6,E2F7,EHF,ELK1,ELK3,ESRRA,ETV1,FOXA2,FOXO3,GATA3,GLI2,GTF2B,HNF4A,HNF4G,HOXA4,HSF2,IRF2,IRF4,KLF3,KMT2A,LHX2,MAFF,MAFK,MNT,MYBL2,MYC,NR2F2,NRF1,PAX5,PBX3,PPARG,REST,SIX5,SMAD3,STAT5A,TCF21,USF1
progressive,-0.155742347169191,-0.0563158113205305,-0.0652486641506836,-0.0472276045281138,0.10556301735807,0.0603550143393823,-0.151004051320153,0.10377644679204,-0.0892508513203993,-0.142692614339054,-0.0587237977356152,0.0873089267921051,0.340613562262794,-0.0838134626411757,-0.0412464769809678,-0.194425483772811,0.176249070187977,-0.0260994656602734,-0.008622144905626,0.0302940226413888,0.192794267169044,0.216641100376496,0.162422567546523,0.105718371320334,-0.132050867924002,0.387841166790908,0.441049898866168,-0.0485481132073538,0.102378261131668,-0.0626076467922035,0.179356149433248,-0.0750359637732861,-0.0988051199996065,-0.163432368301236,0.0702976679242484,-0.0077676981131766,0.161024381886151,0.108592419622209,0.231166695848136,-0.0654816950940789,0.127700956980624,0.0240798641508475,0.0352653494338218,-0.117136887546703,0.0002330309433952
progressive,0.0918896968479126,0.0434364026684192,0.194683984311865,-0.133896415406958,0.113568906797321,0.15367804462938,-0.0698335701787602,0.18524806919,0.0864698943605605,-0.048271334383755,0.0575512839664154,0.288406276245429,-0.287847399729946,-0.374590233784115,0.0456849058586157,0.0207564138424493,-0.068936768328335,-0.147959308191886,-0.205549583543103,0.0643357849218059,-0.167987882851382,0.0710812944923952,0.269846377080108,0.20578353185191,0.0104236968701593,-0.0204964712771087,0.101559560278584,-0.17539624596359,0.144710026125129,0.203600014303048,0.105055787782416,0.0456719087303487,-0.0535741627167038,0.262710953661507,-0.0735377517348642,-0.4156351648514,0.0081621965516957,0.372549684646191,0.135482065055536,-0.0384195111573451,0.0128931512408952,-0.054055056462584,-0.0142838439654676,-0.133103590582669,0.0459838398087574
progressive,0.0137876548806822,-0.094869861151708,0.0962143371051764,0.172780033057789,0.073008282945122,-0.0199461018943919,-0.0834369614228489,-0.0700910706934768,-0.0938359714923831,0.114780003692714,0.260814821090616,-0.0617166576521337,0.0977549196834793,0.0223149922564011,0.104710297420922,-0.225722530817878,-0.178155140896022,-0.0676634648430024,-0.0960548888276378,0.249075684363055,-0.33275876930832,0.0694775870382029,0.228701487531599,-0.215981274017936,0.0611329200710426,0.0145104922499232,0.0660098005832109,-0.0827788198233058,0.274887976150661,-0.361909689009492,0.255805209401481,-0.0389366014474126,-0.184949672368105,0.170740135829561,0.0758999430860461,0.0551852585542836,-0.0328851781679689,0.146108677754424,-0.227406018817842,0.0592209387283999,-0.0079853064312757,-0.0513864596497691,-0.135793469288135,-0.0731933609993716,-0.0930527099828961
progressive,0.322083802753286,-0.43932539226047,-0.368363377558753,-0.0502463955030785,-0.004297389089079,-0.0253435766791844,-0.47315355765399,-0.0114597042375442,-0.445275623306887,-0.357013862785032,-0.383900091957732,0.401530406169338,0.103357717065543,-0.170573289997293,-0.589954389305883,-0.280432185428366,-0.45971044306764,-0.429518529980264,-0.370126408979914,0.462575369127026,-0.253766335183311,-0.360650115091176,0.446928465264225,0.425551709282652,0.358556515278547,0.233711852767609,-0.0842949398242436,0.253656145719489,0.52262862691031,-0.36693091452906,-0.172446510882276,-0.473263747117812,-0.368804135414044,0.430510235154666,0.0235805452580237,-0.123302010017423,-0.552269592678574,-0.098839949048819,0.158893206832104,0.415524468074801,0.413210489334528,-0.434477055852278,0.393266196382648,-0.390952217642374,0.498717513260819
progressive,-0.04219737328913,-0.100848364279857,0.199905858605799,-0.0345861759849898,0.363546600644812,-0.370150433599875,-0.112489018980307,-0.175393326111583,0.174162103018266,0.0123122309331679,0.0471222656623971,0.217478770028593,-0.119652498795968,0.172818950552829,0.118197416958412,-0.401938375281872,0.163528812666894,-0.185355040230237,0.0063799742108233,-0.0257437555875329,-0.373844102879825,0.0160059002131183,0.197107624302806,-0.289001638813086,0.246580406779717,0.145060466267142,-0.363322741900573,0.317207840587253,-0.123458097448038,0.132076659101256,0.449508358432748,0.146851336221057,-0.0834993116013023,0.221732086169142,0.0518232992914249,-0.279711500927151,0.0155581827246394,0.178079631042456,0.101967658001054,0.149761499896169,0.102751163605892,-0.277025195996278,0.131069294752178,-0.188936780138067,0.293814601814234
stable,-0.10086939879747,-0.0132917508515911,0.100516178341934,-0.0879730541009822,0.0921300410750085,-0.225813267513924,-0.0978630912106614,-0.0501038604236764,0.24438853985691,0.205382366971346,0.118535304806388,0.129696745652527,-0.0838012817853071,-0.173572043527312,0.170442569975208,-0.194761337144737,-0.0269721255914739,0.082931116953408,0.23701689405963,0.26961409609912,0.228424575881638,0.164183622871001,0.208477793544056,-0.013187303942696,0.0627332550984689,0.194297158804167,0.125795721427962,-0.0625726510203757,-0.105724009735714,-0.128435515316284,0.240429730719112,-0.0289859162531066,0.118265099296623,-0.103524249318114,0.282271298067839,-0.130936001444301,-0.110595033759642,0.323620879782068,-0.0767363300932368,0.230745060648481,-0.142341196959641,-0.0857812967582191,-0.0088916874350452,-0.111491513786769,-0.152426563353488
stable,-0.123489372897758,-0.0499940893616617,0.11309970646734,0.0216676250383037,0.268183788492347,-0.160110474931092,-0.248887735965584,-0.13073314420156,0.0865246861542722,-0.224923959449675,0.0703711767081729,-0.208438597454258,-0.159252351167199,-0.156151708660944,-0.062302802100005,-0.042703389414522,0.156555630198245,0.0286415566429125,0.162971446151728,0.167835264829107,0.175255018545426,-0.0976166062117825,0.242223868611601,0.0148847600529993,0.0225240727792206,0.257866191049912,0.0970132379402951,-0.0616994338285176,0.0091527614738688,-0.0385150079966135,-0.204991018191898,0.0583188954852117,-0.163606658859766,0.267473154750373,0.275208000786246,-0.118550133186443,0.202290945176992,-0.0282275789677531,-0.0214832625109048,-0.188924661940569,0.0338389038925861,-0.124510070890358,0.093257270450286,-0.0014028312312082,-0.253756582711892
stable,0.0301236872012089,0.0468585470591288,-0.0193089719094188,0.126003098073189,-0.379841235278116,0.0284326646856257,0.0656226339357485,-0.114903414172291,0.109609574241563,0.270039072361167,-0.229565701059953,-0.0963898491498321,-0.404364193277249,0.188508300686228,0.0969550890832817,0.0195782829026413,-0.0135438377405508,-0.0389968581232553,-0.0590636586415095,0.134890360849532,-0.0397578182552677,0.0805005005497038,0.027836109520406,0.166099120831573,0.0056210841027257,-0.0405375675263422,-0.0528068753338516,-0.0531184618899637,0.0222682613116894,-0.215910694246619,0.195139301013538,-0.162184716860316,-0.099490057095068,0.0336278616362786,-0.249217574757254,0.0953846302100132,-0.0601534287071076,-0.093192563986109,0.137830861112741,0.0827896439920952,0.0557771250672418,0.001332463111816,-0.0896727319351543,-0.0081012504589144,-0.0511330761957419
stable,0.10137739821602,-0.196358203274323,0.0399009296221604,-0.0025827381846845,0.0951395467053655,-0.115673126362315,-0.163531994904356,-0.410373807713477,-0.33363235996772,-0.0118821598920563,0.163065329222937,0.017743724177284,0.101098151960969,0.103227549493003,-0.129509141016114,-0.205069585668673,0.0005558854392563,-0.0725217587443779,-0.080920002962679,0.115931805725137,0.069094619280156,-0.126087505368122,0.144696197717172,0.265702811681149,-0.100487518033948,-0.345138522308888,0.18883767290748,-0.373761263451629,-0.0170076611751213,-0.236582989030454,0.0063728398455651,-0.2089361614077,-0.0891203994712293,0.0783867991240669,0.0134944883729842,0.0170609612901933,-0.092552753077143,0.0836307772933517,0.021421432117252,-0.0549445974266939,-0.0395397054727322,-0.0973975597324647,0.0747412450578652,-0.240121363517435,-0.0252387631847455
stable,0.0372873076304803,0.045497357017008,-0.136980764466889,0.0009529521609362,0.171287042260594,0.0268292685309746,-0.0475987387052264,0.114623040691077,0.0509707232746932,-0.0286863035112607,-0.0604513755424693,-0.240070640543557,0.0846172649569811,-0.103920654883639,0.123004132773157,0.0292971702810916,0.0098716070004679,0.0093829135846031,-0.0118508153347201,0.064947354968425,0.0774823410853557,-0.116699987708502,-0.203149852974976,-0.0578124310967997,0.0777266877932881,0.0605979835672287,-0.0046914567923015,-0.0369940915809614,-0.0996934568364085,0.0025167710917034,0.190223912125353,-0.0629192772925863,-0.0759429568253818,0.214145454831932,0.0713003693746667,-0.170773914173936,0.0819294511697249,0.0015149495891807,0.0139033276813521,0.0506286378835879,-0.0765049542536262,0.232593631280827,-0.014001066364525,0.0531454089752913,0.100964059717657
