group,AHR,ARNT,ASCL1,ASCL2,CDX2,CEBPA,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,ELK3,ETV1,ETV6,ETV7,FOXK1,FOXM1,FOXP1,GATA2,GATA3,GMEB1,GRHL2,GTF2B,HIF1A,HINFP,HNF4G,HOXA1,HOXA6,HSF1,HSF2,IRF2,JUN,JUNB,JUND,KLF10,KLF4,KLF9,KMT2A,LHX2,MAX,MEF2A,MYC,NANOG,NFATC1,NFYA,NR2F2,NRF1,PAX5,PBX3,RARG,RFX2,RXRA,SETDB1,SIX5,SPI1,STAT2,STAT4,STAT5A,TCF21,TEAD4,TFAP2A,TFAP2C,THAP1,TP73,USF1,YY1,ZBTB33,ZFX
progressive,-0.0037510439538405,0.0374322927893666,-0.0503265063806934,-0.0703320741345094,-0.0986211972863898,0.115188308082519,-0.165671107961289,-0.0666591769297072,0.0344627163259096,-0.0157856433057454,-0.0239129052057332,-0.186770730201642,0.0151604693134387,-0.146368860948818,-0.0791626567758422,-0.0093776098846012,0.165905548208404,0.149025850416121,-0.0443092067047409,-0.0793189502739189,-0.153245774864192,-0.0454814079403161,0.310398887180301,0.131286538384417,-0.0647055082037486,0.329935574439887,-0.0021099622240352,0.104325909966189,0.131599125380571,0.0876025056719833,0.365492345252334,0.104951083958496,-0.0418866574845522,-0.117845297549822,0.0510298271220385,-0.0295394711364939,0.112687612113292,-0.0073457944096043,-0.336343607861031,-0.0057828594288374,-0.0626736927287517,0.0228969974682347,-0.125269238708465,-0.0851018097027563,-0.0138319745797868,0.0061735931740291,0.0708009546287394,-0.0650962419489403,0.0114875721086365,0.0884621199114051,-0.127144760685385,0.0219592364797746,-0.13871047954306,-0.127691787928654,0.207245178449688,-0.0357130643105231,0.191146948147789,-0.0316494333605292,0.128160668422884,-0.0824448202354526,-0.0720513026133529,0.0467317559249295,0.287736329959182,0.047747663662428,0.0443873534537792,0.005001391938454,0.0919005768690922,-0.0593915292691412,0.0268043349201519
progressive,-0.133858084292074,-0.23940430268171,0.323373981497011,0.104971888237627,-0.106799302357655,-0.0675098987770462,-0.120752914459871,0.19617290578504,-0.26391775780609,-0.315986007268897,0.19875739146908,0.097949396833518,-0.0109253258461693,-0.0047382237540734,0.125217026095941,-0.126156839071955,-0.0722611754891199,-0.30453856310272,0.0858754106833308,0.014775948456229,-0.0858101458933298,0.293887349374554,0.0763206454271828,-0.0989153157255329,-0.173826241688694,0.279268036414328,-0.177363593306749,-0.0415606182726441,0.40457643321627,-0.0099333010381539,0.0153633315662381,-0.0702771258730891,-0.189933591860943,0.113482416853759,-0.0187309947302903,-0.154703658218398,0.475297359661366,0.118847182591842,-0.162339638648516,0.308819933326786,-0.142251136286205,0.248045360877844,0.177180851894746,-0.0006918067740107,-0.0907702699334067,-0.371578555391758,0.172377363350671,-0.181162004084808,-0.206393371899199,0.117058927345814,0.0739580600291461,-0.0515069722687982,-0.0907180581014059,-0.0693242599390743,-0.172886428712679,0.0380624255285899,0.0864627937933399,-0.236950346577672,-0.128284471225988,-0.272010591766215,0.0898304569573921,0.0069572266141078,-0.147942225974293,-0.30006139850865,0.0891517031413816,0.0525773148248148,-0.123833412547919,-0.10776522124967,-0.172442628140672
progressive,-0.0080478582135761,0.182092650634288,-0.129445795817114,0.0552654424375786,0.0398448708952004,-0.132705872591857,-0.166631785920439,-0.140700631277137,0.0179679433248323,-0.0254961289489831,-0.132403986155986,-0.0495303029439137,0.0745624357206406,0.0486243312861357,-0.0156215688744865,-0.0161134422990981,0.241430904979704,-0.197309335605519,-0.078499843831323,0.209407672690031,-0.0037894322193283,-0.0015576902800684,-0.111218523766589,0.17691552471298,0.101607821495198,0.0631983557899024,-0.199228805465874,0.0311209307463509,0.104935600168519,-0.0755010479708122,-0.151292737771503,0.0869481349582835,-0.0940232566660037,0.0517729771389992,0.162782538644236,-0.223044724782,0.109544717312144,0.116258840314994,-0.0865755792972545,0.0333938248200401,0.0473183171526815,0.106509376482159,0.0549631655640001,0.0488839723619943,0.145612181469424,-0.0137445786367682,0.130939220050436,-0.0759432577189588,0.152867216873018,0.129517792530479,-0.122175377167823,0.131008561787387,-0.004050478870936,-0.14286615498111,-0.0402435077951277,0.0640604422492947,-0.0307252611730049,-0.0717380093405485,-0.152099069726184,0.0065478746267586,0.101453520512974,0.0548302605681771,0.0522024586178631,-0.0015625317076483,-0.135145327391804,-0.0120474240073814,0.0481640833158769,0.112420915732325,0.111524939279873
progressive,0.472808978726808,-0.303275878784924,-0.0534084667790769,-0.374080879348887,-0.0579515106337287,-0.283220002255852,-0.142939672500019,-0.232581684168636,0.047535751552332,-0.132302301523274,-0.32366417315702,-0.206874704308167,-0.0011080594767443,-0.422613884430289,0.117232692639551,0.363554314319816,-0.258842693767477,0.193577990587235,0.0745724027848937,0.0921905484651287,-0.166652145302348,0.321226442308183,-0.133188749104669,0.326766739691904,-0.241446159982591,0.0196126527383747,-0.396796098622146,0.254632067755848,0.154685102953509,0.0672592102383811,0.38239132542447,0.173632920005837,-0.382058907581447,-0.340174259360511,0.183827067191885,0.137288569168623,-0.057508286843031,-0.0065375509127915,0.168314234517464,0.460177100691922,0.171527607000023,0.154685102953509,0.341725542627953,0.124656691133738,-0.228260252209333,0.0579515106337287,-0.0068699687558148,-0.193910408430259,-0.383056161110517,-0.070805000563963,0.0831044607558251,-0.366989298697724,0.201666824767469,0.0987280993779202,0.361338195366328,-0.13296713720932,0.0162884743081417,-0.30515957989539,0.352584525500047,-0.241778577825614,-0.0977308458488503,-0.205766644831423,0.0035457903255818,0.11147078336048,-0.021717965744189,0.321448054203532,0.133742778843041,0.299951700354691,0.170308741575604
progressive,0.421924378706485,-0.0367486204878247,0.0901596589608122,0.177922668759375,0.0106137320042475,-0.0240806177730777,-0.321607492343758,-0.0284174114952433,-0.034237845174992,-0.19846537586437,-0.148249869607715,0.01415164267233,-0.0831979637752305,-0.0948388311347278,0.292048819342682,0.0668779242418177,-0.0980343633510604,0.311450264941844,-0.02830328534466,0.338155784178337,0.311792643393594,-0.0542099215270706,0.0538675430753207,-0.132043956224886,-0.007075821336165,-0.0449657033298228,-0.0076464520890815,0.124625756436971,0.0030814060657492,0.322862880000174,0.236127005556861,0.012668002714747,-0.27093548148477,0.0671061765429843,0.0348084759279085,0.34100893794292,-0.388257164284409,0.0389170173489076,-0.0493024970519885,0.1422011836268,-0.332677728950339,0.406174969925988,-0.139576282163384,-0.0453080817815727,0.189905914570622,0.0962083449417275,-0.167308936755127,0.0373192512407413,-0.0860511175398132,0.31099376033951,0.346372867020336,0.105224310837809,0.065508410434818,0.150760644920548,0.141288174422134,-0.301863668292846,-0.137750263754051,0.132614586977802,0.0716712225663165,0.146309725047799,0.0160917872322462,0.0546664261294039,-0.0955235880382276,0.0981484895016437,0.059916229056236,0.132728713128386,-0.0703017087593169,0.175297767295959,0.113327267529223
stable,-0.0561146439902473,0.203804014762832,-0.205061174500319,0.202773861068283,-0.170755276831385,-0.0655460590296916,0.151931028270267,-0.166360515916354,0.0635985074847802,0.0204851557310461,0.160499793176467,0.318039405816967,0.0159334875870551,0.174109966971594,-0.0334568325771583,0.0785469437149608,-0.176176387629354,0.147336159694406,0.167107557346702,-0.195500429866095,-0.0524059276693712,0.190484696705543,-0.106633881100486,0.237449136014743,-0.189001753578852,0.246536713654621,0.108619063210265,0.145997489708109,0.155714598169634,-0.0951509889488966,0.0661821106712426,-0.0279243244391479,-0.16678151635146,-0.038107535673454,0.0970376795080296,0.167285657240353,0.0633653881731823,-0.0056922682256788,0.0739647092276658,-0.0459360516700405,0.0655775763258983,-0.01197915371643,-0.0427783446311231,-0.308843691247,-0.157150537052845,-0.150864194963752,0.127261408066121,-0.107184075279956,-0.0583806289071783,0.263001512213506,-0.00180191990037,-0.0101542750959784,-0.338710812466545,0.0278664521624925,-0.0776203080364005,-0.126021365480884,0.006944944899481,-0.0943718868206833,0.0597502727880235,-0.325748509299046,0.309294442922922,-0.0249793591496258,-0.062856764220605,0.176986327801701,-0.137996171984044,-0.0980899768201727,0.327329264724311,-0.282682569340037,-0.0697542973253612
stable,-0.144345370782739,-0.0783049060481646,-0.0068173191490588,0.0659243178157381,-0.108097432373891,-0.209138518606336,0.0634482001692528,-0.0699187618504829,0.072128919885721,-0.163427131245388,-0.0305500062311774,-0.0488439875921579,-0.106582472562989,-0.0113537821383708,0.0924243314857709,-0.0631603578051814,-0.0708900194181389,0.101813715736005,-0.0132744145208587,0.101320512153123,0.0969405950109375,-0.0801868227910406,0.0228371775050076,0.0837032128410119,-0.0528182321627574,-0.0137575183716686,-0.157512054828155,0.0761805957355443,0.112125542182211,-0.0929326846667624,-0.0259596780041444,0.17793876294515,-0.255866612329268,-0.017900091810146,-0.0786112645877026,0.0047569738062321,0.211692067532046,0.104762837501228,-0.102350684824536,-0.0188780825325172,0.0466641287531379,-0.106050553340495,0.0373639588028786,-0.121265799707987,0.0715195693840026,-0.177233464988741,0.110735145733539,-0.0924226481970921,0.173823122125533,0.0555687258638838,-0.0085628895089536,0.133409044236705,-0.110092129458245,-0.125312425691774,0.1519875013844,0.147688382098796,-0.0068964337169614,-0.237081110674084,-0.125226577969156,0.0731355265156314,0.100446885328836,-0.144000296603589,0.153320666017993,-0.0302385978256031,0.0418448732657909,-0.213516752459843,0.0927189070045574,0.156931320233976,-0.0633488861372047
stable,0.143363214885354,-0.227745706884974,-0.0392716111460325,-0.117190548663748,0.146038495850181,0.106139446976393,-0.322045813822561,-0.0884608372300318,0.167191660249742,0.124051375274784,0.144684302362387,0.116449604613383,-0.331099519527337,0.224416188088442,-0.0507452085897652,-0.0726803054339664,-0.148089492040659,0.103531954509791,-0.387747056892773,0.130964225617017,-0.0402238030745863,0.297433859536829,-0.237786287005767,0.136984790145406,0.24116467658009,-0.0585393094089208,0.0276230247882775,0.0158136378068264,0.214449702372685,0.0288857826273034,0.0475938316606608,0.252676109464692,-0.0116564687412695,0.0447183381545646,-0.0678862397804365,0.14167796128995,0.0414692196698802,-0.008801469432311,-0.197239306207086,0.0907435754958363,-0.0965796922499856,-0.0336152127360143,0.218214328739219,-0.0907703755997857,0.370103129633875,-0.183508194124795,-0.135463490127104,0.0140716310501179,0.26453279074723,-0.0948755209341467,0.248547316979788,0.116892594566899,-0.12370139744674,-0.339361833927254,-0.148445775775515,-0.0087699398982529,0.307671499245486,0.172945800215341,0.138244395031026,0.186319052086072,-0.232955962388071,0.124784436941635,-0.0560264055444924,-0.118119093441758,-0.0381917246045435,0.104257133793126,0.289474228663869,-0.309627906833789,-0.333580893857707
stable,0.0433364129773894,-0.0824068614950006,0.0321476598654456,0.0713206402448598,-0.0099545948093906,-0.301238319518896,0.117690021213602,-0.118177701088864,-0.0630297919068799,-0.0897403585114424,-0.221212346610864,-0.0684648519580388,0.0598547896933689,-0.190783329879381,0.117033294472705,-0.0872441578872622,0.413349794166522,0.177303730325395,0.154926224101507,0.0080968220385905,0.0025586492085645,0.0896506068250482,0.0522465189056361,0.0863817865056948,0.253548804522122,-0.168569061350488,-0.165196837793736,-0.0732071684103299,-0.105195366541697,-0.206643818020335,0.249706909519093,-0.211133435549768,-0.0711179001895098,-0.13603567255452,0.142375510932921,-0.112237824109054,-0.0220243086489513,0.319653680907498,-0.0675292850264023,-0.0298998012861425,0.12020597301796,-0.0392813214118577,0.117896827688401,-0.2502067886527,0.0093492792286609,0.163495331713162,0.0218848885535817,0.0444407363161296,-0.235271701394761,0.0343321984847683,0.121109589511074,-0.0331418994205502,-0.221339567447888,-0.103715770779586,-0.0913985862707448,0.144263491391052,0.202234947962803,-0.062581323933441,0.0754436991068842,-0.125868752558223,0.0344219501711625,-0.114953611383442,0.166475145793156,0.136652896935063,-0.0399630275865087,0.247102658321002,0.0049697454828628,0.0019568191302189,-0.0665405641834061
stable,0.0227354762862608,0.0644869739083757,0.165774382888987,-0.025494277309079,0.235261683651221,-0.0258637595889207,-0.0162572203130359,0.311695251274479,-0.301571436806816,0.357905168406684,0.0210112256469994,-0.376059064422908,-0.0412588545823259,0.0559396171680372,-0.111115637624401,-0.0748571098959335,-0.300536886423259,-0.264721737430601,-0.0641913880845023,0.0787243577582769,-0.0481558571393715,-0.115032149790724,0.177203701412091,-0.057688499959288,-0.181785281682129,0.193682611093032,-0.0859415782911852,-0.367092961098748,-0.0824438127086835,-0.0109120433313256,0.0056653949575731,0.104760542411124,0.0581811429990769,-0.0271199993403826,0.183854382449242,-0.141068334443571,0.0423673014218511,0.182770567761707,0.0798081724458126,-0.175528715076809,-0.0321203261942406,0.0237207623658387,-0.103011659619873,0.0457911705483844,-0.111312694840317,-0.134811767838251,0.153310513982326,-0.340170018974281,-0.14732490104889,-0.103060923923852,0.0581318786950981,-0.0724924233049464,0.0388202715353706,-0.0802761833336121,-0.0847346028437023,-0.101878580628358,0.0683049574667402,-0.0447319880128382,-0.0441654485170808,0.133210677958937,-0.0456926419404266,0.376773396830602,0.237503209482261,-0.0246075198374589,0.010000653707716,0.108603158121478,-0.195382229580304,-0.0002463215198944,-0.0885033220980878
