group,BCL6,BHLHE40,CTCF,E2F6,E2F7,EGR1,ELK3,ELK4,ETV1,FOXD2,FOXG1,FOXM1,FOXP2,GATA1,GATA2,GATA3,GATA4,GLIS1,GMEB1,GTF2B,HNF4G,HOXA1,HOXA4,JUN,JUNB,JUND,KMT2A,LHX2,MEIS1,MNT,MYC,MYOD1,ONECUT1,PAX5,RUNX1,SIX5,SP1,SPI1,SRF,STAT4,STAT5A,STAT5B,TCF12,TCF21,THAP1,TP63,XBP1,ZBTB33,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF76
progressive,-0.35965160520159,-0.0004635681270052,0.462718252105762,-0.330755858618262,-0.403227009140086,0.266242627610028,0.0610364700556942,-0.217799758337977,-0.53897520899813,-0.400754645796058,-0.150041550440706,-0.136443552048552,0.482188113439984,-0.132425961614506,0.252721890572374,-0.100671544914645,-0.178937297024035,-0.13103525723349,0.0618863449552038,0.417597621077249,-0.208142089025367,0.425710063299842,0.347135265772448,0.0181564183077065,-0.173760786272476,0.398668589224534,-0.306573054659487,0.0399441202769543,0.424860188400332,-0.446107060888074,0.235878915291183,-0.273968763060116,0.107856850883227,-0.057327925039652,-0.100362499496641,0.41589787127823,0.443866481607548,-0.0785747975273936,-0.0265006445938014,0.0407167338219631,0.307268406849995,-0.188672227691146,0.394419214726986,-0.0072625673230826,0.193616954379202,-0.504902951663242,0.0067217378415764,0.006953521905079,-0.121686633338884,0.040098642985956,0.301242021198926,-0.234488210910167,-0.0221740087417522
progressive,-0.141057779272331,-0.0866413149347124,-0.0707607230936986,-0.0160995456620173,0.0738003173146874,0.12607876198839,-0.049264609725773,0.213969401666475,0.0724350758425484,0.0524458799485876,0.198410800738702,-0.123000528857812,0.0299837938409411,-0.0268798014373041,0.0694341205311483,-0.209203936150518,0.14574596696911,-0.265771299788582,0.276680351929165,0.0108832928675237,-0.0205558999012637,0.0966745517912816,0.350197317240201,-0.198230485827287,0.0086679953844301,0.0532186581403645,-0.114860598571096,0.272481590420511,0.0094536532127365,0.0624275982590384,0.205958267745055,0.185762997666621,0.158483927496899,-0.193542298130508,0.136601425033085,-0.0076891430081794,0.0304732200290664,-0.155804963098739,0.0151593321953555,-0.249542957761269,-0.207014397940484,0.218528792997958,-0.0867185927538901,-0.300108410776533,-0.082120562512818,0.0570310305531302,0.0462378951413138,-0.17378493569408,0.110326966512672,-0.0053321695232601,-0.0888308531447468,-0.192241454841016,0.182311255076684
progressive,-0.0955945054673872,-0.188070198803723,-0.0305932542076105,-0.0133177564835721,0.130555668240405,0.0071418284825997,0.0105906728200999,-0.101926969253219,0.0259806612270025,-0.150794220321494,0.180218980019756,-0.0024859780982233,-0.0307341519742015,-0.0861328820060772,0.0752688939711599,-0.0296559067245136,0.0369720096395617,0.0070177357505662,-0.0554216813522205,0.138283961308627,-0.0470511403197743,0.0858846965420102,0.0400367500159024,-0.0754486922807082,-0.07429427976791,0.195938533826592,-0.0737311555080615,0.143066783065216,-0.102963979927373,0.0406523900087431,0.0184411913942941,-0.133076968031633,-0.0706223797170932,0.0470962649496047,-0.213389628601539,0.0025902315533486,-0.236730732386723,-0.0889133372144866,-0.057157501380057,-0.074550712147084,-0.0585990777009652,0.0028215341817722,0.0144893630363573,-0.0092403571729693,-0.012203255927848,0.0930384285907549,0.136006101115225,0.0161146277211094,-0.0583086462472467,-0.155842265979965,0.0914750157693047,0.027800117422197,-0.176882169245972
progressive,-0.447973604171422,-0.306957185251981,0.0609261825653516,-0.488295659541946,-0.337420276534657,0.521638897636802,-0.125507936084624,0.414076491689608,-0.396020186674786,0.332324632174645,0.450632201228819,0.309172682799812,-0.0823057339019205,-0.456503269730571,0.254006793858821,-0.406211475394808,-0.411750219264386,-0.0784286131932163,0.516210928644616,0.447419729784464,-0.501367095074148,0.372203588035603,0.323462641983321,-0.523189745920283,-0.508345912349816,0.40776232367829,-0.0221549754783097,0.497379199488053,-0.208256769496111,-0.350713261821642,0.459383416542751,-0.160734347095137,0.0579352608757798,-0.571930691972565,0.0088619901913238,0.47001780477234,0.136474648946388,-0.541910700199455,0.287460806831068,-0.430138848911383,0.478104370821923,-0.133151402624641,0.3669971687982,-0.282919036858015,0.512776907445478,-0.110331777881982,-0.0072003670304506,0.477661271312357,0.233624216418776,-0.122295464640269,0.434569844007045,-0.43999781299923,-0.161952870746444
progressive,-0.16652652360617,-0.406602261805066,0.163172864450213,0.0222035364808227,-0.184219966739326,-0.228742683120142,-0.571972351219526,0.265286003578163,0.0462573676683806,-0.147792289700476,0.168492461732076,0.420132541848067,-0.0379310414880721,-0.0099453340487018,0.461301599072926,0.0256728390559512,0.0994533404870183,-0.458988730689507,0.124085388770431,0.161438213162648,0.0253259087984384,0.236606435623767,0.0139928537196851,-0.251755723535161,-0.0407064835481749,0.0486858794709706,-0.0326114442062083,0.0157275050072494,0.202838557225849,0.0804878197429822,0.349936986411299,-0.419901255009725,-0.419554324752212,-0.0370058941347045,0.187342339056941,0.0592094306155272,-0.0557401280403986,-0.112636690272507,0.517504300790008,-0.0045100933476671,0.0253259087984384,-0.114833915236755,0.468818421319037,-0.409262060445997,0.197634603363156,-0.035733816523824,0.113330550787532,0.201103905938285,0.401976525038227,0.17739700500824,-0.12154123354867,0.12882676895644,-0.432853317956871
stable,-0.146590899711258,0.0171633964517491,0.106866289249335,0.206726459452011,0.158495548417909,-0.166426890752051,-0.217837455822021,-0.0999580644438214,0.233753450585414,-0.0997024214046184,-0.189237203339624,0.186664684478994,0.0355086136308645,-0.0579325302861171,-0.212135457132683,0.192154397188577,-0.376088132294112,-0.0652724168847592,0.209258348112277,0.286309705499876,0.267649399753509,0.138758133333032,0.36528922494636,-0.204402902825825,-0.095795241364917,0.312756421020027,-0.0609872941759001,-0.0882181180258945,-0.264876456750143,-0.205334125203295,0.0365039171968281,-0.257906059557496,-0.319277022806632,0.000457703297389,-0.182164139902433,-0.0007247991447483,0.191444186739933,0.0618557987944191,-0.0111598071476289,-0.253590396026886,0.0046734274425392,0.267448566581911,0.182698195254197,-0.0334119316805372,-0.178276456905188,0.0351029933419957,0.201198161686377,-0.0853414180343511,0.256735282609423,-0.143602125811328,-0.0821287690035563,-0.0506920377011171,0.0183538067852325
stable,0.0005823751034371,0.203240470880664,0.218046302858192,-0.0708151245341756,-0.0220441636979285,-0.0160617365484179,-0.176540682442795,-0.155887466818003,0.0086664167566555,0.204281993891739,-0.0928305914878768,0.0978103206332087,0.13761608096408,0.0131684295127912,0.0517587983234462,-0.0158676115139389,0.0706463201563678,0.0769781723679406,-0.180657821217529,0.21109831466762,-0.201979502178439,0.220711723983778,0.403403637953891,-0.183851600045653,0.0094344766756813,-0.133998603147658,-0.0354219106392015,0.0808269121819598,-0.0099712745971103,0.0494799392230401,0.057271949302651,-0.31997713835369,-0.146954339144411,0.207671585798121,-0.0262305122675635,0.0507358437939306,-0.17441037119486,0.0515241602382933,0.0925672566584965,-0.128922655506975,-0.0087238102451102,0.0201046013969162,0.0898984594453543,0.0506902666119225,0.028345631121496,0.189229707522612,0.0396909733539623,0.107329199497794,0.163065028962393,0.120305192019884,-0.16380608018097,-0.0145897623739334,-0.223601654931848
stable,0.206267705092116,-0.22640427998709,0.0108582656123258,-0.0419679834224805,0.283271692223701,-0.0687469842811686,-0.360557364796533,-0.232527397595432,0.0634185658227142,0.212968356538099,-0.0110455313525963,0.0679097962658414,-0.0058618897689729,-0.0711798652430027,0.0572325017470544,-0.0388946221556875,0.0535910486127179,-0.182442467212317,0.1735119371616,0.143196918501333,0.179244786672571,0.0639205638995739,0.248581894084844,0.0628426056467561,0.0537295308408172,-0.0394485510680844,-0.300882540117547,0.100645106594479,-0.012853668626301,-0.116982862186822,0.133333207072629,0.0681143722846244,-0.020164900805267,-0.0593018668601281,0.082197070685306,0.131471565301704,-0.0104396716046622,-0.148723618331838,0.198160200101579,0.215708101528107,-0.0891542289856092,-0.0344049653742432,-0.0551395317087366,0.0491344387266155,-0.231564316645469,0.0697588487433027,0.101402037863976,-0.18947988225845,0.0976394127800528,-0.0005869758077387,-0.0712050438299298,0.0080618688017311,-0.0951797795696085
stable,-0.0399284683251964,-0.0426732612100877,0.0422048297557188,0.0640047970044097,0.0557724562740246,-0.0551727242690526,0.0158107988961259,0.0135504497278722,-0.0412085759105663,0.0905557480342356,0.0517964659866933,0.0884202945116775,0.199472611645934,-0.0078701724710718,0.0599583527630962,-0.217178680130588,-0.0121725217766428,0.0548093914815745,0.0451266309216892,0.156751604781082,0.0761880906665787,-0.0595586284704619,0.282907852215313,-0.177058355790209,0.0069763971044388,0.129424786861329,-0.265808502904621,-0.0556696866634639,-0.0929302209626587,-0.106766562355037,-0.0511443302142966,0.076981425478981,-0.222919803984009,-0.129618098536718,0.214803333806041,-0.087466254812506,-0.108506367433538,0.0590689443770819,-0.0160364262280935,-0.166495211937588,-0.1109876858211,0.0530043728258335,0.108717729295485,-0.18550205838254,0.0676733518561826,0.0528535664284667,-0.0624315194535026,-0.0707832243207995,0.154931447259196,0.180767086863674,0.0645727956168856,-0.155236262506383,0.141795569558062
stable,0.0848563564641965,-0.230823155809524,-0.105086191080843,-0.172089780398648,-0.244194160329707,0.1341557453525,-0.324296381853394,-0.383104040622716,-0.147576272111646,-0.121106635385581,-0.315134767645121,0.0878276908020149,0.135418562446073,0.34710137289615,-0.0857972790045057,0.0250334917961198,-0.264894456216508,-0.179765727438012,-0.234339234775943,-0.206359169761486,-0.382831668308416,-0.294186860563501,0.2800235002199,0.339623514812641,-0.0410044138618936,-0.0660626667774953,0.405364287036872,0.228916549609424,-0.0932256148490516,-0.144703982251755,-0.264894456216508,0.138266091186482,0.0338732114511295,-0.100034922706552,-0.272496119897427,-0.0554153854003128,0.0132967211617372,0.030233326887302,-0.0658150555826771,-0.0751995198662868,-0.0278562594170473,-0.479276228690104,-0.251251079382026,0.0513545618052943,-0.202149779449577,0.0106720424966643,-0.454069409057612,-0.319839380346667,-0.192691031807522,-0.462290100725576,-0.473308798894986,-0.086441068111033,0.0079483193536641
