group,ARNTL,ASCL2,BACH1,BARX2,E2F2,E2F4,E2F7,EGR1,EGR2,ESRRA,FOSL2,FOXA2,FOXG1,GATA1,GATA2,GMEB1,HOXA1,HSF1,JUNB,JUND,KLF4,MAFK,MEF2C,MITF,MNT,MYC,NFYB,OTX2,PRDM14,RBPJ,RXRA,SIX5,SP4,SPI1,SRF,TCF12,TCF7L2,YY1,ZBTB33,ZFX,ZKSCAN1
progressive,0.125496878682681,0.054577079887441,0.578456236690009,-0.348898045519992,-0.0982083387389607,-0.0697796091039984,-0.11591928527625,0.30329045787032,-0.338560325652733,0.093115491451414,0.299489825566181,-0.0779889748809394,0.34555348909235,-0.288924067760673,-0.450754991270927,-0.122152322255039,-0.198240980983908,0.447106384258953,0.293940902402137,-0.385004052409316,-0.225681546219794,0.0300249952027008,0.454859674159397,0.0483440429086525,0.0190031615206967,-0.152329342749905,-0.231534519968169,0.103453211318673,0.111434539157366,-0.0951678328956493,-0.0472038532174107,0.392149241141098,-0.327310454032481,-0.026756451421141,-0.0148984786322262,-0.257682870220648,0.258062933451062,0.335899883039836,-0.0497882831842255,-0.41784151551708,0.217472180442853
progressive,0.0624890310791531,0.0793402904739775,-0.079885105627344,-0.0953173115994463,0.236627158238902,-0.249360628683863,-0.037997689417352,0.0188911486899873,-0.134239919765537,-0.154347399960714,-0.201619617105143,0.0172060227505049,0.103540219379327,-0.109305123909135,0.0239338563885889,0.344513228725315,0.172985146253787,-0.299711684950804,0.265591052206247,0.149380712981187,0.275245683528695,0.0266706022752671,0.365026152755556,-0.592366113147536,-0.341979204756168,0.0105415397116495,-0.0151281230958047,-0.0695716280729176,0.146593286615126,0.172909125534713,-0.186808247005481,-0.154930225473618,-0.0116691803779197,-0.0459418545606264,-0.153346460492902,-0.0025466940889922,0.163900670324397,0.0915416158854179,-0.246725243755951,0.0364265945564812,-0.132098669511608
progressive,0.0202498406582959,0.165160214502999,0.0929478295857901,0.143143634451831,-0.2156176931888,0.0903000219372898,-0.0548020619266395,-0.0086165943815602,-0.0578833075937991,0.0293817276365525,0.09137118920358,0.0778934915493885,0.22222160086991,-0.256670640875405,0.328833621529955,-0.0941638341935368,0.148107688843231,-0.123954374432113,-0.124281102312019,0.13683553862912,0.0221980103014558,0.131321133026063,0.216745092325476,-0.134063760035814,-0.168605548105832,0.256897486224285,0.155353928653585,-0.119025992373223,-0.0432873398514665,0.129304917449709,0.289835860484038,-0.0669067967100442,-0.0670420447148046,-0.0003247332978734,-0.0267550165287834,0.0178531969165373,-0.0121812960475856,-0.0767937097023973,0.198288457629333,0.220787189529575,-0.0205665189133447
progressive,-0.558060645961916,-0.557622865498325,0.534311055812134,0.688519224111867,-0.71128380821857,-0.601072576509676,-0.557732310614223,0.580059114257335,-0.585531370052216,-0.555324518064475,-0.554996182716783,-0.658202927008229,0.551165603660366,-0.730765038848345,0.624822166659458,0.645616738680004,0.730765038848345,0.581263010532209,-0.63937836707384,0.701871528251376,-0.641567269391792,-0.592973637933253,0.652183445633861,0.189121160271071,-0.642661720550768,0.652621226097451,-0.651198439590782,0.60960929554969,0.607967618811226,-0.581919681227595,0.643756171709745,0.645288403332311,0.679544724608263,-0.624931611775355,0.586406930979397,0.564080127336284,0.597023107221465,0.645397848448209,0.661486280485157,0.766006366167375,-0.568567377088086
progressive,-0.213860952851122,0.153544019159709,0.109296925466374,-0.0300483994484592,0.253925485449068,-0.329651854755075,0.111278138616822,-0.028727590681494,-0.563214871713428,0.162789680528466,-0.0778176498537021,-0.0587759901299532,0.132080876696524,-0.11436002573974,0.300043724895604,0.034120893146602,-0.04787931780249,0.0897049287563893,-0.0411652065704167,-0.0953183660159915,-0.172365544088964,0.315673295304693,-0.410331256937201,0.277259773665453,0.0384135216392391,-0.0989505901251459,-0.114800295328729,-0.126577506834169,0.0097959983549922,0.0490900591722081,-0.0391839934199688,-0.007484583012803,-0.123055350122262,-0.34693243612287,0.0668109101289918,0.0041825610953899,0.224867692575832,0.0784780542371847,0.240277128190427,0.0040724936981428,0.335815629000912
stable,0.159300498891139,0.175323065010436,0.0689065584354313,0.0965711286575329,-0.223244628866709,0.0262864443965192,0.107699524754196,-0.31571437385179,-0.0884526491284621,-0.211429641053123,0.0254557218503045,-0.190392016680878,-0.119184173790359,0.160161543678548,-0.165313786696726,0.204229244183665,0.053434200736758,-0.195238365724006,-0.0054527938670253,0.190770042859651,0.133234592028596,0.0416007791377761,-0.0490816901328249,-0.0566026745743867,-0.0791979538125925,0.0570476234088361,0.021912026975159,0.0493917250306806,0.0378269291014909,-0.05365594047413,-0.0939389711124033,-0.0458592507205587,-0.067732272874445,-0.0058803775413191,-0.134962425464082,0.144594879802414,-0.0367764704902299,0.154652112673784,-0.130050489546827,0.0776859826756566,-0.179503393372518
stable,0.112001514883922,0.0190302875580009,0.199730679106102,0.122134632150474,0.0269436440572666,-0.147122184128477,-0.130847234360307,-0.188068283449021,-0.159326748525303,-0.0707653800065531,0.135487803269498,0.0120117566687105,-0.109780106187335,-0.0247057560676784,-0.0834775066278225,-0.0516032581045411,0.0895418864523326,-0.0815823879326631,-0.0303268429104512,-0.202477777249433,0.198382672938589,-0.222432553144812,-0.16440566662833,-0.0641028018460926,-0.082818334907767,-0.0138277747574633,-0.0115091382321682,0.106202451676734,-0.17461788450129,0.0939632807646046,-0.135248853520978,0.00784579139796,-0.0670015094850364,0.151429871319039,-0.0037852936024184,-0.0198460125615695,0.184816918939848,-0.0362890511183528,0.0475954940466039,-0.239442479380843,0.119911575524587
stable,-0.12826759953925,0.0656899583947599,-0.158655076859854,-0.0161324110543744,-0.0781641134907957,-0.0454886708152945,0.275140665818995,-0.0550278220876122,0.0784860773442719,0.078560735629136,0.0005692694220884,-0.0475915458389654,0.0329040836728973,-0.0767938228873534,0.163013254238794,-0.0274571396396907,0.0993763986777952,0.190473504640354,-0.0056911388399494,0.150116035528528,0.389325846375763,0.144930395492346,0.13922370284305,0.0790491252426217,-0.0715988505655629,0.0117400152948726,-0.010038428552346,0.033762653948834,0.122983970504183,-0.0396591030721596,-0.10033762409542,0.0552922368465057,0.103443719821951,0.0219930864162027,0.0014433935073717,-0.0132254040874803,0.0389591816515591,0.195388508393904,-0.124114732443687,-0.0077069125312789,0.0903520784948526
stable,-0.102084362532198,0.01184523193939,0.109744937016434,0.0714537911317638,-0.0250990783252728,-0.125949866419354,-0.0357888173989104,-0.0902617256265688,0.0898498667833303,0.0434622624719974,-0.149647766638359,-0.27339533229873,0.156893336135415,-0.008356730334543,-0.0934441932298428,0.0024319692667061,-0.147339069011539,-0.136044984288066,0.0876038060222527,0.211476931427194,-0.105442156156934,-0.0027660325506662,-0.0916048430764632,0.0207565416468771,-0.0815128713516925,0.109235261697926,0.0837643663613962,0.0409750926797739,-0.129173233893867,0.111827970318729,-0.0688982642120861,-0.0662065950636713,0.204342907033515,0.0626054043031048,-0.138915697628056,0.0055166203947109,-0.0974752616580394,0.0836396646560823,-0.139316401960956,0.111628905211164,-0.137271408399043
stable,0.133792451568933,0.0321767110150469,-0.208244781400753,-0.0301280065683959,0.142782648728942,-0.128128386334074,-0.302678005188733,-0.12253662831498,-0.159003567465366,-0.0783087146725747,0.0551463032227919,0.0547606647387165,-0.193132573306045,0.19612127155763,-0.118174092963876,-0.224345188110904,-0.275996642571762,-0.0957588560769897,0.276334076245328,-0.18973413416513,-0.225719025210422,0.0827676596446973,0.106966474520433,0.013015298837547,-0.102001379037961,0.232805132355309,-0.264596204886281,-0.278864828797073,0.357269953090666,-0.197567415872913,-0.0696800535913861,-0.336807011029412,-0.189276188465291,-0.0654139278613013,-0.0794415277195464,-0.178791642179489,0.0790799916407257,0.0227044657499432,0.179249587879329,-0.261318277771639,0.236733824411828
