group,AHR,ASCL2,ATF3,BACH2,BCL6,CEBPA,E2F2,E2F4,ETV6,FOXA2,FOXG1,FOXK1,FOXM1,GATA1,GATA4,GMEB1,HNF4G,HOXA1,HOXA4,HOXA6,HSF1,HSF2,JUN,JUNB,LHX2,MAFK,MITF,MYC,NFE2,RFX2,RXRG,SIX5,SPI1,STAT4,STAT5A,USF1,YY1,ZBTB33,ZFX
progressive,0.247603680692788,0.113636738259129,-0.203833054540907,0.0013654614744087,0.354109675696671,-0.165448415315861,-0.180089196680355,-0.0397501006994549,-0.225983874014649,0.005158410014433,0.0818518294937249,-0.294863819501491,0.333931189463742,-0.314511292938817,0.245479629510374,0.125319019762404,-0.0276126653713771,0.0814725346397225,0.159607274564224,-0.242141834795153,0.583583062368143,0.0751003810924816,0.100664854252246,0.158241813089815,0.126760340207613,-0.0537840102975449,-0.220218592233812,-0.255796449539241,0.005613563839236,0.224314976657039,-0.187295798906401,0.115078058704338,-0.226439027839452,-0.0660731635672237,0.218625553847002,-0.0967201877706203,0.12949126315643,0.241838398911951,0.0248058834517591
progressive,0.014055594136811,0.237712376427712,-0.0935726398095292,-0.560914790611597,-0.0374392227188474,-0.0322160317692729,-0.0873073523687988,-0.523373899942393,0.322528864012772,0.0566671738300544,0.152324006621896,0.0496266682678543,0.0730738393188636,-0.120120683346417,0.0647751928709996,0.435469248365249,0.0302589237249068,0.304165090479597,0.509521641706296,0.164168322838449,-0.128711625151557,0.235945895790265,-0.0696171290067365,0.261731429699478,0.310455794907916,0.0538458882076566,-0.541508920587266,0.146617892908127,-0.33499589642526,0.179774353218199,0.491284953111066,0.0193677445429475,-0.335339025757714,-0.301661517202064,0.0113232679709752,-0.144152445111977,0.0651056137096589,-0.138675084286511,0.198748134453514
progressive,0.0523439858681841,0.181527080304553,0.226965918351972,-0.148552608205018,-0.0336590576421215,-0.254423743190059,-0.26311901508846,-0.0286836356566966,0.0070692949424607,-0.0405896712780279,0.282688726982169,0.214699602809797,-0.108418790358878,-0.259354523294724,-0.249342469322419,0.0722522703764565,-0.0847551418641039,0.159860810804621,0.359542792881536,0.111017223954472,-0.188192987530658,-0.0213590689287199,-0.252647732696719,-0.096265153378278,0.263878003765648,0.138713599048857,-0.076668441584178,0.177574969884803,-0.245366120355728,0.176805549427919,0.0268257050110331,0.0264035247503721,0.0402556242149503,-0.115898683218366,-0.249383352694318,0.0837182536439701,0.0082582110108194,0.228499313263105,0.284229178685449
progressive,0.550447443141105,-0.649641974412053,-0.538719470935589,0.140845273683058,-0.541569258574313,-0.41245195709677,-0.486217614052955,-0.25198699159327,0.169891186154662,-0.451472126303905,0.4573909160151,-0.451691340737653,0.47394160576307,-0.483477433631106,-0.538719470935589,0.543103759610548,-0.585631359757651,0.474599249064314,0.184468945998901,0.298022022680339,0.274894899919931,0.565792453503461,-0.632214426929091,-0.570286349395294,0.628378174338501,-0.470982210907473,0.210665070831781,0.750919042803606,-0.451910555171401,-0.517126849211416,0.281252118498621,0.666302271376897,-0.480298824341761,-0.641750254797126,0.536198504947488,0.396230088999421,0.452348984038897,0.469995745955607,0.466597922232514
progressive,0.0581461148879345,0.436863829214632,0.0484916656235227,0.0951182671846023,-0.0704335957699131,-0.270105160102066,-0.091168719758252,-0.178936440343814,0.0996163628646123,0.0884259784899532,0.348876689327607,-0.102249394482179,0.290620864788941,-0.0658257904391711,0.37037978087107,-0.0123971905327106,-0.20460849861509,0.170598506888185,0.072956917736748,0.10905139282756,0.0604500175533055,0.0680199834538102,-0.251344809826902,-0.0472848594654713,0.228964041077584,0.154361478579856,0.134284612495909,0.0504664393366979,-0.0494790524801103,-0.331652274162691,0.27822367425623,0.271092546958653,-0.156555671594495,0.0540868578108523,0.322107534549011,0.483271011474248,-0.112232972698787,-0.0882065591884893,0.12868942030858
stable,0.0109342758271902,0.236588507151305,-0.0281935714960479,0.0504327313451543,-0.100176008712503,-0.211994290980566,-0.157713397872679,0.0623514268515679,-0.0986532866338126,-0.238911945711186,-0.201164874059443,-0.159967730944846,0.249244149982293,-0.0107992666504218,-0.288972868187117,0.0982125056851536,0.135798019912918,0.0932437143919325,0.262811104756467,0.193727496000488,0.0004491856701376,0.107228770707601,-0.285901542823913,-0.043592888960849,0.0295916902436102,0.286509217527648,-0.179440803569529,-0.139206467993211,-0.152131061911515,0.142495915890028,0.0350870440078837,-0.147793691995414,-0.0881129654499002,-0.146596619521952,0.150375275572139,-0.161693367013521,0.367276723221749,-0.215191286941118,-0.0526705217909186
stable,-0.0905929819781869,0.134336784608923,0.0074990317318235,-0.227952772568633,0.124936636308882,-0.45689234654486,-0.155183170271158,-0.0859999897839154,0.155802598199797,-0.198104912964684,-0.1404388086719,-0.0279533326945478,0.134638261499723,0.0263981732141344,0.0775701687444292,-0.184108477640964,-0.181667009049891,0.315896711703065,0.346929062479067,0.171256995536404,-0.130170472822943,0.085133449649702,-0.0922387492673107,-0.198327313949701,0.0109734293421961,-0.234497951186941,0.104955143366156,0.158883263695955,-0.0895962960823712,0.141157081482769,0.132972725234153,0.0450567921496865,0.230456842918452,-0.340110413019924,0.0274805246745492,-0.408112397164523,0.165214278402765,0.163725015510504,-0.212588983040737
stable,0.0611625211462597,0.0533494502054408,0.137879732630762,-0.142808335830607,0.145200409239923,0.189666568648039,-0.115443948004681,0.008046065104064,-0.0265722076708926,-0.0970777947632807,0.128825579447058,-0.106807631020396,0.148303891494348,0.016334444137903,-0.0993642441519259,0.154793555587935,0.0255780992410468,0.135531151465252,0.0605738225604605,0.17745146131631,0.207353932227185,-0.132217974463906,-0.0604914979561139,-0.046354965424823,0.183680171947062,0.123451180748204,-0.0309913303004412,0.123294298011619,-0.0654791263439806,0.139488945651575,0.0592038168805793,0.117964944850993,0.0397223982444459,0.0765168365041117,0.0164602609860553,-0.0188569942786366,0.28628769485136,-0.233048528549855,-0.201075516174941
stable,-0.0683079180395689,0.195255596962199,0.0487325448864822,-0.32344232128439,-0.140698709426686,-0.345441453682037,-0.238074295112399,0.0031157716763473,0.187529935859054,-0.222368186510767,0.128434647784323,0.394283233588743,0.235820679420283,-0.079660639343044,-0.118815103071372,0.0925615239959817,-0.30015696082138,-0.122545107269818,0.208012645973323,-0.0995482759570862,-0.159459681172446,0.264536049828425,0.11361357161095,-0.009088239300447,-0.14469836970909,0.0940916721457738,0.184432179382377,0.306099117157145,0.0434206345836346,-0.0015038402391621,-0.0842885439695129,-0.226350975415702,0.273832178813959,-0.0256610791751152,0.0952520797689949,0.165065553781028,-0.0466233367472809,-0.217345377269299,-0.117562903716496
stable,-0.0350627233709796,-0.149727956953516,-0.0434546269013103,0.001157503935218,0.0313731795774721,-0.249876162015193,-0.15385156472273,0.0067279916234548,-0.0686544521576196,-0.107647865975277,0.284239560091978,-0.0334952701253718,-0.218141262457965,-0.147871127724104,0.121658486524479,-0.0121537913197893,-0.0392586751361449,-0.0459143227636486,-0.129182262103396,-0.123901150398964,0.0653025136785507,0.0687750254842048,-0.0968686105785591,-0.104947023459768,-0.171479385069488,0.342090642187563,0.13070148601837,0.206952057750857,-0.286289306643927,-0.143482258636402,0.0870780564598399,0.0645790737190394,-0.108998287233031,0.0427553016071161,0.237698256030086,0.349879679084968,-0.0112615487030588,-0.0391622164748768,0.244426247653541
