group,ASCL2,BCL6,E2F1,E2F6,EGR1,ELK1,ETV7,FOXG1,FOXM1,FOXO3,GATA4,GRHL2,HIF1A,HNF4A,HNF4G,HOXA4,IRF4,JUN,JUNB,LHX2,MITF,NFAT5,NKX2-1,NR2C2,ONECUT1,PGR,POU2F1,PRDM14,RUNX3,SPI1,SPIB,STAT1,STAT2,STAT3,STAT4,STAT5A,TBP,THAP1,VEZF1,YY1,ZBTB33,ZNF143,ZNF76
progressive,0.0769389416701937,0.126118003883503,-0.559605146600193,0.104930797835631,0.116993586680405,0.135242421086602,-0.0858313821647387,0.220223221986645,0.560146425586817,0.518313292477697,0.138258118297795,0.401474356936327,0.235688335890201,0.101760449485402,-0.008505812646956,0.320359834512173,0.19911334150829,0.163079626113004,0.0136093002351297,-0.0814238247022251,-0.0431476677909227,-0.120241260600152,0.0677371988975776,-0.0403639472882825,-0.584735956693472,0.0073459291041893,0.239786591074644,0.0039436040454069,0.403175519465719,-0.180323228115469,0.0978941710095128,0.341237738281975,0.328788321589612,0.0808052201460828,-0.26607728471069,0.101373821637813,-0.0992087056913151,0.290048211261203,-0.213186595160527,0.404490054147521,0.136866258046475,0.318581346413264,0.118153470223172
progressive,0.312902788643364,0.231852676292366,-0.160159443388169,0.153051813808387,0.212483421723233,0.26235250448915,-0.140314633132865,-0.0466301629574091,-0.29157989990402,-0.0293173654095508,0.213678737366849,0.203743479382814,-0.0782224839467453,-0.131124840819043,0.0557171324201678,0.300705427935927,0.0152820462393494,0.0299985667978481,0.225477659526414,0.101678946845663,-0.46166174841984,-0.157126169281788,-0.0926305359520528,-0.0492521456595347,0.0846874707073784,-0.0437768288403902,0.0796748567180208,0.133464060680743,0.127423218180748,-0.166932898701993,-0.0765644654733424,0.0581591751329318,0.0533393539893186,0.0788522739095108,-0.170351758499862,-0.20259957516473,0.0416175489680515,-0.276799115063606,0.0643413990531395,-0.0499847584733639,0.0183795846276447,-0.425648044834763,0.0972190056807725
progressive,0.0944823161065322,-0.0989669743224549,-0.186908109036483,-0.219154423699436,-0.0433958425764156,-0.140428497455122,0.0410719401327266,0.241124529580562,-0.0396335459398051,0.0401292367844949,-0.225591372496288,-0.141257904503732,0.0959964234817526,-0.231176020578469,0.0249555024438483,0.278734525473745,0.162884683529315,-0.191625610681973,-0.0386327098695606,0.188059433846776,-0.070443263523555,-0.0363553761117851,-0.0981343637233038,0.073746671079008,-0.224675469583071,-0.0803016042982251,0.0276532045409099,0.0140852303751086,0.0819865937474267,0.0782786793346347,-0.207541865529726,0.154006004137167,0.0935450040994549,0.102820064269521,-0.0990843336617872,-0.249438133911425,0.0149810524959107,0.13483822362565,-0.0429940704573433,0.0570796915093472,0.0345199760579134,-0.165921493171452,-0.15185626545338
progressive,-0.377245933572925,-0.442472255519113,-0.222680662998569,-0.434582870752198,0.40935906311713,0.0912279562484158,0.512365537468265,0.310797312578342,0.258794043973886,-0.0888944762469338,-0.445361325997138,-0.122896613411386,-0.464473638390229,-0.445805798378373,-0.539589470818888,0.550701280349755,-0.225014143000051,-0.421359817410466,-0.487252847928506,0.441361074566026,-0.0806717371940924,0.064781849564953,-0.416470621216885,-0.45358406504998,0.260683051594133,0.166010434391149,0.439027594564544,0.193345485837081,0.0140008800088921,-0.45191729362035,-0.288351457325992,0.0573369371792723,0.0633373143259403,-0.124452266745707,-0.494586642218878,0.417359565979354,0.127785809604967,0.431804918369481,0.0271128152553148,0.301574510667723,0.443027845995656,0.126563510556572,-0.423693297411948
progressive,0.415609003909605,-0.0417742635650832,0.0951150570957674,-0.396967800275723,0.0371701108603294,0.620549947474865,0.248736542464138,0.430095240468464,0.363615767268117,-0.229758449607958,0.215047620234232,-0.432678057839424,-0.11308248228505,-0.409881887130521,-0.256484994577016,0.0020213353337943,-0.196518713007784,-0.148455850626452,-0.206625389676756,0.14542384762576,0.213587766937603,-0.163952754852208,-0.274789308988598,-0.0188657964487472,-0.228635485533627,0.179449659077965,-0.134531096104757,0.47568758188627,-0.011791122780467,-0.17035365007589,0.11341937150735,0.362043617564054,-0.200336790860507,0.146771404514956,0.420886935058956,0.249634913723602,0.205614722009858,0.115328410433711,-0.0129140868547972,-0.0658056947557493,0.150926371589978,-0.0007860748520311,-0.254126770020923
stable,0.154998935663229,-0.218586076644124,0.112437031863663,0.195177097132247,0.0328163617863833,0.0677633191445057,0.174870077717237,-0.141252377365461,0.0956924482568159,-0.0836616924700368,-0.203090872983049,-0.178991112326339,-0.168389088193256,0.198719800197867,0.152574646601425,0.223120012133185,0.136849542974128,-0.193894739178387,-0.0857379554218927,-0.0259981586141222,-0.134672183505674,-0.12047190728515,-0.33264632931574,-0.144348796075722,-0.180798820761509,-0.0473123588335355,-0.102011656323085,0.0216964207393878,0.0744759656597299,0.0031250717336813,-0.137693861074652,0.0741863268427903,0.0800856059290164,0.147977998834687,-0.0088531084582357,-0.0256381036405677,-0.015518585609432,-0.0445550459523474,0.005093345224625,0.199338273005294,-0.281772345608666,-0.103798685925314,-0.047596591419641
stable,0.153772069648761,0.035044876431344,-0.0756681263241441,-0.0871572590265832,-0.301781107069663,-0.177734062663755,0.101854418116275,-0.153271812263413,0.202120770841477,0.121572616936096,0.0535241828001999,-0.0955944859351832,-0.104738452304293,0.277614310695567,-0.20470767228719,0.155860392425184,0.134794184610615,-0.0720907824040831,0.13160630281606,0.120849090315004,0.120409266707751,0.158450651303013,-0.215290298318192,-0.156832369022892,-0.0227466025888442,-0.282433904498709,0.0354796638904223,-0.14935704641565,0.0717634327727307,-0.0165622126303717,0.470842922576667,-0.0691144188328638,-0.100954626309071,0.221756712574445,-0.21708148835231,-0.0485770065766336,0.0301195235165345,-0.107635916220776,0.18469737687324,-0.0668766903272602,0.290829163505853,-0.0020681781837236,-0.099324593016542
stable,-0.0759497093503988,0.103682266029058,-0.166071882554358,0.101823170393935,0.172586568187907,-0.102493638160994,-0.132469985095219,0.264206695138409,-0.0121689114630058,-0.0399579946981383,-0.0330554740798965,-0.0673341200345907,0.166871105255605,-0.123117980363134,0.235728301950727,0.243103447388371,-0.260805680657265,-0.0217658646064757,-0.0507922513555241,0.072784222187893,-0.0569206721865062,-0.0303720328295382,0.0076483571272646,-0.0302558393523431,-0.230699008606726,0.224418280109691,0.0342707950440728,-0.0226090524072027,0.116418013238921,-0.110240916762087,0.21353063726008,-0.007935700456004,0.144764511128166,0.0458100634752509,-0.202008640832269,0.188106248304082,0.123108559270388,-0.0448491120152045,-0.0818928486907184,0.108846595035745,-0.198821171120024,0.0819289628795763,-0.0823340698676351
stable,0.179497757012956,-0.270495717253137,0.198680310765988,-0.102494079533787,-0.22133173302271,-0.107741321290369,-0.168229715823468,0.0194279761996681,0.0547407684948601,0.0847545750782898,-0.183012009879569,0.0453832066337802,0.224785569762884,0.173158399822462,-0.132319700000891,0.15915053065981,-0.403588107713226,0.0424982643282111,0.149682254078987,-0.0793873682859549,0.0216685761806768,-0.301648179922903,-0.0822905221511684,0.055454199117119,-0.0228890397492251,-0.0179274014994468,0.0627894106405475,-0.210819037949901,-0.200510717046435,0.246110149816945,-0.06250033826524,0.0443292487534089,0.122861540953204,0.0488838730987543,-0.0553940720630551,0.0726525600860402,0.0325044541690793,-0.118980455242325,0.327305954882824,-0.0622800651152556,-0.233336330624481,0.0966736072569696,0.217013280807991
stable,0.118089976477224,-0.154829080270138,0.0386766132719797,-0.0330848137627779,0.255677674927323,0.152989672536848,0.0168735002733811,0.0221464691088128,0.100137357000313,-0.407588228260641,0.0979055422839208,-0.218129231731761,0.098052694902584,0.308064007171425,-0.206062717001378,-0.110339938560962,-0.253666589138926,-0.153455655829282,0.0435817005607533,0.230490051699471,-0.375705160883613,0.478540315892751,-0.205841988073384,-0.0767400906328628,-0.0987639325594562,-0.402462412043873,0.0743856487342515,0.061656947219884,-0.0762741073404293,-0.368273953641121,-0.0829450260531614,0.40155497089545,0.432677749742718,0.162015033148192,0.277431737053034,0.108132649281014,0.450532267473854,-0.469490429844964,0.43459073378534,0.396478205551569,-0.181463704248179,-0.17709817656117,0.0330112374534463
stable,0.193362463044261,0.286304045994529,-0.133822659557181,-0.089442622615019,0.134591424969648,0.0636782042121386,-0.145655899130394,0.224184926777768,0.197910393007737,-0.0815250573389526,-0.0020476461920861,0.0244927223467427,-0.0166038959646003,-0.235515235707312,-0.174933647315486,0.151655143237033,-0.0291053148215473,-0.0738876962786453,-0.125667998406241,0.190524497269265,-0.127924001579277,0.0075511443785352,0.0074864818672061,0.0550709054818958,-0.0046557008156906,-0.0927116717988758,-0.132349791243575,-0.0970871683988073,0.0515503909762038,0.18863491499376,0.121673292150803,0.295881282394707,-0.158372859691772,-0.401719443993378,-0.252492737292924,-0.0642098737497329,0.333816622374409,-0.030448858112495,-0.277143523556249,0.0325539820924292,0.122707892332068,0.351562889372489,-0.181083770615225
stable,-0.189461750258067,-0.0401349570908673,-0.0875076772366419,0.168222412837918,-0.184055580878318,-0.0703961957865934,-0.103132005109274,0.0141893014521142,0.0985339950365597,-0.279041568633997,0.0005896441942744,0.0827803363571892,-0.0843856237255667,-0.231406419372801,0.015160910063494,0.251379408969475,-0.134008883762689,-0.236309205282788,0.216270420032161,0.131853932930668,-0.0380740431073725,-0.0196349994622612,-0.0808961634248983,-0.316870482994875,-0.109484797027509,0.251005461796507,0.0113239504535053,0.100506357654359,0.282646299424148,0.030417062576136,-0.015041857002059,0.13082667078057,-0.0168015516701153,0.25525618354001,-0.112744364359546,0.0715866209108892,0.14046689447522,0.0390847885289481,0.0602583905751753,0.0739228337964466,0.101335841022398,-0.130372671726292,-0.144226454525268
stable,0.174066529772224,-0.129339416631411,-0.164957362986863,-0.11213745173318,0.0790304172812953,-0.121418141570452,-0.0171842180278389,0.117714315668248,-0.0662020875141142,-0.159098576052343,-0.0409879736690972,-0.178751973812637,-0.0088314552894163,-0.0964668525699472,-0.0282677241443165,0.140210726031094,0.181485622452469,0.222553772338058,0.137983110932936,0.0354588325999695,-0.0899970823272221,0.184197605496722,-0.092068511453085,-0.0710429067560941,-0.204422664184885,-0.0810144633397455,-0.0858505080429905,-0.148454417585115,0.211422363184368,-0.0971590480794648,-0.0735247885632961,-0.105151175493537,-0.0508848267386744,-0.118886059542306,0.0231945064815553,0.0637608793717955,0.261799219540183,0.107999593234281,0.0409052750547829,0.160340676808514,-0.144847726520475,0.0166680948948759,-0.0610067587710666
stable,0.0659407547084101,-0.056150592652862,-0.0926912607890316,-0.0078151954589113,-0.0399694965146456,-0.167143853060151,0.085717955935797,-0.0429605142429086,-0.0686942808103783,-0.0050396411481273,0.0690852815168578,0.103079626390232,0.0631266510321986,-0.109540087006975,0.0544530438109986,0.0017416052594949,-0.0783694831511693,-0.0937940479928699,0.0418728714326311,-0.0680465137948903,0.0177512943978638,0.0311244822935981,0.0071763774032547,-0.130082080109184,0.0271993308352423,-0.176793585284499,-0.0413951346539396,0.0109714247532925,0.106163575624437,0.141648954882027,0.0566909721503733,-0.133988645266351,0.0204346055842319,-0.035985832626623,0.154232569168022,0.0227021343292027,0.1389532528282,0.164525938118705,-0.0256759425193284,-0.039413284242048,-0.011445031242831,-0.0541845750160567,0.0487993663421323
