group,ARNT,ASCL2,CDX2,CEBPD,CLOCK,CTCF,EBF1,EPAS1,FOS,FOSL1,FOSL2,FOXA1,FOXH1,FOXK1,FOXP2,GLIS1,HNF4A,IRF2,KLF9,LHX2,MAX,NANOG,NFYA,PRDM14,RUNX3,TCF3,TCF7L2,TFAP2C,VEZF1,ZBTB33
progressive,0.0216624237333444,0.0428556252919594,0.0043794069641418,-0.0440286807287831,-0.170171242035226,0.369668869991044,-0.0043794069641418,-0.104871156052039,-0.0248687752606626,0.458821083189646,-0.149134447868187,-0.0807844177492592,-0.121997765429665,-0.204893682965207,0.587309755369736,-0.0753101590440819,0.0559156424885967,0.346598779733511,-0.0753101590440819,0.122779802387548,0.0114959432808723,0.314457060764542,0.177757000526686,0.0775780662219411,-0.0247905715648743,0.0448889213824538,0.577690700787781,0.117618358465524,-0.0594348087990678,0.366071499984785
progressive,-0.351191939849277,-0.141609033406529,-0.300611795771637,-0.425121692094436,-0.553627791241298,0.0762096371896567,0.179227134990734,0.0589567999973092,0.307220900442203,0.0894662715579415,0.0789890474871618,-0.0937954912840094,0.0702793746654868,-0.542574191763201,-0.27671142888157,0.338895931159853,0.187911191127639,-0.225029767358837,0.526166705168252,0.0981759443796166,0.104477648832946,-0.133168335774935,-0.262250810329113,-0.318248883235529,-0.0361963755794907,0.327778289969833,-0.0716242506158925,0.259906883672691,0.238440101835739,-0.0884544125095411
progressive,-0.0251034470132552,-0.133297602992576,-0.0250067269801282,-0.0453307328635353,0.027668520538397,0.0107343908715049,0.127846793011545,-0.126840965979248,0.245060130400102,-0.0069872176704904,-0.096477083440023,0.209278009998768,-0.166006754734432,0.28087014786329,0.201019100165301,-0.0751205797069428,0.139260906524733,0.0469754332683739,0.204406830453981,-0.134268941898957,-0.219535468408982,-0.0151524730820234,0.201071981958373,0.145645041833356,-0.191704547117656,0.144461639272726,0.104581716390222,0.0398819921700593,0.181249433425798,0.189666068955126
progressive,0.0901119740680986,-0.166740039607759,0.340715347206387,0.135496836919915,-0.178579569047363,0.54286434986037,-0.0513046275716182,0.0119491547121931,0.261237024579415,-0.0711468019102141,0.102828505688414,0.372287425711998,0.0367244663172908,0.0010962527258892,0.0724623051812812,0.122561054754421,-0.283929456005323,0.193707856664635,0.368450541171386,0.346415861381012,0.510963395536992,0.115435412036141,0.186911089764122,0.0066871416279245,-0.251480375319,-0.130344449108235,-0.128590444746812,0.128151943656456,-0.318571042143424,0.0436308584903932
progressive,-0.0476481610086124,-0.157050115771977,-0.264452846996518,-0.114288945636042,0.073415931064552,0.317210134826566,0.0539790355482182,0.255456341071815,0.051313404163121,0.210584879422679,0.185927789110529,-0.327095184546302,-0.145721182385313,-0.0969623416329105,-0.0299883530823435,-0.416727039870195,-0.601433081262555,-0.132615161408586,0.148942153642306,-0.307991492953105,-0.2571223606875,-0.119398072457479,0.172266428261906,0.166379825619817,0.442828013849272,0.164269534106615,-0.130838073818521,0.176153807365173,0.108069139070816,0.241350708325675
stable,0.123188581164035,0.281409797162627,-0.363250133956514,-0.162856240886524,0.0479042242192865,0.233045844643212,0.369633063240276,0.124949066188748,0.213980436917394,0.144407016303002,-0.0958021581241317,0.001524665151401,0.544563361942253,-0.0265316094582675,-0.158680141279856,0.045141839324192,0.136779407778718,0.0175216039581387,0.151363836402179,-0.137387828405322,-0.150461912380472,-0.529114751183732,-0.0826100303758482,-0.040393053430406,0.331458349424026,0.0203584019347096,-0.158589667821082,0.197424061634808,-0.0707179901697618,-0.220729542803529
stable,-0.474543422230672,-0.0156135272093025,-0.203609125024667,-0.532189298819164,-0.226871511375157,0.125338114643013,0.233655616229522,0.261236813664487,-0.0020453175005726,-0.0145338244381837,0.0827634337034456,0.142269441406039,0.200864398225192,0.0021957814395799,0.0204234129079005,-0.23456997401272,0.0228374497315351,-0.0650880544947785,0.244832937412926,-0.0857793262831097,0.203967923648454,-0.290944347644106,-0.286661912456973,0.198733101330901,0.0488048800843993,0.395847475230063,0.014552012386855,0.233718447324932,0.490641410254581,-0.0581336443028558
stable,-0.286282227356504,-0.0473261292541943,0.279765680641433,-0.225056202987541,-0.108041082378995,-0.0020644792811273,-0.126299840445489,-0.0163620468533588,-0.139012931820016,0.242929715860867,0.081717029784576,0.392025819248827,0.0827018904800123,-0.261854885975219,-0.19376745830698,-0.298234148792917,0.127506838490211,0.117172014820279,0.0772742827988544,0.0826133462219052,-0.204998598414241,-0.144979572090001,-0.0895508665149936,0.139800509694757,0.410362247717169,-0.0875081349463838,-0.267304241368895,-0.028775330476751,0.157197126300735,-0.551669563207783
stable,-0.558578600269854,0.509299415016461,-0.533948010365126,0.117092259934057,0.175996069473912,-0.281597998168721,0.70967314077788,0.581801907540464,0.502906339215776,0.644155045697533,-0.614940212606119,-0.391025654999252,0.0330105521539068,0.0253505218615395,0.254752738659652,0.574442253781089,0.39961882456871,-0.504876649223819,0.186612422180437,-0.525752389565786,0.145104729491407,-0.286000757912543,0.555383062671952,-0.514641030051322,-0.507277660882881,-0.339683274511153,-0.129281373878508,0.553355592524424,0.514193466159155,-0.386506002770183
stable,0.0775318234610294,0.0846886071651244,0.269912985411584,-0.102702280433935,-0.244620814430105,-0.223929432972687,-0.106134615475695,-0.247152465808424,0.0232230328357369,-0.186490203935619,-0.0447664123531658,0.133763695421776,0.0957158963418422,-0.30216719768344,0.0288949056352408,-0.0972494928498626,-0.113364427584934,0.132035356500039,0.237025860295147,-0.0422104181731318,-0.0485638894206448,-0.0302824453329735,-0.0992942881938897,0.0418209333456981,0.403652338031645,0.510785008377639,-0.262098946061194,0.141334306755019,-0.095667210738413,-0.237123231502005
stable,-0.0486444987956472,0.0134013221630338,0.104068743728494,-0.0537203214604014,0.0205980622301994,-0.0029477157118261,0.0573510444713092,0.241187851182024,0.0450425339868061,0.149621735801983,0.0156372723737116,-0.0839811395849771,-0.0335823904632675,-0.0213961023375475,0.0101300766779585,0.0665536691326199,0.0498667223834776,-0.168005416473054,0.110187051218163,-0.0761085817692465,-0.101279198128035,0.118965492398991,-0.0346464439397316,0.0530804514644197,0.0822987847640812,0.0449706384816396,-0.077632766478776,0.0681569388978326,0.048342537673948,-0.197029631908766
stable,0.083451151917537,-0.0272711762726276,-0.162022595782013,-0.0255047592694404,-0.0326426837339448,-0.0936389819505955,0.239452201897887,0.2297569354952,0.13854612696057,-0.103621116356685,-0.134811508346286,-0.152150614253744,0.0857869893202892,0.0320513256642492,0.158963444624339,-0.129581666686482,-0.0421688472627088,0.076380913556844,0.171548025058156,0.0447630067251479,0.0904537491286606,-0.204449780089156,-0.198692385413902,-0.0360794355402664,0.283087201796244,0.101626931193672,0.0603366996074915,-0.158902201961891,0.27039970611758,0.219667780023487
stable,0.0947376360895388,0.12264639969806,-0.254786531071269,0.0589529552414215,-0.123776436321623,0.134763446772362,0.227230960238197,-0.0219861883080959,0.126895167960254,-0.0360504485537906,-0.129856219022004,-0.136261051736972,-0.0567401996867001,-0.0921337434765061,0.0674717171306878,-0.250790304093109,0.0451954488359164,-0.0691285573963569,0.229339143692704,-0.170530011703958,0.151028790875318,-0.227255497841544,-0.0336772860218172,-0.176580502499518,0.288043613452297,0.077653335392229,0.0908464769207525,0.0108461839852485,0.197383410513978,-0.194734498496457
stable,-0.188109666485212,-0.0538487640033804,-0.0701066447467495,-0.0045863209719733,-0.0579605210905966,-0.0564846274090023,0.0355726308529803,0.132012147616491,-0.0967574745662975,-0.0659670917748545,-0.106058926707535,0.544772899713207,0.344917777080258,-0.176638779442228,-0.082107687443848,0.0566453011814129,-0.137555053790453,0.0687724422821754,-0.160967324070737,-0.142714241166168,0.26751979721842,-0.374197012872953,0.0136132040084588,-0.209523344862263,0.230783806899378,0.222281655929753,-0.205066512035988,0.35275418271441,0.0462903172160144,-0.422691340359461
