group,AHR,ASCL2,BACH1,BACH2,CDX2,CEBPA,ELK3,ESR1,ESRRA,ETS2,ETV1,FOXA1,FOXG1,FOXK1,GLI2,HNF4A,HSF2,IRF4,JUN,KLF9,LHX2,MAF,MAFK,MECOM,MEIS1,MYC,NFE2,NFIC,RFX5,SIX5,STAT4,STAT5A,TCF3,TEAD4,TFAP2A,USF1,USF2,VEZF1,XBP1,ZBTB33
progressive,-0.151358770945344,-0.0839427562107693,0.0067088752527125,0.0724885789500405,0.0039271464893927,-0.193084702395142,0.53098293158664,-0.112414568258866,-0.0343625317821862,0.0139086438165992,0.0890153204262348,-0.103578488657733,0.0500711177397571,0.11879618130413,0.141377273618138,0.183757729482834,0.121905172274899,0.423150034232065,-0.0341989006784615,0.211411386012308,0.0040907775931174,-0.178848796371093,-0.0502347488434818,-0.045816709042915,-0.282590916132551,0.203720724137247,-0.0620161883116599,0.11323272377749,0.281772760613927,0.217465736850122,-0.189321187009474,0.206175190693117,-0.0034362531782186,0.178521534163644,0.0975241378199191,0.0417259314497976,-0.073306734468664,0.173939863259352,-0.0427077180721458,-0.11045099501417
progressive,-0.390652570742428,0.049862035019245,-0.0823130249101221,0.0451887616237448,-0.377528805926747,-0.253197676858853,-0.0881029211523347,0.424413180021425,0.149999669075036,-0.156244485736279,0.362144224483153,-0.374606286871154,-0.241535171570968,-0.175764707352882,0.237013538315145,0.0536254675766831,-0.1782185205222,0.160352554974802,-0.028232636914408,0.180134700469028,-0.0818856754255778,-0.383387629505176,-0.140501482144358,0.384876459967459,0.16723150312924,0.0578989624221257,0.219781704260941,0.359249276362047,-0.145864028902027,-0.29601533811674,-0.0313343670441647,-0.112654838312765,0.0575129693393116,0.254066161295185,0.203721634922422,0.137427322949088,-0.17956949631205,0.254245372369349,-0.266459296346969,-0.20723692906948
progressive,0.00576184441868,-0.0208239877329015,0.12878467617605,0.101478133638321,0.0905128114139306,0.0008189963453767,0.0564644438681021,0.129960348988606,-0.0450544756442686,-0.153110331126866,-0.0523256373196907,-0.136327823650771,0.10660499797866,0.111359351336012,-0.166232746254669,-0.0549883950890162,0.0278900204535445,-0.0109343729434941,0.0015069180876802,0.205402060190484,0.034544835597005,-0.0426568260562656,0.0696563549263935,0.0367773423812581,0.0866554273964615,0.0938369401212764,0.0056480438328513,-0.0848925179698933,0.0252258231827819,-0.0100479599474824,0.0975040700321493,-0.131794113874797,-0.047462121770029,0.0017555519747788,0.0561656673476131,-0.0660041798360054,0.0825410923724798,0.0572246605714661,-0.0034471261079111,0.297041921257319
progressive,0.41281506027689,-0.409413672798641,0.191611494608059,-0.042630723060728,-0.0690481658084664,-0.470298508659308,0.0402497518259533,0.109184538051811,-0.0175738353042895,-0.425853712276847,-0.364175219337921,0.135828739964766,0.0061224974608492,-0.200568481634117,-0.37573993676397,-0.122449949216985,0.458166893320218,0.0356011889390122,-0.418937557737739,0.415876309007315,0.419504455650781,-0.116440831338744,-0.243085825112236,-0.024149851095572,0.0207484636173224,0.543881857772107,-0.0097506441043154,-0.299662236833788,0.174944695964637,0.535831907406916,-0.359413276868372,0.36360832142488,-0.0572566892172012,0.423132602294247,-0.183561544242869,0.620299696450114,0.424379777702939,-0.361113970607497,-0.37710049175527,0.0400229926607367
progressive,0.324478349222995,0.20370359254694,0.0890980768798789,0.300157302937542,-0.195398845034834,-0.412983229852009,0.0928945328854131,0.0073556335107223,0.02218553978234,-0.0339308255494612,0.0028473420041505,0.0988264953940601,0.260531793379779,-0.373713638044765,-0.0963350711404284,-0.487607318210789,-0.0199313940290541,-0.0536249410781695,-0.0590823465861248,0.168467735245577,-0.0906403871321272,0.209991472806106,0.22588913232928,-0.0172026912750765,0.286869706918172,0.0876744058778036,0.0116266465169483,-0.323529235221611,-0.172264191251111,0.292920308676992,0.0882676021286684,0.107605799906858,-0.365883447533351,-0.137858808700958,0.0023727850034588,0.367900314786291,-0.246888279609891,0.0998942486456166,0.418203356859618,0.3832047780586
stable,-0.154689326737134,0.0704415657858462,-0.0193867763056808,0.0542398558028911,-0.084995608303583,-0.0703731427010615,-0.174216059352601,-0.16856337950732,-0.172024541459353,0.187541596484431,0.1503887096664,-0.161023127290044,-0.194375140022288,-0.215204173168823,0.172659999653789,0.0332047051819426,0.165220685623572,0.105671961839442,-0.0518286489142799,-0.143378594986195,-0.0684455626162695,-0.165276385407467,0.16930571342923,0.299325690701283,-0.289311463311006,0.21440331206282,-0.0325985105795525,0.0350610347817522,-0.17340077850559,0.0343434406115722,-0.0487609196997594,-0.0096890763675388,-0.128341491144679,0.0025818404905432,0.0362310129835666,0.048481855300245,0.0236594021144575,0.0192786282481182,0.0572473613932003,-0.130771217504585
stable,-0.0537789654175202,0.169572732752697,0.352870696418544,-0.268697655578169,-0.190270506601132,-0.353673341501184,-0.200361151194413,0.0086580976088295,0.013470478343443,0.06742916646425,0.0866996279700769,0.0411879069037527,-0.111436800440931,-0.113289863653461,0.078228232586992,0.198998399434539,0.114544432815241,0.225298984935927,0.03141134082107,0.115868797201597,-0.0122787248837834,-0.0748466539562158,-0.310831287774946,0.05755139730593,0.356803657323482,0.162055787065708,0.0283333714172055,-0.1471632310215,-0.0298967844477399,0.0912432970900673,-0.225930631718353,0.167920330810826,0.326728895053069,0.129478865994195,-0.0325228297724655,-0.156147621305229,-0.0420917550620304,0.0774378016686527,-0.0770364791273325,0.38751006637632
stable,-0.000691006656067,-0.159556032216035,-0.252781913775047,-0.0249735644995484,-0.0044023287900606,0.194245864015681,-0.347092967758727,-0.0826336903286889,0.15104172719797,0.2378133470563,0.0470857774936926,0.144241962169254,0.257620582448868,0.0242906682502427,-0.0062401469621825,-0.196708183508427,0.112629218694865,0.0141396831477373,-0.121897791541736,0.199494919271626,0.077623081031527,0.121284644790578,0.031460267827276,-0.0291260927613595,0.0224041876375528,0.0463558408851711,0.004272562281879,0.105391491701037,-0.104766990380413,-0.0688346442649283,0.200460057676227,0.0091744921284389,-0.152968759844467,-0.274934678802998,0.116270791330711,-0.0086505598516557,-0.169251212458553,-0.177153992806812,0.0611346240857028,-0.233360733744319
stable,0.0383136676764442,0.041428142459281,-0.030985491716828,-0.109546351927689,-0.157756350039139,-0.0313749507414792,0.0756259975838967,-0.0104941395604699,0.035750003504951,0.200643242557701,0.0442537410247556,-0.167240171222824,0.0342813747770965,0.102387310748186,-0.0621568820149845,0.120481139977233,0.0687591255112808,-0.17525596238584,0.0692312061276336,-0.0305511296532086,-0.256183212750327,0.046584208747207,-0.0709902078408159,0.0570738580037802,-0.018100415008096,0.204439644825669,0.0753640631899153,-0.245249921468747,0.0029258820191702,-0.166330435653327,-0.0042849473319422,0.13120218956129,-0.12107056720209,0.244173745301475,0.080763204595456,0.0541389953768162,-0.0816199545789699,0.222028165189527,0.0295048888452487,-0.222007509791602
stable,-0.289911320850376,-0.353986018705138,-0.0669646984487801,-0.389056566454168,0.0422304591306071,-0.258485818895602,-0.0793318181078666,-0.17899778453941,-0.0927664154638427,0.136428856870765,0.16465192573487,0.002317207683492,0.381818546948429,-0.15582570770449,0.132367234414307,0.0562899214798844,0.0353569442042937,-0.067433347193756,-0.203289411153995,0.0387937016674504,-0.190115174211894,0.0752181235686336,0.415743508876408,0.0253070322286992,-0.0638143374408865,0.0257236088909,-0.360547101134801,0.184283100941083,0.356251154305855,0.164808141983195,0.0023432437248795,0.0120286511210484,0.0862574051169551,-0.0445737028554866,0.372263319759198,0.355756469519491,-0.0606639764329929,0.100421011631783,0.014658291301191,-0.114897050643261
