group,ASCL2,ATF3,CEBPD,E2F3,E2F7,EBF1,ELK3,ETV1,FOSL1,FOSL2,FOXA1,FOXA2,FOXG1,GATA4,GLIS1,HINFP,HNF4A,HOXB13,JUN,JUNB,KLF9,MAFF,MAFK,MITF,MNT,MXI1,MYC,NFE2,NR2C2,PAX5,PBX1,PPARG,RBPJ,RXRG,SETDB1,SIX5,SP4,STAT3,TCF12,TCF4,TCF7L2,YY1,ZBTB33,ZFX
progressive,-0.195832016646029,-0.120990725926168,-0.148793538029442,0.181364855696941,-0.117111263772223,-0.0182658009748256,0.351172147060254,0.0425932615651907,0.160512746619485,-0.069507030258186,0.0909248942330921,-0.0198822435389695,0.0652234574632048,0.114120845028557,-0.0505138301294956,-0.158734659798927,-0.0219027967441493,0.125355120849356,-0.193003242158777,-0.0075972800514761,0.105715343695008,0.114363311413178,-0.0214986861031133,-0.36078998031691,-0.399342135471741,-0.0308740529751477,0.0210137533338702,0.0985221742845683,-0.0682138762068709,0.0558480905911704,0.0842166575918951,0.0339452938470211,-0.0606165961553948,-0.0969865538486316,0.222422496826195,0.360547513932288,0.310761082956657,-0.207389580979657,0.0495439645910093,0.0033137072564949,0.0483316326679014,-0.214178639749062,0.0339452938470211,0.188638847235589
progressive,0.0884280706974386,0.113808705248623,-0.157753307109538,0.0101980575134005,-0.0177826101950973,-0.0746869628194088,-0.159019644502219,-0.0362253324353157,-0.258400186478911,-0.407558565327485,0.0989225050474241,-0.0026404481804841,-0.0399030995438472,0.0309040210511767,-0.0652163757230805,-0.241735725258202,-0.139418358264441,0.192025246758271,-0.0411155502389675,-0.184939146029012,0.110427314976676,-0.0927928931998716,-0.0052404813377976,-0.0189411741926567,0.106884264612047,0.0573219745304085,0.117149680497399,-0.100795067787665,0.0338812610914165,0.0053213113841389,-0.149091020476623,0.0283578745914242,0.0741076808206292,0.208245142724102,-0.0373838964328751,-0.0636671331682046,0.0583458217840656,-0.110198296512043,0.0431497730718915,0.0419777373999419,0.106560944426682,0.149414340661988,-0.24040202949357,0.0357134088084872
progressive,0.0458301341780937,0.174609090733354,0.0327280060272962,-0.0771354050109443,-0.0136758887617894,0.187734710817565,0.244427116837591,0.100982584237626,0.15156915804569,0.017027510773646,0.0370280650796682,0.0201251013699489,0.122261896058056,-0.231228074507255,0.065936840169675,0.0925976363162132,-0.0393145867206689,0.174834374393103,-0.197148923957169,-0.206766999298597,0.206871797211722,-0.185883148296236,0.15226842132468,-0.103401934844503,-0.111227854384352,0.001848775342788,0.259591677474729,-0.134064402672228,0.0433277256507087,0.0513117976643169,-0.0270783154919138,-0.220370102883642,0.0754332352593896,-0.0384637805627457,-0.166408892932344,0.0193330648623951,-0.0317138712068963,-0.0589805999681517,0.124153673584041,-0.0336677629974996,-0.0353490687268364,-0.100941652529916,0.125099482713361,0.163737023949693
progressive,-0.502028950966665,-0.175139391052793,0.03581124928875,0.500014568194172,-0.373108453527164,-0.0293204603551641,0.287049545080137,-0.351285973491832,-0.392133179711813,0.163724555342004,0.0352516985186133,-0.104188353399457,0.415970042519637,-0.543659528264837,0.0220463003433867,0.402540824036356,-0.350726422721696,-0.100047677700445,-0.544442899343028,-0.44831207703354,-0.358224403041528,-0.397281046797071,-0.366281934131496,-0.0772180062788673,-0.314355622662809,0.388440144628911,0.380382613538942,-0.392357000019868,-0.367512945825797,-0.109671950946797,0.183308832296789,-0.412948468360899,-0.0803514905916329,0.413955659747145,0.484570966938399,0.421453640066977,0.375346656607711,-0.460062643206411,0.351733614107942,0.222813116668442,0.371094070754672,0.386425761856418,0.32230124359875,0.382173176003379
progressive,-0.0033701756762317,-0.225917983261878,-0.37652997210313,-0.22475585371835,0.153749738608778,0.0554335792262942,-0.114004908220114,0.213831836009185,0.212902132374362,0.224988279627056,-0.383851388227358,-0.459506021511042,-0.0597334585373484,0.0590361808112315,-0.223709937129175,-0.0054620088545824,-0.276819257268412,0.363281695306909,0.0395124044799581,0.224872066672703,0.101221483241304,0.191286522864738,0.135620517729739,0.275424701816179,-0.0578740512677033,0.141896017264791,0.111099584361294,0.333879817855646,-0.198724151943319,0.35096312214551,0.385827008451356,-0.023010164961858,0.356657556908798,-0.0455554781063046,-0.100756631423893,-0.145731044758434,-0.445676679943057,-0.079141021914269,0.145614831804081,0.185824514010156,-0.0353287381232567,0.0807680032752085,0.0956432614323692,-0.201280836939081
stable,0.208399008041785,-0.0665341351030752,-0.213192470381572,-0.123239109766368,0.285806111920637,-0.183711239411541,-0.178497059114373,0.129205276534737,0.0486404961807697,-0.0657518691618484,-0.101536785763384,-0.203868477063281,-0.0685016061715194,-0.266733934910386,-0.154836292325292,0.194279191140632,0.165391604459097,-0.0254568393895785,-0.269346164235076,-0.106684295667835,-0.118536346940008,-0.102376138228376,0.143803870193597,-0.138978461623967,-0.132344896445158,-0.0562803675996686,0.0029401643188723,-0.173566922469514,-0.0688906556923604,-0.0130522572377527,0.0785621684326947,-0.0303278060609,0.147852151998107,0.0730572774439444,-0.0956211773761594,0.0030057235383785,-0.0316673253679297,-0.0845741710960578,0.28801012398658,0.20084025226736,0.0685836940925537,0.265276214552933,-0.0898279369389029,-0.0179019727213953
stable,-0.0108438040087708,0.103240084344304,0.0017761255181322,-0.171716158305687,-0.15606394492319,0.239286150843327,-0.160942712892321,0.0811200283745216,0.147948681565463,0.151531821741173,0.0291301745606716,0.008475636651261,-0.185130625141668,-0.0938171807500391,0.0483020337766847,-0.158581409788021,0.32223550269836,-0.168687306576698,-0.102685795897583,0.0629211770510506,0.196959449486098,0.10903351405369,-0.326335177928136,0.0854839773528891,0.0039229207096138,0.0022995248254079,0.2052600476805,-0.0354298429443078,-0.205002638185118,0.190644336532739,-0.269936757490052,-0.108645683747315,-0.171287142480051,-0.0548024815667185,-0.0557119951170664,0.109474542322444,-0.173440801924743,0.194181142999281,-0.0173596963685274,-0.210799500021109,0.0997307348906031,0.0051241650213941,0.353636029008296,-0.276914270878193
stable,-0.119228724515663,0.121855178608247,-0.0352420327164322,0.168057481882215,0.0355040312158155,0.0278575564930726,-0.177400477752199,0.114855613760524,0.0384992239371607,-0.114613022557391,0.244164811403695,-0.0090874664693512,0.211334135246402,-0.0142595109201406,-0.0526439083544851,-0.0137274275479361,0.0925388403470026,0.0276068789165021,0.174628468937736,0.0393790213671887,0.0665654088649274,0.0841791474870495,0.106521797295572,-0.0649254923317503,-0.018270352145268,-0.0791817687025158,0.152020586080455,-0.088946873265951,0.131799800662,0.0204229447543989,-0.177583229791892,0.0554838427058253,-0.0054631538945485,0.0107516421228416,-0.2647688909231,-0.077378507425896,0.27178948034176,-0.11596829874556,0.0516994199369551,0.116864268922463,-0.168683367186297,0.180361707705105,-0.257743449680376,-0.0309788966400468
stable,0.156141554517954,-0.0428792464833722,0.0994965469018183,0.0297890693623493,-0.0110088949626904,0.170777144803703,0.115348011554247,0.0295535581819914,0.218319748464101,-0.235740501632457,-0.117434894103602,-0.0568218620694704,-0.031843233837837,-0.176521082690607,0.203884298468042,0.20380854581053,0.152586780005917,-0.135951850125214,0.116999242633553,0.0396345567795168,0.144127831502897,-0.0510849983607006,0.0529325378832084,0.140151848634501,-0.0728242425220787,0.0732183331955938,0.0908348052923074,0.139750978540275,-0.0281186790505989,-0.0704414235208098,-0.109928306831792,0.0979399329550468,-0.138100926490658,-0.172519455926477,-0.008052183260349,-0.032004171390372,0.0440497282070286,0.0228613856677895,0.166023591855477,-0.0325892648734891,-0.142674972168749,0.0202734155006519,-0.0625528306297958,-0.120609431540968
stable,0.172831335878149,-0.36873206232209,0.0300280264085886,-0.193278631778539,-0.190001013446787,0.387540549056604,-0.174041533416026,0.040138218339608,-0.0151526816721761,0.0292968653961209,0.0665104396858579,-0.0827472566523828,-0.061720074431759,0.249628454635966,-0.367647927027741,0.0667121392755042,-0.0022439079348147,0.399869436473733,0.144971580058257,-0.0974713266965606,-0.0397600316090212,0.0159342675820554,-0.103850076219124,0.113405594278616,-0.159468738064083,-0.212465305243641,0.0181781755168702,-0.208532163245539,0.184958523705631,-0.10919511534475,0.208002701822717,-0.202682875145797,-0.0272294446022466,-0.205859643682726,-0.196152850930999,-0.0201951714133329,-0.0359781643031536,-0.0971939897607969,-0.0454580450165284,0.0968662279276218,0.128306151463734,0.0394070573271402,-0.248216557508443,-0.205128482670258
stable,-0.0087657445103289,0.163149278516865,-0.118596236435699,0.0155137417598487,0.0650631103915902,-0.075528788491612,0.26187846499998,0.116925866908435,0.0837254248001743,-0.0601333029814811,-0.238286343181287,-0.125639874309513,0.0304288112555012,0.102594687645764,-0.143644388329042,-0.295300637576462,-0.19997870928834,0.108426198959971,0.170362909749648,0.289528254387114,0.195396279611777,-0.140333213336945,-0.225514668211769,0.132624384058468,0.127228942665095,0.068241247102755,0.0431265760689457,-0.123038236815722,-0.0964010165667967,0.0728754138885697,0.101478644289053,0.0690025217103131,0.20879619090792,0.246512543552279,0.160473730867001,0.228175433830418,0.378619556518232,0.0424170385706391,-0.0419514045873754,0.378730421752342,0.0433335245059518,-0.0658022119523262,0.11665979034657,-0.264302718119194
stable,0.0318044056670792,-0.0940132226438281,-0.0602071077778115,0.114478219419389,-0.0352296650124193,-0.0230260109923298,0.0565309784960678,-0.131542594042089,-0.0029850967812186,0.0564800584971065,0.0297214971715523,-0.0250658357460454,0.0704548006682058,0.136767935689895,-0.0337373595457816,0.0207429174716463,-0.244249772328011,0.052244044314502,-0.116039797399233,0.0829895992429445,0.0414295235994119,-0.171050933821038,-0.0120358013919342,0.0058500637403261,-0.0022826703627974,-0.0091617287020183,-0.0683054720570746,-0.0242682928383361,-0.131683427255591,-0.0397615605924974,0.0479547435832769,-0.109181081983574,0.0141845187750077,0.0004493466575014,-0.161703282081876,0.0553691593384788,0.0712442408860218,0.203916306016184,-0.0636315364798937,0.0890059326874816,0.0288375046749631,-0.0167825044530111,0.0475158504928137,0.0413551418465431
stable,0.140567377204103,-0.134939572539415,-0.0880653254908409,-0.0225843235319409,-0.109906153403911,0.0042037537345677,-0.0290650340698668,-0.089337260873761,-0.0623796800647877,-0.170381789164581,0.003075204607586,-0.0934046635493916,0.11055157978833,-0.126667522023912,-0.0525506863360102,0.0944230494912234,-0.164222980065364,-0.0944033321163504,0.173020858616264,0.0647980702098665,0.127922398818786,-0.188559844110483,-0.0260013116567176,-0.0546972919976063,0.111419920742613,-0.138725261456865,0.0367643395505729,0.0172141623694717,-0.100247180857512,-0.0712316519866102,0.0231725271768707,-0.0513351737036218,0.110925480509222,0.258396197711239,-0.0541975577196485,0.204254192165904,-0.00527152722993,-0.0120951036230469,0.113298130109249,-0.0963244820666893,0.0713408269501078,0.0675905022503592,0.0563991508574717,0.049903946401978
stable,-0.0895870221329797,0.158682532136751,0.0996563340964506,0.1444124390135,-0.018597208259442,0.0812285121740965,0.118127914155886,-0.0583465353627352,-0.0044605068766479,-0.109616250717219,0.0431257614225786,-0.0341122909602889,0.0184426432268493,0.152984799222957,-0.0965742085378554,-0.046781683198059,-0.105116926138322,0.0047766947058787,0.0785218596627128,-0.0119798486905415,-0.110275445879053,0.0797746127807587,-0.111459738685859,0.0810718298122902,0.0848131505327191,-0.0690538691959039,0.016184158732344,0.0198189072156885,-0.0918370373106305,0.0893484697082475,-0.0903866667993154,0.0644169182181227,-0.0920261853870454,-0.166111534570864,-0.144232466030344,-0.0134789177737694,-0.0528499487242329,0.049162972786953,-0.0471437464935844,-0.0289961178038298,0.0071763344812905,-0.0120094912995319,0.127300184309195,-0.0650598805226522
