group,ATF3,BACH2,BHLHE40,CLOCK,E2F2,EBF1,EGR1,EGR2,ELK3,ESR2,ETV5,FOXH1,GATA4,GLI2,HNF4A,HNF4G,HOXA4,IRF2,JUN,KLF3,KLF9,LHX2,MAFF,MEF2A,MITF,MYC,NANOG,NFE2,NRF1,POU2F1,RARG,STAT4,STAT5A,TFAP2C,TFDP1,VDR,ZFX,ZKSCAN1,ZNF263,ZNF384
progressive,0.360235045463449,0.418186234769922,-0.0182922852187542,-0.228807281916938,0.0118361845533115,-0.088079659078539,0.246330983723139,0.0576437559414523,0.420953135055112,-0.496504884509042,-0.04988106347467,0.147030006821331,0.0508033635697333,0.255938276380048,0.122281620937134,0.0425026627141641,0.310738273695055,-0.24925160069084,-0.133118647054127,0.585199410317623,-0.049035621720862,0.146261423408778,0.172777551141846,-0.0316656365971711,-0.121666754207092,-0.0504959302047122,-0.0926911595538552,-0.386443739831496,-0.19660363693098,-0.216125655609818,0.0262855527093022,-0.0735534325812931,0.0250558192492179,-0.17677418488712,-0.237799707843804,0.433557903020976,0.377374455563374,-0.164476850286277,-0.443933779090438,0.0783186497391198
progressive,-0.0352149728358196,-0.14000572441672,-0.24211749790978,-0.242984606759468,0.104350726194492,0.0366385843800828,0.228308465930428,-0.0907228811389545,-0.0484545601974673,0.122042335112745,-0.0179892731502349,-0.133224156696776,0.221695143211168,-0.0420741920945423,-0.0002847223088526,-0.0072733607988719,0.293846364659053,0.0227907266313408,0.0453096728769586,0.194478278869482,0.0651108152653467,0.0432777909456011,-0.0019154046231904,0.0242272800987336,-0.14079518172763,0.22666484169296,-0.0291322689648768,0.0051638273287365,-0.337460645606026,0.0997434015603313,0.0012035988510588,-0.109216889291246,-0.07581378569358,-0.0196458393108321,0.0626906756400992,0.0597010913971465,-0.075580831077246,-0.20538832006779,-0.0507582225145477,-0.140458691726259
progressive,0.0222847320407209,-0.0792008554360809,-0.0734943472580969,-0.0935526046003721,-0.0597047358973273,0.203836574366714,-0.01016596433738,-0.0996798834203196,-0.0591036349802366,-0.124007971271857,0.0093262821284542,-0.0562066538979846,-0.145630950073569,-0.144078854831849,-0.042698769861372,0.0592444599115859,0.171869005104579,0.120334051761973,-0.0506291965096749,0.0618945713259555,0.0249343786863401,0.0836954016361266,-0.112743758377452,-0.0639504758930308,-0.0449552221442139,0.0508774604838084,0.0362316676234764,-0.0045881971032367,-0.148197170728505,0.0452000778141782,-0.0186811475350537,-0.0111584780037051,-0.0619565404926658,0.0535525144877788,-0.0376852318901269,-0.0317651624713672,0.0285494274878486,-0.0282465531855516,-0.0458182202521143,-0.0338344678707437
progressive,-0.204323778726403,0.118222996767141,-0.195492929294684,-0.387895061288265,-0.156637191795119,0.140189734728542,0.385135420840853,0.0735168215190622,0.184785524358724,-0.0663417563557904,-0.0656794426484115,-0.0144605159444402,-0.439886687317512,-0.363279068497348,-0.523007057593569,-0.569920945199577,0.559434311499411,-0.155864492469844,-0.533383305675839,0.359636343106764,-0.146812871802332,0.377187656352306,-0.369791819953241,0.393635113418883,-0.387453518816679,0.309079730110172,-0.133125055183167,-0.264704711715783,0.0368687963774276,0.390544316117781,-0.331929553014745,-0.376966885116513,0.386128891401922,0.0444854040122854,-0.350805493675045,-0.196486399855752,0.224303575565667,-0.154208708201396,-0.14372207450123,-0.0413946067111837
progressive,-0.12278288092071,0.166948572217856,-0.124477216903977,-0.0774876323013865,0.365863616653339,0.172257491632091,-0.149666345188538,-0.375464853891849,-0.112277997824458,-0.155878910460515,-0.195639328201168,-0.116344404184297,-0.140291019414464,0.103241539247037,-0.18039030435177,0.157008467782693,0.0329830738075872,0.386421559916972,-0.0086975913807678,-0.0981585312972374,0.396926443013225,-0.203546229456412,0.335365568954543,0.133287764016962,0.20512760970746,0.260137051297512,-0.131819339498131,0.106065432552481,-0.383032887950439,-0.104709963765868,0.171240890042131,0.0718398456904982,-0.304302742594658,0.140629886611117,0.0007906901255243,-0.322262704017282,-0.113520510878853,0.350501637071723,0.0682252622595298,0.0545576186611803
stable,0.1242708152669,0.0060655693201643,-0.191966768380748,-0.0497575821872696,-0.114612234331354,0.0671477150560315,-0.050792149532844,-0.208976914159771,-0.124462366691104,-0.0402673876875686,0.190074419127071,0.369363707358429,-0.228207918530302,0.186916123579772,0.0800656504939372,0.121863688494148,0.150753680203529,0.0257081247704197,-0.101659890080331,0.038636355758707,0.0796393334274815,-0.0609519612106482,-0.0054792648194904,0.0489190367022486,-0.143254726428275,-0.0204270492957735,-0.244261390930452,-0.0799613403124403,0.0107240349322651,0.0386954197056326,0.142733446456326,-0.176120290730373,0.102697437716806,0.190764356470401,0.0579746506016349,0.160774908354488,-0.0899325808569409,-0.0317814157533702,-0.132746491650717,-0.0481848013987245
stable,0.169762755949245,-0.0420198200790968,0.112890119977864,-0.291787911034488,0.0593643140494949,0.0902352999823062,-0.118636405828265,-0.047794610994995,-0.178535609047961,-0.0403531121318253,0.0883657030394413,0.175789062148936,0.014742149167415,0.0191235454110973,0.213970758997345,-0.0690342383270747,0.085474954044375,0.0937045341300975,-0.216963790874487,0.213943930700407,0.0842190543939662,0.0455628320434675,-0.0641900539612124,-0.118914749408997,0.121579134648649,0.2256192701741,-0.312688831117726,-0.0451184883754324,0.0279081358897241,0.0641280135245433,-0.0283709240119041,-0.206683522841568,-0.0563595447924422,0.194142970791626,0.0940029989335324,-0.026912135365902,-0.0992127188451746,0.0941069585841671,0.148536542765634,0.0100052779893045
stable,0.258019901158876,-0.0530725480356384,-0.120992241321477,-0.111451567053425,-0.190887164574083,-0.0900877305557238,0.120489027972801,0.0229189381858229,-0.311565877329406,0.224602458935402,-0.135935012784354,0.0249897943652669,-0.111818395475825,-0.0314892415416295,0.0898118254175087,-0.0188273903975193,0.132313757845281,0.0681783543529153,-0.0301112834933848,-0.139916825574504,0.0304389208450152,0.184234088400305,-0.0832763224560384,0.0301692862781232,-0.0833891927398537,-0.0020457738941517,-0.0728985269163567,-0.0745523901028165,0.0118231622296495,0.0797632348722881,0.186988436853964,0.0214908155669935,-0.0095704594818364,0.066257991885225,0.0075466325873154,-0.265425445891423,-0.241315099154216,0.0371813526601468,-0.188811605466147,-0.375395590469772
stable,0.189612575623696,-0.0768125622888919,-0.203187798839381,-0.090224169390353,-0.202450948176559,0.396949170348844,-0.0915018782682161,0.0909589965323277,0.0080888800498563,0.207910985571373,0.273284873584916,0.0210680318388099,-0.240191346425042,0.0097978879425999,0.24463152931282,-0.306676725532563,0.0439080897910363,-0.30976057130384,0.154550740828218,0.280893311970744,0.245455391372075,-0.246555030415376,0.0630364323605111,0.12144767421292,0.186570934715806,0.370514472148603,-0.37429874520745,0.0993473576675836,-0.0735561390967816,0.0193581567228461,0.401979065026405,0.0655164016960738,0.0295720227367684,0.358474812181607,-0.0137212057910972,0.125485176452086,-0.191707786923866,-0.179249836290294,0.163489210559531,-0.0476834015432743
stable,-0.0407341549115141,-0.0182822585035929,0.0161357585173411,-0.0744119995233958,0.0756456202051497,0.211689308988971,-0.0508251720882611,-0.167772412718532,-0.126150050916155,-0.0837381718774554,0.0852678615228302,0.228343188192649,0.151834033510271,0.0651845168238766,-0.0828252925729575,-0.0341466204709482,-0.105474568289959,0.0103130688994627,0.0617057065013306,0.0287680342985012,-0.0370332928662524,-0.0853912235910056,0.0644443444148242,-0.0526015858699867,-0.0950874821495914,0.0303717411847813,-0.0222791895124756,0.0614836547786149,-0.195356171162549,0.138042154288262,0.0759663615824058,-0.0628653099421792,0.0004194310317963,0.17354575750914,0.109940275157908,0.146011343892393,0.0071056551269025,-0.0218597584806793,-0.190471033262804,-0.0330610342710048
