group,ARNT,CEBPB,CTCF,E2F8,EBF1,EGR2,ETV5,FOSL1,FOSL2,FOXP3,GATA4,GLIS1,GRHL2,HNF4G,HSF1,IRF2,IRF3,IRF4,KLF4,KMT2A,MAX,MECOM,MEF2A,MYC,MYOD1,NFYA,NR2F2,NRF1,RELA,RUNX1,RUNX2,RUNX3,SIX5,SMAD3,SP4,SPI1,STAT5B,TCF7L2,TEAD4,TP73,VDR,YY1,ZBTB33,ZFX
progressive,-0.0200233588178293,0.0226519078518301,0.0330887937221273,-0.203867170666471,0.252572638061191,-0.528338355834153,0.0037882030195893,-0.0529575320085448,0.0139158478270629,-0.356013773575692,-0.0034789619567657,0.150445777063691,0.225745975861242,-0.0675691722269608,-0.0085041292276495,0.0674918619612549,-0.0760733014546103,0.0849639820107894,0.0415156126840709,-0.0827219843053181,-0.187168153273996,0.0034016516910598,0.316044366205739,0.103595756045912,0.116197329355975,-0.187632014868231,0.0803253660684351,-0.063317107613136,0.0147662607498278,0.173252305446933,0.0197141177550057,0.101662999403265,0.456749049790485,0.159723008948399,0.101740309668971,0.0773875759716107,-0.275456476710139,0.212912471754062,0.0472365723463078,-0.106997407736972,0.356168394107103,0.030073693359597,-0.100348724886264,0.0364904454131871
progressive,-0.0195044936052727,0.124815842190563,-0.218346993313596,-0.0927948887816417,0.455798056853813,0.122180798021374,0.23971151809712,0.129104247407086,0.296080796304676,-0.0662636107251979,0.0414761118983646,0.197240806193718,0.212237307568368,0.0283138079356011,0.324278352291636,-0.388061921445833,-0.285346866380185,0.451496734754107,0.257665985720516,-0.241016123298532,-0.253455081803087,0.0420186209920212,0.518199519507503,0.396328726682505,0.192022385388069,-0.173951665816031,0.307602656103287,-0.0938669900857726,-0.460654804930358,-0.171652460609582,0.316063214587694,-0.0443824106143821,-0.392195324064169,0.269407432533227,-0.48920111676324,0.206321375070875,0.451496734754107,-0.214252341344807,0.20904683742234,0.258970590921929,-0.253338829854446,-0.115786940846135,-0.160686026787809,-0.416246560549611
progressive,0.294108642965785,0.285783460221451,0.0804359114936201,-0.0283850305765125,0.225504924795513,-0.0133836318184456,0.135492834494107,0.137922643400897,0.103662884774452,-0.0791061070692513,-0.206152580371595,0.19723521789084,-0.167985760512923,-0.171210586315756,-0.199603859800008,0.0946706427953483,0.181721064049434,0.0999087410362795,0.164464035958409,-0.108736895225793,0.107247240020486,0.0822009722612679,0.072584503353033,0.123610721505193,-0.224790719209931,-0.177398236713723,0.229629999381985,0.029057944586874,0.329679486142011,-0.0856241671055067,0.176238374854536,0.0487906953511659,-0.0362137899799449,-0.0302481588353097,-0.0692420427827334,0.237446818124672,0.118016637501024,-0.073626499335191,0.175534800308842,-0.227309428261879,-0.184555699873734,0.103265145216868,0.134348148829543,0.181493344093552
progressive,-0.109620272303867,0.560660870104903,0.532346890223402,0.608254797376532,0.345606828359026,0.404658552936787,0.48034611783403,0.462278052851282,0.229486459506487,0.540389382563283,0.193680842924822,-0.0059492409089535,0.510312664634685,-0.119645844946733,-0.491142888372501,0.116891566748143,0.0106865994105277,0.0757977360251863,0.531575692327797,0.517473787951018,0.47175276985443,-0.659594542998242,0.118213620283466,0.0112374550502456,0.511744889297951,0.410167109333966,-0.545016569936914,-0.288317841828361,-0.170324563800782,-0.0886877579945858,-0.142781781814886,-0.0658823345102637,-0.103671031394913,-0.454676245023174,-0.339877929705959,0.318284388629016,-0.0588313823218743,-0.543033489633929,0.257800439387988,0.518355156974566,-0.623238070776859,-0.458862747885031,-0.166468574322757,-0.275868504370736
progressive,-0.0245001511766995,0.0785770614315769,0.474000672540201,0.204940453761852,0.334173233166875,0.156491956615135,-0.0801221160102877,0.035315533227675,0.0301285642848602,0.142807187489411,-0.479187641483015,-0.287269790598869,0.149318488928263,0.136075163967885,-0.0903856928545807,-0.0094910495549376,-0.519910865736178,0.284179681441447,0.20593370313388,0.0560634089989341,0.143358992696093,0.270494912315723,-0.125921948164929,0.504349958907734,0.296760840153807,0.146890546018861,0.261334945884795,-0.474773199829556,-0.264976860248899,-0.181985357163863,0.236945155749432,0.462192041117197,0.170507808864868,-0.0386263644677695,-0.0472345256920153,0.381187036776217,0.238931654493489,-0.191145323594791,-0.113561511535242,0.170949253030214,-0.411646684185087,0.42599361955883,0.0541872712962138,-0.48658183125256
stable,0.0711489640876207,0.141869978225293,0.177482967700215,-0.0265892131747795,0.0865449474000333,-0.0827310316400635,0.308586456355568,0.202429600366727,-0.230231696816738,-0.12121642010379,-0.212259411795589,0.0338980983281273,-0.0837779230220202,0.160521149928976,0.0825103363455234,0.0728703067411988,0.0710305520568717,0.148934781372011,0.0467134789272814,-0.143456780081164,-0.0045734462772939,0.274303552529104,-0.028151821880214,-0.0141090421155663,-0.0265764445676045,-0.150558007359929,-0.0961212683748742,-0.143407721748334,-0.158093636095426,-0.273838103195978,-0.0663544192966127,0.216486492802463,-0.0841054713976562,0.202371940024853,0.0987167901975686,0.065436154831145,0.0211281470892377,-0.06357005649412,0.0033668801024543,-0.163077425085407,0.149346871367785,0.237862619683678,-0.131371226186853,-0.175952885341479
stable,-0.453164068191299,-0.151813722047335,0.228119739089329,-0.14347044843349,0.257859766916358,-0.338769770631279,0.116585091506762,0.0138368554045395,0.1432530287312,-0.183196845334421,-0.0244821223548473,-0.0536030849226833,-0.001289580982287,-0.149573137329075,-0.0663611402776905,0.0800519427524471,-0.107723993869142,0.239372453452143,0.0657653107118719,-0.138765220525146,0.143477087203026,0.413533933448634,-0.0341680871072633,0.0724289756332136,-0.19863530388942,-0.308802364947656,0.272103246954952,-0.172727505776806,-0.336580636376921,-0.179480794086878,0.180006916572573,0.0498554995198466,-0.190058013649446,0.169984034266226,-0.11409223354615,0.345725541412187,-0.0016895668468059,-0.0722032574690038,0.490107160964436,-0.207916303700165,-0.211955994962567,0.195657815752711,-0.158824262676911,-0.329847264375455
stable,-0.28019821363761,0.202835713588602,0.0371813378429199,0.395936382846756,0.0275815888570006,-0.0539843975858095,-0.15998907758341,0.261241314214581,0.060707176601868,-0.228669348799049,0.067594798221605,-0.220221942919977,-0.100056350195051,0.31817266212087,0.0879217573978485,0.0423536633130588,-0.15629567018967,0.0219676096185154,0.134635974113875,0.0145636885231061,-0.159842896406563,0.234409292668647,0.0238990672955787,0.21120380840364,0.0045409471956721,-0.358902781299585,0.053569180838808,0.218618615331368,-0.007480121921638,-0.455598519546058,0.221388282096947,0.323366759255645,0.0534245547808636,-0.175005305707181,0.393379767370836,0.182250604674522,0.211026524848741,-0.171812646600087,0.0438232506760417,0.147913579304508,0.051940971347757,0.249367981393021,-0.462890472080478,-0.322332605185398
stable,-0.430944092404585,-0.0357626922199931,-0.209239741665079,-0.217611335886638,0.465647234148428,-0.0047338997084414,0.280515129465693,0.445057304746901,-0.470345338232675,0.300305241440224,-0.359242020763576,0.531915530036749,0.0330347792913976,-0.455485572352164,0.0634550461916469,-0.500917092214514,-0.305420579320079,-0.175303485373974,0.356342861568835,0.102684473023605,0.0519895645797313,0.332095478469636,0.0603628769912507,0.4448396673518,-0.244626150283543,0.525663895862472,0.352899895251335,-0.11722866468122,-0.218560635840269,-0.10521336228168,0.458484672929655,-0.42848135346002,-0.263610717531206,0.101212843321731,0.155653405881291,0.50978237968496,-0.0672468050712957,-0.213752567598497,0.0713329471643179,0.102852855639815,0.103182748112389,-0.254425273997967,-0.2460763026109,-0.334689658946241
stable,0.215515449982645,0.0880598105835051,0.0672250027468801,-0.0577096990492519,0.214230266106602,0.0230097343960829,0.0712288448222458,0.158917929287661,-0.064605204845715,0.0326238983918683,0.169520696265019,0.005462031473184,-0.0833145162719606,0.0627268591807286,0.0769380270408228,0.0560785041296585,-0.10014548203322,-0.0043004229698371,0.0476259486372199,-0.108672182749276,-0.114233074520618,0.118904223608544,0.0081065444488884,0.222929972344433,-0.184448601286752,-0.145695364409139,0.0650500761874223,-0.0929286802677461,-0.0114925096607718,0.285459110928848,-0.212574356112469,0.381501890588545,-0.0429547995492933,0.188007572020411,-0.220063023697875,-0.0158670778542269,-0.0762707200282618,0.378585511792908,-0.169026394774233,-0.0633200209696717,-0.0395441192628707,-0.0011863235778861,-0.164552966282621,-0.0527913992159323
