group,ASCL1,ASCL2,BACH1,BHLHE40,CEBPA,CEBPD,CTCF,E2F2,EBF1,ELK1,ESR2,FOSL1,FOXM1,GATA4,HNF4A,HSF1,KLF3,KMT2A,MEF2A,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFIC,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PBX3,PGR,RELA,RFX2,RUNX1,RXRA,STAT5B,TCF4,TCF7L2,USF1,USF2,YY1,ZBTB33,ZBTB7A,ZFX,ZNF384
progressive,-0.0557164497101647,0.369691394470774,-0.0090413656256439,-0.345658362765003,-0.161662708451685,-0.384528507292344,0.424944184405265,-0.363818370645569,0.0267377137305368,-0.0377882717174349,-0.0382519314931089,-0.0377109950881559,0.256403855947748,0.201073789383979,0.0611258137596953,0.380664675828393,0.0298287789016971,0.0359336326147387,-0.411729880798554,-0.262199603143674,-0.383137527965321,-0.170008584413818,-0.0030137885418813,0.408020602593162,-0.412116263944949,0.211506134336645,-0.38244203830181,-0.102314257165407,-0.0638304957844606,0.0167690285535447,0.370309607505006,0.175958884868301,0.209265112087554,0.448436279706083,0.401993025509399,-0.442949639027274,-0.419689373614292,0.0648350919650877,0.109423707059075,0.406938729783256,0.0421157629570593,-0.379273696501371,0.178663566893066,0.0818359504064694,0.0378655483467139,0.0611258137596953,0.309570176891706
progressive,0.0894049929991527,0.14105802352273,-0.0351438821663822,0.0164700271525569,-0.112942917789624,-0.445629642030345,-0.183778378987319,0.173033088113442,0.196401487683815,0.264850555398599,0.388851733699203,0.380075543458767,-0.196401487683815,-0.0734957031130724,-0.145439598442175,0.100554536320955,0.255096335042215,-0.368912959735419,0.188681569968603,0.177844996283904,-0.171911613580489,0.403548266241508,-0.0683969061085992,0.0254027022115446,-0.255083294640669,0.016809077592752,-0.149103951276592,0.162026989208645,-0.353864336351372,-0.0101975940089465,-0.186034368454771,0.157228121439729,0.368965121341602,-0.141566599183022,0.158832090829883,0.0262112071073945,-0.183113318508475,0.254535597775738,-0.0427203554645893,0.167986452715152,0.101467364429173,-0.0679665728575822,0.0023342318767281,-0.107009535086209,0.174219764654125,-0.242342822330259,-0.355885598590997
progressive,-0.0791937559337283,0.0052928350497957,0.157018104039023,-0.0647952694606456,-0.1561997878728,0.0211105003076995,0.012752433770343,-0.0961538765990611,0.190440949818155,-0.0678543777075151,0.0469293016884397,-0.0426065292696892,0.0911009469794243,-0.115367742354195,-0.102980190926581,-0.0615461837461763,-0.107620743836589,-0.0233750003202534,0.0671082058771288,0.242305897516069,-0.112081053661635,0.206635272881655,-0.0702730577805507,0.118356825848545,-0.0557182716636701,-0.03279262300645,-0.0031668929836523,-0.0211207842119374,-0.026688223055809,-0.132229498653039,-0.13070543974561,0.125897596759794,-0.152550022408485,0.116653936911697,0.0531401518234052,-0.11558370434319,-0.0453898561761961,0.0136836373739246,-0.140550197721562,0.0388854045003948,0.0142227180640101,0.0744660645984987,0.0090889302660148,0.230921066003186,0.0521973297631274,0.0850380751611636,0.0377135889388822
progressive,-0.0615917454972157,-0.0945952076901682,0.109386056967277,0.0483462088311478,-0.0508849366921442,0.0359837079428178,0.32782703248518,-0.133890299799503,-0.0440414094146758,0.138305478688192,-0.197800014213281,-0.189742312741423,-0.0078369425274235,-0.415357953953446,-0.282240310459463,0.0472424141089755,0.401008622565206,0.124618424133255,0.123735388355518,0.152323671659781,0.0600464328861745,0.142941416521316,0.106847329106281,-0.227160953823064,-0.121086281022304,0.152434051131998,-0.109827574856146,-0.0048566967775582,0.0702013443301598,0.0081680809440752,0.0564039103030058,0.0015453126110412,0.023731586526705,0.0119209829994611,0.0320100469429974,-0.0081680809440752,0.0348799132206455,-0.361713530455871,0.0242834838877911,0.136097889243848,-0.0154531261104125,-0.184333718602778,0.19183952271355,0.134442197160589,-0.206630371990659,0.0781486663298006,0.0239523454711394
progressive,-0.386606140301934,0.106451865555165,0.173702409191603,-0.506575703070454,-0.397082355642284,-0.178771545646611,0.0084485607583464,0.0968768300290394,0.0998056644252661,0.425469519790328,0.109380699951392,0.150947618882457,0.526739601413707,0.213692263447776,-0.407107981075521,-0.194316897441969,0.0054070788853417,0.174378294052271,0.0673631911132157,0.416795664078425,-0.0556478535283087,0.254695944994951,-0.374214917856359,0.249401513586387,0.191050120615408,-0.394040873769279,0.155453517953575,0.0087865031886803,-0.241966780119043,-0.463769661894831,0.0411163290239528,-0.220225817100898,0.0319918834049386,-0.0449463432344031,-0.128981360910756,0.149708496637899,0.247261211527606,0.135176972133543,-0.184967156869398,0.0832464853389071,0.367681364203238,-0.299642288229354,0.0916950460972535,0.362724875225008,0.241065600304819,-0.0154327043185795,0.117266023325849
stable,-0.213004993381799,0.262457410968602,0.0755562776910896,-0.0029318334249825,-0.200111407768167,-0.276725366143098,0.150025065468981,-0.1181625545154,-0.0264976701068031,0.15897891018244,0.103053787637614,0.0569379526450471,0.208670895520773,-0.249424761197831,0.0910525645505176,0.0611078262654399,0.0818635277522222,0.0083009131988708,0.0023428960358029,-0.23064590387993,-0.0279927807205226,-0.0153885360670729,-0.222376577525011,-0.309050467110051,0.12238726070906,-0.101899842286491,-0.259910909691914,0.0732688979264747,-0.217032521095032,-0.124570855129261,0.085241405700888,0.375523954659774,0.0476951771901583,-0.19133053862873,0.0152012028367093,-0.251510039856988,-0.333851609195598,0.170145064628785,0.389027125339801,-0.0156784239855918,-0.0856107393178312,-0.0419060334135861,0.276774592393412,-0.174184625425428,0.253217233565813,-0.0033788351257552,-0.0177512593425859
stable,-0.047097420098291,0.0730160563581149,0.23618572970274,0.132947616470979,-0.145707326254809,-0.188660335777681,0.275755546919148,0.0591601922669899,0.247869584333115,-0.233274492723028,0.0942286721196468,0.12857314881872,0.0665609254373808,0.109256812344962,0.222111649707848,-0.098718168310325,0.0351953495641493,-0.20190553365749,-0.108568332710596,0.0186701467432238,-0.132235454490468,0.300178812179514,-0.255055484792045,-0.247062692968023,0.0837576919311394,0.104011172673789,-0.229678159301256,0.221756414515669,-0.138304901488265,-0.162376314748759,0.0905511420825199,-0.0918147644089844,-0.248045510333051,-0.195888526140443,0.156428662673995,-0.0657015945915388,-0.135498543470053,0.0280212902782915,-0.12890808485706,0.14592215896627,-0.274987562265581,-0.0360614467946042,0.0818529546626,0.177362165070243,0.386066223667573,-0.356206168370718,-0.0801173770093837
stable,0.133597670383953,0.0033862142351088,-0.323473400837521,-0.206145653556181,0.176458684954439,-0.0477462518826465,0.0699191700707872,-0.0705976752530318,-0.202475413895946,-0.0483963545223785,0.0110391215232161,-0.014680958640938,0.0394132614932663,-0.0676185641272696,0.0666402543296147,0.143708975518425,-0.146279405615812,-0.122530146318224,-0.124747122553233,-0.0849535825741038,-0.128584621630486,0.0748138748971189,-0.0219788341476382,-0.0364388841245896,-0.200779150940335,-0.0891066654570519,0.127322286407705,-0.0771965326301172,0.0023305864050586,-0.110861435102646,-0.0331410333550754,-0.122528568399196,0.253500581519765,0.166770262119598,0.124317928577487,-0.130348735104322,-0.0073988623245226,0.148387505437856,-0.0681250761354103,0.0294928845612395,0.0234021171113233,0.146381970352663,0.3706784264934,-0.300202251005561,0.181558519254472,-0.225377330675243,-0.337554750247638
stable,0.0885149863181818,0.0496613861248389,0.108708901015881,-0.170493541151285,-0.124844709841957,0.0320749067219335,-0.138721534445793,-0.297440852927298,0.0995302181421644,-0.157186539950027,-0.0317218135035332,0.154257636055408,0.137940203273113,-0.120123937650838,-0.0118128105071235,-0.166527407794233,0.050380628596831,-0.140185261057814,-0.0412747693860715,-0.193305626106046,-0.0055662230032952,0.153883943314816,-0.070284409179164,-0.0929749279395868,-0.152058129326819,-0.143418515639452,0.149864425280537,0.035661544656087,-0.21403135663721,-0.0600287484692094,-0.0696330580901675,-0.102322468868446,0.124837746623188,0.0334141657984626,0.0068370104285979,0.101483110872692,-0.0756356428029731,-0.105726612444034,-0.0709929166888876,-0.262600387817697,0.120704205881569,-0.0987407632142537,-0.0076264653565086,-0.123974887764089,-0.0219782395071994,-0.119415430141114,0.0841110405810425
stable,0.0567013819861999,-0.0433744516635369,-0.143797082756614,-0.130197668728469,-0.0134507865524275,0.2545245521661,-0.0514994203360898,0.0384449737189088,0.0380981762755681,0.0398569347382244,-0.217367683236743,-0.169113296120483,0.136365708970743,-0.0120635967790648,-0.0484030145919767,0.156702901898078,-0.0130049041252752,0.0230868012281076,-0.206220622557935,-0.0433001379256782,-0.0298245801272978,-0.0003220261973877,-0.110603613179722,0.088012236870672,0.0160269961315296,-0.153829437367541,0.209663825745389,0.0597234739924543,0.0550417085073552,0.100224461125454,0.139338258485091,-0.122791066188551,0.212834545227361,0.0104286945461731,0.122147013793775,-0.155266169632809,-0.0098589558892562,0.026901573104855,0.267529456291376,-0.171194080780528,0.0723815806743889,0.122914922418315,-0.038643143686532,-0.0052762753879688,-0.0341843194150091,-0.0399312484760831,0.0424579155632794
