group,AHR,BACH1,BARX2,BHLHE40,E2F6,EBF1,EHF,ELF1,EPAS1,FOS,FOSL1,FOSL2,FOXD2,FOXO3,GLIS1,GTF2B,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,JUN,MAX,MEF2C,NANOG,NFYA,NR2F2,OTX2,PAX5,RELA,REST,RUNX3,RXRA,SIX5,SMAD3,STAT2,STAT4,TFDP1,VDR,VEZF1,YY1,ZBTB33,ZNF384
progressive,0.0879056683904861,0.0023593729178398,-0.0704767523199914,0.0274752781722645,0.0866879275296655,-0.164547233818382,0.006925901145917,-0.0596693021802087,-0.250930726132842,-0.212495780213192,0.266228595696901,-0.0109596677473853,0.0930810670489736,0.16447112501458,0.0744344101176583,0.0283885838178799,-0.034248961710579,0.260748761823208,0.056548841224356,0.162872840134753,0.0129384966462187,0.034248961710579,-0.0536567066799071,-0.0139279110956355,0.084176337004223,-0.0385871635272523,-0.128852204835578,0.0898844972893195,-0.0134712582728277,0.142856224735015,-0.104040734796359,0.0562444060091508,-0.0060125955003016,0.261738176272625,-0.203819376579846,0.0837957929852166,-0.0869162539410693,-0.0137756934880329,-0.158077985495272,0.0606587166296254,0.180606191420453,0.272773952823811,-0.0736733220796455
progressive,-0.33805909889306,-0.0057050437637912,-0.265944781654125,0.0725502082231342,0.327251566549518,0.398506922143118,0.077934743910308,-0.392994183225297,0.286508579849903,0.20921485209283,0.235560615990788,0.0709092068708527,0.285098344312786,0.313303055055125,0.178920428690946,-0.411750315868952,0.0369994523647226,0.272675451263093,-0.236496499574511,0.203022636052581,0.116793143119412,-0.0821013489063353,-0.184266503408925,0.168561607654668,-0.20304827669871,-0.108524034742681,0.398596664404571,-0.408122164441642,0.293931546904364,-0.413660544005593,-0.374981629319394,0.0588581031900352,-0.184663933423931,-0.433121794417806,0.294457180150017,0.241970777523138,0.0687041113037244,0.421134792352312,-0.275483102014262,0.304739079247906,0.0380250782098986,-0.433891013801688,-0.230970940333625
progressive,0.188965457766759,0.224107585064422,-0.0271855205778021,-0.0839037185117561,-0.0141925943590057,0.103072395738633,0.0710654124351193,0.223695597201764,-0.08347738128603,0.211664078308584,-0.0116957284504557,-0.119217654493436,-0.0348820738674998,-0.247111455693349,0.0043298243878374,0.0648850573533271,0.14238051913455,-0.0578837191941331,0.051907401312342,0.220845905777756,0.203444348776086,0.125491932678952,-0.129381991292737,0.0621728742641817,0.131258611737726,0.119230852838077,0.178513826767833,-0.209702973110981,-0.205272933385347,-0.132136455125471,0.0670189687842521,-0.111339470495802,-0.0633469897952897,0.105462677340751,0.1719345286989,-0.130723464903274,0.110221371194856,-0.0586984100374619,-0.016401168518626,0.251572956589348,-0.174242013708766,0.10334741240836,-0.124931079766275
progressive,0.435691113766364,0.0210712075171642,0.027655959866278,0.220479457822828,-0.301362165844442,-0.155180663694116,-0.4146199062492,-0.127195466210382,-0.104587816478424,-0.15737558114382,-0.291814274938227,-0.231783282688806,0.455006387323764,-0.413522447524347,0.0693593914106655,0.30992234389829,-0.0782488070819691,-0.0207419698997085,-0.258451529702717,0.444470783565182,0.0218394286245608,-0.110294601847656,0.426033476987664,0.0621161638266403,0.217626065138212,-0.0142669634230799,0.105465783458306,0.224979038594722,-0.502087366619928,-0.0093283991612445,0.584396770983851,-0.295216396985269,0.285668506079054,0.273815951850649,-0.414510160376715,-0.0871382227532728,-0.521402640177329,-0.0842848300686568,-0.140364970908609,-0.0866992392633319,0.0629941308065222,0.304435050274029,0.108648413760378
progressive,0.0984122469293634,0.0009974214215813,-0.348100076131904,-0.154046197333125,-0.0128556538781601,0.26575739655024,0.0973040009053841,0.0598452852948832,0.149169914827616,0.0216107974675967,-0.0533066337534052,0.0458813853927438,-0.0898787525447227,0.097414825507782,-0.216218799278365,-0.111600374614717,0.298118180450437,-0.0093092666014262,0.0736983605946246,-0.0517550893198341,-0.232842489638055,-0.0083118451798448,0.0566313718253431,0.159476602850624,-0.250463601419326,0.216440448483161,0.172332256728784,-0.320061451725227,-0.0280386244066767,-0.163909586946541,-0.0715926931490639,0.243038353058664,-0.187736876462096,-0.047100456019121,-0.0303659410570333,-0.0636133217764129,0.132435399865528,-0.0652756908123818,-0.435208213616678,-0.0771339232689605,0.351978937215831,0.110713777795534,0.0251571847443305
stable,-0.105902341811169,0.344520353403229,-0.0061156486535469,-0.211940194914124,0.104372427345329,0.187503125602433,-0.0118057865052738,-0.127076716174483,0.187892018954599,0.13295902881673,0.289406681542979,-0.0088113076935954,-0.226928224890799,-0.0045759784438202,0.0442288008497441,0.132204361889005,-0.166024719494728,0.281815376396437,0.0739684510642688,0.106645248390101,0.26302741735602,-0.235883329576467,-0.198012200012838,-0.0109125345582368,-0.472505289241396,-0.454820932023036,0.134720942890598,-0.0380384472532896,-0.0284223575092668,-0.247518457383901,0.212086931993395,0.154927494004294,-0.182084945816568,-0.264838911991281,-0.232337985336051,-0.10683702225964,0.0361551877623193,0.0624744474423638,0.169334054917301,0.0638123207580112,0.249228919931795,-0.264667852372459,-0.130612438311341
stable,-0.274773618705406,0.393513379196149,0.096808772465047,0.0067830015783089,0.294310119469864,0.190326159192291,0.181429985373069,-0.120619606744209,0.0161888520225899,0.125344044291434,0.240949624496908,0.145132073779947,0.160946942304929,0.272978166958037,0.140846156705583,0.0613349484020541,0.0093876477076717,-0.0830988022097923,-0.1891479456954,0.250833710475741,0.110571696135892,-0.0073505960016706,0.209156062817462,-0.43689050053604,-0.28869705741726,-0.185942609257931,0.246299574265796,-0.134020130477107,0.228608169075823,-0.325891867486948,-0.0048137964360333,0.0986753803646158,-0.123078630980698,-0.100662788243501,0.201916338029684,0.164532881416955,-0.120960494357074,0.255131211109766,-0.417388750450563,0.448869556019177,0.20089367519109,0.103527237068105,-0.097826470920929
stable,0.0898859506474923,-0.308833247763957,0.0228107341856217,-0.0601876959728422,0.1862195282389,-0.222042095873778,-0.135277368684189,-0.112531919052966,-0.0011238269721434,-0.182227844055685,0.141107901149625,0.0194268181159728,-0.008780772566581,-0.130904857933651,-0.0821372957980664,0.0324557499009051,0.223612033967644,0.0947356604027999,0.115283196702611,0.0702772684156954,0.158131625906076,0.1082744334697,-0.219360765960988,0.109761988673492,-0.135561822814068,-0.0686560353148025,-0.0107532987459033,-0.0244117601625342,0.186196212326615,0.138566466710545,0.158984988295712,0.29447375458462,-0.131986716263681,-0.0698451468413443,0.0753896707827489,0.436052637162404,0.0175537731624004,0.109360954982188,0.0497779183346065,-0.0780570111481681,0.138720351731627,-0.55782232066274,-0.404980298057084
stable,-0.19465430158939,0.0306416101270372,0.440556919943624,-0.123397390700162,-0.175352801741997,0.484238870278474,-0.0192148293110137,0.357840619521716,0.438120133476925,0.414789454832734,0.419391288460655,-0.466123870051209,-0.268376030999987,0.1572581104523,0.401039732016938,0.0433870416780628,-0.0499742884842159,0.0547872206462869,-0.439204230285094,0.0299937264145035,-0.12437622428263,0.229677779527598,0.281930959639962,-0.11105184499025,-0.236234705948087,0.37965699513096,0.299105455828899,-0.145210047771542,-0.0157597355522086,-0.0114754078496352,-0.263333407614444,-0.316483613476258,-0.183450060962484,-0.336451875766881,0.161930024216897,0.101225751704177,0.0634817342560758,-0.0790112065020638,0.137350774974379,0.377570895389014,-0.154613657947941,-0.182988962267294,-0.252293640777695
stable,0.138410011873094,0.459609658590876,-0.127649107124098,-0.387586898814863,-0.180044753949346,0.503187679177105,0.0185340187889033,-0.196465457358649,0.167486316578621,-0.0223719938461073,-0.0484119258797958,0.162725284229178,-0.336624419890723,-0.328365486223321,-0.36905288002596,-0.0361692712669423,-0.0297078702212696,0.0760550626842151,-0.246942116655296,0.103503871637637,0.229306864177257,0.129762422503698,0.0419505248341231,-0.0271087352141757,0.408792925554984,-0.295596952348839,-0.0285176121339088,0.342405673457903,-0.255516833080568,0.287362309662812,0.295305460572342,0.0826865005995108,-0.0009230572922389,-0.0065342739897968,-0.172830332481057,-0.0021133153795997,-0.0304608906438856,-0.076735210162707,0.387514025870739,-0.167291988727624,0.136320987474869,-0.252213259613608,0.103382416730763
