group,CEBPA,E2F2,E2F4,EGR1,ELK3,GATA4,HNF4A,HOXA1,IRF3,JUN,KLF10,KLF4,KLF9,LHX2,MAFF,MEF2C,MITF,MNT,MYC,NFAT5,PGR,RFX2,RXRA,SETDB1,SIX5,SP1,SP4,STAT4,STAT5B,TCF21,TCF3,USF1,VEZF1,ZKSCAN1
progressive,-0.0599521888353672,-0.284892165248171,-0.0120063402044303,0.165862421632064,-0.108693159334147,-0.0822951133217573,0.373468741325888,0.218817538030412,0.0097004867876854,0.0628146275596022,0.0742643824565423,0.058361945099681,0.303179968208561,-0.309540943151306,-0.334189721054441,0.0318843869005069,-0.139146326872537,-0.0989926725464617,0.182798517417121,-0.374104838820162,0.168645348169514,0.164669738830299,-0.0155048764229398,-0.0265570703859584,0.129843401018773,0.417518492804394,0.158467788261123,-0.153219983933359,0.0728331630944248,-0.209832660923785,-0.0494565801798387,0.238298023792567,-0.122766816394969,-0.428014101459922
progressive,-0.123841885111813,0.0740409350455161,-0.264684784211776,0.0551509195031276,-0.177103803060702,-0.0768810422774137,-0.0253628180708994,-0.0777264695464437,-0.0748995721156247,-0.145387070670999,0.0498669990716902,0.494878777807346,0.460401196992217,0.0968410517071684,-0.115453661426907,0.429014709629479,-0.278515445941064,0.0135268363044797,0.198464051404788,-0.0191938409671962,0.373493915696151,0.0033817090761199,-0.427772988328091,-0.276230150354467,-0.214421491107728,-0.0531958689434957,-0.130671352269446,-0.111675658318429,0.40251584866582,-0.460625763610553,0.291104386368963,0.122547324606111,0.138042421271301,-0.322649391344644
progressive,-0.0800366104723904,0.017795859342769,0.116576459733525,-0.112694578358366,-0.0635076470872308,-0.124639190209214,0.0546473098533578,-0.183426290209837,0.0369632263852386,0.113382720252403,-0.121825920090529,0.197790915225485,0.0446493391826627,-0.0182964242176653,-0.0540331202954093,-0.0002586020752581,0.0617268594274925,-0.225072394210489,0.236432089303089,-0.154662837223101,-0.007358488541817,-0.121493827881283,-0.147618260941242,0.0555236450360019,0.260089749752409,-0.249355183000803,0.0090767248506141,0.0972973938500885,0.0366736567692436,0.0124353934479491,0.136858041973055,0.0497220072362063,0.107370318294756,0.128313850975959
progressive,-0.424164107013478,-0.443177978894197,-0.0584787106098853,0.0165818650122548,0.294604468384394,-0.535594239895831,-0.413551713405635,0.419521184810047,-0.0349324622924835,-0.502098872571076,-0.0238778856176469,-0.043555032098856,-0.0270837128533495,0.406808421633985,-0.603911523746321,0.154542981914215,-0.432344493752857,-0.410456431936681,0.446162714596403,0.116183600852532,-0.107671576812908,0.0053061968039215,0.039022655662173,0.391000376988969,0.527856036223445,0.236457395074754,0.288634996979982,-0.136192384633986,-0.17046157232598,-0.185827433904002,0.0119389428088235,0.404818597832514,-0.362921752234884,-0.0179084142132352
progressive,0.332848746255385,0.2108983906664,0.105675238624375,-0.073351047986331,-0.212932780286976,0.0003390649367627,-0.377379274616886,-0.0202308745601745,0.0384273594997728,0.169306425090175,0.439428158044461,-0.074142199505444,0.263453455864619,-0.0345846235497955,0.179478373193057,-0.147832312428538,0.479324798936872,-0.155969870910843,-0.0366190131703717,-0.129183740906589,-0.586582340599473,0.125793091538962,-0.0753854376069072,0.336465438914187,-0.285492676754194,0.417388937154885,-0.0518769353246933,0.502946322864673,0.125793091538962,0.0002260432911751,0.19790090142383,-0.0076854718999545,0.103527827358211,0.433211967537145
stable,-0.13963285383674,-0.144648225006707,-0.0232652178108834,-0.101103468803105,-0.178731540998632,-0.315536213740312,-0.0311385046731174,0.0385674018702466,0.160117004275079,-0.30747134917644,0.100034788371074,0.323063683163798,-0.174465780381993,0.13377731057766,-0.185508992545541,0.190966309441116,-0.134773894794546,-0.127708058387056,-0.22792437715295,0.0312715636012575,0.120387237625437,0.108129659080986,-0.331469613061842,-0.0879619988074378,-0.204321624142723,-0.0213446886899222,-0.178166855200535,-0.292996710185459,0.225927135486683,-0.192835515832652,-0.263079632162901,-0.106403966247658,0.0081092627980579,-0.102157757146991
stable,-0.227049048019914,-0.0414362716507632,-0.0623148059470509,0.0248099676508944,-0.218016609127009,0.15249216294443,0.208152103166279,0.310068623253104,-0.117403326616297,-0.257153836028117,-0.0102471231465375,0.115124331675505,0.116833577881099,0.0256236557272623,-0.235675478283337,-0.214975721449413,0.0640875432140453,-0.113822764916798,0.169646445244364,0.0375098507483723,-0.207291632202564,0.0394095701381674,-0.374575541635873,-0.173449225658765,0.0666071358611965,-0.114765105933372,0.0219161119049621,-0.333368171969632,-0.0528446128939652,0.182127451261752,0.237386395306336,-0.234332141089497,0.281141761515618,0.276785940540072
stable,0.0250962964311431,-0.184920161098994,-0.093816953435138,0.256313990331975,-0.239048387564025,-0.0018117647156172,-0.0619386333570762,-0.0322403609170138,-0.0631511580633937,-0.127237068120461,-0.0099920150509021,0.0007802604287757,0.19146186453385,0.0693276996175825,-0.152135178402695,0.0840793032840167,0.118713503196515,-0.127004550512686,0.166119005807214,-0.0708804178708462,0.245763308814069,-0.016394832129436,-0.228071683852008,-0.403727032619719,-0.0167272230720944,0.199796606434032,0.0887967578363949,0.0833770688981186,0.0395373564469246,0.0304020673468181,-0.0168879567204222,0.0990774692459441,-0.0787704113266266,0.250307545551259
stable,-0.0286577071435622,-0.114104246539645,-0.13815952344939,-0.41468880162887,-0.0793392203084716,-0.0256519447673922,0.0217037267454116,-0.0038389436455186,-0.0678591009734566,-0.0252317690153798,-0.0872930182298406,-0.0803883690462607,0.0717964202387297,-0.0628818108707797,0.0783359610726088,-0.0730678462514741,-0.042446068425468,-0.248095282357809,0.068895916907603,-0.416686429009598,0.162398645176228,-0.0758616564906222,-0.263272374691758,-0.0814954532802317,-0.187671427933954,-0.280357896687065,0.475583597066243,-0.192705793104652,0.0335673102308979,-0.0088624100595089,-0.416260517069845,0.0481888527821524,0.452890664744934,-0.114761040035964
stable,-0.16699233889447,-0.0921009274729535,-0.0026014384728916,-0.207589787370462,-0.036094958811372,0.133148624915408,-0.11143661919935,-0.107584489152953,-0.45004885581026,-0.148532131269527,-0.197759351602708,-0.250813688150816,-0.0018510235287883,-0.0224874344916309,0.0115563901391919,-0.199485305974145,0.314548930736662,-0.0201111205019703,0.0807446479855225,-0.022062199356639,-0.18480218690119,-0.407875535951651,0.234529683863773,0.0332433820237792,0.0072790249578026,-0.0770426009279458,-0.109535568007622,-0.0717646824877522,0.0683628014078169,-0.15598625304762,0.0927512870911764,0.22955193140122,-0.129796771498413,-0.122167552900028
stable,0.0249155270561147,-0.226575122274367,0.0144316285560084,0.0704445676458868,0.339121580241715,0.214963300901146,-0.0240406638019679,0.14253763795248,0.082078079843591,0.144475351606293,-0.0765396893256038,0.0564539858543656,0.221506699620177,0.128243384618197,-0.190720189404003,-0.0101946875069999,-0.0096596471697531,0.0244238683678339,0.0808344725732336,-0.096965215713742,0.10423164191554,0.06617147522274,0.183938191615658,0.0398098932010934,-0.0227898262567828,-0.0997561017972186,0.12610322326921,-0.120037022688804,0.208210224212112,0.194306405718522,0.0420729692221508,-0.0802994322359868,-0.216264750370124,-0.430953300827819
stable,-0.233123341209927,-0.166984195336604,-0.288277697229712,-0.0707238652887433,0.120481860566548,0.262919191231212,-0.250533288597133,-0.0155318786256364,0.0472919608903192,-0.167533250365343,-0.240872784176303,-0.0156148497519694,0.200657402040189,0.218911471465298,-0.340652912032639,0.0262331059964209,0.124770278193791,-0.0801304419231208,0.104120120094775,0.0587914578344545,0.0650017337033716,0.0049349750231341,-0.105421456707787,-0.295654839265515,0.0420875028768304,-0.225082023589883,0.161644092331099,-0.0092039674683502,-0.0758942162965799,-0.149385447226719,0.261900995469097,-0.012171487776029,-0.0400210098495979,-0.190002253008166
stable,-0.316512093804759,-0.298387091042743,0.0100785854368186,0.239162907794644,-0.109083522880527,-0.112664968117678,-0.177585403046872,0.0573307826143217,0.0835482556510531,0.182340488429241,-0.20792122252077,0.145929556812888,0.292278707165834,0.115672205433593,-0.281066425698603,0.20333294664718,-0.115973927768055,0.137177354930949,0.0982614854965372,-0.0466219502780474,0.033630510148727,0.124412753191744,-0.297720010800403,-0.0992789558746169,0.166712939599215,-0.225421478588755,-0.0263868973972704,0.0334912692925469,-0.109990786273684,0.132430700191321,0.010931117277636,-0.151591905588415,-0.0553314579424694,-0.0041004707695367
stable,-0.0046363731453625,-0.144205033445234,-0.409922396399414,0.0274205799201024,0.425063708193914,0.0993996022103713,-0.140839380169211,0.0372657349446073,0.118002198066946,-0.132826345887562,-0.311990967551886,0.0239572318842284,-0.342486180442255,0.0139655347199458,0.110747330161048,0.0870460310279808,0.11315048365515,-0.239474624082432,0.103921768805485,-0.0107477995662345,-0.155601608775836,-0.136110128202863,0.0184113342844706,-0.255261959676235,-0.167061479302963,-0.169988882142185,-0.213943956171576,0.119317637368613,-0.0487551890961958,-0.0195100563371704,0.224733723205071,-0.10296202098863,-0.0356331316690552,-0.101434680376862
