group,ASCL2,CEBPA,CEBPB,CEBPD,CLOCK,CTCFL,E2F2,E2F4,E2F7,ELK3,ELK4,ESR1,ESRRA,ETS2,ETV1,ETV6,ETV7,FOS,FOXH1,FOXK1,FOXM1,FOXP3,GATA4,GMEB1,HNF4A,HNF4G,HOXA4,HSF1,IRF4,JUN,JUNB,KLF4,LHX2,MAFF,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NFAT5,NFIC,NFYA,NRF1,PAX5,PGR,RELA,REST,RUNX1,RXRA,SIX5,SP1,SP4,TBP,TCF3,TEAD4,TP73,ZBTB33,ZBTB7A,ZNF384
progressive,0.326406620534806,0.0658900077816183,-0.063227016704994,-0.14623625283634,-0.255038459681275,0.152247004123578,-0.188768024602996,0.084302688939992,-0.349080087415779,0.276190217375605,-0.197441766966858,-0.131856101022569,0.260060099997195,0.0159779464597458,-0.279385806667555,-0.15521433703753,-0.0658900077816183,-0.0264016543882466,-0.109563061438257,-0.184659409799062,0.138779877821792,0.361862444583576,0.15019269672161,0.304874435543816,0.159931635516122,-0.107508754036289,0.230158514479671,0.426915512312541,-0.0241190906082829,0.211517576943301,0.155062166118866,-0.243093042566132,0.0419230880919996,0.122269333146721,-0.278244524777573,-0.194398348593574,-0.210300209593987,-0.405078985484221,-0.441295664126312,-0.251766784929994,-0.0387274988000505,-0.453164995782123,0.326330535075474,0.0229017232589689,-0.121888905850061,-0.289657343677391,0.266755620418422,0.437339220241041,-0.008065058689205,-0.407209378345521,-0.248799452016041,0.12257367498405,0.100052379021741,0.0573684363364205,-0.471958104237157,0.068857340695571,0.164953275832042,-0.216387046340557,0.164953275832042,-0.28676609622277,0.118769402017444
progressive,0.111216290547454,0.0586138192212156,0.488876362528729,-0.432829757419111,-0.371890194720557,0.282774821698189,0.029840686802128,-0.418100048729304,0.28016948064434,-0.300694484556366,0.18332704732568,-0.0189872172412177,-0.186796599070561,0.163678963085437,0.143636900441929,0.142022859886618,0.0842478333949345,0.160336501148061,0.0850612081629653,-0.0692385271286172,-0.176082928297906,0.101506629254087,0.0994223564110081,0.508854880268485,-0.198526988303254,0.133380752976292,0.354199293515889,-0.252146178089531,-0.0190888890872216,-0.127903182272835,0.261283935249126,0.511142496803571,0.372563770700333,0.108077172302085,-0.469901854268262,-0.159739179052788,-0.201081493434101,0.0928518133630098,0.0079049860267988,0.331386673068776,0.271209649215252,0.0332212756817558,-0.144856962593976,-0.501229491818196,-0.403446593924,-0.134295799590326,0.418811751651331,0.0208554374115383,-0.307760677853633,-0.122857716914894,-0.213040644320303,-0.0354326383323393,-0.196633350171433,-0.135515861742372,-0.013624027364515,0.48916866908599,-0.178573888525,-0.177442789238207,-0.0786685908454736,-0.0734579087377767,-0.0755421815808555
progressive,0.21323487414173,-0.260326373176648,0.298802117950743,-0.112187149802109,-0.0839783849747712,-0.0184407196941146,-0.297977694143694,-0.115596154134615,-0.0322233336460113,0.134532433314496,-0.249993727762427,-0.106729705075109,0.0802776449264184,0.160303674510218,0.118890704171027,-0.0392531441283919,-0.0808124809534719,-0.0647599590783805,0.246474411581542,0.200540419834663,-0.235656025816876,-0.0428947392288304,-0.237308709030709,0.0009057385214315,-0.196382399585899,-0.148087059218142,0.400503121637235,-0.253960658432392,0.174978525672479,-0.301934652254347,-0.0234877552494653,0.275406186958934,0.265567106518618,-0.323138768133566,-0.138119179338724,-0.187914469338864,0.123492733445119,0.306791365350845,-0.31766245225587,0.24785254256634,-0.331636002362577,-0.0307657290347027,0.0172006702997773,-0.143581073361416,0.0322840895458143,0.112015391645974,-0.255673867410043,0.194177006450248,0.0647105565537932,-0.180030470795491,0.0254442946743075,-0.0803865759588934,-0.435641357657885,-0.153652054161712,0.10147984300577,-0.208468297639005,0.254405664713651,-0.211014829015091,0.192103557945482,0.135312594300603,-0.270648815895573
progressive,-0.505914387821252,-0.321006087013919,-0.111802462497656,-0.114330935100848,-0.325403430671644,0.0987203651159245,-0.413790038191915,-0.114330935100848,-0.443801908655888,0.174574543211679,0.281320060502952,0.0908051465320196,-0.250758522081764,0.0068158826694736,-0.514709075136702,0.147750746899557,0.416208577203664,0.0474913115034292,-0.0970713612442776,-0.014291366887606,0.0521085223440403,0.134668649517826,-0.522954094494936,0.263510818689166,-0.462380685609776,-0.508772661198773,0.456774072446176,-0.0405654952425124,-0.0924541504036665,-0.475242915808621,-0.481838931295208,-0.0120926950587435,0.50371571599239,-0.547139484612423,-0.246581045606925,-0.522074625763391,0.181720226655482,0.122246153684753,-0.254276397007944,0.451387326465463,0.0797018537962642,0.190514913970932,0.0331999446158232,-0.158304371678097,0.0401257608767399,-0.476781986088825,0.0364979523591169,0.0252847260319183,0.443252240698672,-0.0241853901174871,0.179301687643734,0.539004398845632,0.217228776691611,0.307923989632188,0.272635306778945,-0.187876507776297,0.0637614830370114,-0.0959720253298464,0.450178056959589,0.0248449916661458,-0.186007636721764
progressive,0.252114021206226,0.130172933892288,-0.379543006239064,-0.334981276761603,-0.432775614112386,0.0174515147460993,0.182088446313073,0.050708174922628,-0.30304171203761,-0.299309941588759,0.472727509505972,-0.423226672081501,0.129404628211642,0.118867864591355,-0.0099879738483964,0.130502207755422,-0.0052683818101431,-0.187686101986351,-0.165295479293242,0.276919318895651,0.42114127094832,0.418068048225736,0.120733749815781,0.281090121162014,-0.377238089197127,-0.130721723664177,0.1011968339365,-0.410384991419278,0.01251240679909,0.0770500839733439,-0.135221799793675,0.273955854127445,0.114148272553102,0.0916478919056156,0.0277687624576296,0.241247983722806,0.432885372066764,-0.0042805602207413,-0.147075658866497,0.229833156467496,-0.225442838292377,0.336408130168517,-0.301944132493831,0.0779281476083678,-0.209198661044435,-0.0550984930977474,-0.07617202033832,0.0038415284032294,-0.117989800956331,0.215564622398358,0.0864892680498504,-0.0947211146281991,0.206564470139364,-0.0631108237673401,0.200418024694197,0.295029381368018,0.207223017865631,-0.436617142515615,0.0226101386018644,0.344749734701244,0.237845487137089
stable,0.279411535832835,-0.107754438836997,0.123187591029156,-0.177169470705039,-0.1242005742469,-0.0320335097276662,-0.0903666946359921,0.172243701395735,0.0773034402286355,-0.15479939129399,-0.278044348684746,-0.288494765436431,-0.411840447485346,0.175832300839183,0.156887526856235,-0.180125572659309,-0.0717641176704965,0.152034065844576,0.418428106949191,-0.143634429815025,0.252683747502466,-0.130977409293883,-0.269809073951687,0.106457158603974,0.103159526682969,0.271576091299114,0.263880460595526,0.0238844179471502,0.15690780519801,-0.249078071560682,-0.0778408162856713,0.230721903129781,0.0027926745287811,-0.117040985498915,-0.134119218167566,0.0065189532400689,-0.0032137169408976,-0.279891145297841,0.0063858099170993,-0.109838305274658,-0.243625732415946,0.214454937542271,-0.146055290274551,-0.254047332576688,-0.170016552464217,0.0086343044715386,0.0246951513877179,-0.138842337469264,0.260772804718517,-0.158016310078325,-0.344146139645021,-0.100163134865435,0.17167150529131,0.0062961583008311,-0.124054356729891,-0.182187159603047,0.0760979461741729,-0.0540982133208024,-0.241269309055613,0.328148529136746,-0.0350303017756293
stable,0.294241291421066,-0.295639390002413,-0.385013953377491,-0.371018146731004,-0.38152117706296,-0.309416177672081,-0.126989837574284,-0.112523057789676,-0.217889299990972,-0.29639854600477,-0.0168282325121132,-0.237561485683281,-0.159480397067776,0.146490760307276,0.0070333086465637,0.0981254418924835,0.164486545109348,-0.239379507866799,0.171999060690154,-0.15103910928452,0.259097802817386,-0.277821455196555,0.108213488899941,-0.134856406388294,0.298875271877968,-0.121272289547857,0.301906955609723,-0.279797566265596,0.226287772034399,-0.223488281353257,-0.0966153636838909,0.270625117386795,0.0877343911877732,-0.110856537454784,0.162159674325551,-0.0861419750179705,0.120664635394127,0.0050489637814012,-0.227344991456336,0.208005451127316,-0.484382698484246,0.0679469323497703,-0.159771873450459,-0.243257625839793,-0.261315987492385,0.389137438474891,-0.262569171262002,-0.0779427608406722,-0.192744933396642,-0.128073405143808,-0.375940310052141,0.0819526195516024,-0.302121034308869,-0.160071583629264,0.0877722666499298,0.288296490621699,0.434474366676377,-0.264522227701905,0.195056983347421,0.413152128241418,-0.166706376543571
stable,0.0243539711298775,0.181264503836293,0.0456089390447973,-0.154611522802587,-0.053473727654988,-0.0162841356904264,-0.0198646882771318,0.0605587169599613,0.210861149577941,-0.452438935533111,-0.0823589230345052,0.0268595812480362,0.062067053863081,0.0113521380926869,0.33123451204926,-0.114852631931991,-0.167776461272144,-0.147545174118456,0.0219493310412788,-0.283043847017866,0.078427305421945,-0.0826121248009404,-0.14748459210072,0.25185964173452,0.0562309861545117,0.0930229115411138,0.200097744426842,0.0094337075310464,-0.03979306534214,-0.0010361078417928,-0.0338078726668359,0.301230879419231,0.199628622135656,-0.0536974151050902,-0.143243850859199,0.0563024418677388,-0.243622040707493,-0.268263388075349,-0.210073583347373,0.143462878154091,0.19292110540273,0.0312774083875547,-0.0793251619924941,-0.0670503131681356,0.0837227951261006,0.19594243936418,0.195829042254059,0.290983198111424,0.252832060788437,-0.256342711046985,-0.148379341901129,-0.10214904882827,0.0984519923613027,0.193862456755243,0.259564431682485,-0.205084110502037,-0.160116719491214,-0.0303873187423563,-0.360731741146417,0.194474490472884,-0.440782333966674
stable,0.189482220617474,-0.272980843315357,0.240631999375753,0.0087056514966919,-0.162346641399143,-0.411176839233699,-0.276398570991064,-0.107580330082781,-0.15620342750866,0.13479972200692,-0.046812685770409,-0.281869280883758,0.0650555366674823,0.433902668715781,-0.1795396880972,0.197146649420864,-0.22448103352157,0.434685588087091,0.207081744636186,0.425429289973748,0.195379145293964,0.0161918710314203,-0.0652798000168089,0.150377443279406,-0.0468493001947889,-0.236049189274271,0.249656882885007,-0.270726767814472,-0.405025901988073,-0.0304609126825173,-0.003777292765125,-0.0321915163348464,-0.124162087523809,-0.153983964080822,0.202529255854893,-0.325929877771678,-0.139399123019449,-0.16729359339309,-0.0891143600371434,0.198494231868157,-0.0283421389217235,-0.364280626807673,-0.148064155389094,0.224095437864819,-0.0581683062315931,-0.148004084849096,0.21739156560102,0.108663602154082,-0.207263672557323,-0.297651528042428,-0.19659371440269,-0.173930815962511,-0.334411551969233,0.416036259869363,-0.071531426929479,-0.162147836516768,0.0405905220273571,-0.198782570460148,-0.13078128893123,0.182846142248815,0.0802079013067432
stable,-0.0580025577258633,-0.118318470475276,0.004048371291211,0.0152536846865274,-0.180080230114406,0.236926110328495,-0.161669779718661,0.0830398063661508,-0.0682921680910248,-0.240613019897277,0.0451586178555329,0.0748948688874047,-0.144705176212634,-0.0461948081264977,0.121812600458762,0.151163292320042,-0.254637734727544,-0.182538169826927,-0.0155428540644711,-0.0868472031757421,-0.0693283583619895,-0.325869791494329,-0.0817867390617283,0.0241215456101326,0.139909784028401,-0.101787621036164,0.290735712074176,0.0346521304569138,0.103835904129931,-0.0009879953746407,-0.334303898351018,-0.0187478146700131,0.0044580279099645,0.239215367903882,0.0239046685766749,-0.0622437086023701,-0.0612798106758913,-0.137427746867718,-0.166898925969809,0.0538096017456804,-0.0655691564487221,0.0574965113144619,-0.107257741768931,-0.0038314942577533,-0.123764493759881,-0.144391909386528,0.0268204598042733,-0.0006265336522112,0.0980284191228965,-0.113715857876339,-0.05417106346811,0.0919317647379179,0.27526515035419,-0.145500392001979,-0.0103860001578093,0.289386254977105,0.0291338148278225,0.0507733232772721,-0.243384226435903,0.0634244835623067,-0.0579061679332154
stable,-0.100818065623159,-0.102252797774336,-0.0584090711545405,-0.146237184408954,0.0060905786417618,-0.342978347139491,-0.352965208191803,0.119990025643301,0.0827080887149182,0.228727250100899,-0.0474797880029263,-0.149816981786155,-0.110973718693256,0.286109503147244,0.116951769323161,0.023011978424763,-0.220484573232371,-0.001533194161552,0.160591538921466,-0.0470507749577213,-0.0653154778822658,-0.0959160641066373,0.149008186700933,-0.0644293197888917,-0.191705534199935,-0.259187176310449,0.279906396493625,0.0758649789938625,0.0845296359068539,0.229500880182416,0.217136864879625,0.0808021455140898,0.0886931723455641,-0.423787525654322,0.113034387910388,0.253968689760579,-0.15255281907443,0.0203464711438995,0.193618510401505,0.196354347689779,0.198921392960268,0.0543369637254641,-0.0256071556982158,-0.309613791623881,0.0455597788006157,-0.0312194902895852,0.0704917664276892,-0.0157890866636897,-0.19741633080168,0.230619127300245,0.160359449897011,0.0169143667822601,-0.014614575539932,0.208535504973303,-0.0462068148687936,-0.113231311931138,-0.0244748425789044,0.0995661914912498,-0.2423431395356,0.176099305555513,0.0997209175075532
stable,-0.0470294126021808,-0.229672950056358,0.263892150873134,-0.107642698397466,-0.149408972389217,-0.154411268377601,-0.158222409702423,-0.168807998941585,0.0674720464763464,0.13620151662198,-0.19213923320203,0.0251690483059897,-0.0651638512684263,0.217102295471906,-0.203055486573179,0.355260324186541,-0.255968527053383,0.337180756908329,-0.0598784206940427,0.20906960977273,0.158761013747842,-0.0192647714972119,0.0841173049795261,0.0345289051738899,-0.294089739292401,0.0001197489962746,0.238771194592966,0.0907826614102385,-0.0149964080777139,-0.142579875118358,0.200290084072684,-0.0128307571014532,0.21898108173274,-0.336923259561087,-0.0322033174974132,-0.116848894655931,-0.070239846917187,-0.143080141722448,-0.0402719278954716,0.142653397153524,0.184117471453317,-0.0326001766246219,-0.191966374267729,-0.0558535962406394,-0.144346727892192,-0.0419880686716251,0.178829820563799,0.116923645265472,-0.0545436843215638,-0.308169186823611,-0.269586341463849,0.0898710148179571,-0.0963881134060631,0.0711609520519431,0.146564141815297,0.254348614735175,-0.0403803680866593,-0.0111961018907499,0.101499486075973,0.229954500817562,0.179066313729865
stable,0.349833413612521,-0.405412757586397,0.382941647370929,-0.236915642464166,-0.30419108961312,-0.202172482345699,-0.391012414868417,-0.150028349936359,-0.29457875024242,-0.0956008773851695,-0.005509699409753,-0.0657895310307047,-0.21176408851552,0.363128991797803,-0.237382855561549,0.496713093193091,0.0738474972638886,0.28381271069699,-0.0080954886998116,0.193718998908502,-0.0240842898494193,-0.0983227434537914,-0.134039042024137,0.222518362355031,-0.246288349217694,-0.0486015312368515,0.301882763871061,0.116992715430763,0.0610275708751778,0.370438227284689,0.280227188934372,0.286693259563412,0.109495823544424,-0.361814868205859,-0.146660119169562,0.289458068255321,-0.360947488908304,0.0581846987074839,-0.108815087121094,0.0548481516206696,0.177440571908147,-0.0143245486573805,-0.428853569081227,-0.0626742188748414,-0.277417190237147,-0.0758754070148894,-0.10406207242737,0.217961751224149,0.0572859221609892,-0.398024687463225,-0.417149930566404,0.351527609165316,-0.146957765089512,-0.0202775331558502,0.268845895508665,0.234494198493295,0.0844267837693078,-0.168132378238756,-0.106355239357309,0.198906859991753,-0.0443821816424768
stable,0.0964413514775718,0.10648060247355,-0.0163253082106398,0.0629975203301108,-0.171901156505688,0.0246649102164155,-0.162232072381928,-0.225719080773836,0.0860326115706801,0.247555536428176,-0.0260954085687598,-0.150720289432731,-0.105472474013865,-0.153381965513918,-0.192953210930804,0.150392156161388,0.253474138615837,-0.0412654707166533,0.20303652941157,0.0408661515083448,0.0381698994006325,0.103210117140987,0.0696313716939443,0.0798116386412436,-0.148251154362002,0.110057526315715,0.125289282942312,0.037310244466617,-0.121121176842685,-0.123655396198639,0.0063463957707557,0.082977717932925,0.0127395708715171,0.050236254696852,-0.0563982449928032,-0.114974779656735,0.0403231045034976,-0.211416809095612,-0.0485711817331754,0.0891390302675717,-0.0409603881296604,-0.0286418312281934,-0.0873363311590962,0.0607290618054929,-0.130839074180364,0.204840584442654,-0.172155391994849,-0.0695493383761084,-0.0731343977539267,-0.270153342627389,0.0343543331793085,-0.0620158323612983,-0.0328133271343424,-0.231041077013601,0.259210369212607,0.282583763144087,0.195184381583678,0.290888789123336,-0.0561521450392956,0.0692564590925953,-0.0077857076200576
