group,ASCL2,ATF1,BARX2,BATF,BCL6,BHLHE40,CEBPA,CLOCK,E2F2,E2F6,ELK3,ETV1,ETV6,FOS,FOSL1,FOXG1,GATA1,GATA4,GRHL2,HIF1A,HNF4A,HNF4G,HOXA1,HOXA4,HSF1,IRF2,IRF4,JUN,JUNB,JUND,KLF4,KMT2A,LHX2,MAFF,MITF,MNT,MYC,NFAT5,NFE2,OTX2,PAX5,PPARG,REST,SETDB1,SIX5,SP4,SPI1,STAT4,STAT5A,TCF12,TCF3,VEZF1,ZBTB33,ZFX,ZNF143,ZNF76
progressive,0.172912193871833,-0.034612800880402,-0.213066079103702,-0.0962478761323458,0.295954628580455,-0.05153967499516,0.0456190643182491,-0.0061483264721766,-0.0679352122542977,-0.094881581360751,0.448220590348188,-0.0677834017241205,-0.053816832947818,0.0009867684461518,0.409205284092647,0.369203209390954,-0.448144685083099,0.130784771747659,0.483971970204919,0.0797764336081195,-0.0747666861122718,-0.0820535915607775,0.122435192587913,0.113706087102724,0.417099431661861,0.426891210858291,0.0333983166389844,0.0795487178128537,0.194697004952261,0.032715169253187,-0.418086200108013,-0.218531258190082,0.390456683615763,-0.0878223917075111,-0.106419181654218,-0.124712350540571,-0.124105108419862,-0.42043926332576,0.0945779603003966,0.089947739129992,-0.152493677562999,0.108924055402142,-0.116362771380825,-0.101788960483814,0.104217928966649,0.0335501271691616,-0.365332040871436,0.238038911317852,0.150596045935784,-0.113478371307458,-0.235382227039751,-0.0441009590164771,0.237507574462232,0.0285403796733139,0.171773614895504,0.14103198253462
progressive,0.117844230108668,-0.0498033676997134,-0.447378208777533,-0.153657887780372,0.0719452632985901,0.0459752743193217,0.142796785631354,-0.412607420398826,0.316663445443096,0.193452253850955,-0.178839365830789,0.147731337895779,-0.0082793647529401,0.351650438431327,0.212363798225182,0.0355465813893511,-0.0244438387943946,0.249233043108091,0.237672455457672,-0.146205187710905,0.0159737052683453,0.188326932813421,0.0555900204840264,0.257270767415093,-0.144844370462726,-0.0308536695708643,0.114283213010629,0.0674812740078344,0.382491390083984,0.0356101709803875,0.358861498054855,-0.450850200448121,0.0868125096829019,0.263489829418453,-0.459867204457083,-0.0832642105030704,0.306667161732173,-0.0793216558588132,-0.153212760643117,-0.180836078989332,-0.149359231426311,-0.134428395450963,-0.436084697409467,0.0554246875473317,-0.125983697761328,-0.214640305584286,-0.123287499101385,-0.140494842435836,-0.0408372353635801,-0.051774645021842,0.503298895134948,0.0437750744694621,-0.0197890807305296,-0.104833799782619,-0.452007531004983,0.144335653734435
progressive,0.106455741908257,-0.120699296549716,0.129507713600601,-0.231106581232407,0.0388450877086187,-0.15719585189811,-0.128760271789664,0.049381690366544,-0.25175204064392,-0.233590732850632,0.0790767786575821,0.0820183188945208,0.0402217076513756,-0.0412161976803114,0.0885819530854969,0.156262029600669,-0.183333737669431,-0.175881513198546,-0.122629144768029,0.179217777663186,-0.240464463623603,-0.0698320915021113,0.159165172539193,0.151453305536429,-0.156539411684415,-0.0032295199750475,0.0580574831487054,-0.132385130349187,0.0427815019474773,0.219095829493752,0.0936310442378111,-0.126755088071862,0.263620184816263,-0.272804511418627,-0.159358157361024,-0.13331357702485,0.218979408884959,-0.0465255457212792,-0.182575544614938,-0.182110322947348,0.0775842756682101,-0.228376379725942,0.144016286395717,-0.233343607838036,-0.127412296231524,-0.0947174573991512,0.0498393093690481,-0.064819400988694,-0.222862834852005,0.107502068290052,-0.236375074547862,0.0472327471634776,0.247983192215342,0.224018132766701,-0.0188946961930051,-0.173358426719729
progressive,-0.47771135694518,0.433515379707139,0.160662795666825,-0.063387778768208,-0.521029994684699,-0.168887853465468,-0.42934801708916,-0.292921725069003,-0.462686918032992,-0.476285680260082,0.194330698922603,-0.528706715296766,0.214728842263237,0.145419021880007,-0.371224275312083,0.476505015134712,-0.33306000712638,-0.662171986509412,0.010089404233002,-0.474421333825723,-0.609421949160782,-0.654495265897345,0.423206640599506,0.427374003217485,0.0674454739488718,-0.08729528010293,-0.229753281175425,-0.702090933692158,-0.548775856325455,0.434392719205661,-0.110764111688391,0.248396745519016,0.648463556845007,-0.658443293640693,-0.241926366717417,-0.491968123796161,0.491200451734954,0.0773155433072433,-0.406208187815644,0.450404165053686,-0.456764876417969,-0.402698829821557,0.172397211459555,0.548446854013509,0.681692790351524,0.436695735389281,-0.413117236366504,-0.417284598984483,0.433844382019084,0.431322030960834,0.106267746758466,-0.31255219634843,0.554478563065847,0.464331929592721,-0.0177661248450687,-0.164062486223597
progressive,0.184882525341985,0.0195887437564722,-0.059756673369463,0.137121206295305,0.0707615855922002,0.0593164768805535,0.137561402784215,-0.160231521963054,-0.0510627927135006,0.207222497154141,-0.227031339155068,0.167714862274515,0.225160504077203,-0.0199188911231543,-0.0837473820150301,-0.018928449023108,0.173327367508111,-0.088479494270807,-0.153078329018274,0.0140862876451036,-0.491699478111898,-0.0293831156347083,0.116982216927696,0.179710216597298,-0.229672518088525,0.196547732298086,0.13150870106171,0.0324644910570747,-0.182351395530755,0.0505125471023637,0.217457065521287,0.0934317047710388,-0.127767030905979,0.0847378241150764,0.0942020486266304,0.0069330947003244,0.311879212392372,0.130848406328345,0.0174978104341521,0.0056125052335959,0.0243208560122492,0.158250637762961,0.076924336436933,0.080776055714891,0.0904603784708998,-0.0348855717460769,0.101795438060319,0.148896462373634,0.0211294314676554,0.232203647899755,0.225930847932795,-0.100804995960273,0.0006602947333642,-0.100584897715818,0.159461178107462,-0.402779787352181
stable,0.235303208286193,-0.076024215848626,0.0779920579656024,0.163281602806922,-0.0703372309457734,-0.109519343973714,-0.132926125301296,0.0058197684928515,-0.105433510086684,0.228723607741114,-0.128282974374552,0.13316631131218,-0.113511935460524,0.168901661574373,0.148523788817853,-0.182858632885329,-0.0093699261264653,-0.203672660995316,-0.100841923008772,-0.19824883874065,0.197185902095156,0.137539085995304,0.109881092426146,0.199762224345377,0.0477926078574804,0.24126604642179,0.201225916292679,-0.278788364574744,-0.0075386079823047,0.208336918367955,0.191250983245585,-0.0744606022460729,-0.0069979890801661,-0.138667078584792,-0.150949961414997,0.0110973150623572,-0.0190384149527775,0.0881739143335302,-0.0817210860489231,0.0153055129015393,-0.121987910093757,-0.07591868361915,0.0865972093911181,-0.0831341492430971,-0.188563117436361,-0.0477841919961424,-0.129233966705742,-0.011162905346753,0.172976675068254,0.203436749707652,-0.142170882188497,0.0200163914742889,-0.229847726362685,-0.110052214940018,-0.334023933482497,-0.0384811920050789
stable,0.155454296622373,-0.154404554281298,0.226052770136226,0.0302378611454373,0.188374282460023,0.0870741465462634,-0.41442045044316,-0.250198494519228,-0.111578037734318,0.0530317946835645,-0.22150883827305,0.0597445338363207,0.148198530378085,-0.100192624733159,0.256964050896693,-0.13673059046332,-0.0044927651767402,0.0219455568662519,-0.15624985606954,-0.186169163328456,0.294937984923607,-0.112972742574269,0.287079772209992,0.361355644994153,-0.0612069107454286,0.0003251560396097,0.282700894174029,-0.2064509776164,-0.16331415987426,-0.0567108444921441,0.393645125211849,-0.252903726747251,-0.0094938961412966,-0.102148512585635,0.0513284391867254,-0.06326843304732,0.186928410933636,-0.0484168896746866,-0.0261758864577233,0.128535667942191,0.39383988872796,-0.017305893783292,-0.0198427711075572,-0.201393728350591,0.112390102564207,-0.0699432098198172,0.257729900654961,-0.203643412015505,0.0103026598946408,0.104830637277847,0.369879024631437,0.42234468468766,0.184850383249023,-0.26374776319515,0.0123955424237027,-0.0613587602664646
stable,-0.0247136756994439,0.113669537708445,-0.0503290834010064,-0.0548501810943873,0.263181367790756,-0.113084966617416,0.0664452108733538,0.10566433412412,-0.180884330204296,0.0843539193774991,-0.40811768531749,0.123492197690144,-0.0082524025297337,0.027594553975178,0.0774510054302463,0.254257330390479,-0.0056264967511504,-0.0215902626093468,0.0616613671310797,0.352838404166922,0.0470346521725765,0.0413894988972443,0.0662524267901423,0.107299889410721,0.0248924673895191,0.0198536511500943,0.0837398087898494,-0.071141990836113,0.112071295470207,-0.070902565442447,0.20950654771982,-0.359593620631069,0.0891066689128036,-0.0786512418192732,0.0313958207772125,-0.146307572054093,0.107680793446099,-0.098733435390594,-0.0658419832581434,-0.0750925098316016,-0.0735362447727728,0.165464712968068,0.147964893285573,-0.389851393433194,0.0492983104399639,0.122924728412949,-0.0724774870254576,0.164461924793298,-0.0375509190468462,0.0206247874829405,-0.256365517623018,-0.131940493723786,-0.245073656362005,-0.176416092662764,-0.0881909445175487,-0.162302432119259
stable,0.233061498910646,0.0226186487901039,0.33654799438518,0.403175360368926,-0.183165273329925,-0.076617204778357,-0.161243516793585,-0.0117312104821191,-0.205455804403178,-0.118213999069078,0.0288543169884313,-0.0806860362566816,0.24624490228968,0.419895620777848,0.301855701614394,0.144520679543954,0.0326514349298528,-0.113530161608385,0.112183905496142,0.115983027647003,0.111858650935634,-0.295833624879217,-0.0637541885940482,0.223624249290137,-0.176044603506131,-0.240795456823003,-0.443614866866008,0.117142892281349,-0.0151798822966585,0.204691914291,0.0812918801387543,-0.209483979061439,-0.153785280837011,-0.0905559088005424,0.23821088559263,-0.175403256485411,0.161655238675636,-0.438186322440631,-0.0466760336423132,-0.0243806352032774,0.0371294114495205,-0.0396990942669129,-0.208665116347485,-0.134471859728687,-0.159580022958593,0.459437241445924,0.219740950342806,-0.0852862695521739,0.0985584307778257,0.18408320125333,-0.170027394136736,0.312254399134715,-0.270455466006213,-0.0630003195290684,0.0339450089653937,0.236937067335852
stable,0.0610529132127939,0.0574303115585538,0.0350667840130446,-0.155651117743852,0.184390424200823,-0.161302376324466,-0.0739976764572787,-0.107687871841712,-0.0581789825670967,0.0046369301174273,-0.057357859525469,-0.145531983789674,0.124351839451217,-0.0815085372204033,-0.100418517855537,-0.0373852490717583,0.177386727669292,-0.0627434606514393,0.0380131666918266,-0.126138989600642,-0.116551170555753,-0.136596233042548,-0.206150184803959,0.0820398521296918,0.241530927627038,-0.0320479493011778,0.0269280056298517,0.0762195388052126,-0.0361777151870116,0.0774270726899594,0.0919416299846149,0.210690512210607,-0.012510051045976,-0.0307921140610412,0.0825711670389804,0.0488326702991572,-0.058444640021741,-0.0774270726899594,-0.188254532632013,0.168450976922167,-0.121767716937859,-0.0278940327376491,0.0694573490506311,-0.106142228469236,-0.0486153141999027,-0.0232329519425268,-0.0007728216862378,-0.0858073578501016,0.101601901062589,0.061028762535099,0.192191093096287,-0.152825488453544,-0.178690864264819,-0.179173877818718,0.0173160359072679,-0.1101270902889
stable,-0.0660970962022669,-0.0959102948202425,0.0697170183066507,0.187565593482701,-0.0078466927486837,0.0798993722961747,0.0040291920499086,-0.226735549820779,-0.135221378725744,-0.0283878101870097,0.131975444675029,0.0671202710660791,0.0269412526209304,-0.0738732251672395,-0.164230150209412,0.123860609548243,0.139681009856291,0.173601020686257,0.0257134427843558,-0.0472918478432361,-0.0280208785117115,-0.103961622541689,-0.038887701203234,0.117919138959761,0.0058567940480283,0.046092263520146,0.121016889064682,0.0136470357697432,0.0559359113478563,0.133930061483829,0.179987043112119,-0.0827642619148488,0.112069401290104,-0.336335218680992,0.153095185139787,0.138305016073922,0.190120002453046,0.0255229205683356,-0.273914495610078,0.0726383589522938,-0.0062378384800687,0.186415403808208,-0.0059696961019662,-0.328283890959546,0.0686797306860963,0.129336359164231,0.0874073588830448,0.18017756532814,-0.0487172362742021,-0.0786221678110022,0.0603532042081764,-0.0116853625825722,-0.145756551633824,0.0483079663286772,0.146927910443429,0.0354865268283549
stable,0.0144245630204101,-0.227586257250434,0.16709859811573,0.0287240754791703,-0.0555981347504188,-0.418661203542569,-0.247992884647472,-0.132523229314209,-0.16835802532954,0.174094597580815,0.166010963519915,-0.13669179378819,0.368394315982851,0.350740638613318,-0.251748847475696,0.0014140287140631,-0.164594548797268,0.0015609386711188,0.0685394451679927,-0.0962903848234868,-0.298250746870375,0.0802767697264767,0.177059042816344,0.314053148338014,0.109672454752086,0.303901378352865,-0.0589843699877396,-0.234643670501662,0.238968911265968,0.294209426307549,0.0513148195655047,-0.282823037669884,0.192191953987404,-0.342582519588818,0.0302065129859066,-0.128010990684663,0.126664214808804,-0.0817399265054687,-0.0325698915374588,0.0187855049938905,-0.114971764995601,-0.277839110337305,0.105107501634771,-0.130599809997512,0.0824329953092279,0.0565769317870069,0.0640490807537812,-0.11045374659371,0.118775151596908,0.157593021498633,0.300158205123444,0.112528788604913,0.179171416228922,-0.0810366171307093,-0.315674255921233,-0.194930706522842
stable,0.320226248042947,-0.0517135454392138,0.254472388049303,0.115875477426413,-0.351422549617441,0.0909804039526957,-0.375788047284795,-0.302131473567883,-0.277307629717672,-0.132658033157211,-0.0124287194904878,-0.132603225857811,0.40679352763363,0.276245520320767,-0.19327713566791,0.199845690068739,0.0953860234891766,-0.190086216289812,-0.256040720001356,-0.0334318566623711,-0.212471499521506,0.0418580761125264,0.0406301762904139,0.251585325813185,0.055690065539396,0.156180805136373,-0.0041582693161535,0.274840043082758,0.212210022570766,0.30625409496276,0.249877095084009,-0.0408789612567989,0.0351514770679419,-0.280052387217894,-0.118923562316224,0.211391135740146,0.126391150669751,-0.0418448102297478,-0.0802167182985417,0.0635354556394089,-0.0117127370617211,-0.158818618872765,0.0795554328040933,-0.179966709542497,0.299193003276871,-0.0971091976503669,-0.154102520289423,0.0170494626435412,0.0159119518230565,0.306408517784589,0.25901415395014,0.106085918126309,-0.112150214470438,-0.0150944997384942,0.0015764106760076,-0.0872935701180478
