group,ARNT,ASCL2,CEBPA,CTCF,E2F4,E2F6,E2F7,ELK1,ETV7,FOSL1,FOXP2,GATA1,HEY1,HINFP,HNF4A,HNF4G,HOXA1,HOXA6,HSF2,JUN,JUNB,KLF4,KMT2A,LHX2,MAFK,MAX,MNT,MYC,NKX2-1,PAX5,PBX3,RFX5,RXRA,SIX5,SP1,STAT1,STAT4,TCF7L2,TFDP1,TP63,YY1,ZBTB33,ZBTB7B,ZNF76
progressive,0.0992240713955104,-0.0947903301467125,-0.271146210508378,0.184841143786089,0.296754888410918,-0.165577302498209,-0.129954484878557,0.115888822985819,-0.359591704040432,0.448266529016389,0.422428519669946,-0.44811364138712,0.508351367319063,-0.0614608269660942,-0.0191873974732458,-0.363413894772154,0.421740525338236,-0.183923818010476,0.19584905309345,0.0881397182735158,0.0507586929172719,-0.124526974039512,-0.187746008742198,0.329167065815923,-0.190497986069038,0.0155945381854269,-0.29576111882067,0.34476160400135,0.0767495898929834,-0.0536635578733808,0.295531787376767,0.181324728312905,0.0761380393759078,0.192561969064168,0.449260298606637,0.148606775649362,0.0996062904686826,0.273668856391315,0.0848526342442346,-0.347590025142824,0.160761342176239,0.139204186449325,-0.0491533728099485,0.132171355502956
progressive,0.0133097538133508,0.261334343994836,-0.20375629810056,0.0247999141321421,-0.419893466622144,0.0037918801495014,0.0373716510036437,0.4062274287679,0.0098487088446783,-0.12953469772458,-0.22442077247234,0.0385550229966089,-0.108373970581557,0.217269642794421,-0.16518855067392,0.0939444669254004,0.09684563697267,0.0667014622271365,0.0632149683984003,-0.34078568511392,0.243901874851155,0.400157875642692,-0.292051118091804,0.227818195290853,0.0889692147829337,0.16188019886563,0.148137814431195,0.274720444388378,-0.416890501134619,-0.155747023590262,0.196566995132546,0.233302424634595,-0.0118464443596841,-0.0141877394855508,0.0437974881697451,0.189224999004149,-0.144244138841438,0.146203701066349,-0.060937295422693,0.0432885109684698,0.0104594814862087,-0.120983880743154,-0.403809787061842,0.11885890092783
progressive,0.273620420852877,0.114344699878647,-0.0296762496284302,0.169602938529543,-0.0135665538698184,-0.245253192255985,-0.0156380478985568,-0.119998469868789,-0.0360136665330736,0.0778081177403257,-0.204762296599928,-0.281963592064946,-0.138256176380947,0.279973926284165,-0.256498071658812,-0.0765047161463235,0.150296937491805,0.0368049295253219,-0.113451902117766,-0.148838193090297,-0.0278149071678246,0.141006929544193,-0.091832309365657,0.277929220806969,0.149263114942345,0.0481117766982389,-0.155436028586513,0.216263437750123,-0.0616015059288643,0.0887915008512301,0.237764945335376,0.138900641189888,0.0819645000735738,-0.0457689331172409,-0.291025050559889,0.251228424864634,-0.138838288526816,-0.117979244306997,0.0457279805039637,0.0443874752265036,-0.128306076969328,0.182652119253053,-0.191932966747695,-0.220249620406762
progressive,-0.334998842501752,-0.445714149440589,-0.136720785377394,0.424975603344018,-0.144292000618999,-0.434412190456744,-0.413563916603048,0.169419657000559,0.401384135562205,-0.182806443369774,0.163384630358699,-0.347068895785471,0.0282000335810515,0.0427938252786385,-0.256653223914707,-0.577826369018745,0.394581014620472,0.144950367161747,0.46853752292253,-0.442093133455474,-0.436387290084988,-0.171614212143053,0.166457007558191,0.479620026392126,-0.245351264930861,0.214298309664567,-0.504528227259436,0.439130484013106,-0.329512454645517,-0.31678403481905,-0.121578354894183,-0.0357712488226568,0.242937254274117,0.463380318337668,0.0971090650553721,0.121907538165557,-0.447469793554584,0.139573707062636,-0.463380318337668,-0.157678786988214,0.252154385872593,0.404237057247447,-0.225709996405537,-0.365064247953924
progressive,-0.435242504456709,0.427300928095613,0.0874676396437329,-0.05448803781085,-0.109306974636746,-0.0602236207383079,-0.246299166865644,0.386269450229953,0.243100476386869,-0.28534525064103,0.116917651982796,-0.0081621757044593,0.306743386947315,-0.406343990476055,-0.438882393622211,-0.393659528232639,0.248946358986009,0.149125156113905,0.0658489039940839,-0.179236966483059,-0.374908584046719,-0.183207754663607,-0.179567865498105,0.114160160190748,0.435573403471754,0.079856962297683,0.244975570805461,0.0480906568533008,-0.335641900927969,-0.403917397699054,0.237695792474457,-0.481127167876372,0.102027196305741,0.292845628315398,0.244424072447052,0.426308231050476,0.108865775950018,0.457081839449721,-0.251483251434692,-0.0833865517915032,0.0300015106974721,0.0877985386587785,0.139087885990854,-0.497782418300336
stable,0.233201248184503,0.172290909428671,-0.24823807347976,0.227115038571774,-0.0515189730586336,0.31832523224307,0.188694207177437,0.207696978560914,-0.0104173255975669,0.0317061275375218,0.0188284278842114,0.0014886871124866,-0.135826182614491,0.26899433040351,-0.0086004546036796,0.142060872317294,0.221919709499491,0.187512932814616,0.0869337526654745,-0.312307902383318,-0.03590511232307,0.208321184571353,0.0919265967051744,0.0920859313866711,0.159800222862125,-0.0579715586336937,-0.215435364193973,-0.106530846431154,-0.277064920137014,-0.128164717172499,0.405808816866645,0.0033193608584294,-0.454169773857868,-0.0744159966240229,-0.0152785744671829,0.178407404691541,-0.166214616356254,0.245224919305283,-0.120283613763331,-0.0530362037263421,0.407241354919798,-0.128062335594145,-0.268592978535484,0.0346378052726797
stable,-0.235634980674201,0.292408553725744,-0.40797257298701,0.193915984215187,-0.179677091352752,0.0262243146490338,-0.100999183812973,-0.213166451151559,0.0918463189146475,0.101076946764929,0.144194021828261,-0.139293301324133,0.0981682814555913,-0.135405153726327,0.279714992717076,-0.181637710460582,0.288819876219513,0.242974479714146,0.0623526512216711,-0.0857923903783185,-0.0451802750865089,0.186510303939535,-0.113836689009304,0.0770465400795935,-0.284839074891717,-0.0268910905987852,0.0372335632089499,0.0476951620433878,-0.0553341311749076,0.246050252643644,0.0289245090658933,-0.0064841065684267,-0.26079543195924,0.152683419838621,-0.210115496185451,-0.0466908617915289,-0.244387449096497,0.192094345702342,0.220358696942055,-0.0485737179474028,0.0145201631141906,0.247582348250269,0.017968205494543,-0.138603361941884
stable,0.0138813554427686,-0.0009958668606634,0.132052880810225,0.010670892636874,-0.195810178571947,0.0555752930379622,0.257641198650133,-0.0542583798967093,0.0199999364990513,-0.230299276578961,0.101812191351206,-0.095441137006304,-0.0803659881124115,-0.326176787170532,-0.0495860655801694,0.0204986491679281,0.115068597480788,0.0471236717775901,-0.0294926204557038,-0.0586875717871716,0.157378133526626,0.138718487325182,-0.486442778745373,0.214116050473908,-0.0454857123557477,-0.135481530408753,-0.26229013581032,-0.0118615691338174,0.177714701077169,0.0402165013136459,-0.0005485839357645,-0.209707118785618,-0.28092328790123,0.0395323298710305,0.186065021326676,0.146972181995093,0.0326220424529059,-0.0050962200850851,-0.0655511048925891,-0.0576823540639668,0.0657225373725155,0.0111742807370216,-0.0490811190029316,-0.0676815430749473
stable,-0.0748595981922733,0.0652093894375271,-0.10423999664982,0.0028180653637349,-0.132664675914632,-0.0968692743445494,0.0415403390185039,0.0256255617733278,-0.0861209502662208,0.0453775702381129,0.0637127946187465,0.129308605814585,-0.166123747418489,-0.135685426093648,-0.0905808774693201,-0.105388639632736,-0.0102591244675092,0.007462877865759,0.317475618795248,0.0140664984338757,0.175721131802114,-0.0227179246498653,-0.250093540006382,0.0224205004733341,-0.0483276965296513,0.0342178476607793,-0.153228571996435,0.067570409155473,-0.0954837829585078,-0.146403892918734,-0.012181472233969,0.213420794533327,-0.111473777514737,-0.0328794388663893,-0.131572589459493,-0.0663732481360379,-0.209151781497596,-0.0901407700729666,-0.0020291448645964,0.0235140223733409,-0.0394575085158657,-0.149263299094651,0.155808066423203,0.0053312422376282
stable,0.0462419991976597,-0.0755537346175334,0.1488209106214,0.236658816514483,-0.189492463834702,0.0010216538486595,-0.205352423580559,-0.15132639505978,-0.293044378923833,0.155729236645669,-0.100024776802092,0.171954072766048,-0.261397434707023,-0.117611818054016,0.191097919882596,-0.212431025246272,-0.170154015985076,-0.0162248361203782,-0.0751645331513774,0.050109688767585,-0.056726113692237,-0.218098771597168,0.0576747922659922,-0.021892582471275,0.153953504956333,-0.425713428699759,-0.293457905481624,0.110119689830513,0.0375092913007845,0.257578395320368,-0.0819512337174727,0.15957260112396,-0.0955003097580284,-0.112308948077641,0.143274789728677,0.0177816419850022,0.234153332076103,0.159669901490499,0.157675243976449,-0.140088202724525,-0.0293117354198737,-0.0366092629102987,0.0698373380833672,-0.231720822912628
stable,0.0661325601095342,-0.0134247680907577,0.0215886697830803,0.0717403746284583,0.0369393539712463,-0.266937635559897,0.0861139396201451,-0.0440199278587767,0.0173828088938872,-0.233071250655839,0.0558869696942777,0.0998148500925165,0.0414425989637156,0.0039509602292419,-0.113876869833152,-0.288866172889579,0.135862051753934,0.125531494452027,0.0854979296919299,-0.0855333325613676,-0.0376049279166741,0.0811433767510987,0.0238686145748651,0.189079645092613,-0.190078006010754,0.0189263740013688,-0.007462924877457,0.0973720521013185,-0.0116900274883127,-0.166421808652515,-0.0484806894079209,0.141703525211146,0.185999595451537,0.0761444915865022,0.0411522954343269,0.247104948100924,-0.269776945688797,-0.0462857115027864,-0.261995394986401,-0.0939238126180912,0.169530180589141,0.0859723281423945,0.0073142328258189,-0.144868541738873
stable,0.194431280276831,-0.0389154073562244,-0.228462198404461,0.14145046709973,-0.171860074339084,0.067063889161943,0.0651531574181701,0.0233492295147768,-0.121423124118049,-0.216729582004304,0.27290668350013,-0.168977915646902,-0.0313827624668696,0.0544673119960864,-0.336533144711133,-0.0400693316388937,0.126908026447576,0.274908850148006,-0.0921605727418126,-0.167873828378119,0.110237761337346,-0.0252104520217349,-0.19914148149692,0.265551812975408,0.024042895192666,-0.193772135484196,-0.0976708032996232,0.0815783346723652,-0.0048829248380234,0.0507351081648024,0.152502037239266,0.144347718436178,-0.227693203595866,0.0433260650294699,-0.161788989714308,-0.0101695816348819,0.002841097164448,0.155571177852011,-0.0796523910926646,-0.0424205212725124,-0.0376418146443956,0.0640372850737569,-0.155616202502524,-0.222958731973498
stable,0.277198213686822,0.285823108646229,-0.28844152565047,0.283767783012586,-0.181255018840092,-0.153578747579776,-0.13064172151341,-0.147250921268987,0.0584424271440605,-0.261406531953267,0.133723534731826,0.0513376615782107,-0.0369363458806964,0.0791657595146897,-0.216967948158214,0.0549443378643611,-0.0110858530433267,0.252022437090476,0.08959625438451,0.26007297619097,0.169704594350542,0.195744964773421,0.0569094810689175,0.114672668437277,-0.0520097390906725,-0.0507163407857339,0.189086188682913,0.0277412859842111,-0.0383817482553148,-0.0386336248749345,0.174983648016014,-0.0216857587216596,-0.322246809437658,0.128184976525513,-0.116886606049099,-0.245806080430786,-0.0631405170421205,0.234093895228134,0.0757923113547088,0.0597477551630016,0.2159596655831,-0.0751747158260842,0.0473310959568881,-0.177774158905709
stable,0.195508613610892,0.0281076728269955,-0.0198359978904196,0.109133969911724,-0.302785122702978,-0.0876794827691046,0.209263056668593,0.0463475850496632,0.150339592882462,0.166385311622282,-0.172647452923577,0.129753414361303,0.0291443477800611,-0.019804768651493,0.167955599223094,0.0266222472884837,0.0588637208942719,0.408152574841546,-0.0710044269752622,-0.0642901406060292,-0.1922261490411,-0.0331729196016009,0.117452488706689,0.165366966874673,-0.0747831648853887,-0.0014881411245054,-0.312593140415446,-0.0036999859163114,-0.166166028053297,-0.0264043215124954,0.0304301777480416,0.367405207007232,-0.0709195649129615,0.0559302091246606,-0.324564801268333,0.0054379609522301,-0.104908518105646,0.0373827567882151,-0.251102090072344,-0.410004604489197,0.0579879444113284,0.0014861044350102,0.0344533183975942,-0.0679351359059697
