group,ARNT,ATF2,BCL6,CEBPD,E2F1,E2F2,E2F6,ELK4,ESR1,FOXA1,FOXA2,FOXG1,FOXH1,FOXK1,FOXP1,GATA1,GATA3,GLI2,GMEB1,GTF2B,GTF2I,HINFP,HOXA4,HOXA6,IRF4,JUN,JUND,KLF10,KMT2A,LHX2,MAFF,MEF2A,MEF2C,MEIS1,MNT,MYBL2,NFE2,NRF1,PAX5,PGR,POU2F2,SP1,SPIB,STAT4,STAT5B,TBP,TEAD4,VDR,ZBTB33,ZBTB7A,ZBTB7B,ZKSCAN1
progressive,-0.339839069701241,-0.233028069265218,0.162312356040497,0.129632536866394,-0.326565318920311,-0.211836642579874,0.265475015618603,-0.0950897351265464,-0.19010184597952,0.0663687539046507,0.128002427121367,0.352336577746444,-0.0915966428157753,-0.40038600308794,0.358701768179405,-0.349852600992118,-0.0564328468873463,-0.616259107893593,0.32509045772243,0.0325245706269575,0.0742864298090652,-0.0435472174742796,-0.099203821625899,-0.162389980314069,-0.113797185057565,0.325711451911011,-0.0727339443376114,-0.0045798321407887,-0.0674554937346684,0.122646352244852,0.048980916624368,-0.212380012494882,0.0708709617718668,0.222238295238614,-0.0691632277532676,-0.325245706269575,0.0639624014238973,0.0154472304409655,-0.221927798144323,-0.0149038605259567,0.0335336861834025,-0.0163787217238378,-0.221229179682169,0.214786364975636,0.218046584465689,-0.219754318484288,-0.193439689743146,-0.40240423420083,0.234735803283817,-0.193439689743146,-0.137627837044381,0.339683821154095
progressive,-0.0490666772183933,-0.147226186600392,0.0831465708301026,-0.321810445892917,0.0844804730359331,0.347023813077635,0.213267423261609,-0.271501408776936,0.151463287724795,-0.218053778235472,0.0926669708874028,-0.196737497887396,0.0805049213636539,-0.310093030437778,-0.0250695149860501,0.278798638491185,0.105639823712735,0.089371447790645,0.139471245344927,-0.168333227386769,0.268519745022727,0.505810485461892,0.0484389585332966,0.0034262978228195,0.185229321993956,-0.16767935375646,-0.0404617002435259,-0.127662287581545,-0.2138820644741,0.10226583578034,-0.0591886410155779,0.138176575556915,0.142295979427862,0.187230175302702,-0.355903416977232,-0.157832016884006,0.0429856524565189,-0.0221140061770531,0.0508975233832588,0.179671396136329,0.125962216142741,-0.121633572710095,0.0940401055110519,-0.0363946062630034,0.186053202768146,0.101611962150031,0.173472674120999,-0.243254067947584,-0.180848368670885,0.144963783839523,0.140399745899966,-0.156014248191746
progressive,0.648411500463377,-0.463970118795858,-0.368137151471683,-0.201669508659917,-0.337454741351988,-0.594842257469644,-0.537869178166019,-0.342561778406039,-0.413871717681888,-0.276647497623841,-0.0717532487479833,0.139932193419568,0.594819326329142,0.0500945922126666,-0.109145310578402,-0.543536279177063,0.213681695114052,-0.0195514790549329,-0.0187150754217275,0.431552404335301,-0.550784385159833,0.594583329913677,0.368260124570914,-0.344147214140505,0.153527950023857,-0.543874727264329,0.0341391823844387,-0.127330870986245,-0.428354404161165,0.582740600701213,-0.54730172791276,0.556011830134687,0.56094863262027,-0.496084598073038,-0.317921529476776,-0.633540616981848,-0.596030090547619,0.32318636387055,0.231607706104491,-0.508551753901258,0.379861727011054,-0.342102378269214,-0.173457287634646,-0.540997218928456,0.566198620072227,-0.243313470335382,0.556563265764237,-0.674079919546581,-0.0450160830520527,0.374097460150427,-0.419105692201834,-0.506998732694212
progressive,-0.0450354821961499,0.393126806780538,-0.59765380153476,-0.356878735744612,-0.115224928838442,-0.444093791509839,-0.566019121357952,0.586230167026468,-0.472982405699077,-0.1018241268191,-0.33996296926118,0.604793573102442,-0.205405735870245,-0.15037457347934,0.460680030074763,-0.396422085965622,-0.400046893069215,0.0003295279185084,0.18563406075974,0.476387527523664,0.0600839238080341,-0.0073594568466879,0.452551674751555,0.369181111368926,-0.283394009917236,-0.4072965072764,0.503738344759862,0.0353693299199031,0.268125883026346,0.500223380295772,-0.674214121268215,0.263842020085737,0.179922243505594,-0.562064786335851,-0.437832761058179,-0.306790492131333,-0.542183268585844,-0.0448157969171443,-0.593369938594151,-0.0497587156947705,0.105009563364681,0.291851893158952,-0.564151796486405,-0.38499845145733,0.109952482142307,-0.41630360371563,-0.0887528527182662,-0.143784015109171,0.65872630909832,0.330406659624436,0.342269664690739,-0.382911441306777
progressive,-0.147791437556493,-0.0394626351590635,-0.0973853825634031,0.188248929064104,-0.338361698100541,0.101254268363311,-0.135742621779636,0.0902003089350022,-0.0368096848962693,-0.0120488157768569,-0.0361464473305707,-0.13087887963118,-0.219200015463369,-0.0647762022498913,-0.101254268363311,-0.35405832048874,0.216547065200575,-0.136737478128184,0.077819874375296,-0.150223308630721,-0.156524065504857,-0.0317248635592471,-0.293814241604456,-0.0518430697187697,-0.0759407012724835,0.11263984657447,0.0856681855693955,0.554245525735418,-0.175979034098681,-0.0330513386906442,0.0663237565698546,0.0962799866205722,-0.205161486989417,-0.110539594283091,-0.209472531166457,-0.0116066573997245,-0.225500772337506,0.0239870919594307,-0.0652183606270237,-0.456749603577732,-0.302989027929952,0.474325399068743,-0.0273032797879235,0.239649840405741,0.102249124711859,-0.0305089280221331,0.0558224951129609,-0.20239799713234,0.169899356413111,0.0402364123190451,0.212457100212101,0.192781052429711
stable,0.289847760686406,0.10286803673347,0.0657100564789116,-0.0662332361022551,0.353922660077142,-0.202058328573786,0.190169204092442,-0.15937714198658,-0.387903387189365,-0.0712622000381955,-0.14871221163298,-0.132657077504835,0.223163212533061,-0.0595809345087372,0.285264810436115,-0.0294646177797933,0.0519895995325783,0.0376732802575032,0.0063585819503944,0.222395357110797,0.0389054898611712,0.234815676691408,0.0820549704399813,0.318576177381053,0.161012706641327,-0.408612252295862,0.239414657893543,0.252883917975799,-0.0234994734272184,0.1488616527095,-0.260938112722597,0.0767633977759384,0.2041450694241,-0.338132172509961,-0.174731805032419,-0.0413936837852263,-0.317954638358254,-0.107975253451297,-0.194275029742062,0.167857787223556,-0.196724368986222,0.184287339176145,-0.185060900530422,-0.085597810797694,0.198709082337929,0.0025471552215183,-0.0557928749300078,-0.0156076260317305,-0.246339213957376,0.164871682803641,-0.397600482789212,0.0727890802736557
stable,-0.144465046585795,0.112414831831155,0.0503078596800099,-0.226447664102486,-0.0707273282944396,-0.186410150608824,-0.147926658349587,0.141744246678068,-0.270532704191555,0.151177812199725,0.003697324627085,-0.0635616572503258,-0.0299894108641344,-0.0695049887319334,0.101849844565691,0.0183081548246462,-0.120321314731333,-0.0887896682759371,0.0509493354008293,0.212424432399849,0.117145925730111,-0.0476661919478166,0.370545672086868,0.116879906927252,0.0567428208479148,-0.31981352925293,0.0475298152197684,-0.104619470709386,-0.0320114904985284,0.163768246426201,-0.151285566651516,-0.051082344802259,0.152255356717636,0.0260429040672822,-0.0331496468955728,-0.0810111437872609,-0.255430244307697,-0.159538884193397,0.157548794161878,0.0305281831230903,-0.205876665790225,-0.174183387657143,0.134723370678549,-0.327826082941591,-0.0117334496020746,-0.192991590484632,0.0705606456268251,0.0119691624653678,0.120919015206112,0.134701483055528,-0.0119977847416248,0.0847993862330448
stable,-0.33688883044738,0.560915757526834,0.136728445872776,0.0128810709141186,0.335895232112435,-0.413973431270306,-0.0795375467123206,-0.516064107688472,0.267928448510025,-0.320867057296397,-0.303708856049821,0.297823338412672,-0.0533562305865287,-0.144135410960309,-0.130968680524894,-0.394002104737918,0.276013854960637,0.173909206065886,0.230857915632198,0.505077083600342,0.288929080817519,-0.338380780447195,0.379317031846915,0.410171365141744,-0.0394241189337264,-0.0757075356305886,0.0543669063928552,-0.271342390288999,-0.268908074368384,-0.0393853064987676,-0.249251904807862,-0.261314809593049,-0.0211667495291181,-0.0085464981779224,-0.433114171694576,0.187591365637553,0.117086248788839,0.144902344675095,-0.334457619521562,0.4922177476498,-0.664951713185134,0.24242712624471,0.0862319154940104,0.0620176135719291,0.186340052734482,0.260903397782486,-0.0161987578543948,-0.525275074752889,0.185506361631568,0.289817109329376,0.0916066614871017,0.264410489405361
stable,0.210389108925828,0.05676834895002,-0.0623554935167266,-0.239417745125815,-0.257717543679527,-0.193145364699545,0.0951774677175115,0.404679961125011,-0.323003187934291,0.402787006601413,-0.419316142636976,0.339842911376217,0.351680948941074,0.310109953228959,0.304703103651594,0.0435165243688968,-0.141961588755369,0.231752493653429,0.455008550217997,0.635711274821072,-0.112718655816861,-0.362367784426599,0.516787442643611,-0.345658067672709,-0.0465752531500461,-0.31604254413816,0.500384313090298,-0.416083119175164,-0.457714689432034,0.283398293365855,-0.321587400815132,-0.476653377995522,0.0732163379539304,-0.195081750028816,-0.588303978867597,-0.528345180074484,-0.50831900699525,0.156196892501809,-0.474740422442996,0.581762785220997,-0.358993039388378,-0.0564834771522801,-0.375384454053319,-0.635412973761052,0.316410563070446,-0.266423705843154,0.089601466581208,-0.0950254598976543,-0.0042845061254865,0.485324966952001,0.564409321064592,-0.128112304867251
stable,-0.259717521726905,-0.0071417289088343,0.0723980194666692,-0.0623895402211901,0.0358343792080596,0.213170549155594,-0.0865305956876724,-0.126765688131809,-0.127293773720139,0.137981220150613,-0.132373454141211,-0.094502173378167,-0.0392543620658113,0.009103189665486,-0.0945524672437222,0.0581145616490005,0.135969465528406,0.0620374831623039,-0.0196900483648496,-0.158551411162678,-0.118064849390765,0.1716529631398,0.102121694009775,-0.116882943550218,-0.259818109458015,0.371495637923273,0.125030549770156,0.212089231046158,0.152239531035504,-0.0424228755957871,0.180655565074176,0.145600740782221,-0.143312369899461,-0.0878130892593292,-0.0292961766858873,-0.115952507037448,-0.0386759826119268,0.040788324965244,-0.121208215987963,0.247043467607002,0.117964261659654,0.0441580139574405,0.0464463848402008,0.0645018825745073,-0.0375192237041578,0.025373255172584,-0.1570677421288,0.0153144820615497,-0.1483166095222,0.152918498220499,-0.103454481446988,-0.028164564710896
