group,ASCL2,ATF3,BACH1,BARX2,CLOCK,E2F2,E2F7,E2F8,EGR2,EHF,ETV1,GATA4,GLI2,HNF4G,HOXA1,HSF2,IRF4,JUN,JUND,KLF10,KLF3,LHX2,MAFF,MAFK,MECOM,MNT,MYC,NFE2,PAX5,POU2F2,RARG,REST,RXRG,SIX5,SRF,STAT5B,TCF21,TFDP1,THAP1,USF1,VEZF1,YY1,ZNF143
progressive,-0.0182170126726259,-0.453445206742537,0.115004793046317,0.0437208304143022,0.327985432510191,-0.261770551665342,-0.268186108302223,-0.46096962502036,-0.0972630067912375,-0.258839988757137,0.0358003901218562,0.350954709358285,-0.247196941527241,-0.1871600041105,-0.141934290040633,0.341370976604425,-0.119123421998389,0.238801274817249,-0.342955064662914,0.0438000348172267,-0.2091788281235,0.0483938901868454,-0.172507189569475,-0.149300299512608,-0.401011892006544,-0.113341500584903,0.229851177286784,0.51086839886277,0.0794420161332339,0.523382694524835,0.26208736927704,-0.0674029468887159,-0.16070573353373,0.205931447603597,0.0034057893257518,0.248860233988655,-0.0198011007311151,0.487819917611752,0.405288929764465,-0.0735016859138994,0.196822941267284,0.402437571259184,0.559975128675936
progressive,0.0837686356520757,-0.116914594293401,0.119120780794789,-0.406815474743778,-0.0923142857749195,0.22149580862724,0.0026713463058967,-0.310341331288532,0.45524525553327,0.189054234832743,0.0020068322994547,0.117459495778684,0.0196164534701672,-0.0941616347128282,-0.0131573773275511,0.180854131993249,0.202650191404545,-0.335752346894873,-0.125393793015601,0.0118815104351826,-0.102760445956187,0.259466138955334,0.137394915971943,-0.28001291203452,0.0105790629825563,-0.271533713312321,0.138431557821993,0.0021131545404854,-0.132929381848653,0.0911048702831951,0.25711375937253,-0.418298276775096,0.138484718942508,-0.250415458187595,0.216737888341115,0.325292896433477,-0.432891004356562,0.240700263413413,-0.212073000015893,0.0971785283020748,0.105378631141569,-0.172919834756331,-0.291136876502359
progressive,-0.0044983085849093,-0.0095024373949056,0.0465958677876202,0.0045322727227341,0.0274210139677163,-0.118143105451337,0.0826121837395292,-0.0184498896938872,-0.0950302325649051,0.0958970701990381,0.131826219447579,-0.0749394554105153,0.0575261448694005,-0.0934787285813353,-0.0167756714594355,0.0157146286269712,0.0130691468894101,-0.0872040718370466,0.17355199405536,-0.435371794576701,-0.0427653622389619,0.0450069953353947,-0.0955670876198924,0.0526387133534687,0.0148989351257863,0.0709012065106865,0.145472756680009,-0.17115011989842,0.0914586145003654,0.19465417414847,-0.0597371389883551,0.166059061896509,0.0900231744469845,0.0135094931238651,-0.13392320806894,-0.0431034202075205,-0.1116158156912,0.0383102015680722,0.250067179617683,0.0299298474491341,0.0779389875544919,0.0035697971433975,-0.114821111924236
progressive,-0.592123271530832,-0.112150500435641,0.415102501612438,0.0213993462369705,-0.458797501782168,-0.453307617145458,-0.62595888704688,0.0128844231269718,0.0209511923890758,-0.407259809274281,-0.447593655584801,-0.540921694408866,-0.478628309551507,-0.600190040792936,0.512688001991502,0.468096694125982,-0.536328117467946,-0.462158655641378,0.444456578649539,0.140384192853005,0.531734540527026,0.636490502472405,-0.447929770970722,-0.407483886198228,0.0630776540911747,-0.539577232865182,0.435269424767698,-0.409276501589807,-0.444680655573486,0.211640654668258,-0.487591386509401,0.168057692960501,0.422385001640726,0.66293157949819,0.441655617100197,-0.454091886379274,-0.105652269641168,-0.450506655596117,0.122682115861166,0.325247655109556,-0.457901194086379,0.158758500616687,0.0640860002489378
progressive,0.22468712241244,-0.0030378914106726,0.0798030705188228,0.0592388825081159,-0.196645047852385,-0.0824904359974947,0.259739715612508,-0.0219662917387096,-0.0266399708320521,-0.0030378914106726,0.0276915486280542,0.274812330688538,-0.168018763405662,0.0554999392334419,0.12431986388291,-0.053864151550772,0.151660886578963,-0.134368273933596,0.0377399586787405,-0.0314304919027282,-0.197930309603054,0.0310799659707275,-0.0394925883387439,0.105274621577539,0.0290936523560569,0.138691427094938,0.122216708290906,0.142780896301613,-0.0441662674320864,0.0895009546375084,0.0993156807335276,0.0649641393974604,0.20797871965374,0.015189457053363,0.0733767617654769,0.0337673314493994,-0.076531495153483,-0.0075947285266815,-0.0731430778108098,0.412919547896808,0.150375624828294,-0.0864630632268358,0.0199799781240391
stable,0.275893743423553,-0.104946107134859,0.261926336429657,0.269748982715304,-0.150814404342936,-0.316284081807315,0.198948014478463,-0.320415882016574,-0.095748007590719,0.171912406545868,0.0671536456307007,-0.219430131677719,0.0763213345449872,0.115638093995955,0.156702069680454,0.164101199120991,0.0280801712185575,-0.27289062397641,0.231259727192265,0.0712375979223462,0.25201763253473,0.149936681026259,-0.26116272272408,0.222359735519667,0.115687615893193,-0.155943756910356,-0.0964450806062044,-0.190859623927357,-0.123144218634186,-0.097765571533678,0.0926391484306011,0.0443707829352661,0.151245175099754,-0.0650142996700273,-0.200712667999754,0.19925658472266,-0.155861871407036,-0.1257963603533,0.0213605380074438,-0.18946910485224,-0.0649993733517049,0.25435004414548,-0.250266649847043
stable,0.104002276123603,-0.0303492976552661,0.210847036320677,0.0712304068148102,-0.0519518366035892,-0.190985348862326,-0.0802423733659286,-0.137304561120746,-0.150728158156708,0.0233518906897118,0.0014909440983457,0.0658582479199726,-0.106718956476119,-0.0152154500344293,0.149301815969123,0.132600521987197,0.157264851495521,-0.123614056190326,0.012920382152141,0.0627794568571401,0.16377774413037,0.0454831452761028,-0.0800876687901595,-0.010645714873251,-0.0859953435241977,0.010395807481624,0.10107308948569,-0.112429425377308,0.0272603062907344,-0.255429154946696,-0.0565419723681657,0.0069090043508291,0.191114552683847,0.126908753639122,-0.0747325103981537,-0.110173458651533,-0.0858542393506941,-0.0127469770232571,0.0062544849918061,-0.218755670238013,0.0485619363389354,0.205219869883362,-0.162781514664429
stable,-0.0047193438732266,-0.155612884686925,-0.225444375795398,0.035197233344903,0.0415524234073155,0.161770229045041,-0.0080199892814955,0.131507878795932,-0.0931386801756357,-0.113372022568723,0.177797339594744,-0.142141683276471,-0.136978392944822,0.0278126022194825,0.100204827972188,0.0378995161352986,0.0877534166147759,0.0287616181994429,0.0519562121503387,0.105157404586252,-0.163385164712634,0.156592462198443,-0.142503596150184,0.0432316991413471,0.0092730120753754,0.0703188671117413,0.0403669576831955,-0.108192647220465,-0.0980478272448544,-0.137198757672372,0.0765968490944283,0.286884313738697,0.182564938517799,0.0203250269877613,-0.174072049747985,0.237308684046564,0.0989550221816301,-0.0635325986041942,0.0085427523213042,-0.202018157605326,-0.145413375654842,0.243338956773465,0.0731112259951501
stable,0.186518003775726,-0.0013407551682205,0.0881551683257938,0.138036745089014,-0.0945021564489402,-0.0132400678608836,0.171831913626531,-0.0141314474240089,0.0075733353289148,0.0802492242812966,-0.101080614289934,-0.0063862052855333,-0.292087361396608,-0.0891777632066798,0.0762803295013872,0.144253402492047,-0.241307623154963,0.0701332604466493,0.119733830023743,-0.0110739830872421,0.0917369042018383,-0.0164809387766328,-0.0355502102708025,0.0142092920170175,-0.0515487484634879,-0.171344500322579,0.0113544005416027,-0.0500458170598327,-0.146708750696527,-0.0083161024872054,0.0644069650063936,-0.276533480954896,0.0077897668867494,0.0100162991663257,0.0413552349017146,0.0655752236332882,-0.0303750191651419,-0.129870434470173,-0.0164086966353938,-0.0534863121781079,0.0934388700762542,-0.028803384010839,0.039564219530751
stable,-0.128323811013541,-0.0344067586267591,-0.0442661530899744,0.249012911442746,0.0397156633377212,-0.0668921993581223,-0.164297960554965,0.1253912731732,0.261779563247678,0.11912170951454,-0.0150418966810593,0.153958236617901,0.0306905253290856,-0.0156486286480263,-0.0255585841084889,-0.0702039446778177,-0.0787993142098516,-0.246105654101028,0.197010925773941,-0.191398655079495,-0.0078622350719486,-0.183890346988277,-0.186064469869909,0.298057078772586,-0.0649708814627265,0.062619795090729,0.0177216295351639,-0.168014193852638,0.111942047905429,0.0297551468800113,-0.0520019856688048,-0.08094815659286,0.105267996268791,0.0889873551551741,0.15221388221287,0.0327382457175995,0.0277074264914974,0.122357613338364,-0.177317417346134,0.0737179339865021,0.156435725483016,0.145843196559716,-0.0830969989758685
