group,AHR,ARID3A,ATF2,BARX2,BCL11A,BCL6,CDX2,CTCF,CTCFL,E2F1,E2F2,EBF1,ESR1,ETV5,FOS,FOSL1,FOSL2,FOXA1,FOXG1,FOXK1,GATA4,GTF2B,HEY1,HINFP,HNF4A,HNF4G,IRF4,JUN,KLF3,LHX2,MAF,MAFF,MAX,MECOM,MEIS1,MITF,NANOG,NFAT5,NFATC1,NFYA,OTX2,PGR,POU2F1,RARG,RELA,REST,RUNX3,SETDB1,SIX5,SP1,SPIB,SRF,STAT5B,TBP,TFDP1,THAP1,TP63,VEZF1,XBP1,ZBTB33,ZFX
progressive,0.138562800686498,0.206780757135906,0.0865722103208991,0.23947181016882,-0.16810290884877,-0.0872811729167936,-0.153451015200283,0.390480843094356,-0.126116568447461,-0.116821281079066,-0.20489019021352,0.0098467027207574,-0.0214264251203681,-0.086493436699133,0.0898807024350736,0.163061397055743,-0.231909542479278,0.123674586172713,-0.152269410873793,-0.20709585162297,0.0449009644066538,0.23466661924109,0.317772790204283,-0.260583140802124,0.143289217992462,-0.136908554629411,-0.106265615762414,0.211034532711273,0.110125523228951,0.030642938866997,0.253099646734348,0.0395443581265617,0.418760573308371,-0.444834642112937,-0.0153608562443816,-0.482645980560645,0.0237896337733499,-0.104296275218262,0.198194432363405,-0.0096103818554592,0.11973590508441,0.175192534807716,0.122650529089754,-0.0574259702674572,0.240417093630013,0.288311455663777,-0.266333615191046,0.18110055644017,0.278622300186552,0.276180317911804,-0.182833576119023,-0.054511346262113,-0.0987033480728722,-0.120759962167369,0.0601042734075032,0.4063931146911,-0.478864846715874,0.0510453069044064,-0.0913774012486287,0.0990972161817025,0.058528800972182
progressive,-0.425061395578721,-0.411903684960599,-0.407914930166917,-0.238638910984373,0.418145827202661,-0.0444849763516211,-0.403693066326851,-0.314723113623608,-0.330030607669494,-0.238677762492104,0.482199012947965,0.406101859806152,0.436406035836078,0.45114370776858,0.315629648803991,0.231075817479469,0.174223111166916,-0.337787958713052,-0.279303489075811,-0.323166841303741,-0.0879857145073984,-0.406218414329344,-0.435162787588696,0.412991527177058,0.299078906510724,-0.0524106839286784,0.459626286956443,-0.0742581817758938,-0.114236383230757,-0.198699561037241,-0.488233947148796,0.0170299108886118,-0.302122274616293,0.283356996382378,0.439967424044723,-0.254516227143642,-0.288550147915711,-0.468834094288613,-0.459185969868829,-0.0793088777808813,-0.414182973414132,0.135371603436243,0.449291785900084,0.447219705487782,-0.449952261531506,-0.440796256209644,0.0117202048320865,-0.360865754305072,-0.471968115912221,0.261017379437241,0.393669377332337,0.272996594320865,0.409857505553451,0.40365421481912,0.393423317783376,-0.371303859382046,0.32925357751488,0.404262888440234,-0.471488947316876,-0.227540330275977,-0.41981644203508
progressive,0.0145435109069257,0.122347155678034,-0.0890748382313567,-0.039990120755842,0.0210532818171404,-0.0704559385253277,-0.0665078959376531,0.0341955968566224,-0.162111029573766,-0.177246471714217,-0.0323099738306699,0.106467323388732,-0.0571005530444472,0.0096471537137542,-0.0117117435091463,0.0912698745719921,0.0270911044124495,-0.106422678581804,0.0907196428282714,0.158917220694803,-0.115473483086347,0.132514700422545,-0.0786901151031432,0.105615429164865,-0.112870985374147,-0.0026364463674686,0.0541607390132339,0.0236465560362428,-0.0711253005958689,0.0531029051157413,-0.0271208676170683,-0.110758805454703,0.0239537216089101,0.163117087896557,0.0144088789110329,0.05913421701004,0.0449709620454574,-0.149425471213499,0.0564790136229939,-0.0191016216809399,-0.219259327758956,-0.045105749058041,-0.0733082456346278,-0.0034161028134591,0.0451603149331754,0.0994638243185651,0.0240499094655036,-0.0912084879624658,0.0526333595595418,-0.161216738284986,-0.133287458625798,-0.0076324792927748,0.107686762186303,0.20718213240143,0.0999380203754862,-0.0720426118632213,-0.112684112753481,0.227232533737939,-0.0119279142843593,0.0821052103081127,-0.0230249391064442
progressive,0.144436373663158,0.141569697544653,0.0911823519232306,0.134072236927023,-0.209708383746051,-0.506299105237575,0.0939387712679473,0.427024484883521,0.41302187461236,-0.064279699118795,-0.352711419349957,-0.0169795431634553,-0.18578266383391,-0.278398353816393,0.0798259042229975,-0.257559823570335,0.0090410554506709,0.0415668037183288,0.502329861381183,-0.0602001984886141,-0.537171001898403,0.189421137368936,-0.0219410979839454,0.185672407060121,-0.405083386899576,-0.45613227316373,-0.532981244494434,-0.536729974803248,0.419527024265892,0.44455531191592,-0.0693515107130738,-0.549740274110312,0.157226159422644,-0.0091513122244596,-0.273877826091058,-0.258882904855799,-0.161305660052825,0.0401334656590761,-0.0950413390058341,-0.233523846884404,0.368037110906582,0.0083795148079389,0.0199564760557494,-0.147413306555453,0.214339168245176,-0.0185231379964967,-0.205298112794505,0.481160560813759,0.377849963773774,0.108272151860475,-0.487224683372135,0.328234415568872,-0.190854475428189,-0.11444653119264,-0.600899417148255,0.0868823377454724,-0.144877400758313,-0.179608284501744,-0.0535847920612939,0.476529776314634,0.326139536866888
progressive,0.0346544873570172,-0.412276610879611,-0.0504166896710153,-0.0141971609494877,0.31949201569792,0.347215605583533,-0.0401321321328037,0.261250119204352,0.20379074339304,-0.0640549072760349,0.0185569190363382,0.168353735353767,-0.123079324451858,-0.355376178412766,-0.0689736087073535,0.204461475406401,0.0229166771231888,-0.30462412273507,-0.103180941388796,0.134146402672324,-0.173048859447299,-0.0454979882396967,-0.17897365889866,-0.0230284657920824,-0.664695425241368,0.139512258779217,0.123638267796326,0.241128158803503,0.0105081348759988,-0.252307025692864,-0.150467548330791,0.206250094108699,-0.168912678698235,0.199095619299508,0.0359959513837404,0.289532652434434,-0.0421443281728886,0.0220223677720399,-0.0233638317987632,0.0936789045328399,-0.0855183317036069,-0.298252168608135,-0.246270437572609,0.0706504387407576,0.0055894334446801,0.152256167033088,0.330559093918386,-0.0960264665796056,-0.104634194084413,0.0599187265269716,0.14208339816377,0.276229800836095,0.22614847717176,0.128668757896538,0.0633841752626733,-0.0276118012167201,0.0516463650288449,-0.0704268614029704,0.0214634244275719,0.465823383279647,-0.0861890637169685
stable,-0.0577995251508656,0.22250068857521,-0.163860887831693,0.133558643124408,-0.113976351504368,-0.0467413581033627,-0.192138973231372,0.137968775158828,-0.159152728344255,0.419478494869576,0.0280876714794698,0.275707354452361,-0.273911907615488,0.248925070187923,0.238300189206732,0.171883085625889,-0.278703676614633,-0.13970960610499,-0.305160558053671,-0.12705786873517,-0.307796685045349,0.258323453573999,0.14208681331848,0.345528578846123,0.122552394886594,-0.0411361494677429,0.188642477393423,-0.214825739962699,0.244725040765179,-0.0154018160347112,-0.123300834870419,-0.196642828831335,-0.125425190738022,0.174407688317275,-0.338869216092744,-0.0722715225029689,-0.414354310634371,0.0976549656949351,-0.214358066113347,-0.13735599835045,-0.0174929978057339,0.0309038286294192,-0.0613157096802809,0.188015540909675,-0.174810901930182,0.285807653174619,0.139975942855991,-0.0168080740799956,-0.133469100034451,0.0388212448258795,-0.19657014249777,0.0422147121687578,0.108126517619981,-0.0150297537076169,0.038313789031441,-0.0020762129713461,0.0457090503418886,0.0236879232069874,-0.026753425497494,-0.183764401801549,-0.0689191856456881
stable,-0.267717368905797,-0.0829924011110345,-0.0604197812274431,-0.0501033100295328,0.0807143688283331,0.129532935651372,-0.0768785644699609,0.324018266763268,-0.186483742718907,0.037609307973158,0.163299739171208,0.215458303326384,-0.0623510835965275,0.214520290033507,0.0727446058863527,0.0892184643425059,0.139774030781105,0.0761750545003031,-0.170256112752134,-0.0406561761512711,-0.0604415565360278,0.110173011295884,0.149671746044695,-0.0556124631014482,0.0607631610935856,0.0085794715823504,0.110236662197901,-0.248315568956878,0.219915541491288,-0.194249152764939,-0.211640924229122,-0.196130204421905,0.383513434887732,0.190076668635374,0.0865803019562892,0.114373970828984,-0.277402356154753,-0.173341506476205,-0.192009646028195,-0.105253466579492,-0.054774951232808,-0.299320041757067,0.234156593305646,0.144465772269227,-0.148487504262437,-0.0704816488172868,0.1433368062703,-0.108963644157568,-0.183575901510988,-0.094958770690166,0.0050736469002224,0.0512490262658327,0.130228070502343,0.253489717281337,0.263370682307554,-0.15979391448908,0.130124219030632,0.384015942008916,-0.286028728401747,0.0210516983301407,-0.133842771727394
stable,-0.108665028911887,0.0748887175972965,0.0068336013327754,0.173753560080814,-0.0681940042568976,0.193225968719858,0.0470892715726192,-0.0242180084684499,0.0434563362214657,-0.289551813859592,0.0691037986339262,-0.0713712621499168,0.137625516131263,-0.10291132073332,-0.068833825345374,0.214901858766044,-0.0693722113832382,0.225114027553823,0.0632564581009484,-0.246061145774843,-0.105153815621468,0.0494394436683396,0.268521987058843,0.0337685086183896,0.158182499542236,0.0958545622891984,0.100428502802184,0.0344286167169884,-0.137903292116016,0.166348801386131,-0.0590476837701662,-0.0851383393268396,-0.223185201052953,0.0917971602647142,-0.0140354899262349,-0.0952428309070454,-0.0610077210558401,0.0254414712327559,0.189337104933314,-0.0995998564656453,-0.0547015819862476,0.255251161360299,-0.086834645480922,0.192269358165624,0.0849776037851004,0.265497662011362,0.156127269362911,-0.493124157741885,-0.121942096767391,0.105055501649336,-0.187052475485681,0.0378368344175551,0.165075401366139,0.130923000094663,0.0091790918107753,0.0130273815770746,0.15394095388741,-0.0419909898749308,-0.0317694578517111,-0.334957263592051,-0.384404509956591
stable,-0.145014790447282,0.200199956119779,-0.188718335654604,0.423747947594488,0.101326798308018,-0.22505923125448,-0.416103614643299,-0.100288198985386,-0.114010037290671,0.162737223481175,-0.156071005699054,0.459768565200252,-0.0842503936381471,0.280993536371838,0.464682758667461,0.420944075047115,-0.437054173358853,-0.252543806673649,-0.0810931208220913,0.153791617169017,-0.303101934598479,-0.0117621517298016,0.140028015995796,0.115816209324012,0.155985463824728,-0.271464978027232,-0.162829389810416,0.222658010357978,0.205767090425703,-0.305475505596209,0.11543947945324,0.179145134244272,0.140474158633277,0.0786063580512625,0.0776305470404254,0.256457131409259,-0.170575969783107,-0.428529939983192,-0.243800678266042,0.468094064928487,-0.187972940466869,0.0374002323465873,-0.0396744365206044,0.235934858104896,-0.0181662715131441,-0.264177213562293,-0.266889207800204,-0.17841702024327,-0.24296484486774,-0.407459565039626,-0.125632211407938,-0.451426360324843,-0.28138293911288,0.146800225056544,0.0788217968458629,-0.0860185470606764,0.160274942391551,0.405379486196572,-0.0514916000281717,-0.109527873491778,-0.237516374710713
stable,0.0088186448127994,0.0065770339804957,0.245912098229545,-0.148241911964881,-0.0564097670986336,0.0751062794252113,0.116169633902688,0.113213663574375,-0.291606472888046,0.21595826556931,0.0318259472014998,0.245271637991744,-0.221870206225936,-0.028943876131395,0.189600863475189,0.184748145519542,0.220958782041373,-0.0635287289726533,-0.0572719251110581,0.40856436554495,-0.0062568038615951,-0.076264034470467,0.0496356684295837,-0.190487654573683,0.151912241789202,-0.116883993398697,-0.173811055304785,-0.0457929070027772,0.129570032724372,-0.182408002342961,0.197311019414871,-0.0003448632049698,0.108927506598322,0.165140209008402,-0.0997886316666221,-0.21598289865538,-0.0710664533098506,0.23187123917006,-0.0265544667826755,-0.326930318311382,0.005345379677032,-0.46647675089381,-0.104370385675507,0.183097728752901,0.157996614048313,0.107252456745612,-0.134127153647188,0.242291034577362,0.0650313472228789,-0.179698362875341,0.28165470611606,0.292665695589024,0.085575341004652,0.287517380600546,-0.0286482790985637,-0.395656628444652,-0.161740843130842,0.229604995251687,-0.0406692251003686,-0.0139915928873467,-0.110947419656002
