group,ARNT,ASCL2,BCL6,CEBPB,CEBPD,E2F6,E2F7,EGR1,ELK4,ETV1,ETV7,FOXA1,FOXG1,GATA1,GATA4,HIF1A,HNF4A,HNF4G,HOXA4,HSF2,IRF4,JUN,JUNB,JUND,KLF9,KMT2A,LHX2,MAFK,MITF,MYC,NFATC1,NR2C2,PAX5,POU2F1,REST,SIX5,SPI1,STAT4,STAT5A,TBP,TCF3,VDR,ZBTB33
progressive,0.2405381713026,0.19309743556365,-0.163920625244966,0.0365278508405334,-0.0965487177818248,-0.139821337760963,-0.308592134071892,0.113221180821072,0.0125043472794357,-0.0986706676231836,-0.207951084453161,0.107613170526053,-0.0891976772599747,-0.211512928829728,0.065174173698877,0.0637342791636693,0.295481515409211,-0.248874402822223,0.387028494279262,0.119587030345149,0.116555673428922,0.310941435681968,-0.0733588373726895,0.317837772666384,0.180744656130025,-0.313290737292044,0.0138684578917378,-0.20499551145984,-0.139593985992246,0.218560833659955,0.169604419462892,-0.498733996642221,0.251451056201016,-0.0146262971207945,0.204616591845312,0.167330901775721,-0.153765579575606,-0.0679023949234812,0.325037245342423,-0.0184912771889837,0.148384921049304,-0.10784052229477,-0.0493353338115918
progressive,-0.0354925265145509,0.233258410813908,-0.157808168965234,0.456314310421842,-0.512517171404382,0.192499251332682,-0.0171992458235386,0.0595867362703069,0.0368282667597221,0.241870755061346,-0.184433924518982,-0.450984070776825,-0.196023061312801,0.140189119064642,0.153457472166676,0.0752975858206547,-0.0137517638574299,0.127289684696988,0.448656066349527,-0.0609224765154782,0.18122814793057,-0.0607189351447854,0.319318246609943,-0.0533278391215044,0.243829840754264,-0.462840355619679,0.104467608508062,-0.0980433339955712,-0.492073984985427,0.301635590031009,-0.145353981345971,0.238995733200311,0.187372553058358,0.274551866393203,-0.460397859171366,-0.307054879025704,-0.0322231432477983,-0.0501729478757665,-0.0951937548058725,0.12637374852887,0.488791880383006,-0.310120720921764,-0.20118792359413
progressive,0.227114763128389,0.138332059782436,0.07262750685909,0.28842545872081,-0.157135466700801,-0.185962777975849,0.0722123736834923,-0.0007657207788756,-0.135289745291644,0.117776405585078,-0.108929671250085,-0.0510234667902832,0.269905100638016,-0.206022098979162,-0.21183618914692,0.156145947005297,-0.195331095794176,-0.073212791680149,0.243546177825452,-0.118177570515536,0.0859323371029275,-0.196682715382908,-0.121271997305501,0.241709507086826,0.0785156594255268,-0.107077804288725,0.273463242467168,0.130860199861875,-0.120675200194492,0.22992905752957,-0.107179035691686,0.0984394424018283,-0.0197487961690612,0.148677694268921,0.0629629394460484,-0.0288436587267762,0.128709243607613,-0.145606829299053,-0.339247920928566,0.0758252372642071,-0.192773755704679,-0.233603473487218,0.214857167527004
progressive,-0.511722691020632,-0.467368267683937,-0.520395956970134,-0.327717707079293,-0.18751820559177,-0.475712169103711,-0.45364474561194,0.456499238202915,0.292914855104708,-0.50930735113596,0.516772947143127,-0.0714721029509615,0.468466149449697,-0.478347085341535,-0.575509621611275,-0.496462134476571,-0.49349785370902,-0.750951127779687,0.493388065532444,0.468356361273121,-0.339245465619771,-0.667841478111672,-0.540487193283538,0.459902671676771,-0.255586875068876,0.12010826517412,0.661803128399993,-0.312457150535232,0.0129550048359654,0.535546725337619,-0.451668558433572,-0.475273016397407,-0.45035110031466,0.484385435053214,0.196301259717848,0.58846462644724,-0.501731966952218,-0.533570538159252,0.565958050249165,0.0276666204971464,-0.0988093589183799,-0.0037327980035832,0.532362868216916
progressive,-0.409360081185284,0.266634267933318,0.307680319084423,-0.270705860138656,-0.076149778543069,0.103440450622088,-0.103330407589511,0.110043032576689,0.493543001106451,0.151859384955831,-0.0294915327305527,-0.331009441990681,0.219865979088225,0.03224260854497,-0.232190798736814,0.192685350041783,-0.469553620004733,-0.101459676035708,0.137553790720862,-0.114554796912334,0.003521377042454,-0.150318782499758,-0.301407866227552,0.11103341986988,0.462290779854672,-0.0554616884186514,-0.0737288318263818,0.52050354408774,0.0804414568135599,0.351037273919639,0.184762251696261,-0.117195829694174,-0.0246496392971784,-0.490901968324611,0.151969427988408,0.0930964055598791,0.0629446146338663,0.283690937982705,-0.0378548032063811,0.459209574942524,0.246826522069514,-0.460750177398598,0.214473870491967
stable,0.34507100960987,0.304572764710196,-0.109838439381526,0.159439767018536,-0.223263944313044,0.248917480129181,0.257897952093608,-0.202022128222475,-0.266118744252871,0.174021776850867,-0.0304851207238011,-0.0862550110218225,-0.207932394413025,0.00444280602599,-0.303360932664128,-0.266447752050471,0.227601217018717,0.121666176312939,0.342431742678755,0.225057210252844,0.28828594480579,-0.275287335031011,-0.0998721447826829,0.269263663881839,-0.147983464681007,-0.082145882409376,-0.0312461347049497,0.202386491683645,-0.173308659787536,0.0272113196947998,-0.154080915762082,-0.210294819827506,-0.0569084760825799,-0.187197698613891,0.150031958486504,-0.0625603123850722,-0.111603287372871,-0.206470938040392,0.189730231466304,0.0070160312459081,-0.0227758516367205,0.102201082379971,-0.168581807694599
stable,-0.208514007193383,0.296888662406436,0.0504118480549468,-0.245219035358729,-0.10009246764035,-0.0560619497507682,-0.284627793169929,-0.195525210744531,-0.0867586898142188,-0.0682815532722892,0.105138439268783,0.159468879618757,-0.214383642492927,-0.158257318226781,0.0638677723974348,-0.165808944069137,0.311595763227285,-0.180831314952477,0.19587184275041,0.158679879148233,0.229496797949235,-0.0096545266780191,-0.047963965842004,0.0347473826464322,0.296258122281456,-0.074187502401021,0.152811894477288,-0.370901198175918,0.0772164058809603,0.14146877474206,0.175608726063905,-0.271696768722057,0.370543011769843,0.0230724865627205,-0.220279687850062,0.131355373313402,0.152115329208332,-0.360781194232862,0.121491216803256,0.110851264851382,0.262185846732188,0.0286598643717639,0.247005015503304
stable,-0.21503396633439,-0.0365227103037388,0.0885296818262706,-0.0262770757597106,-0.0380927438175407,0.143393803446196,0.261135435560948,0.159753241762287,-0.141564170331597,0.1867702541087,-0.140657903461749,0.244960981391533,0.259919825454222,0.0593037411401419,-0.0092010181863302,0.19727237927627,-0.0566377931439337,0.0839454948636944,0.206621073882216,-0.0849248226990362,-0.050853540960907,0.0154236361623195,0.0532723252653385,0.10249520765597,0.211300084651071,-0.3013578287982,0.067970015238603,0.197799350921002,-0.0245562568490386,0.0554703721846612,0.210442006928676,-0.0338458808871379,0.090015772954186,-0.0805256198831358,0.198385393133579,-0.047819179159975,-0.0189787516534729,0.0435023642413334,0.0477818714329143,0.133889659977498,-0.0508597589154171,-0.0938506963982943,-0.333302570093873
stable,-0.222060400229219,0.214795911613619,-0.0992699897734092,0.119408063640382,-0.0142106656487043,-0.173313214131279,-0.060952660527782,-0.22521088339193,-0.142676010567602,-0.128110106902823,-0.146200624340314,-0.0774939852634203,0.117415181232714,-0.100788267321567,-0.0598377112347818,0.219476122381412,0.0624280003624735,-0.20235113099406,0.196986493073619,0.230957380710795,-0.451897965372821,0.0292528916815334,0.0512999762892042,0.155202372842748,0.328087354845059,-0.105044253480316,-0.0745544693995386,0.0490769477373583,0.0940350237476356,0.17487786440998,-0.116785714353302,0.13961569660317,-0.0477298485402186,0.122504731535549,-0.137798000066443,-0.124181592372108,0.223904718148295,-0.0379140009904699,0.0858631181207882,0.0295271205448695,0.0216723814948242,0.136725702235485,-0.183458537069024
stable,-0.0367475098532644,-0.105751703782719,-0.269449546624462,0.0008933363104932,0.0813418927041049,0.141992184919217,0.0876193911021659,-0.0621955225900191,0.180816098088763,0.0324981263222693,-0.153146816688079,0.0660827427518953,0.16664343824391,-0.0542762169186191,0.143513271069516,0.126395015822496,0.0053600178629597,-0.154450604816907,-0.0241442246079267,0.140012358501367,0.0877642564498134,-0.143344261497261,0.0076295749761048,0.000965768984317,-0.0447151039738802,-0.0977358212128872,-0.139939925827543,0.0520549482546899,-0.114829932235299,0.288426907166292,0.143199396149613,0.109832077741458,0.147014183637665,-0.105606838435071,0.026341349047248,0.129557909246135,-0.152181047703762,-0.0389687785171936,0.21135854221779,-0.033898491349529,-0.0015693745995152,0.0242408015063584,-0.192115595205272
