group,ASCL2,BCL6,BHLHE40,CEBPA,CEBPD,E2F2,E2F6,ETV1,ETV6,FOXA2,FOXG1,FOXH1,FOXM1,FOXP2,GATA1,GATA4,GMEB1,HNF4G,HOXA1,HOXA6,HSF2,IRF4,JUN,JUNB,JUND,KMT2A,LHX2,MAFF,MAFK,MEIS1,MITF,MNT,MXI1,MYC,NFATC1,NFE2,NFIC,NR2F2,PAX5,REST,RXRG,SIX5,SP1,SPI1,SRF,STAT4,STAT5A,TCF7L2,ZBTB33,ZFX,ZNF143
progressive,0.187578666026617,0.115287452929192,-0.195375519376391,-0.0815263209486143,-0.121116168540188,-0.195224124165716,-0.120510587697487,-0.405587769398956,0.0551078566857857,-0.214072827894783,0.199614585275298,-0.0433747278584549,0.318308430444682,0.497181871857473,-0.43881901814217,-0.0683549376198688,0.242989313133753,-0.0228606768119605,0.338595388675164,-0.0957574707520864,0.0140797545927969,0.0745621412575534,0.237463387944107,0.179630417466167,0.258355927017289,-0.240718384973624,-0.0156694043048869,0.0133227785394207,-0.126869186545847,0.0601795962434061,-0.309603205830856,-0.165399267662695,0.0672951711451421,-0.0095378982725398,0.153968929256714,-0.120132099670799,0.0817534137646271,-0.158132297550283,-0.149427072936457,0.0100677815099032,-0.0731238867561387,0.324288541266354,0.21891747463639,-0.156996833470219,-0.199765980485973,-0.0734266771774892,0.403165446028152,0.455926676948471,0.139964872269255,0.125279536833757,0.0070398772963984
progressive,0.101793179550671,0.0580155254283319,0.0032807906301174,-0.144354787725168,-0.4972234540695,0.340087516746693,0.297715915751547,0.255572323371621,0.102046522456472,0.154792515444152,-0.0069795970548058,0.0720887238455538,-0.248238046248694,0.0112230907269655,0.124568706782143,-0.0165939603299377,0.319174059872855,0.0323392219254435,-0.0209894597455777,0.111964897218564,-0.088860024209552,0.122567297826319,-0.105263977360139,0.327800385815365,0.0404335277657719,-0.466657632484661,0.0047755137743408,0.0486291707684205,-0.0830204702308487,0.183673606705417,-0.559089791666001,-0.223562447223718,-0.147394902594775,0.300591357732383,-0.190070515076882,-0.118513811333509,0.03521466390628,0.289292264133677,0.097689024476702,-0.518592928173779,0.174705267840077,-0.296588539820734,-0.102565875413363,0.012325132367198,-0.0584082069323227,-0.0562167907971478,-0.169879085484576,0.0556721035496765,-0.344749026213424,-0.174553262096597,-0.458651996661362
progressive,0.202130688071416,0.026272850429087,-0.21657118446695,-0.152788185599847,-0.134625790861175,-0.334978133840709,-0.245615238861263,0.102701824766141,-0.0430819948525509,-0.0120014719915938,0.250168007752567,0.280503138997006,-0.129880138568949,-0.167388983740743,-0.248776349415156,-0.196519283693893,-0.0187701001119255,-0.0549140422352272,0.184639398774582,0.0888098501248162,-0.0590100546469249,0.0908611144962212,-0.274001603789556,-0.02764879290911,0.269680509634971,-0.148099723695971,0.307047758764832,-0.329168326346499,0.1448404848618,-0.197262375428842,-0.178551305610522,-0.170184336462443,0.105110874046966,0.252412538838489,0.0790518359410781,-0.264269348279391,0.0174492014641209,0.161846805798448,-0.0173660224140415,0.131668526477016,-0.047457366212165,-0.0475078869439644,-0.481225532920995,0.102662420128592,0.0901506810795523,-0.157272111369519,-0.294483045776986,-0.0620944258191317,0.252149355724274,0.285455090665973,-0.0652027924223751
progressive,-0.564293811956838,-0.541621292726429,-0.070427197416197,-0.391456926229375,-0.194195056016979,-0.493757085462233,-0.461226949175125,-0.486637695365728,0.26046014845368,-0.462650827194426,0.533078024610623,-0.383899419819238,0.309419646501954,-0.0856517393148772,-0.496604841500835,-0.60646250714383,0.490580742188408,-0.59857641349847,0.54895974097975,0.276999039293254,0.50372423159734,-0.2128149993463,-0.632859015040103,-0.530996972120875,0.548412095587711,0.0645126271821773,0.665608209484026,-0.456955315117222,-0.37645144248751,-0.259583915826418,-0.0019715234113398,-0.477875369093106,0.458379193136523,0.720153690531096,-0.454545675392251,-0.49047121311,-0.0874042045694015,0.0987952287238097,-0.485104288268019,0.112157776289558,0.407448171676909,0.71161042241529,0.149178604791385,-0.492990381913379,0.469003513742077,-0.569660736798819,0.494961905324719,0.394195153189569,0.581818464502081,0.517415366398312,0.272946463392166
progressive,0.425846024123243,0.0454148000996967,0.0168934280564089,0.155331780051137,0.112110931647077,-0.0187582869977008,-0.134818331696926,-0.142826255386003,-0.0071303430108219,0.045195404930133,0.236178900035379,-0.208315713500783,0.45546437201435,0.164765772342378,-0.0333480657736904,0.188460450655263,0.247148658513567,-0.294318619969774,0.215336358926823,0.168166397470616,0.149846900812043,-0.175187042896656,-0.212593919307276,-0.277096099159019,0.215555754096387,-0.0071303430108219,0.126152222499158,0.144142626403385,0.452612234810021,-0.215994544435514,0.0550681875605018,0.301448962980596,0.0318122995867441,0.0030715323738925,0.369900255884486,-0.0766786117625314,-0.198333233285632,0.082382886171189,-0.290259809332844,-0.0072400405956038,0.281922792889422,0.116279439868789,0.176393716329257,-0.298925918530613,0.13273407758607,0.231461903889759,0.0609918571387231,0.439887314975323,0.164656074757596,0.1379995616556,0.0534227237887737
stable,0.28331024043046,-0.0341947740294288,-0.0761331634466338,-0.250043224359814,-0.156613136005823,-0.207270318989734,0.323117916809807,0.0668545182358842,-0.0969947302398456,-0.159127206890828,-0.231958537705402,0.469171129240842,0.335838923675806,0.0643933288885153,0.0213381666462662,-0.345276879513793,0.159473401138477,0.216654860478622,0.211591153543501,0.211211125767994,0.179180631898551,0.172735744450204,-0.358965605198249,0.062751070758748,0.308542592852032,-0.0232650792997834,0.0455544476091746,-0.257071540359412,0.368362667756502,-0.470008309251028,-0.169595486894096,-0.119765493705452,0.0045891051250501,-0.0066813225347553,-0.16787597110229,-0.138061573307544,-0.195901587615129,0.13742393119,-0.0754434390086473,0.181671925093541,0.0398848008385188,-0.0732860853976723,0.153842916010303,-0.179418399013616,-0.0650024655928244,-0.155605589530557,0.181998938128546,0.0803852653217601,-0.33060018817531,-0.0390209802552159,-0.47144357012768
stable,0.231918143158271,0.182152892452972,0.2540395053028,-0.264235697953338,-0.253356797985927,-0.0346634358405124,0.0713141257503779,0.0842477279798928,0.130716242629741,-0.105943014955579,-0.279447733035547,0.321675236931428,0.229820668871495,0.105426460503777,-0.0974856696157242,0.0939619128139408,-0.179586570972682,-0.262666293663468,0.316562334905311,0.250686836599702,0.0687428690364716,0.292440558068453,-0.143972280122164,-0.127065814831815,-0.0140308691701263,-0.245794375008431,-0.0083372546551998,-0.0853713161664559,-0.443942359610674,0.283257733387055,0.0397483715428058,-0.0145523588555442,0.0299700286717505,0.261294298718236,0.11211370205338,-0.07183068020218,-0.0170495870652115,0.244417444829582,0.446832761431745,-0.208322791240447,-0.0003668523654517,0.117025904579115,-0.381088869355895,0.299170571642727,-0.0452741881147901,-0.367115577911288,0.0310343940549222,0.242594698547427,0.30274368078067,-0.295490532443106,-0.0762806158458887
stable,-0.0451275054522039,0.176668161049521,-0.0931267048052945,0.0834467679588462,-0.120862611086939,-0.10316055852169,0.061184155025594,0.208002222175628,-0.0480799172357101,-0.0084148392630846,0.122532850350374,0.0300798294115578,0.14446017361736,-0.10789962959164,0.0536789442089524,0.0274813344979987,0.151436061396055,0.118371222594548,-0.0186830852924713,0.271317639755772,-0.107233707060029,0.0193319328873744,-0.0593943912052036,-0.0261727734393784,0.0265546311148477,-0.296964194691151,0.163504937114646,-0.146521584158105,0.218262706870148,0.0105864607589444,-0.0633340447838254,-0.0041336869503033,-0.150936231430603,0.162499068115849,0.285660586590471,-0.0389882895722002,-0.0497780973046669,-0.0264692564313078,0.0309941146589211,0.19858306618072,0.138123819831728,-0.0423396339678837,0.0699994791678294,0.0753268594207175,0.064712457856251,0.148406036263876,0.060030820664319,0.0199155852693924,-0.324943806887627,-0.219998141346468,-0.0006193545224074
stable,0.167028730078307,-0.136778333953492,-0.0483274450518749,-0.278373402373583,-0.057734200402927,-0.344477708128993,-0.183980216113925,-0.145259366001905,0.232615282621526,-0.299661607611708,0.151361477852279,0.194003929737705,0.159775324917333,0.379010789576082,-0.102013392840423,-0.0745633240007655,0.255426728673875,-0.264433518953774,-0.0698703814396762,-0.0839229069166924,0.331418376831521,-0.47423135175848,0.0184166904599602,-0.0260477609954823,0.300268559610319,-0.215118025806187,-0.116168839994076,-0.122487945046026,0.0020489990457098,0.0205714701177689,0.240612011002654,-0.311345790951894,-0.187683109324478,0.238125880724784,-0.151177076514972,-0.0754507375682112,-0.21264904914109,0.16191666757847,-0.0878610905157788,-0.182577050589111,-0.0479417746580334,-0.222803416115489,-0.309675029067824,0.255134831363191,-0.209071091410232,-0.101607424004801,0.0731572995404891,-0.224048196615702,-0.231962015868428,-0.079236539907166,0.0179406777055153
stable,0.126353941025311,-0.115044409072941,-0.067014992526279,0.161100673236423,-0.070744731787167,0.0771213827815886,0.135185001081736,0.0225468754029168,0.181120951075512,0.0548632613859663,0.0552963923969081,0.117234126961591,0.0205255973518549,-0.0719959991521101,0.271765646532063,0.0772176341173534,-0.140478824548803,-0.175177431092033,-0.192358294526059,0.0745225967159375,-0.169330162444318,-0.127557082722372,0.122648264598364,-0.128639910249726,-0.0468984633514247,0.0384524086380588,-0.0193224556547943,0.257111380661864,-0.0535398055191996,-0.0020453408850031,-0.0141730091913746,-0.0639108869478625,-0.0255787924795097,-0.0045960012827717,0.0951444454035573,-0.0381155289628818,-0.0736322718601126,-0.0269022483462764,0.107753370388753,0.086987144697486,-0.1348721842405,-0.108475255406989,0.120410421041831,0.0448531224664216,-0.201357794420073,0.075821989748763,-0.0093123167352495,0.0279128873718074,-0.154579645238354,-0.248641263114557,-0.0959385189236174
